,primary_gene_symbol,alias_symbol,HGNC_ID,ENSG_ID,NCBI_ID
11246,CC2D1A,LGD2,{'HGNC:30237'},"{'ENSG00000288293', 'ENSG00000132024'}",{'GENE ID:54862'}
11247,CC2D1A,Lgd2,{'HGNC:30237'},{'ENSG00000132024'},{'GENE ID:54862'}
11248,CC2D1A,MRT3,{'HGNC:30237'},"{'ENSG00000288293', 'ENSG00000132024'}",{'GENE ID:54862'}
11249,CC2D1A,TAPE,{'HGNC:30237'},"{'ENSG00000288293', 'ENSG00000132024'}",{'GENE ID:54862'}
11250,CC2D1B,FREUD-2,{'HGNC:29386'},{'ENSG00000154222'},{'GENE ID:200014'}
11251,CC2D1B,Freud-2,{'HGNC:29386'},{'ENSG00000154222'},{'GENE ID:200014'}
11252,CC2D1B,KIAA1836,{'HGNC:29386'},{'ENSG00000154222'},{'GENE ID:200014'}
11253,CC2D1B,LGD1,{'HGNC:29386'},{'ENSG00000154222'},{'GENE ID:200014'}
11254,CC2D1B,Lgd1,{'HGNC:29386'},{'ENSG00000154222'},{'GENE ID:200014'}
11255,CC2D2A,COACH2,{'HGNC:29253'},{'ENSG00000048342'},{'GENE ID:57545'}
11256,CC2D2A,JBTS9,{'HGNC:29253'},{'ENSG00000048342'},{'GENE ID:57545'}
11257,CC2D2A,KIAA1345,{'HGNC:29253'},{'ENSG00000048342'},{'GENE ID:57545'}
11258,CC2D2A,MKS6,{'HGNC:29253'},{'ENSG00000048342'},{'GENE ID:57545'}
11259,CC2D2A,RP93,{'HGNC:29253'},{'ENSG00000048342'},{'GENE ID:57545'}
11260,CC2D2B,BA248J23.4,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11261,CC2D2B,BA690P14.3,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11262,CC2D2B,C10ORF130,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11263,CC2D2B,C10ORF131,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11264,CC2D2B,C10orf130,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11265,CC2D2B,C10orf131,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11266,CC2D2B,bA248J23.4,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11267,CC2D2B,bA690P14.3,{'HGNC:31666'},{'ENSG00000188649'},{'GENE ID:387707'}
11268,CCAR1,CARP-1,{'HGNC:24236'},{'ENSG00000060339'},{'GENE ID:55749'}
11269,CCAR1,CARP1,{'HGNC:24236'},{'ENSG00000060339'},{'GENE ID:55749'}
11270,CCAR1,FLJ10590,{'HGNC:24236'},{'ENSG00000060339'},{'GENE ID:55749'}
11271,CCAR1,uc.285+,{'HGNC:24236'},{'ENSG00000060339'},{'GENE ID:55749'}
11272,CCAR2,DBC-1,{'HGNC:23360'},{'ENSG00000158941'},{'GENE ID:57805'}
11273,CCAR2,DBC1,{'HGNC:23360'},{'ENSG00000158941'},{'GENE ID:57805'}
11274,CCAR2,KIAA1967,{'HGNC:23360'},{'ENSG00000158941'},{'GENE ID:57805'}
11275,CCAR2,NET35,{'HGNC:23360'},{'ENSG00000158941'},{'GENE ID:57805'}
11276,CCAR2,p30 DBC,{'HGNC:23360'},{'ENSG00000158941'},{'GENE ID:57805'}
11277,CCAR2,p30DBC,{'HGNC:23360'},{'ENSG00000158941'},{'GENE ID:57805'}
11278,CCAT1,CARLO5,{'HGNC:45128'},set(),{'GENE ID:100507056'}
11279,CCAT1,CARLo-5,{'HGNC:45128'},set(),{'GENE ID:100507056'}
11280,CCAT1,onco-lncRNA-40,{'HGNC:45128'},set(),{'GENE ID:100507056'}
11281,CCAT2,LINC00873,{'HGNC:47044'},{'ENSG00000280997'},{'GENE ID:101805488'}
11282,CCAT2,NCCP1,{'HGNC:47044'},{'ENSG00000280997'},{'GENE ID:101805488'}
11283,CCBE1,FLJ30681,{'HGNC:29426'},{'ENSG00000183287'},{'GENE ID:147372'}
11284,CCBE1,HKLLS1,{'HGNC:29426'},{'ENSG00000183287'},{'GENE ID:147372'}
11285,CCBE1,KIAA1983,{'HGNC:29426'},{'ENSG00000183287'},{'GENE ID:147372'}
11286,CCDC102A,MGC10992,{'HGNC:28097'},{'ENSG00000135736'},{'GENE ID:92922'}
11287,CCDC102A,,{'HGNC:28097'},{'ENSG00000135736'},{'GENE ID:92922'}
11288,CCDC102B,ACY1L,{'HGNC:26295'},{'ENSG00000150636'},{'GENE ID:79839'}
11289,CCDC102B,AN,{'HGNC:26295'},{'ENSG00000150636'},{'GENE ID:79839'}
11290,CCDC102B,C18ORF14,{'HGNC:26295'},{'ENSG00000150636'},{'GENE ID:79839'}
11291,CCDC102B,C18orf14,{'HGNC:26295'},{'ENSG00000150636'},{'GENE ID:79839'}
11292,CCDC102B,FLJ23594,{'HGNC:26295'},{'ENSG00000150636'},{'GENE ID:79839'}
11293,CCDC102B,HST1731,{'HGNC:26295'},{'ENSG00000150636'},{'GENE ID:79839'}
11294,CCDC102B,HsT1731,{'HGNC:26295'},{'ENSG00000150636'},{'GENE ID:79839'}
11295,CCDC103,CILD17,{'HGNC:32700'},{'ENSG00000167131'},{'GENE ID:388389'}
11296,CCDC103,FLJ13094,{'HGNC:32700'},{'ENSG00000167131'},{'GENE ID:388389'}
11297,CCDC103,FLJ34211,{'HGNC:32700'},{'ENSG00000167131'},{'GENE ID:388389'}
11298,CCDC103,PR46B,{'HGNC:32700'},{'ENSG00000167131'},{'GENE ID:388389'}
11299,CCDC106,HSU79303,{'HGNC:30181'},{'ENSG00000173581'},{'GENE ID:29903'}
11300,CCDC106,ZNF581,{'HGNC:30181'},{'ENSG00000173581'},{'GENE ID:29903'}
11301,CCDC107,MGC31967,{'HGNC:28465'},{'ENSG00000159884'},{'GENE ID:203260'}
11302,CCDC107,PSEC0222,{'HGNC:28465'},{'ENSG00000159884'},{'GENE ID:203260'}
11303,CCDC110,CT52,{'HGNC:28504'},{'ENSG00000168491'},{'GENE ID:256309'}
11304,CCDC110,KM-HN-1,{'HGNC:28504'},{'ENSG00000168491'},{'GENE ID:256309'}
11305,CCDC110,KMHN1,{'HGNC:28504'},{'ENSG00000168491'},{'GENE ID:256309'}
11306,CCDC110,MGC33607,{'HGNC:28504'},{'ENSG00000168491'},{'GENE ID:256309'}
11307,CCDC112,MBC1,{'HGNC:28599'},{'ENSG00000164221'},{'GENE ID:153733'}
11308,CCDC112,MGC39633,{'HGNC:28599'},{'ENSG00000164221'},{'GENE ID:153733'}
11309,CCDC115,CCP1,{'HGNC:28178'},{'ENSG00000136710'},{'GENE ID:84317'}
11310,CCDC115,FLJ30131,{'HGNC:28178'},{'ENSG00000136710'},{'GENE ID:84317'}
11311,CCDC115,MGC12981,{'HGNC:28178'},{'ENSG00000136710'},{'GENE ID:84317'}
11312,CCDC116,FLJ36046,{'HGNC:26688'},{'ENSG00000161180'},{'GENE ID:164592'}
11313,CCDC116,,{'HGNC:26688'},{'ENSG00000161180'},{'GENE ID:164592'}
11314,CCDC117,FLJ33814,{'HGNC:26599'},{'ENSG00000159873'},{'GENE ID:150275'}
11315,CCDC117,dJ366L4.1,{'HGNC:26599'},{'ENSG00000159873'},{'GENE ID:150275'}
11316,CCDC12,MGC23918,{'HGNC:28332'},{'ENSG00000160799'},{'GENE ID:151903'}
11317,CCDC12,,{'HGNC:28332'},{'ENSG00000160799'},{'GENE ID:151903'}
11318,CCDC120,JM11,{'HGNC:28910'},"{'ENSG00000292279', 'ENSG00000147144'}",{'GENE ID:90060'}
11319,CCDC121,FLJ13646,{'HGNC:25833'},{'ENSG00000176714'},{'GENE ID:79635'}
11320,CCDC121,FLJ43364,{'HGNC:25833'},{'ENSG00000176714'},{'GENE ID:79635'}
11321,CCDC121,,{'HGNC:25833'},{'ENSG00000176714'},{'GENE ID:79635'}
11322,CCDC121P1,,{'HGNC:55052'},{'ENSG00000271400'},{'GENE ID:643888'}
11323,CCDC122,FLJ31846,{'HGNC:26478'},{'ENSG00000151773'},{'GENE ID:160857'}
11324,CCDC122,,{'HGNC:26478'},{'ENSG00000151773'},{'GENE ID:160857'}
11325,CCDC124,LSO2,{'HGNC:25171'},{'ENSG00000007080'},{'GENE ID:115098'}
11326,CCDC124,Lso2,{'HGNC:25171'},{'ENSG00000007080'},{'GENE ID:115098'}
11327,CCDC124,OXS1,{'HGNC:25171'},{'ENSG00000007080'},{'GENE ID:115098'}
11328,CCDC124,oxs1,{'HGNC:25171'},{'ENSG00000007080'},{'GENE ID:115098'}
11329,CCDC125,KENAE,{'HGNC:28924'},"{'ENSG00000277868', 'ENSG00000183323'}",{'GENE ID:202243'}
11330,CCDC126,FLJ23031,{'HGNC:22398'},{'ENSG00000169193'},{'GENE ID:90693'}
11331,CCDC126,,{'HGNC:22398'},{'ENSG00000169193'},{'GENE ID:90693'}
11332,CCDC127,FLJ25701,{'HGNC:30520'},{'ENSG00000164366'},{'GENE ID:133957'}
11333,CCDC127,,{'HGNC:30520'},{'ENSG00000164366'},{'GENE ID:133957'}
11334,CCDC12P1,,{'HGNC:54595'},{'ENSG00000226366'},{'GENE ID:100131852'}
11335,CCDC13,FLJ25467,{'HGNC:26358'},{'ENSG00000244607'},{'GENE ID:152206'}
11336,CCDC13,,{'HGNC:26358'},{'ENSG00000244607'},{'GENE ID:152206'}
11337,CCDC13-AS1,,{'HGNC:41142'},{'ENSG00000173811'},{'GENE ID:100874114'}
11338,CCDC13-AS2,LINC02158,{'HGNC:53019'},{'ENSG00000225611'},{'GENE ID:729083'}
11339,CCDC13-AS2,,{'HGNC:53019'},{'ENSG00000225611'},{'GENE ID:729083'}
11340,CCDC134,FLJ22349,{'HGNC:26185'},{'ENSG00000100147'},{'GENE ID:79879'}
11341,CCDC134,OI22,{'HGNC:26185'},{'ENSG00000100147'},{'GENE ID:79879'}
11342,CCDC136,DKFZP434G156,{'HGNC:22225'},{'ENSG00000128596'},{'GENE ID:64753'}
11343,CCDC136,KIAA1793,{'HGNC:22225'},{'ENSG00000128596'},{'GENE ID:64753'}
11344,CCDC136,NAG6,{'HGNC:22225'},{'ENSG00000128596'},{'GENE ID:64753'}
11345,CCDC137,MGC16597,{'HGNC:33451'},{'ENSG00000185298'},{'GENE ID:339230'}
11346,CCDC137,RaRF,{'HGNC:33451'},{'ENSG00000185298'},{'GENE ID:339230'}
11347,CCDC137P1,CCDC137P,{'HGNC:33459'},{'ENSG00000242609'},{'GENE ID:642802'}
11348,CCDC137P1,,{'HGNC:33459'},{'ENSG00000242609'},{'GENE ID:642802'}
11349,CCDC137P2,,{'HGNC:56429'},{'ENSG00000239350'},{'GENE ID:127379757'}
11350,CCDC138,FLJ32745,{'HGNC:26531'},{'ENSG00000163006'},{'GENE ID:165055'}
11351,CCDC138,,{'HGNC:26531'},{'ENSG00000163006'},{'GENE ID:165055'}
11352,CCDC14,DKFZP434L1050,{'HGNC:25766'},{'ENSG00000175455'},{'GENE ID:64770'}
11353,CCDC14,DKFZp434L1050,{'HGNC:25766'},{'ENSG00000175455'},{'GENE ID:64770'}
11354,CCDC14,FLJ12892,{'HGNC:25766'},{'ENSG00000175455'},{'GENE ID:64770'}
11355,CCDC14,,{'HGNC:25766'},{'ENSG00000175455'},{'GENE ID:64770'}
11356,CCDC140,FLJ32447,{'HGNC:26514'},{'ENSG00000163081'},{'GENE ID:151278'}
11357,CCDC140,,{'HGNC:26514'},{'ENSG00000163081'},{'GENE ID:151278'}
11358,CCDC141,CAMDI,{'HGNC:26821'},{'ENSG00000163492'},{'GENE ID:285025'}
11359,CCDC141,FLJ39502,{'HGNC:26821'},{'ENSG00000163492'},{'GENE ID:285025'}
11360,CCDC142,FLJ14397,{'HGNC:25889'},{'ENSG00000135637'},{'GENE ID:84865'}
11361,CCDC142,,{'HGNC:25889'},{'ENSG00000135637'},{'GENE ID:84865'}
11362,CCDC144A,FLJ43983,{'HGNC:29072'},{'ENSG00000170160'},{'GENE ID:9720'}
11363,CCDC144A,KIAA0565,{'HGNC:29072'},{'ENSG00000170160'},{'GENE ID:9720'}
11364,CCDC144A,,{'HGNC:29072'},{'ENSG00000170160'},{'GENE ID:9720'}
11365,CCDC144BP,CCDC144B,{'HGNC:26704'},"{'ENSG00000154874', 'ENSG00000273018'}",{'GENE ID:284047'}
11366,CCDC144BP,FLJ36492,{'HGNC:26704'},{'ENSG00000154874'},{'GENE ID:284047'}
11367,CCDC144CP,CCDC144C,{'HGNC:29073'},{'ENSG00000154898'},{'GENE ID:348254'}
11368,CCDC144CP,,{'HGNC:29073'},{'ENSG00000154898'},{'GENE ID:348254'}
11369,CCDC144NL,MGC87631,{'HGNC:33735'},"{'ENSG00000205212', 'ENSG00000291074'}",{'GENE ID:339184'}
11370,CCDC144NL,,{'HGNC:33735'},{'ENSG00000291074'},{'GENE ID:339184'}
11371,CCDC144NL-AS1,,{'HGNC:51340'},{'ENSG00000233098'},"{'GENE ID:339260', 'GENE ID:440416'}"
11372,CCDC146,KIAA1505,{'HGNC:29296'},{'ENSG00000135205'},{'GENE ID:57639'}
11373,CCDC146,MBO2,{'HGNC:29296'},{'ENSG00000135205'},{'GENE ID:57639'}
11374,CCDC146,SPGF94,{'HGNC:29296'},{'ENSG00000135205'},{'GENE ID:57639'}
11375,CCDC146-AS1,,{'HGNC:58425'},{'ENSG00000250990'},{'GENE ID:105375359'}
11376,CCDC148,MGC125588,{'HGNC:25191'},{'ENSG00000153237'},{'GENE ID:130940'}
11377,CCDC148,,{'HGNC:25191'},{'ENSG00000153237'},{'GENE ID:130940'}
11378,CCDC148-AS1,,{'HGNC:44134'},{'ENSG00000227480'},{'GENE ID:554201'}
11379,CCDC149,DKFZP761B107,{'HGNC:25405'},{'ENSG00000181982'},{'GENE ID:91050'}
11380,CCDC149,DKFZp761B107,{'HGNC:25405'},{'ENSG00000181982'},{'GENE ID:91050'}
11381,CCDC149,,{'HGNC:25405'},{'ENSG00000181982'},{'GENE ID:91050'}
11382,CCDC15,FLJ13215,{'HGNC:25798'},{'ENSG00000149548'},{'GENE ID:80071'}
11383,CCDC15,,{'HGNC:25798'},{'ENSG00000149548'},{'GENE ID:80071'}
11384,CCDC15-DT,,{'HGNC:54193'},{'ENSG00000285825'},{'GENE ID:105369547'}
11385,CCDC150,FLJ39660,{'HGNC:26834'},{'ENSG00000144395'},{'GENE ID:284992'}
11386,CCDC150,,{'HGNC:26834'},{'ENSG00000144395'},{'GENE ID:284992'}
