,ENSG_ID,NCBI_ID,HGNC_ID,alias_symbol,gene_symbol
59842,ENSG00000264633,100422952,38332,HSA-MIR-4271,MIR4271
59843,ENSG00000114316,7375,12627,UNP,USP4
59844,ENSG00000114316,7375,12627,UNPH,USP4
59845,ENSG00000040199,23035,29149,KIAA0931,PHLPP2
59846,ENSG00000040199,23035,29149,PHLPPL,PHLPP2
59847,ENSG00000040199,23035,29149,PPM3B,PHLPP2
59852,ENSG00000134249,11085,208,SVPH4,ADAM30
59853,ENSG00000163749,339965,26374,FLJ25770,CCDC158
59854,ENSG00000092621,26227,8923,PDG,PHGDH
59855,ENSG00000092621,26227,8923,PGDH,PHGDH
59856,ENSG00000092621,26227,8923,SERA,PHGDH
59857,ENSG00000243244,11037,17003,SBLF,STON1
59858,ENSG00000243244,11037,17003,STONED-B1,STON1
59860,ENSG00000227188,104502417,51356,TAPSAKI,MGAT3-AS1
59862,ENSG00000128272,468,786,CREB-2,ATF4
59863,ENSG00000128272,468,786,TAXREB67,ATF4
59864,ENSG00000128272,468,786,TXREB,ATF4
59865,ENSG00000172292,253782,23826,LASS6,CERS6
59868,ENSG00000065618,1308,2194,BP180,COL17A1
59869,ENSG00000065618,1308,2194,BPAG2,COL17A1
59874,ENSG00000168214,3516,5724,CBF1,RBPJ
59875,ENSG00000168214,3516,5724,IGKJRB,RBPJ
59876,ENSG00000168214,3516,5724,IGKJRB1,RBPJ
59877,ENSG00000168214,3516,5724,KBF2,RBPJ
59878,ENSG00000168214,3516,5724,RBP-J,RBPJ
59879,ENSG00000168214,3516,5724,RBPJK,RBPJ
59880,ENSG00000168214,3516,5724,RBPSUH,RBPJ
59881,ENSG00000168214,3516,5724,SUH,RBPJ
59884,ENSG00000276920,85409,17046,NAKED2,NKD2
59885,ENSG00000184182,140739,12480,NCE2,UBE2F
59886,ENSG00000105270,25999,24314,CLIPR-59,CLIP3
59887,ENSG00000105270,25999,24314,RSNL1,CLIP3
59888,ENSG00000167100,201191,27312,FLJ36890,SAMD14
59891,ENSG00000263666,100379141,34356,U70D,SNORA70D
59894,ENSG00000166747,164,555,ADTG,AP1G1
59895,ENSG00000166747,164,555,CLAPG1,AP1G1
59907,ENSG00000276482,10723,10915,DKFZP434F076,SLC12A7
59908,ENSG00000276482,10723,10915,KCC4,SLC12A7
59914,ENSG00000164695,92421,30599,MGC22825,CHMP4C
59915,ENSG00000164695,92421,30599,SHAX3,CHMP4C
59916,ENSG00000164695,92421,30599,VPS32C,CHMP4C
59924,ENSG00000273772,6606,11118,BCD541,SMN2
59925,ENSG00000273772,6606,11118,GEMIN1,SMN2
59926,ENSG00000273772,6606,11118,SMNC,SMN2
59927,ENSG00000273772,6606,11118,TDRD16B,SMN2
59932,ENSG00000161277,199745,23191,FLJ32891,THAP8
59933,ENSG00000215498,642633,32943,FLJ46366,FAM230B
59939,ENSG00000108819,84687,9298,PPP1R6,PPP1R9B
59940,ENSG00000108819,84687,9298,PPP1R9,PPP1R9B
59941,ENSG00000108819,84687,9298,SPINO,PPP1R9B
59942,ENSG00000108819,84687,9298,SPN,PPP1R9B
59945,ENSG00000147536,84296,28226,MGC14799,GINS4
59946,ENSG00000147536,84296,28226,SLD5,GINS4
59951,ENSG00000105258,5438,9196,HRPB14.5,POLR2I
59952,ENSG00000105258,5438,9196,RPB9,POLR2I
59956,ENSG00000255262,,39720,TCEB2P2,ELOBP2
59958,ENSG00000108821,1277,2197,OI4,COL1A1
59962,ENSG00000149418,6768,11344,CAP3,ST14
59963,ENSG00000149418,6768,11344,HAI,ST14
59964,ENSG00000149418,6768,11344,MT-SP1,ST14
59965,ENSG00000149418,6768,11344,PRSS14,ST14
59966,ENSG00000149418,6768,11344,SNC19,ST14
59967,ENSG00000149418,6768,11344,TMPRSS14,ST14
59968,ENSG00000213523,10011,11281,SRA,SRA1
59969,ENSG00000213523,10011,11281,STRAA1,SRA1
59970,ENSG00000105254,1155,1989,CG22,TBCB
59971,ENSG00000105254,1155,1989,CKAP1,TBCB
59972,ENSG00000105254,1155,1989,CKAPI,TBCB
59974,ENSG00000205559,100144603,40146,CHKB-AS1,CHKB-DT
59975,ENSG00000205559,100144603,40146,HRAT,CHKB-DT
59976,ENSG00000205559,100144603,40146,TCONS_00029632,CHKB-DT
59977,ENSG00000146618,222894,16660,BHLHA31,FERD3L
59978,ENSG00000146618,222894,16660,N-TWIST,FERD3L
59979,ENSG00000146618,222894,16660,NATO3,FERD3L
59981,ENSG00000122783,78996,22432,C7ORF49,CYREN
59982,ENSG00000122783,78996,22432,CYREN-1,CYREN
59983,ENSG00000122783,78996,22432,CYREN-2,CYREN
59984,ENSG00000122783,78996,22432,FLJ22450,CYREN
59985,ENSG00000122783,78996,22432,FLJ27285,CYREN
59986,ENSG00000122783,78996,22432,MGC5242,CYREN
59987,ENSG00000122783,78996,22432,MRI,CYREN
59988,ENSG00000122783,78996,22432,MRI-2,CYREN
59995,ENSG00000145014,93109,25120,DKFZP686O18124,TMEM44
59996,ENSG00000158669,137964,20880,AGPAT6,GPAT4
59997,ENSG00000158669,137964,20880,DKFZP586M1819,GPAT4
59998,ENSG00000158669,137964,20880,LPAAT-ZETA,GPAT4
59999,ENSG00000158669,137964,20880,TSARG7,GPAT4
60000,ENSG00000043143,23338,22984,JADE-2,JADE2
60001,ENSG00000043143,23338,22984,KIAA0239,JADE2
60002,ENSG00000043143,23338,22984,PHF15,JADE2
60003,ENSG00000223875,,40004,BCL8C,NBEAP3
60006,ENSG00000146859,55281,21870,FLJ11000,TMEM140
60007,ENSG00000283788,100126326,33679,HSA-MIR-936,MIR936
60008,ENSG00000283788,100126326,33679,MIRN936,MIR936
60009,ENSG00000107960,79991,26200,BA541N10.2,STN1
60010,ENSG00000107960,79991,26200,FLJ22559,STN1
60011,ENSG00000107960,79991,26200,OBFC1,STN1
60014,ENSG00000280638,,1752,C41-CAD,CDH12P2
60015,ENSG00000280638,,1752,CDH12P,CDH12P2
60019,ENSG00000105875,29062,24997,HSPC049,WDR91
60020,ENSG00000105875,29062,24997,SORF-1,WDR91
60021,ENSG00000276910,2966,4656,BTF2,GTF2H2
60022,ENSG00000276910,2966,4656,BTF2P44,GTF2H2
60023,ENSG00000276910,2966,4656,P44,GTF2H2
60024,ENSG00000276910,2966,4656,T-BTF2P44,GTF2H2
60025,ENSG00000276910,2966,4656,TFIIH,GTF2H2
60033,ENSG00000169155,23099,17908,FLJ22470,ZBTB43
60034,ENSG00000169155,23099,17908,KIAA0414,ZBTB43
60035,ENSG00000169155,23099,17908,ZBTB22B,ZBTB43
60036,ENSG00000169155,23099,17908,ZNF-X,ZBTB43
60037,ENSG00000169155,23099,17908,ZNF297B,ZBTB43
60040,ENSG00000172409,10978,16999,HCLP1,CLP1
60041,ENSG00000172409,10978,16999,HEAB,CLP1
60046,ENSG00000111412,79794,26128,C12ORF49,SPRING1
60047,ENSG00000111412,79794,26128,FLJ21415,SPRING1
60048,ENSG00000111412,79794,26128,LUR1,SPRING1
60049,ENSG00000111412,79794,26128,POST1,SPRING1
60050,ENSG00000111412,79794,26128,SPRING,SPRING1
60051,ENSG00000126247,826,1481,30K,CAPNS1
60052,ENSG00000126247,826,1481,CANP,CAPNS1
60053,ENSG00000126247,826,1481,CANPS,CAPNS1
60054,ENSG00000126247,826,1481,CAPN4,CAPNS1
60055,ENSG00000126247,826,1481,CDPS,CAPNS1
60056,ENSG00000252905,,43230,RN5S330,RNA5SP330
60059,ENSG00000166452,56672,1170,BCA3,AKIP1
60060,ENSG00000166452,56672,1170,C11ORF17,AKIP1
60061,ENSG00000136859,23452,490,ARP2,ANGPTL2
60062,ENSG00000136859,23452,490,HARP,ANGPTL2
60064,ENSG00000120314,54853,25971,FLJ20195,WDR55
60065,ENSG00000120314,54853,25971,FLJ21702,WDR55
60066,ENSG00000147533,51125,24876,GCP16,GOLGA7
60067,ENSG00000147533,51125,24876,GOLGA3AP1,GOLGA7
60068,ENSG00000147533,51125,24876,GOLGA7A,GOLGA7
60069,ENSG00000147533,51125,24876,HSPC041,GOLGA7
60074,ENSG00000135116,8739,5185,DP5,HRK
60081,ENSG00000263403,100616242,41574,HSA-MIR-4673,MIR4673
60082,ENSG00000265181,100616301,41729,HSA-MIR-4674,MIR4674
60085,ENSG00000204780,,49473,IGKV1/OR9-1,IGKV1OR9-1
60086,ENSG00000204779,653427,18522,BA15J10.2,FOXD4L5
60087,ENSG00000204779,653427,18522,OTTHUMG00000013332,FOXD4L5
60092,ENSG00000213707,,4994,HMG1L10,HMGB1P10
60093,ENSG00000213707,,4994,HMGB1L10,HMGB1P10
60095,ENSG00000111319,6337,10599,ENACALPHA,SCNN1A
60096,ENSG00000111319,6337,10599,SCNN1,SCNN1A
60099,ENSG00000147996,220869,24584,CBWD5,ZNG1E
60102,ENSG00000173250,134391,23624,GALR4,GPR151
60103,ENSG00000173250,134391,23624,PGR7,GPR151
60106,ENSG00000204956,56114,8696,PCDH-GAMMA-A1,PCDHGA1
60109,ENSG00000081853,56113,8700,PCDH-GAMMA-A2,PCDHGA2
60118,ENSG00000167105,162461,26579,FLJ33318,TMEM92
60120,ENSG00000164096,401152,19225,ALN,C4ORF3
60121,ENSG00000164096,401152,19225,HCVFTP1,C4ORF3
60127,ENSG00000145384,2169,3556,I-FABP,FABP2
60130,ENSG00000254245,56112,8701,PCDH-GAMMA-A3,PCDHGA3
60132,ENSG00000015532,64132,15517,PXYLT2,XYLT2
60133,ENSG00000015532,64132,15517,XT-II,XYLT2
60135,ENSG00000254221,56104,8708,PCDH-GAMMA-B1,PCDHGB1
60136,ENSG00000027644,3645,6093,IRR,INSRR
60137,ENSG00000145390,54532,29255,KIAA1350,USP53
60138,ENSG00000145194,9718,13275,KIAA0604,ECE2
60139,ENSG00000145194,9718,13275,MGC2408,ECE2
60140,ENSG00000107438,9124,2067,CLIM1,PDLIM1
60141,ENSG00000107438,9124,2067,CLP-36,PDLIM1
60142,ENSG00000107438,9124,2067,CLP36,PDLIM1
60143,ENSG00000107438,9124,2067,HCLIM1,PDLIM1
60144,ENSG00000262576,56111,8702,PCDH-GAMMA-A4,PCDHGA4
60154,ENSG00000277138,102465254,50207,HSA-MIR-6509,MIR6509
60157,ENSG00000203523,,20615,T2R02,TAS2R2
60158,ENSG00000203523,,20615,T2R2,TAS2R2
60159,ENSG00000203523,,20615,TAS2R2P,TAS2R2
60160,ENSG00000173124,142827,31665,BA310E22.3,ACSM6
60161,ENSG00000173124,142827,31665,C10ORF129,ACSM6
60163,ENSG00000253910,56103,8709,PCDH-GAMMA-B2,PCDHGB2
60166,ENSG00000243896,401427,8234,HSDJ0798C17,OR2A7
60167,ENSG00000253485,56110,8703,CDH-GAMMA-A5,PCDHGA5
60168,ENSG00000253485,56110,8703,ME3,PCDHGA5
60169,ENSG00000253485,56110,8703,PCDH-GAMMA-A5,PCDHGA5
60176,ENSG00000262209,56102,8710,PCDH-GAMMA-B3,PCDHGB3
60177,ENSG00000050327,7984,13209,GEF5,ARHGEF5
60178,ENSG00000050327,7984,13209,P60,ARHGEF5
60179,ENSG00000050327,7984,13209,TIM,ARHGEF5
60180,ENSG00000050327,7984,13209,TIM1,ARHGEF5
60185,ENSG00000253731,56109,8704,PCDH-GAMMA-A6,PCDHGA6
60186,ENSG00000130764,57470,29207,KIAA1185,LRRC47
60187,ENSG00000130764,57470,29207,RP1-286D6.3,LRRC47
60193,ENSG00000253537,56108,8705,PCDH-GAMMA-A7,PCDHGA7
60200,ENSG00000264800,100422895,38180,HSA-MIR-4294,MIR4294
60201,ENSG00000165633,196740,26470,C10ORF72,VSTM4
60202,ENSG00000165633,196740,26470,FLJ31737,VSTM4
60208,ENSG00000253953,8641,8711,CDH20,PCDHGB4
60209,ENSG00000253953,8641,8711,FIB2,PCDHGB4
60210,ENSG00000253953,8641,8711,PCDH-GAMMA-B4,PCDHGB4
60216,ENSG00000108826,51264,14483,BL27M,MRPL27
60217,ENSG00000253767,9708,8706,KIAA0327,PCDHGA8
60218,ENSG00000253767,9708,8706,PCDH-GAMMA-A8,PCDHGA8
60222,ENSG00000175348,56674,1168,C11ORF15,TMEM9B
60223,ENSG00000223224,692111,32732,HBII-239,SNORD71
60224,ENSG00000223224,692111,32732,HSA-MIR-768,SNORD71
60225,ENSG00000223224,692111,32732,MIRN768,SNORD71
60226,ENSG00000172538,170370,19736,AC084727.4,FAM170B
60227,ENSG00000172538,170370,19736,C10ORF73,FAM170B
60231,ENSG00000225465,102723305,9978,NCRNA00006,RFPL1S
60232,ENSG00000225465,102723305,9978,RFPL1-AS,RFPL1S
60233,ENSG00000225465,102723305,9978,RFPL1-AS1,RFPL1S
60234,ENSG00000165383,474354,23199,MGC34773,LRRC18
60235,ENSG00000165383,474354,23199,UNQ933,LRRC18
60236,ENSG00000165383,474354,23199,UNQ9338,LRRC18
60237,ENSG00000165383,474354,23199,VKGE9338,LRRC18
60239,ENSG00000108242,1562,2620,CPCI,CYP2C18
60240,ENSG00000108242,1562,2620,CYP2C,CYP2C18
60241,ENSG00000108242,1562,2620,CYP2C17,CYP2C18
60242,ENSG00000108242,1562,2620,P450IIC17,CYP2C18
60243,ENSG00000260326,,51554,PHBP21,PHB1P21
60244,ENSG00000261934,56107,8707,PCDH-GAMMA-A9,PCDHGA9
60248,ENSG00000284770,6905,11582,HRD,TBCE
60249,ENSG00000284770,6905,11582,KCS,TBCE
60250,ENSG00000284770,6905,11582,KCS1,TBCE
60251,ENSG00000284770,6905,11582,PAC2,TBCE
60253,ENSG00000035928,5981,9969,A1,RFC1
60254,ENSG00000035928,5981,9969,MHCBFB,RFC1
60255,ENSG00000035928,5981,9969,PO-GA,RFC1
60256,ENSG00000035928,5981,9969,RFC140,RFC1
60259,ENSG00000253846,56106,8697,PCDH-GAMMA-A10,PCDHGA10
60263,ENSG00000202193,,43327,RN5S427,RNA5SP427
60265,ENSG00000103546,6530,11048,NAT1,SLC6A2
60266,ENSG00000103546,6530,11048,NET,SLC6A2
60267,ENSG00000103546,6530,11048,NET1,SLC6A2
60268,ENSG00000103546,6530,11048,SLC6A5,SLC6A2
60269,ENSG00000254122,56099,8714,ME6,PCDHGB7
60270,ENSG00000254122,56099,8714,PCDH-GAMMA-B7,PCDHGB7
60271,ENSG00000111321,4055,6718,D12S370,LTBR
60272,ENSG00000111321,4055,6718,TNF-R-III,LTBR
60273,ENSG00000111321,4055,6718,TNFCR,LTBR
60274,ENSG00000111321,4055,6718,TNFR-RP,LTBR
60275,ENSG00000111321,4055,6718,TNFR2-RP,LTBR
60276,ENSG00000111321,4055,6718,TNFRSF3,LTBR
60277,ENSG00000154920,146956,24965,FLJ31364,EME1
60278,ENSG00000154920,146956,24965,MMS4L,EME1
60279,ENSG00000154920,146956,24965,SLX2A,EME1
60282,ENSG00000231086,,11400,SPOGA1,TSSK1A
60283,ENSG00000231086,,11400,STK22A,TSSK1A
60284,ENSG00000231086,,11400,TSSK1,TSSK1A
60285,ENSG00000231086,,11400,TSSK1AP,TSSK1A
60286,ENSG00000231086,,11400,TSSK7P,TSSK1A
60294,ENSG00000206066,,5872,16.1,IGLL3P
60295,ENSG00000206066,,5872,IGLL3,IGLL3P
60300,ENSG00000075702,284403,24502,C19ORF14,WDR62
60301,ENSG00000075702,284403,24502,DKFZP434J046,WDR62
60302,ENSG00000075702,284403,24502,FLJ33298,WDR62
60303,ENSG00000075702,284403,24502,MCPH2,WDR62
60305,ENSG00000253873,56105,8698,PCDH-GAMMA-A11,PCDHGA11
60323,ENSG00000225098,,39073,BCR-1,BCRP1
60325,ENSG00000108829,55379,28817,FLJ21675,LRRC59
60326,ENSG00000108829,55379,28817,PRO1855,LRRC59
60328,ENSG00000175356,57758,30425,CEGB1,SCUBE2
60329,ENSG00000175356,57758,30425,CEGF1,SCUBE2
60330,ENSG00000175356,57758,30425,FLJ16792,SCUBE2
60332,ENSG00000253159,26025,8699,CDH21,PCDHGA12
60333,ENSG00000253159,26025,8699,FIB3,PCDHGA12
60334,ENSG00000253159,26025,8699,KIAA0588,PCDHGA12
60335,ENSG00000253159,26025,8699,PCDH-GAMMA-A12,PCDHGA12
60336,ENSG00000106410,135935,22448,OG2,NOBOX
60337,ENSG00000106410,135935,22448,OG2X,NOBOX
60339,ENSG00000108823,6442,10805,A2,SGCA
60340,ENSG00000108823,6442,10805,ADHALIN,SGCA
60341,ENSG00000108823,6442,10805,ADL,SGCA
60342,ENSG00000108823,6442,10805,DMDA2,SGCA
60343,ENSG00000108823,6442,10805,LGMD2D,SGCA
60344,ENSG00000108823,6442,10805,SCARMD1,SGCA
60345,ENSG00000244723,,747,ASLL,ASLP1
60346,ENSG00000172379,9915,16876,BHLHE1,ARNT2
60347,ENSG00000172379,9915,16876,KIAA0307,ARNT2
60350,ENSG00000276545,,15688,PSI6,PCDHGB9P
60351,ENSG00000221836,393046,8232,OR2A26,OR2A5
60352,ENSG00000221836,393046,8232,OR2A8,OR2A5
60353,ENSG00000221836,393046,8232,OR7-138,OR2A5
60354,ENSG00000221836,393046,8232,OR7-141,OR2A5
60356,ENSG00000221933,392138,19562,OR2A25P,OR2A25
60357,ENSG00000221933,392138,19562,OR2A27,OR2A25
60359,ENSG00000240184,5098,8716,PC-43,PCDHGC3
60360,ENSG00000240184,5098,8716,PC43,PCDHGC3
60361,ENSG00000240184,5098,8716,PCDH-GAMMA-C3,PCDHGC3
60362,ENSG00000240184,5098,8716,PCDH2,PCDHGC3
60364,ENSG00000221858,346525,15082,OR2A12P,OR2A12
60365,ENSG00000239981,,15085,OR2A28P,OR2A15P
60366,ENSG00000221938,135941,15084,OR2A14P,OR2A14
60367,ENSG00000221938,135941,15084,OR2A6,OR2A14
60368,ENSG00000221938,135941,15084,OST182,OR2A14
60373,ENSG00000184863,155435,27223,DKFZP434D1319,RBM33
60374,ENSG00000184863,155435,27223,DKFZP686F102,RBM33
60375,ENSG00000184863,155435,27223,MGC20460,RBM33
60376,ENSG00000184863,155435,27223,PRR8,RBM33
60378,ENSG00000278461,92259,16631,DC47,KGD4
60379,ENSG00000278461,92259,16631,MRP-S36,KGD4
60380,ENSG00000278461,92259,16631,MRPS36,KGD4
60382,ENSG00000139192,55080,30683,FLJ10143,TAPBPL
60383,ENSG00000139192,55080,30683,TAPBP-R,TAPBPL
60384,ENSG00000139192,55080,30683,TAPBPR,TAPBPL
60386,ENSG00000277429,8293,10756,FAM2B,SERF1B
60387,ENSG00000277429,8293,10756,H4F5C,SERF1B
60402,ENSG00000292169,29777,17369,ESF2,ABT1
60403,ENSG00000292170,11120,1136,BT2.1,BTN2A1
60404,ENSG00000292170,11120,1136,BTF1,BTN2A1
60405,ENSG00000292170,11120,1136,BTN2.1,BTN2A1
60406,ENSG00000090097,57060,8652,LIP4,PCBP4
60407,ENSG00000090097,57060,8652,MCG10,PCBP4
60410,ENSG00000276068,4671,7634,BIRC1,NAIP
60411,ENSG00000276068,4671,7634,NLRB1,NAIP
60417,ENSG00000292174,493812,17707,BK14H9.3,HCG11
60418,ENSG00000292174,493812,17707,FLJ14049,HCG11
60419,ENSG00000292174,493812,17707,FLJ30357,HCG11
60426,ENSG00000010278,928,1709,BA2,CD9
60427,ENSG00000010278,928,1709,MIC3,CD9
60428,ENSG00000010278,928,1709,MRP-1,CD9
60429,ENSG00000010278,928,1709,P24,CD9
60430,ENSG00000010278,928,1709,TSPAN29,CD9
60431,ENSG00000242419,56098,8717,PCDH-GAMMA-C4,PCDHGC4
60433,ENSG00000292177,696,1135,BT,BTN1A1
60434,ENSG00000292177,696,1135,BTN,BTN1A1
60435,ENSG00000292177,696,1135,BTN1,BTN1A1
60443,ENSG00000172421,146779,26379,FLJ25818,EFCAB3
60444,ENSG00000164690,6469,10848,HHG1,SHH
60445,ENSG00000164690,6469,10848,HLP3,SHH
60446,ENSG00000164690,6469,10848,HPE3,SHH
60447,ENSG00000164690,6469,10848,MCOPCB5,SHH
60448,ENSG00000164690,6469,10848,SMMCI,SHH
60449,ENSG00000164690,6469,10848,TPT,SHH
60450,ENSG00000164690,6469,10848,TPTPS,SHH
60455,ENSG00000240764,56097,8718,PCDH-GAMMA-C5,PCDHGC5
60459,ENSG00000279418,64433,13245,C7ORF4,LINC00244
60460,ENSG00000279418,64433,13245,NCRNA00244,LINC00244
60461,ENSG00000264984,100847015,43545,HSA-MIR-5691,MIR5691
60464,ENSG00000105982,140545,17118,FKSG33,RNF32
60465,ENSG00000105982,140545,17118,HSD15,RNF32
60466,ENSG00000105982,140545,17118,LMBR2,RNF32
60468,ENSG00000171720,8841,4854,HD3,HDAC3
60469,ENSG00000171720,8841,4854,KDAC3,HDAC3
60470,ENSG00000171720,8841,4854,RPD3,HDAC3
60471,ENSG00000171720,8841,4854,RPD3-2,HDAC3
60472,ENSG00000147799,80728,29351,CRGAP,ARHGAP39
60473,ENSG00000147799,80728,29351,KIAA1688,ARHGAP39
60474,ENSG00000147799,80728,29351,VILSE,ARHGAP39
60475,ENSG00000131876,6627,11152,LEA1,SNRPA1
60476,ENSG00000131876,6627,11152,U2A',SNRPA1
60477,ENSG00000184014,23258,19344,FLJ22354,DENND5A
60478,ENSG00000184014,23258,19344,FLJ33829,DENND5A
60479,ENSG00000184014,23258,19344,FLJ43455,DENND5A
60480,ENSG00000184014,23258,19344,KIAA1091,DENND5A
60481,ENSG00000184014,23258,19344,RAB6IP1,DENND5A
60483,ENSG00000101977,4168,6940,ARHGEF21,MCF2
60484,ENSG00000101977,4168,6940,DBL,MCF2
60486,ENSG00000251981,,34148,U7.52,RNU7-52P
60488,ENSG00000087995,339175,25755,FLJ12760,METTL2A
60489,ENSG00000087995,339175,25755,METTL2,METTL2A
60499,ENSG00000281742,64087,6937,MCCB,MCCC2
60500,ENSG00000281742,64087,6937,MCCCB,MCCC2
60504,ENSG00000158856,2039,3382,DMT,DMTN
60505,ENSG00000158856,2039,3382,EPB49,DMTN
60506,ENSG00000011028,9902,16875,CD280,MRC2
60507,ENSG00000011028,9902,16875,CLEC13E,MRC2
60508,ENSG00000011028,9902,16875,ENDO180,MRC2
60509,ENSG00000011028,9902,16875,KIAA0709,MRC2
60510,ENSG00000185024,2972,11551,BRF,BRF1
60511,ENSG00000185024,2972,11551,GTF3B,BRF1
60512,ENSG00000185024,2972,11551,HBRF,BRF1
60513,ENSG00000185024,2972,11551,TAF3B2,BRF1
60514,ENSG00000185024,2972,11551,TAF3C,BRF1
60515,ENSG00000185024,2972,11551,TFIIIB90,BRF1
60516,ENSG00000138670,153020,24881,FLJ31695,RASGEF1B
60517,ENSG00000138670,153020,24881,GPIG4,RASGEF1B
60520,ENSG00000166509,10143,2052,CLECSF1,CLEC3A
60527,ENSG00000260969,,53169,RP11-190D6.2,WWOX-AS1
60556,ENSG00000222244,,43331,RN5S431,RNA5SP431
60559,ENSG00000175595,2072,3436,FANCQ,ERCC4
60560,ENSG00000175595,2072,3436,RAD1,ERCC4
60561,ENSG00000175595,2072,3436,XPF,ERCC4
60562,ENSG00000274803,55814,13652,HSA238520,BDP1
60563,ENSG00000274803,55814,13652,KIAA1241,BDP1
60564,ENSG00000274803,55814,13652,KIAA1689,BDP1
60565,ENSG00000274803,55814,13652,TAF3B1,BDP1
60566,ENSG00000274803,55814,13652,TFC5,BDP1
60567,ENSG00000274803,55814,13652,TFIIIB150,BDP1
60568,ENSG00000274803,55814,13652,TFIIIB90,BDP1
60569,ENSG00000274803,55814,13652,TFNR,BDP1
60574,ENSG00000140465,1543,2595,CP11,CYP1A1
60575,ENSG00000140465,1543,2595,CYP1,CYP1A1
60576,ENSG00000140465,1543,2595,P1-450,CYP1A1
60577,ENSG00000140465,1543,2595,P450-C,CYP1A1
60578,ENSG00000140465,1543,2595,P450DX,CYP1A1
60579,ENSG00000276187,55780,21056,C6ORF70,ERMARD
60580,ENSG00000276187,55780,21056,DJ266L20.3,ERMARD
60581,ENSG00000276187,55780,21056,FLJ11152,ERMARD
60587,ENSG00000164620,285613,26902,C5ORF16,RELL2
60588,ENSG00000164620,285613,26902,FLJ90583,RELL2
60617,ENSG00000276547,56101,8712,PCDH-GAMMA-B5,PCDHGB5
60627,ENSG00000105983,64327,13243,ACHP,LMBR1
60628,ENSG00000105983,64327,13243,C7ORF2,LMBR1
60629,ENSG00000105983,64327,13243,FLJ11665,LMBR1
60630,ENSG00000105983,64327,13243,ZRS,LMBR1
60631,ENSG00000047365,116984,16924,CENTD1,ARAP2
60632,ENSG00000047365,116984,16924,PARX,ARAP2
60634,ENSG00000221990,,25175,C5ORF55,EXOC3-AS1
60635,ENSG00000276463,6880,11542,AD-004,TAF9
60636,ENSG00000276463,6880,11542,CGI-137,TAF9
60637,ENSG00000276463,6880,11542,MGC1603,TAF9
60638,ENSG00000276463,6880,11542,MGC3647,TAF9
60639,ENSG00000276463,6880,11542,MGC5067,TAF9
60640,ENSG00000276463,6880,11542,TAF2G,TAF9
60641,ENSG00000276463,6880,11542,TAFII31,TAF9
60642,ENSG00000276463,6880,11542,TAFII32,TAF9
60643,ENSG00000276463,6880,11542,TAFIID32,TAF9
60645,ENSG00000063438,57491,346,AHH,AHRR
60646,ENSG00000063438,57491,346,AHHR,AHRR
60647,ENSG00000063438,57491,346,BHLHE77,AHRR
60648,ENSG00000063438,57491,346,KIAA1234,AHRR
60652,ENSG00000125816,644524,7837,NKX2.4,NKX2-4
60653,ENSG00000125816,644524,7837,NKX2D,NKX2-4
60654,ENSG00000146872,11011,11842,MGC44450,TLK2
60655,ENSG00000146872,11011,11842,PKU-ALPHA,TLK2
60657,ENSG00000104055,9333,11781,TGMX,TGM5
60658,ENSG00000104055,9333,11781,TGX,TGM5
60663,ENSG00000110955,506,830,ATP5B,ATP5F1B
60664,ENSG00000110955,506,830,ATPSB,ATP5F1B
60665,ENSG00000227693,,16606,DJ984P4.2,GSTM3P1
60666,ENSG00000227693,,16606,GSTM3P,GSTM3P1
60667,ENSG00000125820,4821,7835,NKX2.2,NKX2-2
60668,ENSG00000125820,4821,7835,NKX2B,NKX2-2
60669,ENSG00000258197,,37154,NKX2-2AS,NKX2-2-AS1
60670,ENSG00000145730,5066,8596,PAL,PAM
60671,ENSG00000145730,5066,8596,PAM-1,PAM
60672,ENSG00000145730,5066,8596,PHM,PAM
60673,ENSG00000279082,,52515,IRENA,LINC01727
60679,ENSG00000275349,6606,11117,BCD541,SMN1
60680,ENSG00000275349,6606,11117,GEMIN1,SMN1
60681,ENSG00000275349,6606,11117,SMA,SMN1
60682,ENSG00000275349,6606,11117,SMA1,SMN1
60683,ENSG00000275349,6606,11117,SMA2,SMN1
60684,ENSG00000275349,6606,11117,SMA3,SMN1
60685,ENSG00000275349,6606,11117,SMA@,SMN1
60686,ENSG00000275349,6606,11117,SMNT,SMN1
60687,ENSG00000275349,6606,11117,TDRD16A,SMN1
60698,ENSG00000148606,11128,30074,C160,POLR3A
60699,ENSG00000148606,11128,30074,HRPC155,POLR3A
60700,ENSG00000148606,11128,30074,RPC1,POLR3A
60701,ENSG00000148606,11128,30074,RPC155,POLR3A
60702,ENSG00000207031,26789,10210,RNU59,SNORD59A
60703,ENSG00000207031,26789,10210,U59,SNORD59A
60704,ENSG00000110958,10728,16049,CPGES,PTGES3
60705,ENSG00000110958,10728,16049,P23,PTGES3
60706,ENSG00000110958,10728,16049,TEBP,PTGES3
60707,ENSG00000206190,57194,13542,ATP10C,ATP10A
60708,ENSG00000206190,57194,13542,ATPVA,ATP10A
60709,ENSG00000206190,57194,13542,ATPVC,ATP10A
60710,ENSG00000206190,57194,13542,KIAA0566,ATP10A
60715,ENSG00000233492,,51391,HI-LNC15,BETALINC1
60729,ENSG00000114346,1894,3155,ARHGEF31,ECT2
60730,ENSG00000275581,8293,10755,4F5,SERF1A
60731,ENSG00000275581,8293,10755,FAM2A,SERF1A
