primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
IGF1R,HGNC:5465,ENSG00000140443,GENE ID:3480,MGC18216
MIR7-1,HGNC:31638,ENSG00000284179,GENE ID:407043,HSA-MIR-7-1
MIR7-1,HGNC:31638,ENSG00000284179,GENE ID:407043,MIRN7-1
Y_RNA,,ENSG00000202523,,
MIR4667,HGNC:41723,ENSG00000263892,GENE ID:100616214,HSA-MIR-4667
CCDC107,HGNC:28465,ENSG00000159884,GENE ID:203260,MGC31967
HMGB1P29,HGNC:39120,ENSG00000250862,,
MT1CP,HGNC:7395,ENSG00000205360,,
MT1B,HGNC:7394,ENSG00000169688,GENE ID:4490,MT1
MT1B,HGNC:7394,ENSG00000169688,GENE ID:4490,MT1Q
RPL3P6,HGNC:36395,ENSG00000213891,,
LNP1,HGNC:28014,ENSG00000206535,GENE ID:348801,NP3
SNX24,HGNC:21533,ENSG00000064652,GENE ID:28966,SBBI31
MT1F,HGNC:7398,ENSG00000198417,GENE ID:4494,MT1
FAM13A,HGNC:19367,ENSG00000138640,GENE ID:10144,ARHGAP48
FAM13A,HGNC:19367,ENSG00000138640,GENE ID:10144,FAM13A1
FAM13A,HGNC:19367,ENSG00000138640,GENE ID:10144,KIAA0914
RPS6KL1,HGNC:20222,ENSG00000198208,GENE ID:83694,MGC11287
RPS6KL1,HGNC:20222,ENSG00000198208,GENE ID:83694,RSKL2
FEZF2,HGNC:13506,ENSG00000153266,GENE ID:55079,FEZL
FEZF2,HGNC:13506,ENSG00000153266,GENE ID:55079,FKSG36
FEZF2,HGNC:13506,ENSG00000153266,GENE ID:55079,FLJ10142
FEZF2,HGNC:13506,ENSG00000153266,GENE ID:55079,TOF
FEZF2,HGNC:13506,ENSG00000153266,GENE ID:55079,ZFP312
FEZF2,HGNC:13506,ENSG00000153266,GENE ID:55079,ZNF312
B4GALT6,HGNC:929,ENSG00000118276,GENE ID:9331,BETA4GALT-VI
CDK19,HGNC:19338,ENSG00000155111,GENE ID:23097,BA346C16.3
CDK19,HGNC:19338,ENSG00000155111,GENE ID:23097,CDC2L6
CDK19,HGNC:19338,ENSG00000155111,GENE ID:23097,CDK11
CDK19,HGNC:19338,ENSG00000155111,GENE ID:23097,KIAA1028
MT1X,HGNC:7405,ENSG00000187193,GENE ID:4501,MT-1L
MT1X,HGNC:7405,ENSG00000187193,GENE ID:4501,MT1
GUCA1C,HGNC:4680,ENSG00000138472,GENE ID:9626,GCAP3
ATP5PFP2,HGNC:56974,ENSG00000237472,,
RSPH14,HGNC:13437,ENSG00000100218,GENE ID:27156,RTDR1
RPS10P18,HGNC:36239,ENSG00000229455,,
CRYM,HGNC:2418,ENSG00000103316,GENE ID:1428,DFNA40
SHTN1,HGNC:29319,ENSG00000187164,GENE ID:57698,KIAA1598
SHTN1,HGNC:29319,ENSG00000187164,GENE ID:57698,SHOOTIN-1
SHTN1,HGNC:29319,ENSG00000187164,GENE ID:57698,SHOOTIN1
ARHGEF39,HGNC:25909,ENSG00000137135,GENE ID:84904,C9ORF100
ARHGEF39,HGNC:25909,ENSG00000137135,GENE ID:84904,FLJ14642
ARMC10P1,HGNC:43646,ENSG00000178660,,
RN7SL627P,HGNC:46643,ENSG00000274747,,
Y_RNA,,ENSG00000201489,,
SENP3-EIF4A1,HGNC:49182,ENSG00000277957,,
H3P12,HGNC:42873,ENSG00000230618,,H3F3AP3
H3P12,HGNC:42873,ENSG00000230618,,P18
LIAT1,HGNC:33800,ENSG00000283985,GENE ID:400566,C17ORF97
LIAT1,HGNC:33800,ENSG00000283985,GENE ID:400566,LOC400566
ALCAM,HGNC:400,ENSG00000170017,GENE ID:214,CD166
ALCAM,HGNC:400,ENSG00000170017,GENE ID:214,MEMD
GNAZ,HGNC:4395,ENSG00000128266,GENE ID:2781,
SNORA48,HGNC:32641,ENSG00000209582,GENE ID:652965,ACA48
SNORA48,HGNC:32641,ENSG00000209582,GENE ID:652965,SNORA48A
SNORD10,HGNC:32706,ENSG00000238917,,MGU6-77
SNORA67,HGNC:10224,ENSG00000277985,GENE ID:26781,RNU67
SNORA67,HGNC:10224,ENSG00000277985,GENE ID:26781,U67
VPS53,HGNC:25608,ENSG00000283883,GENE ID:55275,FLJ10979
VPS53,HGNC:25608,ENSG00000283883,GENE ID:55275,HCCS1
CD68,HGNC:1693,ENSG00000129226,GENE ID:968,DKFZP686M18236
CD68,HGNC:1693,ENSG00000129226,GENE ID:968,GP110
CD68,HGNC:1693,ENSG00000129226,GENE ID:968,LAMP4
CD68,HGNC:1693,ENSG00000129226,GENE ID:968,SCARD1
Metazoa_SRP,,ENSG00000283438,,
U7,,ENSG00000275635,GENE ID:124905170,
BCR,HGNC:1014,ENSG00000186716,GENE ID:613,ALL
BCR,HGNC:1014,ENSG00000186716,GENE ID:613,BCR1
BCR,HGNC:1014,ENSG00000186716,GENE ID:613,CML
BCR,HGNC:1014,ENSG00000186716,GENE ID:613,D22S11
BCR,HGNC:1014,ENSG00000186716,GENE ID:613,D22S662
BCR,HGNC:1014,ENSG00000186716,GENE ID:613,PHL
RN7SL22P,HGNC:46038,ENSG00000243136,,
PGF,HGNC:8893,ENSG00000119630,GENE ID:5228,D12S1900
PGF,HGNC:8893,ENSG00000119630,GENE ID:5228,PGFL
PGF,HGNC:8893,ENSG00000119630,GENE ID:5228,PIGF
PGF,HGNC:8893,ENSG00000119630,GENE ID:5228,PLGF
PGF,HGNC:8893,ENSG00000119630,GENE ID:5228,PLGF-2
PGF,HGNC:8893,ENSG00000119630,GENE ID:5228,SHGC-10760
TPM2,HGNC:12011,ENSG00000198467,GENE ID:7169,AMCD1
TPM2,HGNC:12011,ENSG00000198467,GENE ID:7169,DA1
TPM2,HGNC:12011,ENSG00000198467,GENE ID:7169,NEM4
MARCKS,HGNC:6759,ENSG00000277443,GENE ID:4082,80K-L
MARCKS,HGNC:6759,ENSG00000277443,GENE ID:4082,MACS
MARCKS,HGNC:6759,ENSG00000277443,GENE ID:4082,PKCSL
ELOA2,HGNC:30771,ENSG00000206181,GENE ID:51224,HST832
ELOA2,HGNC:30771,ENSG00000206181,GENE ID:51224,TCEB3B
ELOA2,HGNC:30771,ENSG00000206181,GENE ID:51224,TCEB3L
RPL17,HGNC:10307,ENSG00000265681,GENE ID:6139,L17
RPL17,HGNC:10307,ENSG00000265681,GENE ID:6139,RPL23
RPL17,HGNC:10307,ENSG00000265681,GENE ID:6139,UL22
SMPDL3A,HGNC:17389,ENSG00000172594,GENE ID:10924,ASM3A
SMPDL3A,HGNC:17389,ENSG00000172594,GENE ID:10924,ASML3A
SMPDL3A,HGNC:17389,ENSG00000172594,GENE ID:10924,FLJ20177
SMPDL3A,HGNC:17389,ENSG00000172594,GENE ID:10924,YR36GH4.1
TRPC6P9,HGNC:55950,ENSG00000249607,,
ASS1P10,HGNC:760,ENSG00000215325,,ASSP10
IGSF6,HGNC:5953,ENSG00000140749,GENE ID:10261,DORA
METTL5P4,HGNC:56504,ENSG00000255483,,
RPL26P15,HGNC:35512,ENSG00000233829,,
TRPC6P2,HGNC:55943,ENSG00000249363,,
SLCO4C1,HGNC:23612,ENSG00000173930,GENE ID:353189,OATP-H
SLCO4C1,HGNC:23612,ENSG00000173930,GENE ID:353189,OATP4C1
SLCO4C1,HGNC:23612,ENSG00000173930,GENE ID:353189,OATPX
SLCO4C1,HGNC:23612,ENSG00000173930,GENE ID:353189,SLC21A20
RPS20P9,HGNC:36472,ENSG00000237162,,
FNBP4,HGNC:19752,ENSG00000285182,GENE ID:23360,KIAA1014
MTND4P25,HGNC:42212,ENSG00000226700,,
MPDU1,HGNC:7207,ENSG00000129255,GENE ID:9526,CDGIF
MPDU1,HGNC:7207,ENSG00000129255,GENE ID:9526,LEC35
MPDU1,HGNC:7207,ENSG00000129255,GENE ID:9526,PQLC5
MPDU1,HGNC:7207,ENSG00000129255,GENE ID:9526,SL15
MPDU1,HGNC:7207,ENSG00000129255,GENE ID:9526,SLC66A5
CLNS1A,HGNC:2080,ENSG00000074201,GENE ID:1207,CLCI
CLNS1A,HGNC:2080,ENSG00000074201,GENE ID:1207,ICLN
RPS15AP15,HGNC:35640,ENSG00000223739,,
RPL27P5,HGNC:36120,ENSG00000232403,,
LBH,HGNC:29532,ENSG00000213626,GENE ID:81606,
RNU6-1005P,HGNC:47968,ENSG00000207248,,
RNU6-196P,HGNC:47159,ENSG00000207042,,
UQCRC2,HGNC:12586,ENSG00000140740,GENE ID:7385,QCR2
UQCRC2,HGNC:12586,ENSG00000140740,GENE ID:7385,UQCR2
NDUFS5P1,HGNC:44039,ENSG00000218424,,
PPP1R14BP5,HGNC:16332,ENSG00000213133,,
ST8SIA4,HGNC:10871,ENSG00000113532,GENE ID:7903,PST
ST8SIA4,HGNC:10871,ENSG00000113532,GENE ID:7903,PST1
ST8SIA4,HGNC:10871,ENSG00000113532,GENE ID:7903,SIAT8D
ZNRF2,HGNC:22316,ENSG00000180233,GENE ID:223082,RNF202
RNY3P8,HGNC:42492,ENSG00000223298,,
RNY4P27,HGNC:42495,ENSG00000200211,,
TRAPPC3L,HGNC:21090,ENSG00000173626,GENE ID:100128327,BA259P20.2
TRAPPC3L,HGNC:21090,ENSG00000173626,GENE ID:100128327,BET3L
TRAPPC3L,HGNC:21090,ENSG00000173626,GENE ID:100128327,FLJ11180
MEMO1P5,HGNC:49102,ENSG00000271492,,
DNAAF10,HGNC:25176,ENSG00000243667,GENE ID:116143,FLJ31741
DNAAF10,HGNC:25176,ENSG00000243667,GENE ID:116143,MONAD
DNAAF10,HGNC:25176,ENSG00000243667,GENE ID:116143,WDR92
CLDN10,HGNC:2033,ENSG00000134873,GENE ID:9071,CPETRL3
CLDN10,HGNC:2033,ENSG00000134873,GENE ID:9071,OSP-L
GPR26,HGNC:4481,ENSG00000154478,GENE ID:2849,
SLC18B1,HGNC:21573,ENSG00000146409,GENE ID:116843,C6ORF192
SLC18B1,HGNC:21573,ENSG00000146409,GENE ID:116843,DJ55C23.6
ATRNL1,HGNC:29063,ENSG00000107518,GENE ID:26033,ALP
ATRNL1,HGNC:29063,ENSG00000107518,GENE ID:26033,FLJ45344
ATRNL1,HGNC:29063,ENSG00000107518,GENE ID:26033,KIAA0534
CCDC137P1,HGNC:33459,ENSG00000242609,,CCDC137P
DYNLL1P7,HGNC:49658,ENSG00000230614,,
BRD7P7,HGNC:56471,ENSG00000239288,,
Y_RNA,,ENSG00000285489,,
MINDY2,HGNC:26954,ENSG00000128923,GENE ID:54629,FAM63B
MINDY2,HGNC:26954,ENSG00000128923,GENE ID:54629,KIAA1164
RNA5SP340,HGNC:43240,ENSG00000285046,,RN5S340
Y_RNA,,ENSG00000285031,,
RAP1BP2,HGNC:49781,ENSG00000214405,,
YPEL5P2,HGNC:50556,ENSG00000284852,,
RPL14P2,HGNC:35962,ENSG00000225662,,
MTCH2,HGNC:17587,ENSG00000285121,GENE ID:23788,MIMP
MTCH2,HGNC:17587,ENSG00000285121,GENE ID:23788,SLC25A50
FAM133B,HGNC:28629,ENSG00000234545,GENE ID:257415,MGC40405
CLDN10-AS1,HGNC:39907,ENSG00000223392,GENE ID:100874194,
EIF2B2,HGNC:3258,ENSG00000119718,GENE ID:8892,EIF-2BBETA
EIF2B2,HGNC:3258,ENSG00000119718,GENE ID:8892,EIF2B
EIF2B2,HGNC:3258,ENSG00000119718,GENE ID:8892,EIF2BBETA
DZIP1,HGNC:20908,ENSG00000134874,GENE ID:22873,DZIP
DZIP1,HGNC:20908,ENSG00000134874,GENE ID:22873,KIAA0996
EIF4E3,HGNC:31837,ENSG00000163412,GENE ID:317649,MGC39820
TMED7,HGNC:24253,ENSG00000134970,GENE ID:51014,CGI-109
TMED7,HGNC:24253,ENSG00000134970,GENE ID:51014,FLJ90481
TMED7,HGNC:24253,ENSG00000134970,GENE ID:51014,P24G3
TMED7,HGNC:24253,ENSG00000134970,GENE ID:51014,P24GAMMA3
RPS26P35,HGNC:36229,ENSG00000242206,,
PTCSC1,HGNC:37127,ENSG00000287736,GENE ID:100302522,AK023948
PTCSC1,HGNC:37127,ENSG00000287736,GENE ID:100302522,NCRNA00197
PTCSC1,HGNC:37127,ENSG00000287736,GENE ID:100302522,PTCSC
RPL7P29,HGNC:35700,ENSG00000214457,,
PREX2,HGNC:22950,ENSG00000046889,GENE ID:80243,DEP.2
PREX2,HGNC:22950,ENSG00000046889,GENE ID:80243,DEPDC2
PREX2,HGNC:22950,ENSG00000046889,GENE ID:80243,FLJ12987
PREX2,HGNC:22950,ENSG00000046889,GENE ID:80243,P-REX2
PREX2,HGNC:22950,ENSG00000046889,GENE ID:80243,PPP1R129
TNFRSF21,HGNC:13469,ENSG00000146072,GENE ID:27242,CD358
TNFRSF21,HGNC:13469,ENSG00000146072,GENE ID:27242,DR6
MINAR2,HGNC:33914,ENSG00000186367,GENE ID:100127206,KIAA1024L
RPS14P8,HGNC:37027,ENSG00000239528,,
RPL21P37,HGNC:35704,ENSG00000229503,,
RPL7L1P4,HGNC:39486,ENSG00000249582,,
TRABD2A,HGNC:27013,ENSG00000186854,GENE ID:129293,C2ORF89
TRABD2A,HGNC:27013,ENSG00000186854,GENE ID:129293,TIKI1
TRABD2A,HGNC:27013,ENSG00000186854,GENE ID:105374836,C2ORF89
TRABD2A,HGNC:27013,ENSG00000186854,GENE ID:105374836,TIKI1
SNX2,HGNC:11173,ENSG00000205302,GENE ID:6643,
ALDH8A1,HGNC:15471,ENSG00000118514,GENE ID:64577,ALDH12
TPST1,HGNC:12020,ENSG00000169902,GENE ID:8460,TANGO13A
MLH3,HGNC:7128,ENSG00000119684,GENE ID:27030,
RPLP0P6,HGNC:36404,ENSG00000213553,,
ST6GALNAC2P1,HGNC:45160,ENSG00000228902,,
MTND5P27,HGNC:42289,ENSG00000225045,,
BCRP8,HGNC:39076,ENSG00000236794,,
EVA1A,HGNC:25816,ENSG00000115363,GENE ID:84141,FAM176A
EVA1A,HGNC:25816,ENSG00000115363,GENE ID:84141,FLJ13391
EVA1A,HGNC:25816,ENSG00000115363,GENE ID:84141,TMEM166
RN7SL263P,HGNC:46279,ENSG00000240160,,
FBXW4P1,HGNC:13609,ENSG00000230701,GENE ID:26226,FBW3
FBXW4P1,HGNC:13609,ENSG00000230701,GENE ID:26226,FBXW3
FBXW4P1,HGNC:13609,ENSG00000230701,GENE ID:26226,SHFM3P1
STK32C,HGNC:21332,ENSG00000165752,GENE ID:282974,MGC23665
STK32C,HGNC:21332,ENSG00000165752,GENE ID:282974,PKE
STK32C,HGNC:21332,ENSG00000165752,GENE ID:282974,YANK3
JHY,HGNC:26288,ENSG00000109944,GENE ID:79864,C11ORF63
JHY,HGNC:26288,ENSG00000109944,GENE ID:79864,FLJ23554
NR2F2,HGNC:7976,ENSG00000185551,GENE ID:7026,ARP1
NR2F2,HGNC:7976,ENSG00000185551,GENE ID:7026,COUP-TFII
NR2F2,HGNC:7976,ENSG00000185551,GENE ID:7026,COUPTF2
NR2F2,HGNC:7976,ENSG00000185551,GENE ID:7026,COUPTFB
NR2F2,HGNC:7976,ENSG00000185551,GENE ID:7026,NF-E3
NR2F2,HGNC:7976,ENSG00000185551,GENE ID:7026,SVP40
NR2F2,HGNC:7976,ENSG00000185551,GENE ID:7026,TFCOUP2
ASNS,HGNC:753,ENSG00000070669,GENE ID:440,
SSX2IPP1,HGNC:56463,ENSG00000240107,,
ZNF90P1,HGNC:12888,ENSG00000241738,,ZNF108
ZNF90P1,HGNC:12888,ENSG00000241738,,ZNF108P
COX6CP6,HGNC:47037,ENSG00000240156,,
RNGTT,HGNC:10073,ENSG00000111880,GENE ID:8732,HCAP
RNGTT,HGNC:10073,ENSG00000111880,GENE ID:8732,HCE
RNGTT,HGNC:10073,ENSG00000111880,GENE ID:8732,HCE1
DNAJC3,HGNC:9439,ENSG00000102580,GENE ID:5611,ERDJ6
DNAJC3,HGNC:9439,ENSG00000102580,GENE ID:5611,HP58
DNAJC3,HGNC:9439,ENSG00000102580,GENE ID:5611,P58
DNAJC3,HGNC:9439,ENSG00000102580,GENE ID:5611,P58(IPK)
DNAJC3,HGNC:9439,ENSG00000102580,GENE ID:5611,P58IPK
DNAJC3,HGNC:9439,ENSG00000102580,GENE ID:5611,PRKRI
MIR6852,HGNC:49993,ENSG00000284195,GENE ID:102465513,HSA-MIR-6852
ST13P14,HGNC:38849,ENSG00000240959,,
CREB3,HGNC:2347,ENSG00000107175,GENE ID:10488,LUMAN
CREB3,HGNC:2347,ENSG00000107175,GENE ID:10488,LZIP
CREB3,HGNC:2347,ENSG00000107175,GENE ID:10488,SLZIP
RPS10P10,HGNC:37034,ENSG00000226082,,
TMEM158,HGNC:30293,ENSG00000249992,GENE ID:25907,P40BBP
TMEM158,HGNC:30293,ENSG00000249992,GENE ID:25907,RIS1
TAFA4,HGNC:21591,ENSG00000163377,GENE ID:151647,FAM19A4
TAFA4,HGNC:21591,ENSG00000163377,GENE ID:151647,TAFA-4
GCAT,HGNC:4188,ENSG00000100116,GENE ID:23464,KBL
FDX1,HGNC:3638,ENSG00000137714,GENE ID:2230,ADX
FDX1,HGNC:3638,ENSG00000137714,GENE ID:2230,FDX
TMEM39A,HGNC:25600,ENSG00000176142,GENE ID:55254,FLJ10902
TMEM39A,HGNC:25600,ENSG00000176142,GENE ID:55254,SUSR2
HNRNPLL,HGNC:25127,ENSG00000143889,GENE ID:92906,HNRPLL
CEP152,HGNC:29298,ENSG00000103995,GENE ID:22995,KIAA0912
CEP152,HGNC:29298,ENSG00000103995,GENE ID:22995,MCPH9
CEP152,HGNC:29298,ENSG00000103995,GENE ID:22995,SCKL5
TRIM29,HGNC:17274,ENSG00000137699,GENE ID:23650,ATDC
TRIM29,HGNC:17274,ENSG00000137699,GENE ID:23650,FLJ36085
DUX4L11,HGNC:38687,ENSG00000278761,,
DAPP1,HGNC:16500,ENSG00000070190,GENE ID:27071,BAM32
CKM,HGNC:1994,ENSG00000104879,GENE ID:1158,CKMM
MTND5P2,HGNC:41919,ENSG00000229622,,
BUB3,HGNC:1151,ENSG00000154473,GENE ID:9184,BUB3L
MTND6P18,HGNC:39481,ENSG00000227714,,
MIR6853,HGNC:49945,ENSG00000273945,GENE ID:102466201,HSA-MIR-6853
MTCYBP3,HGNC:39579,ENSG00000232373,,
GBA2,HGNC:18986,ENSG00000070610,GENE ID:57704,AD035
GBA2,HGNC:18986,ENSG00000070610,GENE ID:57704,DKFZP762K054
GBA2,HGNC:18986,ENSG00000070610,GENE ID:57704,KIAA1605
GBA2,HGNC:18986,ENSG00000070610,GENE ID:57704,SPG46
UGGT2,HGNC:15664,ENSG00000102595,GENE ID:55757,FLJ10873
UGGT2,HGNC:15664,ENSG00000102595,GENE ID:55757,FLJ11485
UGGT2,HGNC:15664,ENSG00000102595,GENE ID:55757,HUGT2
UGGT2,HGNC:15664,ENSG00000102595,GENE ID:55757,MGC117360
UGGT2,HGNC:15664,ENSG00000102595,GENE ID:55757,MGC150689
UGGT2,HGNC:15664,ENSG00000102595,GENE ID:55757,MGC87276
UGGT2,HGNC:15664,ENSG00000102595,GENE ID:55757,UGCGL2
COLEC10,HGNC:2220,ENSG00000184374,GENE ID:10584,CL-10
COLEC10,HGNC:2220,ENSG00000184374,GENE ID:10584,CL-L1
NDUFB11P1,HGNC:33980,ENSG00000283114,,NDUFB11P
PGAM1P9,HGNC:42456,ENSG00000283062,,
SMAD7,HGNC:6773,ENSG00000101665,GENE ID:4092,MADH7
SMAD7,HGNC:6773,ENSG00000101665,GENE ID:4092,MADH8
RPL36AP31,HGNC:36066,ENSG00000227753,,
CARS1P2,HGNC:50478,ENSG00000253756,,CARSP2
TPRKBP2,HGNC:44944,ENSG00000260452,,
RNY1P10,HGNC:50873,ENSG00000200138,,
CYP2G2P,HGNC:15653,ENSG00000268101,,CYP2G2
CYP2G2P,HGNC:15653,ENSG00000268101,,CYP2GP2
SBK1,HGNC:17699,ENSG00000188322,GENE ID:388228,SBK
TBC1D31,HGNC:30888,ENSG00000156787,GENE ID:93594,GM85
TBC1D31,HGNC:30888,ENSG00000156787,GENE ID:93594,MGC21654
TBC1D31,HGNC:30888,ENSG00000156787,GENE ID:93594,WDR67
BNIP3P34,HGNC:49714,ENSG00000269509,,
SELENOTP2,HGNC:53723,ENSG00000271585,,
RNA5SP502,HGNC:43402,ENSG00000199564,,RN5S502
Y_RNA,,ENSG00000238426,,
STK32A,HGNC:28317,ENSG00000169302,GENE ID:202374,MGC22688
STK32A,HGNC:28317,ENSG00000169302,GENE ID:202374,YANK1
SHISA5P1,HGNC:54937,ENSG00000226641,,
UBA2,HGNC:30661,ENSG00000126261,GENE ID:10054,FLJ13058
UBA2,HGNC:30661,ENSG00000126261,GENE ID:10054,HRIHFB2115
UBA2,HGNC:30661,ENSG00000126261,GENE ID:10054,SAE2
GALR3,HGNC:4134,ENSG00000128310,GENE ID:8484,
MIR6862-1,HGNC:50052,ENSG00000275429,GENE ID:102465520,HSA-MIR-6862-1
RN7SL15P,HGNC:46031,ENSG00000264573,,
CDC37P2,HGNC:35453,ENSG00000261089,,
GEMIN7P1,HGNC:54938,ENSG00000225238,,
RNU6-1321P,HGNC:48284,ENSG00000212207,,
YWHAZP10,HGNC:54939,ENSG00000217624,,
RN7SL144P,HGNC:46160,ENSG00000242559,,
RPS3AP19,HGNC:36467,ENSG00000244004,,
GPR82,HGNC:4533,ENSG00000171657,GENE ID:27197,
RPL21P52,HGNC:36621,ENSG00000242431,,
PCDH10,HGNC:13404,ENSG00000138650,GENE ID:57575,KIAA1400
PCDH10,HGNC:13404,ENSG00000138650,GENE ID:57575,OL-PCDH
