,HGNC_ID,ENSG_ID,NCBI_ID,primary_gene_symbol,gene_symbol,captured,captured as:
30106,{'HGNC:3345'},{'ENSG00000171617'},{'GENE ID:8507'},ENC1,ENC1,T,Primary Gene Symbol
30107,{'HGNC:3345'},{'ENSG00000171617'},{'GENE ID:8507'},ENC1,KLHL35,T,Gene Group Symbol
30108,{'HGNC:3345'},{'ENSG00000171617'},{'GENE ID:8507'},ENC1,KLHL37,T,Gene Group Symbol
30109,{'HGNC:3345'},{'ENSG00000171617'},{'GENE ID:8507'},ENC1,NRPB,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30110,{'HGNC:3345'},{'ENSG00000171617'},{'GENE ID:8507'},ENC1,PIG10,F,
30111,{'HGNC:3345'},{'ENSG00000171617'},{'GENE ID:8507'},ENC1,TP53I10,F,
30112,{'HGNC:29129'},{'ENSG00000149218'},{'GENE ID:23052'},ENDOD1,ENDOD1,T,Primary Gene Symbol
30113,{'HGNC:29129'},{'ENSG00000149218'},{'GENE ID:23052'},ENDOD1,KIAA0830,T,Placeholder Symbol
30114,{'HGNC:3346'},{'ENSG00000167136'},{'GENE ID:2021'},ENDOG,ENDOG,T,Primary Gene Symbol
30115,{'HGNC:14369'},{'ENSG00000111405'},{'GENE ID:8909'},ENDOU,ENDOU,T,Primary Gene Symbol
30116,{'HGNC:14369'},{'ENSG00000111405'},{'GENE ID:8909'},ENDOU,P11,F,
30117,{'HGNC:14369'},{'ENSG00000111405'},{'GENE ID:8909'},ENDOU,PP11,F,
30118,{'HGNC:14369'},{'ENSG00000111405'},{'GENE ID:8909'},ENDOU,PRSS26,T,Gene Group Symbol
30119,{'HGNC:26640'},{'ENSG00000173818'},{'GENE ID:284131'},ENDOV,ENDOV,T,Primary Gene Symbol
30120,{'HGNC:26640'},{'ENSG00000173818'},{'GENE ID:284131'},ENDOV,FLJ35220,T,Clone Name Symbol
30121,{'HGNC:56747'},{'ENSG00000289883'},{'GENE ID:129810501'},ENEMAL,ENEMAL,T,Primary Gene Symbol
30122,{'HGNC:3349'},{'ENSG00000106991'},{'GENE ID:2022'},ENG,CD105,T,"Gene Group Symbol, Gene Identifier Symbol"
30123,{'HGNC:3349'},{'ENSG00000106991'},{'GENE ID:2022'},ENG,END,T,Alternate Abbreviation Symbol
30124,{'HGNC:3349'},{'ENSG00000106991'},{'GENE ID:2022'},ENG,ENG,T,Primary Gene Symbol
30125,{'HGNC:3349'},{'ENSG00000106991'},{'GENE ID:2022'},ENG,HHT1,T,Phenotype Symbol
30126,{'HGNC:3349'},{'ENSG00000106991'},{'GENE ID:2022'},ENG,ORW,T,Previous Symbol
30127,{'HGNC:3349'},{'ENSG00000106991'},{'GENE ID:2022'},ENG,ORW1,T,Previous Symbol
30128,{'HGNC:24622'},{'ENSG00000167280'},{'GENE ID:64772'},ENGASE,ENGASE,T,Primary Gene Symbol
30129,{'HGNC:24622'},{'ENSG00000167280'},{'GENE ID:64772'},ENGASE,FLJ21865,T,Clone Name Symbol
30130,{'HGNC:24838'},{'ENSG00000168913'},{'GENE ID:375704'},ENHO,C9ORF165,T,"Previous Symbol, Placeholder Symbol"
30131,{'HGNC:24838'},{'ENSG00000168913'},{'GENE ID:375704'},ENHO,C9orf165,T,"Previous Symbol, Placeholder Symbol"
30132,{'HGNC:24838'},{'ENSG00000168913'},{'GENE ID:375704'},ENHO,ENHO,T,Primary Gene Symbol
30133,{'HGNC:24838'},{'ENSG00000168913'},{'GENE ID:375704'},ENHO,UNQ470,F,
30134,{'HGNC:58225'},{'ENSG00000230729'},{'GENE ID:139355223'},ENHO-AS1,ENHO-AS1,T,Primary Gene Symbol
30135,{'HGNC:25246'},{'ENSG00000124074'},{'GENE ID:84080'},ENKD1,C16ORF48,T,"Previous Symbol, Placeholder Symbol"
30136,{'HGNC:25246'},{'ENSG00000124074'},{'GENE ID:84080'},ENKD1,C16orf48,T,"Previous Symbol, Placeholder Symbol"
30137,{'HGNC:25246'},{'ENSG00000124074'},{'GENE ID:84080'},ENKD1,DAKV6410,F,
30138,{'HGNC:25246'},{'ENSG00000124074'},{'GENE ID:84080'},ENKD1,DKFZP434A1319,T,Placeholder Symbol
30139,{'HGNC:25246'},{'ENSG00000124074'},{'GENE ID:84080'},ENKD1,ENKD1,T,Primary Gene Symbol
30140,{'HGNC:25246'},{'ENSG00000124074'},{'GENE ID:84080'},ENKD1,FBB11,F,
30141,{'HGNC:28388'},{'ENSG00000151023'},{'GENE ID:219670'},ENKUR,C10ORF63,T,"Previous Symbol, Placeholder Symbol"
30142,{'HGNC:28388'},{'ENSG00000151023'},{'GENE ID:219670'},ENKUR,C10orf63,T,"Previous Symbol, Placeholder Symbol"
30143,{'HGNC:28388'},{'ENSG00000151023'},{'GENE ID:219670'},ENKUR,CFAP106,T,Gene Group Symbol
30144,{'HGNC:28388'},{'ENSG00000151023'},{'GENE ID:219670'},ENKUR,ENKUR,T,Primary Gene Symbol
30145,{'HGNC:28388'},{'ENSG00000151023'},{'GENE ID:219670'},ENKUR,ENKURIN,T,Alternate Abbreviation Symbol
30146,{'HGNC:28388'},{'ENSG00000151023'},{'GENE ID:219670'},ENKUR,MGC26778,T,Placeholder Symbol
30147,{'HGNC:28388'},{'ENSG00000151023'},{'GENE ID:219670'},ENKUR,enkurin,T,Alternate Abbreviation Symbol
30148,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,ENO1,T,Primary Gene Symbol
30149,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,ENO1-IT1,T,"Previous Symbol, Gene Group Symbol"
30150,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,ENO1L1,T,"Previous Symbol, Gene Group Symbol"
30151,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,HEL-S-17,F,
30152,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,MBP-1,F,
30153,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,MPB1,T,Previous Symbol
30154,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,NNE,F,
30155,{'HGNC:3350'},{'ENSG00000074800'},{'GENE ID:2023'},ENO1,PPH,F,
30156,{'HGNC:40214'},{'ENSG00000230679'},{'GENE ID:100505975'},ENO1-AS1,ENO1-AS1,T,Primary Gene Symbol
30157,{'HGNC:41331'},set(),{'GENE ID:106480431'},ENO1-IT1,ENO1-IT1,T,Primary Gene Symbol
30158,{'HGNC:3352'},{'ENSG00000244457'},{'GENE ID:2025'},ENO1P1,ENO1P,T,Previous Symbol
30159,{'HGNC:3352'},{'ENSG00000244457'},{'GENE ID:2025'},ENO1P1,ENO1P1,T,Primary Gene Symbol
30160,{'HGNC:37943'},{'ENSG00000258739'},{'GENE ID:100419098'},ENO1P2,ENO1P2,T,Primary Gene Symbol
30161,{'HGNC:37944'},{'ENSG00000243986'},{'GENE ID:100419069'},ENO1P3,ENO1P3,T,Primary Gene Symbol
30162,{'HGNC:37945'},{'ENSG00000241790'},{'GENE ID:100885799'},ENO1P4,ENO1P4,T,Primary Gene Symbol
30163,{'HGNC:3353'},{'ENSG00000111674'},{'GENE ID:2026'},ENO2,ENO2,T,Primary Gene Symbol
30164,{'HGNC:3353'},{'ENSG00000111674'},{'GENE ID:2026'},ENO2,HEL-S-279,F,
30165,{'HGNC:3353'},{'ENSG00000111674'},{'GENE ID:2026'},ENO2,NSE,T,Alternate Abbreviation Symbol
30166,{'HGNC:3354'},{'ENSG00000108515'},{'GENE ID:2027'},ENO3,ENO3,T,Primary Gene Symbol
30167,{'HGNC:3354'},{'ENSG00000108515'},{'GENE ID:2027'},ENO3,GSD13,T,Phenotype Symbol
30168,{'HGNC:3354'},{'ENSG00000108515'},{'GENE ID:2027'},ENO3,MSE,F,
30169,{'HGNC:31670'},{'ENSG00000188316'},{'GENE ID:387712'},ENO4,AC023283.3,F,
30170,{'HGNC:31670'},{'ENSG00000188316'},{'GENE ID:387712'},ENO4,C10ORF134,T,"Previous Symbol, Placeholder Symbol"
30171,{'HGNC:31670'},{'ENSG00000188316'},{'GENE ID:387712'},ENO4,C10orf134,T,"Previous Symbol, Placeholder Symbol"
30172,{'HGNC:31670'},{'ENSG00000188316'},{'GENE ID:387712'},ENO4,ENO4,T,Primary Gene Symbol
30173,{'HGNC:31670'},{'ENSG00000188316'},{'GENE ID:387712'},ENO4,ENOS,T,Gene Group Symbol
30174,{'HGNC:24599'},{'ENSG00000145293'},{'GENE ID:58478'},ENOPH1,E1,F,
30175,{'HGNC:24599'},{'ENSG00000145293'},{'GENE ID:58478'},ENOPH1,ENOPH1,T,Primary Gene Symbol
30176,{'HGNC:24599'},{'ENSG00000145293'},{'GENE ID:58478'},ENOPH1,MASA,F,
30177,{'HGNC:24599'},{'ENSG00000145293'},{'GENE ID:58478'},ENOPH1,MST145,F,
30178,{'HGNC:24599'},{'ENSG00000145293'},{'GENE ID:58478'},ENOPH1,MTNC,F,
30179,{'HGNC:24599'},{'ENSG00000145293'},{'GENE ID:58478'},ENOPH1,mtnC,F,
30180,{'HGNC:56617'},{'ENSG00000236182'},{'GENE ID:647299'},ENOPH1P1,ENOPH1P1,T,Primary Gene Symbol
30181,{'HGNC:30365'},{'ENSG00000132199'},{'GENE ID:55556'},ENOSF1,ENOSF1,T,Primary Gene Symbol
30182,{'HGNC:30365'},{'ENSG00000132199'},{'GENE ID:55556'},ENOSF1,FUCD,F,
30183,{'HGNC:30365'},{'ENSG00000132199'},{'GENE ID:55556'},ENOSF1,HSRTSBETA,F,
30184,{'HGNC:30365'},{'ENSG00000132199'},{'GENE ID:55556'},ENOSF1,RTS,F,
30185,{'HGNC:30365'},{'ENSG00000132199'},{'GENE ID:55556'},ENOSF1,TYMSAS,F,
30186,{'HGNC:30365'},{'ENSG00000132199'},{'GENE ID:55556'},ENOSF1,rTS,F,
30187,{'HGNC:25474'},{'ENSG00000120658'},{'GENE ID:55068'},ENOX1,CCNOX,F,
30188,{'HGNC:25474'},{'ENSG00000120658'},{'GENE ID:55068'},ENOX1,CNOX,F,
30189,{'HGNC:25474'},{'ENSG00000120658'},{'GENE ID:55068'},ENOX1,ENOX1,T,Primary Gene Symbol
30190,{'HGNC:25474'},{'ENSG00000120658'},{'GENE ID:55068'},ENOX1,FLJ10094,T,Clone Name Symbol
30191,{'HGNC:25474'},{'ENSG00000120658'},{'GENE ID:55068'},ENOX1,PIG38,F,
30192,{'HGNC:25474'},{'ENSG00000120658'},{'GENE ID:55068'},ENOX1,bA64J21.1,F,
30193,{'HGNC:25474'},{'ENSG00000120658'},{'GENE ID:55068'},ENOX1,cCNOX,F,
30194,{'HGNC:42396'},{'ENSG00000233821'},{'GENE ID:100874129'},ENOX1-AS1,ENOX1-AS1,T,Primary Gene Symbol
30195,{'HGNC:42397'},{'ENSG00000238189'},{'GENE ID:100874130'},ENOX1-AS2,ENOX1-AS2,T,Primary Gene Symbol
30196,{'HGNC:2259'},{'ENSG00000165675'},{'GENE ID:10495'},ENOX2,APK1,F,
30197,{'HGNC:2259'},{'ENSG00000165675'},{'GENE ID:10495'},ENOX2,COVA1,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30198,{'HGNC:2259'},{'ENSG00000165675'},{'GENE ID:10495'},ENOX2,ENOX2,T,Primary Gene Symbol
30199,{'HGNC:2259'},{'ENSG00000165675'},{'GENE ID:10495'},ENOX2,TNOX,F,
30200,{'HGNC:2259'},{'ENSG00000165675'},{'GENE ID:10495'},ENOX2,tNOX,T,Alternate Abbreviation Symbol
30201,{'HGNC:56096'},set(),{'GENE ID:105373338'},ENOX2-AS1,ENOX2-AS1,T,Primary Gene Symbol
30202,{'HGNC:3355'},{'ENSG00000138792'},{'GENE ID:2028'},ENPEP,APA,F,
30203,{'HGNC:3355'},{'ENSG00000138792'},{'GENE ID:2028'},ENPEP,CD249,T,"Gene Group Symbol, Gene Identifier Symbol"
30204,{'HGNC:3355'},{'ENSG00000138792'},{'GENE ID:2028'},ENPEP,ENPEP,T,Primary Gene Symbol
30205,{'HGNC:3355'},{'ENSG00000138792'},{'GENE ID:2028'},ENPEP,GP160,F,
30206,{'HGNC:3355'},{'ENSG00000138792'},{'GENE ID:2028'},ENPEP,gp160,F,
30207,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,ARHR2,T,Phenotype Symbol
30208,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,COLED,T,Phenotype Symbol
30209,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,ENPP1,T,Primary Gene Symbol
30210,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,M6S1,T,Previous Symbol
30211,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,NPP1,T,"Ortholog Symbol, Alternate Abbreviation Symbol"
30212,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,NPPS,T,"Previous Symbol, Alternate Abbreviation Symbol"
30213,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,PC-1,F,
30214,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,PCA1,F,
30215,{'HGNC:3356'},{'ENSG00000197594'},{'GENE ID:5167'},ENPP1,PDNP1,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30216,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,ATX,F,
30217,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,ATX-X,F,
30218,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,AUTOTAXIN,F,
30219,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,ENPP2,T,Primary Gene Symbol
30220,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,LysoPLD,F,
30221,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,NPP2,T,"Ortholog Symbol, Alternate Abbreviation Symbol"
30222,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,PD-IALPHA,F,
30223,{'HGNC:3357'},{'ENSG00000136960'},{'GENE ID:5168'},ENPP2,PDNP2,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30224,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,B10,F,
30225,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,CD203C,T,Gene Group Symbol
30226,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,CD203c,T,"Gene Group Symbol, Gene Identifier Symbol"
30227,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,ENPP3,T,Primary Gene Symbol
30228,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,GP130RB13-6,F,
30229,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,NPP3,T,Alternate Abbreviation Symbol
30230,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,PD-IBETA,F,
30231,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,PDNP3,T,Previous Symbol
30232,{'HGNC:3358'},{'ENSG00000154269'},{'GENE ID:5169'},ENPP3,gp130RB13-6,F,
30233,{'HGNC:3359'},{'ENSG00000001561'},{'GENE ID:22875'},ENPP4,AP3AASE,F,
30234,{'HGNC:3359'},{'ENSG00000001561'},{'GENE ID:22875'},ENPP4,AP3Aase,F,
30235,{'HGNC:3359'},{'ENSG00000001561'},{'GENE ID:22875'},ENPP4,ENPP4,T,Primary Gene Symbol
30236,{'HGNC:3359'},{'ENSG00000001561'},{'GENE ID:22875'},ENPP4,KIAA0879,T,Placeholder Symbol
30237,{'HGNC:3359'},{'ENSG00000001561'},{'GENE ID:22875'},ENPP4,NPP4,T,Alternate Abbreviation Symbol
30238,{'HGNC:13717'},{'ENSG00000112796'},{'GENE ID:59084'},ENPP5,ENPP5,T,Primary Gene Symbol
30239,{'HGNC:13717'},{'ENSG00000112796'},{'GENE ID:59084'},ENPP5,NPP-5,T,Alternate Abbreviation Symbol
30240,{'HGNC:13717'},{'ENSG00000112796'},{'GENE ID:59084'},ENPP5,NPP5,T,Alternate Abbreviation Symbol
30241,{'HGNC:23409'},{'ENSG00000164303'},{'GENE ID:133121'},ENPP6,ENPP6,T,Primary Gene Symbol
30242,{'HGNC:23409'},{'ENSG00000164303'},{'GENE ID:133121'},ENPP6,MGC33971,T,Placeholder Symbol
30243,{'HGNC:23409'},{'ENSG00000164303'},{'GENE ID:133121'},ENPP6,NPP6,T,Alternate Abbreviation Symbol
30244,{'HGNC:23764'},{'ENSG00000182156'},{'GENE ID:339221'},ENPP7,ALK-SMASE,F,
30245,{'HGNC:23764'},{'ENSG00000182156'},{'GENE ID:339221'},ENPP7,ALK-SMase,F,
30246,{'HGNC:23764'},{'ENSG00000182156'},{'GENE ID:339221'},ENPP7,E-NPP 7,T,Alternate Abbreviation Symbol
30247,{'HGNC:23764'},{'ENSG00000182156'},{'GENE ID:339221'},ENPP7,ENPP7,T,Primary Gene Symbol
30248,{'HGNC:23764'},{'ENSG00000182156'},{'GENE ID:339221'},ENPP7,NPP-7,T,Alternate Abbreviation Symbol
30249,{'HGNC:23764'},{'ENSG00000182156'},{'GENE ID:339221'},ENPP7,NPP7,T,Alternate Abbreviation Symbol
30250,{'HGNC:23764'},{'ENSG00000182156'},{'GENE ID:339221'},ENPP7,alk-SMase,F,
30251,{'HGNC:48699'},"{'ENSG00000249188', 'ENSG00000292312'}",{'GENE ID:100421823'},ENPP7P1,ENPP7P1,T,Primary Gene Symbol
30252,{'HGNC:48693'},{'ENSG00000249767'},{'GENE ID:100421805'},ENPP7P10,ENPP7P10,T,Primary Gene Symbol
30253,{'HGNC:48694'},{'ENSG00000250942'},{'GENE ID:100421806'},ENPP7P11,ENPP7P11,T,Primary Gene Symbol
30254,{'HGNC:48697'},"{'ENSG00000285452', 'ENSG00000254527'}",{'GENE ID:106480230'},ENPP7P12,ENPP7P12,T,Primary Gene Symbol
30255,{'HGNC:48696'},{'ENSG00000261580'},{'GENE ID:104644205'},ENPP7P13,DUNQU1,F,
30256,{'HGNC:48696'},{'ENSG00000261580'},{'GENE ID:104644205'},ENPP7P13,ENPP7P13,T,Primary Gene Symbol
30257,{'HGNC:51387'},{'ENSG00000273963'},{'GENE ID:106481720'},ENPP7P14,ENPP7P14,T,Primary Gene Symbol
30258,{'HGNC:55616'},{'ENSG00000284605'},{'GENE ID:121832813'},ENPP7P15,ENPP7P15,T,Primary Gene Symbol
30259,{'HGNC:48685'},"{'ENSG00000288471', 'ENSG00000239959'}",{'GENE ID:100421813'},ENPP7P2,ENPP7P2,T,Primary Gene Symbol
30260,{'HGNC:48686'},{'ENSG00000248618'},{'GENE ID:106481658'},ENPP7P3,ENPP7P3,T,Primary Gene Symbol
30261,{'HGNC:48687'},{'ENSG00000241278'},{'GENE ID:100421816'},ENPP7P4,ENPP7P4,T,Primary Gene Symbol
30262,{'HGNC:48688'},{'ENSG00000256589'},{'GENE ID:106480674'},ENPP7P5,ENPP7P5,T,Primary Gene Symbol
30263,{'HGNC:48698'},{'ENSG00000255549'},{'GENE ID:107133511'},ENPP7P6,ENPP7P6,T,Primary Gene Symbol
30264,{'HGNC:48690'},{'ENSG00000273819'},{'GENE ID:100421859'},ENPP7P7,ENPP7P7,T,Primary Gene Symbol
30265,{'HGNC:48691'},{'ENSG00000255319'},{'GENE ID:100421860'},ENPP7P8,ENPP7P8,T,Primary Gene Symbol
30266,{'HGNC:48692'},{'ENSG00000250476'},{'GENE ID:100421803'},ENPP7P9,ENPP7P9,T,Primary Gene Symbol
30267,{'HGNC:3360'},{'ENSG00000143420'},{'GENE ID:2029'},ENSA,ARPP-19E,F,
30268,{'HGNC:3360'},{'ENSG00000143420'},{'GENE ID:2029'},ENSA,ARPP-19e,F,
30269,{'HGNC:3360'},{'ENSG00000143420'},{'GENE ID:2029'},ENSA,ENSA,T,Primary Gene Symbol
30270,{'HGNC:3360'},{'ENSG00000143420'},{'GENE ID:2029'},ENSA,MGC4319,T,Placeholder Symbol
30271,{'HGNC:3360'},{'ENSG00000143420'},{'GENE ID:2029'},ENSA,MGC78563,T,Placeholder Symbol
30272,{'HGNC:3360'},{'ENSG00000143420'},{'GENE ID:2029'},ENSA,MGC8394,T,Placeholder Symbol
30273,{'HGNC:16588'},{'ENSG00000224274'},set(),ENSAP1,DJ822J19.1,F,
30274,{'HGNC:16588'},{'ENSG00000224274'},{'GENE ID:170511'},ENSAP1,ENSAP,T,Previous Symbol
30275,{'HGNC:16588'},{'ENSG00000224274'},{'GENE ID:170511'},ENSAP1,ENSAP1,T,Primary Gene Symbol
30276,{'HGNC:16588'},{'ENSG00000224274'},{'GENE ID:170511'},ENSAP1,dJ822J19.1,F,
30277,{'HGNC:20011'},{'ENSG00000259032'},{'GENE ID:319114'},ENSAP2,ENSAP2,T,Primary Gene Symbol
30278,{'HGNC:37946'},{'ENSG00000177261'},{'GENE ID:100128203'},ENSAP3,ENSAP3,T,Primary Gene Symbol
30279,{'HGNC:26352'},{'ENSG00000176177'},{'GENE ID:150350'},ENTHD1,CACNA1I,T,Gene Neighbor Symbol
30280,{'HGNC:26352'},{'ENSG00000176177'},{'GENE ID:150350'},ENTHD1,ENTHD1,T,Primary Gene Symbol
30281,{'HGNC:26352'},{'ENSG00000176177'},{'GENE ID:150350'},ENTHD1,FLJ25421,T,Clone Name Symbol
30282,{'HGNC:26352'},{'ENSG00000176177'},{'GENE ID:150350'},ENTHD1,dJ370M22.3,F,
30283,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,ATP-DPH,T,Alternate Abbreviation Symbol
30284,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,ATPDASE,F,
30285,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,ATPDase,F,
30286,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,CD39,T,"Previous Symbol, Gene Group Symbol, Gene Identifier Symbol, Withdrawn Ortholog Symbol"
30287,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,ENTPD1,T,Primary Gene Symbol
30288,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,NTPDASE-1,T,Alternate Abbreviation Symbol
30289,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,NTPDase-1,T,Alternate Abbreviation Symbol
30290,{'HGNC:3363'},{'ENSG00000138185'},{'GENE ID:953'},ENTPD1,SPG64,T,Phenotype Symbol
30291,{'HGNC:45203'},{'ENSG00000226688'},{'GENE ID:728558'},ENTPD1-AS1,ENTPD1-AS1,T,Primary Gene Symbol
30292,{'HGNC:3364'},{'ENSG00000054179'},{'GENE ID:954'},ENTPD2,CD39L1,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30293,{'HGNC:3364'},{'ENSG00000054179'},{'GENE ID:954'},ENTPD2,ENTPD2,T,Primary Gene Symbol
30294,{'HGNC:3364'},{'ENSG00000054179'},{'GENE ID:954'},ENTPD2,NTPDASE-2,T,Alternate Abbreviation Symbol
30295,{'HGNC:3364'},{'ENSG00000054179'},{'GENE ID:954'},ENTPD2,NTPDase-2,T,Alternate Abbreviation Symbol
30296,{'HGNC:3365'},{'ENSG00000168032'},{'GENE ID:956'},ENTPD3,CD39L3,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30297,{'HGNC:3365'},{'ENSG00000168032'},{'GENE ID:956'},ENTPD3,ENTPD3,T,Primary Gene Symbol
30298,{'HGNC:3365'},{'ENSG00000168032'},{'GENE ID:956'},ENTPD3,HB6,F,
30299,{'HGNC:3365'},{'ENSG00000168032'},{'GENE ID:956'},ENTPD3,NTPDASE-3,T,Alternate Abbreviation Symbol
30300,{'HGNC:3365'},{'ENSG00000168032'},{'GENE ID:956'},ENTPD3,NTPDase-3,T,Alternate Abbreviation Symbol
30301,{'HGNC:26710'},{'ENSG00000280739'},{'GENE ID:285266'},ENTPD3-AS1,EIF1B-AS1,T,"Previous Symbol, Gene Identifier Symbol, Alternate Abbreviation Symbol"
30302,{'HGNC:26710'},"{'ENSG00000280739', 'ENSG00000223797'}",{'GENE ID:285266'},ENTPD3-AS1,ENTPD3-AS1,T,Primary Gene Symbol
30303,{'HGNC:26710'},{'ENSG00000223797'},{'GENE ID:285266'},ENTPD3-AS1,FLJ36665,T,Clone Name Symbol
30304,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,ENTPD4,T,Primary Gene Symbol
30305,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,KIAA0392,T,Placeholder Symbol
30306,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,LALP70,F,
30307,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,LAP70,F,
30308,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,LYSAL1,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30309,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,NTPDASE-4,T,Alternate Abbreviation Symbol
30310,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,NTPDase-4,T,Alternate Abbreviation Symbol
30311,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,UDPASE,F,
30312,{'HGNC:14573'},{'ENSG00000197217'},{'GENE ID:9583'},ENTPD4,UDPase,F,
30313,{'HGNC:55536'},{'ENSG00000253390'},{'GENE ID:121009645'},ENTPD4-DT,ENTPD4-DT,T,Primary Gene Symbol
30314,{'HGNC:3367'},{'ENSG00000187097'},{'GENE ID:957'},ENTPD5,CD39L4,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30315,{'HGNC:3367'},{'ENSG00000187097'},{'GENE ID:957'},ENTPD5,ENTPD5,T,Primary Gene Symbol
30316,{'HGNC:3367'},{'ENSG00000187097'},{'GENE ID:957'},ENTPD5,NTPDASE-5,T,Alternate Abbreviation Symbol
30317,{'HGNC:3367'},{'ENSG00000187097'},{'GENE ID:957'},ENTPD5,NTPDase-5,T,Alternate Abbreviation Symbol
30318,{'HGNC:3367'},{'ENSG00000187097'},{'GENE ID:957'},ENTPD5,PCPH,T,Previous Symbol
30319,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,CD39L2,T,"Previous Symbol, Withdrawn Ortholog Symbol"
30320,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,DJ738P15.3,F,
30321,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,ENTPD6,T,Primary Gene Symbol
30322,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,IL-6SAG,F,
30323,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,IL6ST2,T,Previous Symbol
30324,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,NTPDASE-6,T,Alternate Abbreviation Symbol
30325,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,NTPDase-6,T,Alternate Abbreviation Symbol
30326,{'HGNC:3368'},{'ENSG00000197586'},{'GENE ID:955'},ENTPD6,dJ738P15.3,F,
