,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
7011,RGPD6,"RGP6,RGPD7,RanBP2L1,RanBP2L2",ENSG00000183054,32419.0,729540,RANBP2L2,NCBI
7012,RGPD2,"NUP358,RANBP2L2,RGP2",ENSG00000185304,32415.0,729857,RANBP2L2,NCBI
7013,RANBP9,"BPM-L,BPM90,RANBPM,RanBP7",ENSG00000010017,13727.0,10048,RANBP7,NCBI
7014,IPO7,"Imp7,RANBP7",ENSG00000205339,9852.0,10527,RANBP7,NCBI
7015,RABGEF1,"RABEX5,RAP1,rabex-5",ENSG00000154710,17676.0,27342,RAP1,NCBI
7016,RAP1A,"C21KG,G-22K,KREV-1,KREV1,RAP1,SMGP21",ENSG00000116473,9855.0,5906,RAP1,NCBI
7017,TERF2IP,"DRIP5,RAP1",ENSG00000166848,19246.0,54386,RAP1,NCBI
7018,USP48,"DFNA85,RAP1GA1,USP31",ENSG00000090686,18533.0,84196,RAP1GA1,NCBI
7019,RAP1GAP,"RAP1GA1,RAP1GAP1,RAP1GAPII,RAPGAP",ENSG00000076864,9858.0,5909,RAP1GA1,NCBI
7020,RARA,"NR1B1,RAR,RARalpha",ENSG00000131759,9864.0,5914,RAR,NCBI
7021,RAB40B,"RAR,SEC4L",ENSG00000141542,18284.0,10966,RAR,NCBI
7022,RAB40A,"RAR2,RAR2A",ENSG00000172476,18283.0,142684,RAR2,NCBI
7023,RAB40AL,"MRXSMP,RAR2,RLGP",ENSG00000102128,25410.0,282808,RAR2,NCBI
7024,MASP1,"3MC1,CRARF,CRARF1,MAP-1,MAP1,MASP,MASP-3,MASP3,MAp44,PRSS5,RaRF",ENSG00000127241,6901.0,5648,RARF,NCBI
7025,CCDC137,RaRF,ENSG00000185298,33451.0,339230,RARF,NCBI
7026,RAB35,"H-ray,RAB1C,RAY",ENSG00000111737,9774.0,11021,RAY,NCBI
7027,SH3YL1,RAY,ENSG00000035115,29546.0,26751,RAY,NCBI
7028,RBMY1A1,"RBM,RBM1,RBM2,RBMY,RBMY1C,YRRM1,YRRM2",ENSG00000234414,9912.0,5940,RBM,NCBI
7029,RBMY2DP,"RBM,RBMY2",ENSG00000293280,23259.0,347598,RBM,NCBI
7030,RBMXL1,RBM1,ENSG00000213516,25073.0,494115,RBM1,NCBI
7031,RBMY1D,"RBM1,RBM2,RBMY1A1,YRRM1,YRRM2,hRBMY",ENSG00000244395,23915.0,378949,RBM1,NCBI
7032,RBMY1A1,"RBM,RBM1,RBM2,RBMY,RBMY1C,YRRM1,YRRM2",ENSG00000234414,9912.0,5940,RBM1,NCBI
7033,RBMY1D,"RBM1,RBM2,RBMY1A1,YRRM1,YRRM2,hRBMY",ENSG00000244395,23915.0,378949,RBM2,NCBI
7034,RBMY1A1,"RBM,RBM1,RBM2,RBMY,RBMY1C,YRRM1,YRRM2",ENSG00000234414,9912.0,5940,RBM2,NCBI
7035,RMB8AP1,RBM8B,,13426.0,112846,RBM8B,NCBI
7036,RBM8A,"BOV-1A,BOV-1B,BOV-1C,C1DELq21.1,DEL1q21.1,MDS014,RBM8,RBM8B,TAR,Y14,ZNRP,ZRNP1",ENSG00000265241,9905.0,9939,RBM8B,NCBI
7037,RBMY2DP,"RBM,RBMY2",ENSG00000293280,23259.0,347598,RBMY2,NCBI
7038,RBMY2CP,RBMY2,ENSG00000293249,23260.0,140123,RBMY2,NCBI
7039,RENBP,"RBP,RNBP",ENSG00000102032,9959.0,5973,RBP,NCBI
7040,SUGP1,"F23858,RBP,SF4",ENSG00000105705,18643.0,57794,RBP,NCBI
7041,KDM5A,"NEDEHC,RBBP-2,RBBP2,RBP2",ENSG00000073614,9886.0,5927,RBP2,NCBI
7042,RIMBP2,"PPP1R133,RBP2,RIM-BP2",ENSG00000060709,30339.0,23504,RBP2,NCBI
7043,BPI,"BPIFD1,rBPI",ENSG00000101425,1095.0,671,RBPI,NCBI
7044,RBP3,"D10S64,D10S65,D10S66,IRBP,RBPI,RP66",ENSG00000265203,9921.0,5949,RBPI,NCBI
7045,DMXL2,"DEE81,DFNA71,EIEE81,PEPNS,RC3",ENSG00000104093,2938.0,23312,RC3,NCBI
7046,NRGN,"RC3,hng",ENSG00000154146,8000.0,4900,RC3,NCBI
7047,RNF139,"HRCA1,RCA1,TRC8",ENSG00000170881,17023.0,11236,RCA1,NCBI
7048,VHL,"HRCA1,RCA1,VHL1,pVHL",ENSG00000134086,12687.0,7428,RCA1,NCBI
7049,HNF1B,"ADTKD3,FJHN,HNF-1-beta,HNF-1B,HNF1beta,HNF2,HPC11,LF-B3,LFB3,MODY5,RCAD,T2D,TCF-2,TCF2,VHNF1",ENSG00000275410,11630.0,6928,RCAD,NCBI
7050,CDH4,"CAD4,R-CAD,RCAD",ENSG00000179242,1763.0,1002,RCAD,NCBI
7051,UFL1,"KIAA0776,Maxer,NLBP,RCAD",ENSG00000014123,23039.0,23376,RCAD,NCBI
7052,XRCC1,"RCC,SCAR26",ENSG00000073050,12828.0,7515,RCC,NCBI
7053,PBRM1,"BAF180,PB1,RCC,SMARCH1",ENSG00000163939,30064.0,55193,RCC,NCBI
7054,TFE3,"MRXSPF,RCCP2,RCCX1,TFEA,bHLHe33",ENSG00000068323,11752.0,7030,RCCP2,NCBI
7055,MET,"AUTS9,DA11,DFNB97,HGFR,RCCP2,c-Met",ENSG00000105976,7029.0,4233,RCCP2,NCBI
7056,KANSL3,"KIAA1310,NSL3,Rcd1",ENSG00000114982,25473.0,55683,RCD1,NCBI
7057,CNOT9,"CAF40,CT129,RCD-1,RCD1,RQCD1",ENSG00000144580,10445.0,9125,RCD1,NCBI
7058,MAP3K19,"RCK,YSK4",ENSG00000176601,26249.0,80122,RCK,NCBI
7059,DDX6,"HLR2,IDDILF,P54,RCK,Rck/p54",ENSG00000110367,2747.0,1656,RCK,NCBI
7060,CRCP,"C17,CGRP-RCP,CGRPRCP,POLR3I,POLR3J,RCP,RCP9,RPC9",ENSG00000241258,17888.0,27297,RCP,NCBI
7061,OPN1LW,"CBBM,CBP,COD5,RCP,ROP",ENSG00000102076,9936.0,5956,RCP,NCBI
7062,RAB11FIP1,"NOEL1A,RCP,rab11-FIP1",ENSG00000156675,30265.0,80223,RCP,NCBI
7063,ERMAP,"BTN5,PRO2801,RD,SC",ENSG00000164010,15743.0,114625,RD,NCBI
7064,DNAAF4,"CILD25,DYX1,DYX1C1,DYXC1,EKN1,RD,pf23",ENSG00000256061,21493.0,161582,RD,NCBI
7065,NELFE,"D6S45,NELF-E,RD,RDBP,RDP",ENSG00000204356,13974.0,7936,RD,NCBI
7066,PHYH,"LN1,LNAP1,PAHX,PHYH1,RD",ENSG00000107537,8940.0,5264,RD,NCBI
7067,PEX7,"PBD9B,PTS2R,RCDP1,RD",ENSG00000112357,8860.0,5191,RD,NCBI
7068,POU4F1,"ATITHS,BRN3A,Oct-T1,RDC-1,brn-3A",ENSG00000152192,9218.0,5457,RDC-1,NCBI
7069,ACKR3,"CMKOR1,CXC-R7,CXCR-7,CXCR7,GPR159,RDC-1,RDC1",ENSG00000144476,23692.0,57007,RDC-1,NCBI
7070,ACKR3,"CMKOR1,CXC-R7,CXCR-7,CXCR7,GPR159,RDC-1,RDC1",ENSG00000144476,23692.0,57007,RDC1,NCBI
7071,VIPR1,"HVR1,II,PACAP-R-2,PACAP-R2,RDC1,V1RG,VAPC1,VIP-R-1,VIPR,VIRG,VPAC1,VPAC1R,VPCAP1R",ENSG00000114812,12694.0,7433,RDC1,NCBI
7072,ATP1A3,"AHC2,ATP1A1,CAPOS,DEE99,DYT12,RDP",ENSG00000105409,801.0,478,RDP,NCBI
7073,DPEP1,"MBD1,MDP,RDP",ENSG00000015413,3002.0,1800,RDP,NCBI
7074,NELFE,"D6S45,NELF-E,RD,RDBP,RDP",ENSG00000204356,13974.0,7936,RDP,NCBI
7075,TST,RDS,ENSG00000128311,12388.0,7263,RDS,NCBI
7076,PRPH2,"AOFMD,AVMD,CACD2,DS,MDBS1,PRPH,RDS,RP7,TSPAN22,rd2",ENSG00000112619,9942.0,5961,RDS,NCBI
7077,BLM,"BS,MGRISCE1,RECQ2,RECQL2,RECQL3",ENSG00000197299,1058.0,641,RECQL2,NCBI
7078,WRN,"RECQ3,RECQL2,RECQL3",ENSG00000165392,12791.0,7486,RECQL2,NCBI
7079,BLM,"BS,MGRISCE1,RECQ2,RECQL2,RECQL3",ENSG00000197299,1058.0,641,RECQL3,NCBI
7080,WRN,"RECQ3,RECQL2,RECQL3",ENSG00000165392,12791.0,7486,RECQL3,NCBI
7081,DYRK3,"DYRK5,RED,REDK,hYAK3-2",ENSG00000143479,3094.0,8444,RED,NCBI
7082,IK,"CSA2,RED,RER",ENSG00000113141,5958.0,3550,RED,NCBI
7083,TFPI2,"PP5,REF1,TFPI-2",ENSG00000105825,11761.0,7980,REF1,NCBI
7084,TEAD1,"AA,NTEF-1,REF1,TCF-13,TCF13,TEAD-1,TEF-1",ENSG00000187079,11714.0,7003,REF1,NCBI
7085,APEX1,"APE,APE1,APEN,APEX,APX,HAP1,REF1",ENSG00000100823,587.0,328,REF1,NCBI
7086,REG3A,"HIP,HIP/PAP,INGAP,PAP,PAP-H,PAP1,PBCGF,REG-III,REG3",ENSG00000172016,8601.0,5068,REG-III,NCBI
7087,REG3G,"LPPM429,PAP IB,PAP-1B,PAP1B,PAPIB,REG III,REG-III,UNQ429",ENSG00000143954,29595.0,130120,REG-III,NCBI
7088,REG1B,"PSPS2,REGH,REGI-BETA,REGL",ENSG00000172023,9952.0,5968,REGL,NCBI
7089,REG1CP,"REG1P,REGL,RS",,9953.0,5969,REGL,NCBI
7090,CES1,"ACAT,CE-1,CEH,CES2,HMSE,HMSE1,PCE-1,REH,SES1,TGH,hCE-1",ENSG00000198848,1863.0,1066,REH,NCBI
7091,LIPE,"AOMS4,FPLD6,HSL,LHS,REH",ENSG00000079435,6621.0,3991,REH,NCBI
7092,SDR16C5,"EPHD-2,RDH#2,RDH-E2,RDHE2,retSDR2",ENSG00000170786,30311.0,195814,RETSDR2,NCBI
7093,HSD17B11,"17-BETA-HSD11,17-BETA-HSDXI,17BHSD11,DHRS8,PAN1B,RETSDR2,SDR16C2",ENSG00000198189,22960.0,51170,RETSDR2,NCBI
7094,ZFP42,"REX-1,REX1,ZNF754,zfp-42",ENSG00000179059,30949.0,132625,REX1,NCBI
7095,REXO1,"ELOABP1,EloA-BP1,REX1,TCEB3BP1",ENSG00000079313,24616.0,57455,REX1,NCBI
7096,ETF1,"D5S1995,ERF,ERF1,RF1,SUP45L1,TB3-1",ENSG00000120705,3477.0,2107,RF1,NCBI
7097,MTRF1,"MRF1,MTTRF1,RF1",ENSG00000120662,7469.0,9617,RF1,NCBI
7098,SLC19A1,"CHMD,FOLT,IFC-1,IFC1,IMD114,MEGAF,REFC,RFC,RFC1,RFT-1,hRFC,hSLC19A1",ENSG00000173638,10937.0,6573,RFC,NCBI
7099,RFC1,"A1,CANVAS,MHCBFB,PO-GA,RECC1,RFC,RFC140",ENSG00000035928,9969.0,5981,RFC,NCBI
7100,DLEU2,"ALT1,BCMSUN,DLB2,LEU2,LINC00022,MIR15AHG,NCRNA00022,RFP2,RFP2OS,TRIM13OS",ENSG00000231607,13748.0,8847,RFP2,NCBI
7101,TRIM13,"CAR,DLEU5,LEU5,RFP2,RNF77",ENSG00000204977,9976.0,10206,RFP2,NCBI
7102,RGPD3,RGP3,ENSG00000153165,32416.0,653489,RGP3,NCBI
7103,RGS3,"C2PA,RGP3",ENSG00000138835,9999.0,5998,RGP3,NCBI
7104,RGS4,"RGP4,SCZD9",ENSG00000117152,10000.0,5999,RGP4,NCBI
7105,RGPD4,RGP4,ENSG00000196862,32417.0,285190,RGP4,NCBI
7106,RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,10008.0,6006,RH,NCBI
7107,RHD,"CD240D,DIIIc,HDFNRH,RH,RH30,RHCED,RHDVA(TT),RHDel,RHPII,RHXIII,Rh4,RhDCw,RhII,RhK562-II,RhPI,SLC42A5",ENSG00000187010,10009.0,6007,RH,NCBI
7108,DDX21,"GUA,GURDB,II/Gu,RH,RH II/Gu,RH-II/GU,RH-II/GuA,gu-alpha",ENSG00000165732,2744.0,9188,RH,NCBI
7109,RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,10008.0,6006,RH4,NCBI
7110,RHD,"CD240D,DIIIc,HDFNRH,RH,RH30,RHCED,RHDVA(TT),RHDel,RHPII,RHXIII,Rh4,RhDCw,RhII,RhK562-II,RhPI,SLC42A5",ENSG00000187010,10009.0,6007,RH4,NCBI
7111,RHBDL3,"RHBDL4,VRHO",ENSG00000141314,16502.0,162494,RHBDL4,NCBI
7112,RHBDD1,"RHBDL4,RRP4",ENSG00000144468,23081.0,84236,RHBDL4,NCBI
7113,FIP1L1,"FIP1,Rhe,hFip1",ENSG00000145216,19124.0,81608,RHE,NCBI
7114,RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,10008.0,6006,RHE,NCBI
7115,ARHGAP22,"RhoGAP2,RhoGap22",ENSG00000128805,30320.0,58504,RHOGAP2,NCBI
7116,CHN1,"ARHGAP2,CHN,DURS2,NC,RHOGAP2",ENSG00000128656,1943.0,1123,RHOGAP2,NCBI
7117,RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,10008.0,6006,RHPI,NCBI
7118,RHD,"CD240D,DIIIc,HDFNRH,RH,RH30,RHCED,RHDVA(TT),RHDel,RHPII,RHXIII,Rh4,RhDCw,RhII,RhK562-II,RhPI,SLC42A5",ENSG00000187010,10009.0,6007,RHPI,NCBI
7119,EFL1,"EFTUD1,FAM42A,HsT19294,RIA1,SDS2",ENSG00000140598,25789.0,79631,RIA1,NCBI
7120,ELF1,"EFTUD1,RIA1",ENSG00000120690,3316.0,1997,RIA1,NCBI
7121,RIC8A,RIC8,ENSG00000177963,29550.0,60626,RIC8,NCBI
7122,RIC8B,"RIC8,hSyn",ENSG00000111785,25555.0,55188,RIC8,NCBI
7123,RNF34,"CARP-1,CARP1,RFI,RIF,RIFF,hRFI",ENSG00000170633,17297.0,80196,RIF,NCBI
7124,RHOF,"ARHF,RIF",ENSG00000139725,15703.0,54509,RIF,NCBI
7125,INSL6,RIF1,ENSG00000120210,6089.0,11172,RIF1,NCBI
7126,LRIF1,"C1orf103,FSHD3,HBiX1,RIF1",ENSG00000121931,30299.0,55791,RIF1,NCBI
7127,RPS15,"RIG,S15,uS19",ENSG00000115268,10388.0,6209,RIG,NCBI
7128,DIRAS1,"Di-Ras1,GBTS1,RIG",ENSG00000176490,19127.0,148252,RIG,NCBI
7129,DKK3,"CRRL,REIC,RIG",ENSG00000050165,2893.0,27122,RIG,NCBI
7130,PLAAT4,"HRASLS4,HRSL4,PLA1/2-3,PLAAT-4,RARRES3,RIG1,TIG3",ENSG00000133321,9869.0,5920,RIG1,NCBI
7131,ROBO3,"HGPPS,HGPPS1,HGPS,RBIG1,RIG1",ENSG00000154134,13433.0,64221,RIG1,NCBI
7132,RIGI,"DDX58,RIG-I,RIG1,RLR-1,SGMRT2",ENSG00000107201,19102.0,23586,RIG1,NCBI
7133,RBBP8,"COM1,CTIP,JAWAD,JWDS,RIM,SAE2,SCKL2",ENSG00000101773,9891.0,5932,RIM,NCBI
7134,RIMS1,"CORD7,RAB3IP2,RIM,RIM1",ENSG00000079841,17282.0,22999,RIM,NCBI
7135,HSD17B8,"D6S2245E,FABG,FABGL,H2-KE6,HKE6,KE6,RING2,SDR30C1,dJ1033B10.9",ENSG00000204228,3554.0,7923,RING2,NCBI
7136,RNF2,"BAP-1,BAP1,DING,HIPI3,LUSYAM,RING1B,RING2",ENSG00000121481,10061.0,6045,RING2,NCBI
7137,SLC39A7,"AGM9,D6S115E,D6S2244E,H2-KE4,HKE4,KE4,RING5,ZIP7",ENSG00000112473,4927.0,7922,RING5,NCBI
7138,RNF5,"RING5,RMA1",ENSG00000204308,10068.0,6048,RING5,NCBI
7139,ZBTB10,RINZF,ENSG00000205189,30953.0,65986,RINZF,NCBI
7140,ZBTB46,"BTBD4,BZEL,RINZF,ZNF340,dJ583P15.7,dJ583P15.8",ENSG00000130584,16094.0,140685,RINZF,NCBI
7141,AGFG1,"HRB,RAB,RIP",ENSG00000173744,5175.0,3267,RIP,NCBI
7142,RIPK1,"AIEFL,IMD57,RIP,RIP-1,RIP1",ENSG00000137275,10019.0,8737,RIP,NCBI
7143,RPAIN,"HRIP,RIP",ENSG00000129197,28641.0,84268,RIP,NCBI
7144,DGCR5,"DGCR10,DGCR9,DGS-A,DGS-B,LINC00037,NCRNA00037,POM121L5P,RIP",ENSG00000273032,16757.0,26220,RIP,NCBI
7145,DCAF1,"RIP,VPRBP",ENSG00000145041,30911.0,9730,RIP,NCBI
7146,RIPK1,"AIEFL,IMD57,RIP,RIP-1,RIP1",ENSG00000137275,10019.0,8737,RIP-1,NCBI
7147,KRR1,"HRB2,RIP-1",ENSG00000111615,5176.0,11103,RIP-1,NCBI
7148,UQCRFS1,"MC3DN10,RIP1,RIS1,RISP,UQCR5",ENSG00000169021,12587.0,7386,RIP1,NCBI
7149,RIPK1,"AIEFL,IMD57,RIP,RIP-1,RIP1",ENSG00000137275,10019.0,8737,RIP1,NCBI
7150,RALBP1,"RIP1,RLIP1,RLIP76",ENSG00000017797,9841.0,10928,RIP1,NCBI
7151,RIPK2,"CARD3,CARDIAK,CCK,GIG30,RICK,RIP2",ENSG00000104312,10020.0,8767,RIP2,NCBI
7152,ARHGEF28,"RGNEF,RIP2,p190RHOGEF",ENSG00000214944,30322.0,64283,RIP2,NCBI
7153,MPRIP,"M-RIP,MRIP,RHOIP3,RIP3,p116Rip",ENSG00000133030,30321.0,23164,RIP3,NCBI
7154,RIPK3,RIP3,ENSG00000129465,10021.0,11035,RIP3,NCBI
7155,DSTYK,"CAKUT1,DustyPK,HDCMD38P,RHDNS1,RIP5,RIPK5,SPG23",ENSG00000133059,29043.0,25778,RIP5,NCBI
7156,RAB5IF,"C20orf24,CFSMR2,OPTI,PNAS-11,RCAF1,RIP5",ENSG00000101084,15870.0,55969,RIP5,NCBI
7157,UQCRFS1,"MC3DN10,RIP1,RIS1,RISP,UQCR5",ENSG00000169021,12587.0,7386,RIS1,NCBI
7158,TMEM158,"BBP,RIS1,p40BBP",ENSG00000249992,30293.0,25907,RIS1,NCBI
7159,RITA1,"C12orf52,RITA",ENSG00000139405,25925.0,84934,RITA,NCBI
7160,ZNF331,"RITA,ZNF361,ZNF463",ENSG00000130844,15489.0,55422,RITA,NCBI
7161,RBKS,"RBSK,RK",ENSG00000171174,30325.0,64080,RK,NCBI
7162,MAPK14,"CSBP,CSBP1,CSBP2,CSPB1,EXIP,Mxi2,PRKM14,PRKM15,RK,SAPK2A,p38,p38ALPHA",ENSG00000112062,6876.0,1432,RK,NCBI
7163,GRK1,"GPRK1,RHOK,RK",ENSG00000185974,10013.0,6011,RK,NCBI
7164,PLAAT5,"HRASLS5,HRLP5,HRSL5,PLAAT-5,RLP1,iNAT",ENSG00000168004,24978.0,117245,RLP1,NCBI
7165,RILPL1,"GOSPEL,OPDM4,RLP1",ENSG00000188026,26814.0,353116,RLP1,NCBI
7166,RMND1,"C6orf96,COXPD11,RMD1,bA351K16,bA351K16.3",ENSG00000155906,21176.0,55005,RMD1,NCBI
7167,RMDN1,"CGI-90,FAM82B,RMD-1,RMD1",ENSG00000176623,24285.0,51115,RMD1,NCBI
7168,RMDN2,"BLOCK18,FAM82A,FAM82A1,PRO34163,PYST9371,RMD-2,RMD2,RMD4",ENSG00000115841,26567.0,151393,RMD2,NCBI
7169,CAV3,"LGMD1C,LQT9,MPDT,RMD2,VIP-21,VIP21",ENSG00000182533,1529.0,859,RMD2,NCBI
7170,ABCA4,"ABC10,ABCR,ARMD2,CORD3,FFM,RMP,RP19,STGD,STGD1",ENSG00000198691,34.0,24,RMP,NCBI
7171,URI1,"C19orf2,NNX3,PPP1R19,RMP,URI",ENSG00000105176,13236.0,8725,RMP,NCBI
7172,GNA12,"HG1M1,NNX3,RMP,gep",ENSG00000146535,4380.0,2768,RMP,NCBI
7173,ZNF362,"RN,lin-29",ENSG00000160094,18079.0,149076,RN,NCBI
7174,U2AF1,"FP793,RN,RNU2AF1,U2AF35,U2AFBP",ENSG00000160201,12453.0,7307,RN,NCBI
7175,RNA18S5,RN18S1,,37657.0,110255169,RN18S1,NCBI
7176,RNA18SN5,"RN18S1,RNA18S5",,53531.0,100008588,RN18S1,NCBI
7177,RNA18SN4,"RN18S1,RNA18S5",,53528.0,109864273,RN18S1,NCBI
7178,RNA28SN4,"RN28S1,RNA28S5",,53527.0,109864272,RN28S1,NCBI
7179,RNA28SN5,"RN28S1,RNA28S5",,53532.0,100008589,RN28S1,NCBI
7180,RNA28S5,RN28S1,,37659.0,110255168,RN28S1,NCBI
7181,RNA5-8SN5,"RN5-8S1,RNA5-8S5",,53533.0,100008587,RN5-8S1,NCBI
7182,RNA5-8S5,RN5-8S1,,37660.0,110255170,RN5-8S1,NCBI
7183,RNA5-8SN4,"RN5-8S1,RNA5-8S5",,53529.0,109864274,RN5-8S1,NCBI
7184,RNA18SN4,"RN18S1,RNA18S5",,53528.0,109864273,RNA18S5,NCBI
7185,RNA18SN5,"RN18S1,RNA18S5",,53531.0,100008588,RNA18S5,NCBI
7186,RNA28SN5,"RN28S1,RNA28S5",,53532.0,100008589,RNA28S5,NCBI
7187,RNA28SN4,"RN28S1,RNA28S5",,53527.0,109864272,RNA28S5,NCBI
7188,RNA45SN5,RNA45S5,,53530.0,100861532,RNA45S5,NCBI
7189,RNA45SN4,RNA45S5,,53526.0,109864271,RNA45S5,NCBI
7190,RNA5-8SN4,"RN5-8S1,RNA5-8S5",,53529.0,109864274,RNA5-8S5,NCBI
7191,RNA5-8SN5,"RN5-8S1,RNA5-8S5",,53533.0,100008587,RNA5-8S5,NCBI
7192,DDX19B,"DBP5,DDX19,RNAh",ENSG00000157349,2742.0,11269,RNAH,NCBI
7193,ASCC3,"ASC1p200,HELIC1,MRT81,RNAH",ENSG00000112249,18697.0,10973,RNAH,NCBI
7194,TRIM6-TRIM34,"IFP1,RNF21,RNF89,TRIM34,TRIM6",ENSG00000258588,33440.0,445372,RNF21,NCBI
7195,TRIM34,"IFP1,RNF21",ENSG00000258659,10063.0,53840,RNF21,NCBI
7196,PCGF3,"DONG1,RNF3,RNF3A",ENSG00000185619,10066.0,10336,RNF3,NCBI
7197,BRD2,"BRD2-IT1,D6S113E,FSH,FSHRG1,FSRG1,NAT,O27.1.1,RING3,RNF3",ENSG00000204256,1103.0,6046,RNF3,NCBI
7198,TRIM61,RNF35,ENSG00000183439,24339.0,391712,RNF35,NCBI
7199,TRIM40,RNF35,ENSG00000204614,18736.0,135644,RNF35,NCBI
7200,BMI1,"FLVI2/BMI1,PCGF4,RNF51,flvi-2/bmi-1",ENSG00000168283,1066.0,648,RNF51,NCBI
7201,COMMD3-BMI1,"BMI1,PCGF4,RNF51",ENSG00000269897,48326.0,100532731,RNF51,NCBI
7202,TRIM6,RNF89,ENSG00000121236,16277.0,117854,RNF89,NCBI
7203,TRIM6-TRIM34,"IFP1,RNF21,RNF89,TRIM34,TRIM6",ENSG00000258588,33440.0,445372,RNF89,NCBI
7204,RNASEH1,"H1RNA,PEOB2,RNH1",ENSG00000171865,18466.0,246243,RNH1,NCBI
7205,RNASEH1P1,"RNASEH1,RNASEH1P,RNH1",ENSG00000265790,10049.0,284203,RNH1,NCBI
7206,RNASEL,"PRCA1,RNS4",ENSG00000135828,10050.0,6041,RNS4,NCBI
7207,RNASE4,"RAB1,RNS4",ENSG00000258818,10047.0,6038,RNS4,NCBI
7208,TRX-CAT1-2,"RNTMI1,RNTMI2,RNTMT1,TRM1,TRM2,TRMI2,TRNAM1,TRNAMI2,TRX-CAT1-3",,12318.0,7210,RNTMI2,NCBI
7209,TRX-CAT2-1,"RNTMI,RNTMI2,TRM1,TRMI1,TRNAM2,TRNAMI1,TRNAMI2",,12322.0,7212,RNTMI2,NCBI
7210,RNU1-1,"HSD1,HU1-1,RNU1,RNU1A,RNU1A3,RNU1G4,Rnu1a1,U1,U1A1",ENSG00000206652,10120.0,26871,RNU1,NCBI
7211,RNU1-4,"HSD2,HSD5,HSD6,HSD7,RNU1,RNU1D2,RNU1E2,RNU1F1,RNU1G1,RNU1G2,U1B2,U1D2,U1E2,U1F",ENSG00000207389,10128.0,6060,RNU1,NCBI
7212,RNVU1-2A,"RNU1-12P,RNU1P2,RNVU1.2a,U1P2A,vU1.2a",ENSG00000278099,54430.0,6063,RNU1-12P,NCBI
7213,RNVU1-2,"RNU1-12P,RNU1-13P,RNU1-71,RNU1P2,RNU1P6,RNVU1-11,U1.1,U1P1,U1P2A,vU1.11,vU1.2",ENSG00000238825,48308.0,26860,RNU1-12P,NCBI
7214,RNVU1-18,"RNU1-25,RNU1-25P,RNU1-5,RNU1P1,RNU1P9,U1.15,U1P101,U1P15,vU1.18",ENSG00000206737,37496.0,26863,RNU1-5,NCBI
7215,RNU1-5P,RNU1-5,ENSG00000277234,48304.0,107105261,RNU1-5,NCBI
7216,RNU1-6P,RNU1-6,ENSG00000277344,48305.0,106480152,RNU1-6,NCBI
7217,RNVU1-7,"RNU1-26P,RNU1-6,RNU1-6P,RNU1-9,RNU1-9P,RNVU1-9,vU1.7,vU1.9",ENSG00000206585,37500.0,26864,RNU1-6,NCBI
7218,RNU1-27P,"RNU1-7,RNU1-7P",ENSG00000206596,37497.0,26865,RNU1-7,NCBI
7219,RNU1-7P,RNU1-7,ENSG00000200975,48306.0,106481952,RNU1-7,NCBI
7220,RNU1-8P,RNU1-8,ENSG00000207056,48307.0,106481604,RNU1-8,NCBI
7221,RNU1-28P,"RNU1-8,RNU1-8P",ENSG00000206588,37498.0,26866,RNU1-8,NCBI
7222,RNU12,"CDAGS,RNU12-1,RNU12L,RNU12P,SCAR33,dJ222E13.7",ENSG00000276027,19380.0,267010,RNU12P,NCBI
7223,RNU12-2P,"RNU12,RNU12P,U12",ENSG00000201659,10109.0,26823,RNU12P,NCBI
7224,RNU1-11P,"RNU1P1,RNU1P5,U1P1A",,10137.0,26861,RNU1P1,NCBI
7225,RNVU1-18,"RNU1-25,RNU1-25P,RNU1-5,RNU1P1,RNU1P9,U1.15,U1P101,U1P15,vU1.18",ENSG00000206737,37496.0,26863,RNU1P1,NCBI
7226,RNVU1-2,"RNU1-12P,RNU1-13P,RNU1-71,RNU1P2,RNU1P6,RNVU1-11,U1.1,U1P1,U1P2A,vU1.11,vU1.2",ENSG00000238825,48308.0,26860,RNU1P2,NCBI
7227,RNVU1-2A,"RNU1-12P,RNU1P2,RNVU1.2a,U1P2A,vU1.2a",ENSG00000278099,54430.0,6063,RNU1P2,NCBI
7228,RNU6-6P,"RNU6-6,RNU6B,U6-6",ENSG00000272055,10228.0,26826,RNU6-6,NCBI
7229,RNU6-31P,"RNU6-31,RNU6-6",ENSG00000207116,34250.0,100873740,RNU6-6,NCBI
7230,RIT1,"NS8,RIBB,RIT,ROC1",ENSG00000143622,10023.0,6016,ROC1,NCBI
7231,RBX1,"BA554C12.1,RNF75,ROC1",ENSG00000100387,9928.0,9978,ROC1,NCBI
