,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
27,HEATR6,"ABC1,FLJ22087",ENSG00000068097,24076.0,63897.0,ABC1,ENSG
28,ABL1,"ABL,C-ABL,JTK7,P150",ENSG00000097007,76.0,25.0,ABL,ENSG
29,MTTP,"ABL,MTP",ENSG00000138823,7467.0,4547.0,ABL,ENSG
30,DSP-AS1,"ABL,RP3-512B11.3",ENSG00000261189,56039.0,101928076.0,ABL,ENSG
31,SHBG,"ABP,MGC126834,MGC138391,TEBG",ENSG00000129214,10839.0,6462.0,ABP,ENSG
32,AOC1,"ABP,ABP1,DAO",ENSG00000002726,80.0,26.0,ABP,ENSG
33,FLNA,"ABP-280,FLN,FLN1,OPD1,OPD2",ENSG00000196924,3754.0,2316.0,ABP-280,ENSG
34,FLNC,"ABP-280,ABPL,FLN2",ENSG00000128591,3756.0,2318.0,ABP-280,ENSG
35,DBNL,"ABP1,HIP-55,SH3P7",ENSG00000136279,2696.0,28988.0,ABP1,ENSG
36,AOC1,"ABP,ABP1,DAO",ENSG00000002726,80.0,26.0,ABP1,ENSG
37,ZNF114-AS1,AC008392.1,ENSG00000268186,53930.0,,AC008392.1,ENSG
38,CARD8-AS1,"AC008392.1,LOC100505812",ENSG00000268001,51408.0,100505812.0,AC008392.1,ENSG
39,LINC02555,AC079630.2,ENSG00000260943,53593.0,,AC079630.2,ENSG
40,LINC02471,AC079630.2,ENSG00000223914,53410.0,,AC079630.2,ENSG
41,ADCY1,"AC1,DFNB44",ENSG00000164742,232.0,107.0,AC1,ENSG
42,LINC01587,"AC1,C4ORF6",ENSG00000082929,13716.0,10141.0,AC1,ENSG
43,SNORA59B,ACA59,ENSG00000266079,32658.0,,ACA59,ENSG
44,SNORA59A,"ACA59,ACA59",ENSG00000239149,32653.0,677882.0,ACA59,ENSG
45,SOAT1,"ACAT,ACAT1,SOAT,STAT",ENSG00000057252,11177.0,6646.0,ACAT,ENSG
46,ACAT1,"ACAT,THIL",ENSG00000075239,93.0,38.0,ACAT,ENSG
47,CPN2,ACBP,ENSG00000178772,2313.0,1370.0,ACBP,ENSG
48,DBI,"ACBD1,ACBP",ENSG00000155368,2690.0,1622.0,ACBP,ENSG
49,ACACA,"ACAC,ACAC1,ACACALPHA,ACC,ACC-ALPHA,ACC1,ACCA,ACCALPHA,HACC1",ENSG00000278540,84.0,31.0,ACC1,ENSG
50,BCL2A1,"ACC-1,ACC-2,ACC1,ACC2,BCL2L5,BFL1,GRS,HBPA1",ENSG00000140379,991.0,597.0,ACC1,ENSG
51,ACACB,"ACACBETA,ACC-BETA,ACC2,ACCB,ACCBETA,HACC275",ENSG00000076555,85.0,32.0,ACC2,ENSG
52,BCL2A1,"ACC-1,ACC-2,ACC1,ACC2,BCL2L5,BFL1,GRS,HBPA1",ENSG00000140379,991.0,597.0,ACC2,ENSG
53,ACACA,"ACAC,ACAC1,ACACALPHA,ACC,ACC-ALPHA,ACC1,ACCA,ACCALPHA,HACC1",ENSG00000278540,84.0,31.0,ACCA,ENSG
54,GPR3,ACCA,ENSG00000181773,4484.0,2827.0,ACCA,ENSG
55,ACSS2,"ACAS2,ACECS,ACS,ACSA,DJ1161H23.1",ENSG00000131069,15814.0,55902.0,ACS,ENSG
56,ACCS,"ACS,PHACS",ENSG00000110455,23989.0,84680.0,ACS,ENSG
57,ACSL6,"ACS2,FACL6,KIAA0837,LACS2,LACS5",ENSG00000164398,16496.0,23305.0,ACS2,ENSG
58,ACSL5,"ACS2,ACS5,FACL5",ENSG00000197142,16526.0,51703.0,ACS2,ENSG
59,ACSL3,"ACS3,FACL3,PRO2194",ENSG00000123983,3570.0,2181.0,ACS3,ENSG
60,TWIST1,"ACS3,BHLHA38,BPES2,BPES3,CRS,CRS1,H-TWIST,SCS,TWIST",ENSG00000122691,12428.0,7291.0,ACS3,ENSG
61,ACSM2A,"A-923A4.1,ACSM2,MGC150530",ENSG00000183747,32017.0,123876.0,ACSM2,ENSG
62,ACSM2B,"ACSM2,HXMA,HYST1046",ENSG00000066813,30931.0,348158.0,ACSM2,ENSG
63,POTEM,"ACT,P704P,POTE14BETA",ENSG00000222036,37096.0,641455.0,ACT,ENSG
64,FHL5,"ACT,DJ393D12.2,FLJ33049",ENSG00000112214,17371.0,9457.0,ACT,ENSG
65,SERPINA3,"AACT,ACT",ENSG00000196136,16.0,12.0,ACT,ENSG
66,ACOT7,"ACH1,ACT,BACH,CTE-II,HBACH,LACH1,MGC1126",ENSG00000097021,24157.0,11332.0,ACT,ENSG
67,ACTL6B,"ACTL6,BAF53B,SMARCN2",ENSG00000077080,160.0,51412.0,ACTL6,ENSG
68,ACTL6A,"ACTL6,ARP4,BAF53A,INO80K,SMARCN1",ENSG00000136518,24124.0,86.0,ACTL6,ENSG
69,TGFBR1,"ACVRLK4,ALK-5,ALK5,ESS1,MSSE,TBR-I,TBRI",ENSG00000106799,11772.0,7046.0,ACVRLK4,ENSG
70,ACVR1B,"ACTRIB,ACVRLK4,ALK4,SKR2",ENSG00000135503,172.0,91.0,ACVRLK4,ENSG
71,ADORA3,"A3AR,AD026",ENSG00000282608,268.0,140.0,AD026,ENSG
72,TMIGD3,AD026,ENSG00000121933,51375.0,57413.0,AD026,ENSG
73,CD63,"AD1,HOP-26,ME491,MLA1,PLTGP40,TSPAN30",ENSG00000135404,1692.0,967.0,AD1,ENSG
74,APP,"AD1,ALPHA-SAPP",ENSG00000142192,620.0,351.0,AD1,ENSG
75,TBC1D8,"AD3,GRAMD8,HBLP1,VRP",ENSG00000204634,17791.0,11138.0,AD3,ENSG
76,PSEN1,"AD3,FAD,PS-1,PS1,PSNL1,S182",ENSG00000080815,9508.0,5663.0,AD3,ENSG
77,TADA1,"ADA1,HADA1,HFI1,STAF42,TADA1L",ENSG00000152382,30631.0,117143.0,ADA1,ENSG
78,ADA,ADA1,ENSG00000196839,186.0,100.0,ADA1,ENSG
79,SLC4A2,"AE2,BND3L,EPB3L1,HKB3,NBND3",ENSG00000164889,11028.0,6522.0,AE2,ENSG
80,NBPF3,AE2,ENSG00000142794,25076.0,84224.0,AE2,ENSG
81,IFNGR2,"AF-1,IFNGT1",ENSG00000159128,5440.0,3460.0,AF-1,ENSG
82,PSMD4,"AF,AF-1,RPN10,S5A",ENSG00000159352,9561.0,5710.0,AF-1,ENSG
83,C11ORF96,,ENSG00000187479,38675.0,387763.0,AG2,ENSG
84,AGR2,"AG2,HAG-2,PDIA17,XAG-2",ENSG00000106541,328.0,10551.0,AG2,ENSG
85,SLC25A12,"AGC1,ARALAR,ARALAR1",ENSG00000292099,10982.0,8604.0,AGC1,ENSG
86,ACAN,"AGC1,CSPG1,CSPGCP,MSK16",ENSG00000157766,319.0,176.0,AGC1,ENSG
87,LPCAT1,"AGPAT10,AGPAT9,AYTL2,FLJ12443,LPLAT8",ENSG00000275079,25718.0,79888.0,AGPAT10,ENSG
88,GPAT3,"AGPAT10,AGPAT9,HMFN0839,LPAAT-THETA,MAG1,MGC11324",ENSG00000138678,28157.0,84803.0,AGPAT10,ENSG
89,LPCAT1,"AGPAT10,AGPAT9,AYTL2,FLJ12443,LPLAT8",ENSG00000275079,25718.0,79888.0,AGPAT9,ENSG
90,GPAT3,"AGPAT10,AGPAT9,HMFN0839,LPAAT-THETA,MAG1,MGC11324",ENSG00000138678,28157.0,84803.0,AGPAT9,ENSG
91,RASD1,"AGS1,DEXRAS1",ENSG00000108551,15828.0,51655.0,AGS1,ENSG
92,TREX1,"AGS1,DRN3",ENSG00000213689,12269.0,11277.0,AGS1,ENSG
93,GPSM1,"AGS3,DKFZP727I051",ENSG00000160360,17858.0,26086.0,AGS3,ENSG
94,RNASEH2C,"AGS3,AYP1",ENSG00000172922,24116.0,84153.0,AGS3,ENSG
95,GPSM3,"AGS4,C6ORF9,G18,G18.1A,G18.1B,G18.2,NG1",ENSG00000233490,13945.0,63940.0,AGS4,ENSG
96,RNASEH2A,"AGS4,RNASEHI,RNHIA,RNHL",ENSG00000104889,18518.0,10535.0,AGS4,ENSG
97,AHSA2P,"AHA1,AHSA2,DKFZP564C236,HCH1",ENSG00000173209,20437.0,,AHA1,ENSG
98,AHSA1,"AHA1,C14ORF3,HAHA1,P38",ENSG00000100591,1189.0,10598.0,AHA1,ENSG
99,AUNIP,"AIBP,C1ORF135,MGC2603",ENSG00000127423,28363.0,79000.0,AIBP,ENSG
100,NAXE,"AIBP,APOA1BP,MGC119143,MGC119144,MGC119145,YJEFN1",ENSG00000163382,18453.0,128240.0,AIBP,ENSG
101,SLC45A2,"AIM-1,MATP,OCA4",ENSG00000281919,16472.0,51151.0,AIM-1,ENSG
102,AURKB,"AIK2,AIM-1,ARK2,AURB,IPL1,PPP1R48,STK12,STK5",ENSG00000178999,11390.0,9212.0,AIM-1,ENSG
103,WDR1,AIP1,ENSG00000071127,12754.0,9948.0,AIP1,ENSG
104,ARL6IP1,"AIP1,ARL6IP,ARMER,KIAA0069,SPG61",ENSG00000170540,697.0,23204.0,AIP1,ENSG
105,PDCD6IP,"AIP1,ALIX,HP95",ENSG00000170248,8766.0,10015.0,AIP1,ENSG
106,DAB2IP,"AF9Q34,AIP1,DIP1/2,KIAA1743",ENSG00000136848,17294.0,153090.0,AIP1,ENSG
107,MAGI2,"ACVRIP1,AIP1,ARIP1,KIAA0705,MAGI-2",ENSG00000187391,18957.0,9863.0,AIP1,ENSG
108,ACTRT1,"AIP1,ARIP1,ARP-T1,KIAA0705",ENSG00000123165,24027.0,139741.0,AIP1,ENSG
109,AK3,"AK3L1,AK6,AKL3L1",ENSG00000147853,17376.0,50808.0,AK3L1,ENSG
110,AK4,"AK3,AK3L1",ENSG00000162433,363.0,205.0,AK3L1,ENSG
111,MYL4,"ALC1,AMLC,GT1,PRO1957",ENSG00000198336,7585.0,4635.0,ALC1,ENSG
112,CHD1L,ALC1,ENSG00000131778,1916.0,9557.0,ALC1,ENSG
113,ALDH9A1,"ALDH4,ALDH7,ALDH9,E3",ENSG00000143149,412.0,223.0,ALDH4,ENSG
114,ALDH4A1,"ALDH4,P5CDH",ENSG00000159423,406.0,8659.0,ALDH4,ENSG
115,ALDH9A1,"ALDH4,ALDH7,ALDH9,E3",ENSG00000143149,412.0,223.0,ALDH7,ENSG
116,ALDH3B1,ALDH7,ENSG00000006534,410.0,221.0,ALDH7,ENSG
117,ABCD2,"ALDL1,ALDR,ALDRP",ENSG00000173208,66.0,225.0,ALDRP,ENSG
118,AKR1B1P2,ALDRP,ENSG00000213452,425.0,,ALDRP,ENSG
119,LINC00261,"ALIEN,BA216C10.1,C20ORF56,DEANR1,FALCOR,HCCDR1,LCAL62,NCRNA00261,ONCO-LNCRNA-17,TCONS_00027846",ENSG00000259974,16189.0,140828.0,ALIEN,ENSG
120,COPS2,"ALIEN,CSN2,TRIP15",ENSG00000166200,30747.0,9318.0,ALIEN,ENSG
121,SLPI,"ALK1,ALP,BLPI,HUSI,HUSI-I,WAP4,WFDC4",ENSG00000124107,11092.0,6590.0,ALK1,ENSG
122,ACVRL1,"ACVRLK1,ALK1,HHT,HHT2,ORW2",ENSG00000139567,175.0,94.0,ALK1,ENSG
123,ALK,"ALK1,CD246",ENSG00000171094,427.0,238.0,ALK1,ENSG
124,PDLIM3,ALP,ENSG00000154553,20767.0,27295.0,ALP,ENSG
125,ASRGL1,"ALP,ALP1,FLJ22316",ENSG00000162174,16448.0,80150.0,ALP,ENSG
126,CCL27,"ALP,CTACK,CTAK,ESKINE,ILC,PESKY,SCYA27,SKINKINE",ENSG00000213927,10626.0,10850.0,ALP,ENSG
127,ATRNL1,"ALP,FLJ45344,KIAA0534",ENSG00000107518,29063.0,26033.0,ALP,ENSG
128,SLPI,"ALK1,ALP,BLPI,HUSI,HUSI-I,WAP4,WFDC4",ENSG00000124107,11092.0,6590.0,ALP,ENSG
129,ASRGL1,"ALP,ALP1,FLJ22316",ENSG00000162174,16448.0,80150.0,ALP1,ENSG
130,ASZ1,"ALP1,ANKL1,C7ORF7,CT1.19,GASZ,ORF3",ENSG00000154438,1350.0,136991.0,ALP1,ENSG
131,AKR1A1,"ALR,DD3",ENSG00000117448,380.0,10327.0,ALR,ENSG
132,KMT2D,"ALR,CAGL114,MLL2,MLL4,TNRC21",ENSG00000167548,7133.0,8085.0,ALR,ENSG
133,GFER,"ALR,ERV1,HERV1,HPO1,HPO2,HSS",ENSG00000291944,4236.0,2671.0,ALR,ENSG
134,IGFALS,ALS,ENSG00000099769,5468.0,3483.0,ALS,ENSG
135,SOD1,"ALS,ALS1,IPOA",ENSG00000142168,11179.0,6647.0,ALS,ENSG
136,HSH2D,"ALX,FLJ14886,HSH2",ENSG00000196684,24920.0,84941.0,ALX,ENSG
137,FPR2,"ALX,ALXR,FMLP-R-II,FMLPX,FPR2A,FPRH2,FPRL1,HM63,LXA4R",ENSG00000171049,3827.0,2358.0,ALX,ENSG
138,ATF7IP,"AM,ATF7IP1,FLJ10688,MCAF,MCAF1,P621",ENSG00000171681,20092.0,55729.0,AM,ENSG
139,ADM,AM,ENSG00000148926,259.0,133.0,AM,ENSG
140,TNNI2,"AMCD2B,DA2B,FSSV,FSTNI",ENSG00000288219,11946.0,7136.0,AMCD2B,ENSG
141,TNNT3,"AMCD2B,DA2B,DKFZP779M2348,FSSV",ENSG00000288250,11950.0,7140.0,AMCD2B,ENSG
142,AMY1C,"AMY1,AMY1,AMY1,AMY1,AMY1",ENSG00000187733,476.0,278.0,AMY1,ENSG
143,AMY1B,"AMY1,AMY1,AMY1,AMY1,AMY1",ENSG00000174876,475.0,277.0,AMY1,ENSG
144,AMY1A,"AMY1,AMY1,AMY1,AMY1,AMY1",ENSG00000237763,474.0,276.0,AMY1,ENSG
145,AMY2B,AMY2,ENSG00000240038,478.0,280.0,AMY2,ENSG
146,AMY2A,AMY2,ENSG00000243480,477.0,279.0,AMY2,ENSG
147,CCDC102B,"ACY1L,AN,C18ORF14,FLJ23594,HST1731",ENSG00000150636,26295.0,79839.0,AN,ENSG
148,DIAPH3,"AN,AUNA1,DRF3,FLJ34705,NSDAN",ENSG00000139734,15480.0,81624.0,AN,ENSG
149,PAX6,"AN,AN1,AN2,D11S812E,WAGR",ENSG00000007372,8620.0,5080.0,AN,ENSG
150,DANCR,"AGU2,ANCR,KIAA0114,LNCRNA-ANCR,SNHG13",ENSG00000226950,28964.0,57291.0,ANCR,ENSG
151,UBE3A,"ANCR,AS,E6-AP,EPVE6AP,FLJ26981,HPVE6A",ENSG00000114062,12496.0,7337.0,ANCR,ENSG
152,ANGPT1,"AGPT-1,ANG1,KIAA0003",ENSG00000154188,484.0,284.0,ANG1,ENSG
153,TM7SF2,"ANG1,DHCR14A,NET47",ENSG00000149809,11863.0,7108.0,ANG1,ENSG
154,VPS51,"ANG2,ANG3,C11ORF2,C11ORF3,FFR",ENSG00000149823,1172.0,738.0,ANG2,ENSG
155,ANGPT2,ANG2,ENSG00000091879,485.0,285.0,ANG2,ENSG
156,ANGPTL1,"ANG3,ANGPT3,ANGY,ARP1",ENSG00000116194,489.0,9068.0,ANG3,ENSG
157,VPS51,"ANG2,ANG3,C11ORF2,C11ORF3,FFR",ENSG00000149823,1172.0,738.0,ANG3,ENSG
158,ANK1,"ANK,SPH1",ENSG00000029534,492.0,286.0,ANK,ENSG
159,ANKH,"ANK,CCAL2,CMDJ,CPPDD,HANK,SLC62A1",ENSG00000154122,15492.0,56172.0,ANK,ENSG
160,AOX1,"AO,AOH1",ENSG00000138356,553.0,316.0,AOH1,ENSG
161,AOX3P,AOH1,ENSG00000244301,19049.0,,AOH1,ENSG
162,FOS,"AP-1,C-FOS",ENSG00000170345,3796.0,2353.0,AP-1,ENSG
163,FOSB,"AP-1,DKFZP686C0818,G0S3,GOS3,GOSB,MGC42291",ENSG00000125740,3797.0,2354.0,AP-1,ENSG
164,JUND,AP-1,ENSG00000130522,6206.0,3727.0,AP-1,ENSG
165,JUN,"AP-1,C-JUN",ENSG00000177606,6204.0,3725.0,AP-1,ENSG
166,GTF3A,"AP2,TFIIIA",ENSG00000122034,4662.0,2971.0,AP2,ENSG
167,FABP4,"A-FABP,AP2",ENSG00000170323,3559.0,2167.0,AP2,ENSG
168,ENPP4,"AP3AASE,KIAA0879,NPP4",ENSG00000001561,3359.0,22875.0,AP3AASE,ENSG
169,FHIT,"AP3AASE,FRA3B",ENSG00000189283,3701.0,2272.0,AP3AASE,ENSG
170,AP4S1,"AP47B,CLA20,SPG52",ENSG00000100478,575.0,11154.0,AP47B,ENSG
171,AP3M2,"AP47B,CLA20",ENSG00000070718,570.0,10947.0,AP47B,ENSG
172,ANAPC1,"APC1,MCPR,TSG24",ENSG00000153107,19988.0,64682.0,APC1,ENSG
173,SLC25A24,"APC1,DKFZP586G0123,SCAMC-1,SCAMC1",ENSG00000284468,20662.0,29957.0,APC1,ENSG
174,SLC25A23,"APC2,FLJ30339,MGC2615",ENSG00000125648,19375.0,79085.0,APC2,ENSG
175,ANAPC2,"APC2,KIAA1406",ENSG00000176248,19989.0,29882.0,APC2,ENSG
176,ANAPC4,APC4,ENSG00000053900,19990.0,29945.0,APC4,ENSG
177,SLC25A41,"APC4,FLJ40442,MGC34725",ENSG00000181240,28533.0,284427.0,APC4,ENSG
178,SCARA3,"APC7,CSR,CSR1,MSLR1,MSRL1",ENSG00000168077,19000.0,51435.0,APC7,ENSG
179,ANAPC7,APC7,ENSG00000196510,17380.0,51434.0,APC7,ENSG
180,CCDC88A,"APE,FLJ10392,GIV,GRDN,HKRP1,KIAA1212",ENSG00000115355,25523.0,55704.0,APE,ENSG
181,APEX1,"APE,APE-1,APEN,APEX,APX,HAP1,REF-1,REF1",ENSG00000291796,587.0,328.0,APE,ENSG
182,ZDHHC16,APH2,ENSG00000171307,20714.0,84287.0,APH2,ENSG
183,NCSTN,"APH2,KIAA0253",ENSG00000162736,17091.0,23385.0,APH2,ENSG
184,API5P1,API5L1,ENSG00000234558,595.0,,API5L1,ENSG
185,API5,"AAC-11,AAC11,API5L1",ENSG00000166181,594.0,8539.0,API5L1,ENSG
186,PMAIP1,"APR,NOXA",ENSG00000141682,9108.0,5366.0,APR,ENSG
187,LRP1,"A2MR,APOER,APR,CD91,IGFBP-3R,IGFBP3R1,LRP,LRP1A",ENSG00000123384,6692.0,4035.0,APR,ENSG
188,TNFSF13,"APRIL,CD256",ENSG00000161955,11928.0,8741.0,APRIL,ENSG
189,ANP32B,"APRIL,PHAPI2,SSP29",ENSG00000136938,16677.0,10541.0,APRIL,ENSG
190,TOB2,"APRO5,BK223H9,TOB4,TOBL,TROB2",ENSG00000183864,11980.0,10766.0,APRO5,ENSG
191,TOB1,"APRO5,TOB,TROB,TROB1",ENSG00000141232,11979.0,10140.0,APRO5,ENSG
192,SH2B2,APS,ENSG00000160999,17381.0,10603.0,APS,ENSG
193,KLK3,"APS,PSA",ENSG00000142515,6364.0,354.0,APS,ENSG
194,FDXR,"ADR,ADXR,AR",ENSG00000161513,3642.0,2232.0,AR,ENSG
195,AKR1B1,"ALDR1,AR",ENSG00000085662,381.0,231.0,AR,ENSG
196,AREG,"AR,AREGB,CRDGF,SDGF",ENSG00000109321,651.0,374.0,AR,ENSG
197,ABCC6,"ARA,EST349056,MLP1,MRP6,PXE,URG7",ENSG00000275331,57.0,368.0,ARA,ENSG
198,FOXC1,"ARA,FKHL7,FREAC3,IGDA,IHG1,IRID1",ENSG00000054598,3800.0,2296.0,ARA,ENSG
199,TRIM23,"ARD1,ARFD1,RNF46",ENSG00000113595,660.0,373.0,ARD1,ENSG
200,NAA10,"ARD1,ARD1A,DXS707,TE2",ENSG00000102030,18704.0,8260.0,ARD1,ENSG
201,PPP1R8,"ARD-1,ARD1,NIPP-1,NIPP1,PRO2047",ENSG00000117751,9296.0,5511.0,ARD1,ENSG
202,RERE,"ARG,ARP,ATN1L,ATN2,DNB1,KIAA0458",ENSG00000142599,9965.0,473.0,ARG,ENSG
203,ABL2,"ABLL,ARG",ENSG00000143322,77.0,27.0,ARG,ENSG
204,LDLRAP1,"ARH,ARH2,DKFZP586D0624,FHCB1,FHCB2,MGC34705",ENSG00000157978,18640.0,26119.0,ARH2,ENSG
205,ADPRHL1,ARH2,ENSG00000153531,21303.0,113622.0,ARH2,ENSG
206,ACTRT1,"AIP1,ARIP1,ARP-T1,KIAA0705",ENSG00000123165,24027.0,139741.0,ARIP1,ENSG
207,MAGI2,"ACVRIP1,AIP1,ARIP1,KIAA0705,MAGI-2",ENSG00000187391,18957.0,9863.0,ARIP1,ENSG
208,AXL,"ARK,JTK11,TYRO7,UFO",ENSG00000167601,905.0,558.0,ARK,ENSG
209,RNF111,"ARK,ARKADIA,DKFZP761D081,FLJ38008",ENSG00000157450,17384.0,54778.0,ARK,ENSG
210,ARFRP1,"ARL18,ARP,ARP1",ENSG00000101246,662.0,10139.0,ARP,ENSG
211,RERE,"ARG,ARP,ATN1L,ATN2,DNB1,KIAA0458",ENSG00000142599,9965.0,473.0,ARP,ENSG
212,CRISP1,"AEGL1,ARP,CRISP-1,HSCRISP1D,HSCRISP1G,HUMARP",ENSG00000124812,304.0,167.0,ARP,ENSG
213,MANF,"ARMET,ARP",ENSG00000145050,15461.0,7873.0,ARP,ENSG
214,APOBEC2,"ARCD1,ARP1",ENSG00000124701,605.0,10930.0,ARP1,ENSG
215,NR2F2,"ARP1,COUP-TFII,COUPTF2,COUPTFB,NF-E3,SVP40,TFCOUP2",ENSG00000185551,7976.0,7026.0,ARP1,ENSG
216,ARFRP1,"ARL18,ARP,ARP1",ENSG00000101246,662.0,10139.0,ARP1,ENSG
217,ANGPTL1,"ANG3,ANGPT3,ANGY,ARP1",ENSG00000116194,489.0,9068.0,ARP1,ENSG
218,ACTR1A,"ARP1,ARP1A",ENSG00000138107,167.0,10121.0,ARP1,ENSG
219,PITX2,"ARP1,BRX1,IGDS,IHG2,IRID2,OTLX2,RGS,RIEG,RIEG1,RS",ENSG00000164093,9005.0,5308.0,ARP1,ENSG
220,APOBEC3H,ARP10,ENSG00000100298,24100.0,164668.0,ARP10,ENSG
221,ACTR10,"ACTR11,ARP10,ARP11,HARP11",ENSG00000131966,17372.0,55860.0,ARP10,ENSG
222,ACTR10,"ACTR11,ARP10,ARP11,HARP11",ENSG00000131966,17372.0,55860.0,ARP11,ENSG
223,ACTR3C,ARP11,ENSG00000106526,37282.0,653857.0,ARP11,ENSG
224,ACTR3B,"ARP11,ARP3BETA",ENSG00000133627,17256.0,57180.0,ARP11,ENSG
225,ANGPTL2,"ARP2,HARP",ENSG00000136859,490.0,23452.0,ARP2,ENSG
226,AICDA,"AID,ARP2,CDA2,HIGM2",ENSG00000111732,13203.0,57379.0,ARP2,ENSG
227,ACTR2,ARP2,ENSG00000138071,169.0,10097.0,ARP2,ENSG
228,APOBEC3A,"ARP3,PHRBN,ARP3,PHRBN",ENSG00000262156,17343.0,200315.0,ARP3,ENSG
229,ACTR3,ARP3,ENSG00000115091,170.0,10096.0,ARP3,ENSG
230,ACTL6A,"ACTL6,ARP4,BAF53A,INO80K,SMARCN1",ENSG00000136518,24124.0,86.0,ARP4,ENSG
231,ANGPTL4,"ARP4,FIAF,HFARP,NL2,PGAR,PP1158",ENSG00000167772,16039.0,51129.0,ARP4,ENSG
232,ACTR5,"ARP5,FLJ12785,INO80M",ENSG00000101442,14671.0,79913.0,ARP5,ENSG
233,ANGPTL6,"AGF,ARP5",ENSG00000130812,23140.0,83854.0,ARP5,ENSG
234,APOBEC3C,"APOBEC1L,ARDC2,ARDC4,ARP5,BK150C2.3,PBI",ENSG00000244509,17353.0,27350.0,ARP5,ENSG
235,APOBEC3D,"APOBEC3DE,APOBEC3E,ARP6",ENSG00000243811,17354.0,140564.0,ARP6,ENSG
236,ACTR6,"ARP6,FLJ13433",ENSG00000075089,24025.0,64431.0,ARP6,ENSG
237,APOBEC3F,"ARP8,BK150C2.4.MRNA,KA6",ENSG00000128394,17356.0,200316.0,ARP8,ENSG
238,ACTR8,"ARP8,INO80N",ENSG00000113812,14672.0,93973.0,ARP8,ENSG
239,UBE3A,"ANCR,AS,E6-AP,EPVE6AP,FLJ26981,HPVE6A",ENSG00000114062,12496.0,7337.0,AS,ENSG
240,HLA-B,AS,ENSG00000228964,4932.0,3106.0,AS,ENSG
241,MAP9,"ASAP,FLJ21159",ENSG00000164114,26118.0,79884.0,ASAP,ENSG
242,LINC00467,"ASAP,C1ORF97,MGC14801",ENSG00000153363,28227.0,,ASAP,ENSG
243,ARSB,ASB,ENSG00000113273,714.0,411.0,ASB,ENSG
244,ALAS2,"ALAS-E,ASB",ENSG00000158578,397.0,212.0,ASB,ENSG
245,TRIP4,"ASC-1,HST17391,ZC2HC5",ENSG00000103671,12310.0,9325.0,ASC-1,ENSG
246,SLC7A10,ASC-1,ENSG00000130876,11058.0,56301.0,ASC-1,ENSG
247,NCOA6,"AIB3,ASC2,KIAA0181,NRC,PRIP,RAP250,TRBP",ENSG00000198646,15936.0,23054.0,ASC2,ENSG
248,PYDC1,"ASC2,POP1",ENSG00000169900,30261.0,260434.0,ASC2,ENSG
249,SRSF1,"ASF,MGC5228,SF2,SF2P33,SFRS1,SRP30A",ENSG00000136450,10780.0,6426.0,ASF,ENSG
250,ARSF,ASF,ENSG00000062096,721.0,416.0,ASF,ENSG
251,ASCL1,"ASH1,BHLHA46,HASH1",ENSG00000139352,738.0,429.0,ASH1,ENSG
252,ASH1L,"ASH1,ASH1L1,HUASH1,KMT2H",ENSG00000116539,19088.0,55870.0,ASH1,ENSG
253,ASCL2,"ASH2,BHLHA45,HASH2",ENSG00000183734,739.0,430.0,ASH2,ENSG
254,ASH2L,"ASH2,ASH2L1,ASH2L2,BRE2",ENSG00000129691,744.0,9070.0,ASH2,ENSG
255,SMPD1,ASM,ENSG00000166311,11120.0,6609.0,ASM,ENSG
256,H19,"ASM,ASM1,D11S813E,LINC00008,MIR675HG,NCRNA00008",ENSG00000288237,4713.0,283120.0,ASM,ENSG
257,ATG5,"APG5,APG5L,ASP,HAPG5",ENSG00000057663,589.0,9474.0,ASP,ENSG
258,ROPN1L,"ASP,FLJ25776,RSPH11",ENSG00000145491,24060.0,83853.0,ASP,ENSG
259,ASPA,"ACY2,ASP",ENSG00000108381,756.0,443.0,ASP,ENSG
260,A1CF,"ACF,ACF64,ACF65,APOBEC1CF,ASP",ENSG00000148584,24086.0,29974.0,ASP,ENSG
261,TMPRSS11D,"ASP,HAT",ENSG00000153802,24059.0,9407.0,ASP,ENSG
262,ASIP,"AGTIL,ASP",ENSG00000101440,745.0,434.0,ASP,ENSG
263,ASPM,"ASP,CALMBP1,FLJ10517,FLJ10549,MCPH5",ENSG00000066279,19048.0,259266.0,ASP,ENSG
264,GOT1,"AST,AST1,SGOT",ENSG00000120053,4432.0,2805.0,AST,ENSG
265,SLC17A5,"AST,ISSD,NSD,SD,SIALIN,SIASD,SLD",ENSG00000119899,10933.0,26503.0,AST,ENSG
266,AGTR1,"AG2S,AGTR1A,AGTR1B,AT1,AT1B,AT2R1,AT2R1A,AT2R1B,ATR1,HAT1R",ENSG00000144891,336.0,185.0,AT1,ENSG
267,PGR-AS1,"AT1,AT2,AT3",ENSG00000282728,52650.0,,AT1,ENSG
268,SLC33A1,"ACATN,AT-1,AT1,SPG42",ENSG00000169359,95.0,9197.0,AT1,ENSG
269,PGR-AS1,"AT1,AT2,AT3",ENSG00000282728,52650.0,,AT2,ENSG
270,AGTR2,"AT2,MRX88",ENSG00000180772,338.0,186.0,AT2,ENSG
271,PGR-AS1,"AT1,AT2,AT3",ENSG00000282728,52650.0,,AT3,ENSG
272,SERPINC1,"AT3,ATIII,MGC22579",ENSG00000117601,775.0,462.0,AT3,ENSG
