HGNC_ID,primary_gene_symbol,alias_symbol,NCBI_ID,ENSG_ID
HGNC:14000,PRDM16,KMT8F,GENE ID:63976,ENSG00000142611
HGNC:14001,PRDM14,,GENE ID:63978,ENSG00000147596
HGNC:14002,CDK2AP1,DORC1,GENE ID:8099,ENSG00000111328
HGNC:14002,CDK2AP1,doc-1,GENE ID:8099,ENSG00000111328
HGNC:14002,CDK2AP1,DOC1,GENE ID:8099,ENSG00000111328
HGNC:14002,CDK2AP1,ST19,GENE ID:8099,ENSG00000111328
HGNC:14002,CDK2AP1,p12DOC-1,GENE ID:8099,ENSG00000111328
HGNC:14003,ZNF322P1,,GENE ID:387328,ENSG00000188801
HGNC:14004,ANO3,GENX-3947,GENE ID:63982,ENSG00000134343
HGNC:14004,ANO3,DYT23,GENE ID:63982,ENSG00000134343
HGNC:14005,PEG10,KIAA1051,GENE ID:23089,ENSG00000242265
HGNC:14005,PEG10,HB-1,GENE ID:23089,ENSG00000242265
HGNC:14005,PEG10,MEF3L,GENE ID:23089,ENSG00000242265
HGNC:14005,PEG10,RGAG3,GENE ID:23089,ENSG00000242265
HGNC:14005,PEG10,Mar2,GENE ID:23089,ENSG00000242265
HGNC:14005,PEG10,Mart2,GENE ID:23089,ENSG00000242265
HGNC:14005,PEG10,SIRH1,GENE ID:23089,ENSG00000242265
HGNC:14005,PEG10,RTL2,GENE ID:23089,ENSG00000242265
HGNC:14006,TRPV6,CaT1,GENE ID:55503,ENSG00000165125
HGNC:14007,OPN3,ERO,GENE ID:23596,ENSG00000054277
HGNC:14007,OPN3,NMO-1,GENE ID:23596,ENSG00000054277
HGNC:14007,OPN3,encephalopsin,GENE ID:23596,ENSG00000054277
HGNC:14007,OPN3,PPP1R116,GENE ID:23596,ENSG00000054277
HGNC:14008,MXD3,MAD3,GENE ID:83463,ENSG00000213347
HGNC:14008,MXD3,bHLHc13,GENE ID:83463,ENSG00000213347
HGNC:1401,CACNB1,,GENE ID:782,ENSG00000067191
HGNC:14010,MGA,KIAA0518,GENE ID:23269,ENSG00000174197
HGNC:14010,MGA,MAD5,GENE ID:23269,ENSG00000174197
HGNC:14010,MGA,MXD5,GENE ID:23269,ENSG00000174197
HGNC:14010,MGA,FLJ12634,GENE ID:23269,ENSG00000174197
HGNC:14011,SMC2,hCAP-E,GENE ID:10592,ENSG00000136824
HGNC:14011,SMC2,CAP-E,GENE ID:10592,ENSG00000136824
HGNC:14013,SMC4,hCAP-C,GENE ID:10051,ENSG00000113810
HGNC:14013,SMC4,CAP-C,GENE ID:10051,ENSG00000113810
HGNC:14014,MEMO1,CGI-27,GENE ID:51072,ENSG00000162959
HGNC:14014,MEMO1,MEMO,GENE ID:51072,ENSG00000162959
HGNC:14015,CELF4,,GENE ID:56853,ENSG00000101489
HGNC:14016,ALPPP,,,
HGNC:14017,ECEL1P1,,GENE ID:100131546,ENSG00000204121
HGNC:14018,ECEL1P3,,GENE ID:260332,ENSG00000230122
HGNC:14019,ECEL1P2,ECEL2,GENE ID:347694,ENSG00000244280
HGNC:1402,CACNB2,,GENE ID:783,ENSG00000165995
HGNC:14021,DIS3L2P1,,GENE ID:282697,ENSG00000223788
HGNC:14022,TTTY1,TTY1,GENE ID:50858,ENSG00000129845
HGNC:14022,TTTY1,NCRNA00033,GENE ID:50858,ENSG00000129845
HGNC:14022,TTTY1,LINC00033,GENE ID:50858,ENSG00000129845
HGNC:14023,TTTY2,TTY2,GENE ID:60439,ENSG00000212855
HGNC:14023,TTTY2,lINC00109,GENE ID:60439,ENSG00000212855
HGNC:14024,PRY,PTPN13LY,GENE ID:9081,ENSG00000169789
HGNC:14024,PRY,PRY1,GENE ID:9081,ENSG00000169789
HGNC:14025,SLC5A7,hCHT,GENE ID:60482,ENSG00000115665
HGNC:14025,SLC5A7,CHT1,GENE ID:60482,ENSG00000115665
HGNC:14025,SLC5A7,ChT,GENE ID:60482,ENSG00000115665
HGNC:14026,CSMD1,KIAA1890,GENE ID:64478,ENSG00000183117
HGNC:14026,CSMD1,PPP1R24,GENE ID:64478,ENSG00000183117
HGNC:14027,MRPL39,RPML5,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,MRP-L5,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,MGC104174,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,PRED66,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,PRED22,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,C21orf92,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,L39mt,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,MSTP003,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,MGC3400,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,FLJ20451,GENE ID:54148,ENSG00000154719
HGNC:14027,MRPL39,mL39,GENE ID:54148,ENSG00000154719
HGNC:1403,CACNB3,,GENE ID:784,ENSG00000167535
HGNC:14033,MRPL38,RPML3,GENE ID:64978,ENSG00000204316
HGNC:14033,MRPL38,MRP-L3,GENE ID:64978,ENSG00000204316
HGNC:14033,MRPL38,HSPC262,GENE ID:64978,ENSG00000204316
HGNC:14033,MRPL38,MGC4810,GENE ID:64978,ENSG00000204316
HGNC:14033,MRPL38,mL38,GENE ID:64978,ENSG00000204316
HGNC:14034,MRPL37,RPML2,GENE ID:51253,ENSG00000116221
HGNC:14034,MRPL37,MRP-L2,GENE ID:51253,ENSG00000116221
HGNC:14034,MRPL37,mL37,GENE ID:51253,ENSG00000116221
HGNC:14035,MRPL32,HSPC283,GENE ID:64983,ENSG00000106591
HGNC:14035,MRPL32,L32mt,GENE ID:64983,ENSG00000106591
HGNC:14035,MRPL32,MRP-L32,GENE ID:64983,ENSG00000106591
HGNC:14035,MRPL32,bMRP-59b,GENE ID:64983,ENSG00000106591
HGNC:14035,MRPL32,bL32m,GENE ID:64983,ENSG00000106591
HGNC:14036,MRPL30,MRP-L28,GENE ID:51263,ENSG00000185414
HGNC:14036,MRPL30,RPML28,GENE ID:51263,ENSG00000185414
HGNC:14036,MRPL30,uL30m,GENE ID:51263,ENSG00000185414
HGNC:14037,MRPL24,MRP-L18,GENE ID:79590,ENSG00000143314
HGNC:14037,MRPL24,uL24m,GENE ID:79590,ENSG00000143314
HGNC:1404,CACNB4,EJM4,GENE ID:785,ENSG00000182389
HGNC:14042,MRPL11,uL11m,GENE ID:65003,ENSG00000174547
HGNC:14044,MRPL51,CDA09,GENE ID:51258,ENSG00000111639
HGNC:14044,MRPL51,HSPC241,GENE ID:51258,ENSG00000111639
HGNC:14044,MRPL51,bMRP64,GENE ID:51258,ENSG00000111639
HGNC:14044,MRPL51,mL51,GENE ID:51258,ENSG00000111639
HGNC:14045,MRPS26,MRP-S13,GENE ID:64949,ENSG00000125901
HGNC:14045,MRPS26,MRP-S26,GENE ID:64949,ENSG00000125901
HGNC:14045,MRPS26,RPMS13,GENE ID:64949,ENSG00000125901
HGNC:14045,MRPS26,dJ534B8.3,GENE ID:64949,ENSG00000125901
HGNC:14045,MRPS26,mS26,GENE ID:64949,ENSG00000125901
HGNC:14046,MRPS21,bS21m,GENE ID:54460,ENSG00000266472
HGNC:14047,MRPS17,HSPC011,GENE ID:51373,ENSG00000239789
HGNC:14047,MRPS17,RPMS17,GENE ID:51373,ENSG00000239789
HGNC:14047,MRPS17,MRP-S17,GENE ID:51373,ENSG00000239789
HGNC:14047,MRPS17,uS17m,GENE ID:51373,ENSG00000239789
HGNC:14048,MRPS16,CGI-132,GENE ID:51021,ENSG00000182180
HGNC:14048,MRPS16,bS16m,GENE ID:51021,ENSG00000182180
HGNC:14049,MRPS14,HSMRPS14,GENE ID:63931,ENSG00000120333
HGNC:14049,MRPS14,uS14m,GENE ID:63931,ENSG00000120333
HGNC:1405,CACNG1,,GENE ID:786,ENSG00000108878
HGNC:14050,MRPS11,FLJ23406,GENE ID:64963,ENSG00000181991
HGNC:14050,MRPS11,HCC-2,GENE ID:64963,ENSG00000181991
HGNC:14050,MRPS11,FLJ22512,GENE ID:64963,ENSG00000181991
HGNC:14050,MRPS11,uS11m,GENE ID:64963,ENSG00000181991
HGNC:14051,MRPS6,MRP-S6,GENE ID:64968,ENSG00000243927
HGNC:14051,MRPS6,RPMS6,GENE ID:64968,ENSG00000243927
HGNC:14051,MRPS6,bS6m,GENE ID:64968,ENSG00000243927
HGNC:14052,MRPL19,MRP-L15,GENE ID:9801,ENSG00000115364
HGNC:14052,MRPL19,RPML15,GENE ID:9801,ENSG00000115364
HGNC:14052,MRPL19,KIAA0104,GENE ID:9801,ENSG00000115364
HGNC:14052,MRPL19,RLX1,GENE ID:9801,ENSG00000115364
HGNC:14052,MRPL19,bL19m,GENE ID:9801,ENSG00000115364
HGNC:14053,MRPL17,RPML26,GENE ID:63875,ENSG00000158042
HGNC:14053,MRPL17,MRP-L26,GENE ID:63875,ENSG00000158042
HGNC:14053,MRPL17,bL17m,GENE ID:63875,ENSG00000158042
HGNC:14054,MRPL15,RPML7,GENE ID:29088,ENSG00000137547
HGNC:14054,MRPL15,MRP-L7,GENE ID:29088,ENSG00000137547
HGNC:14054,MRPL15,HSPC145,GENE ID:29088,ENSG00000137547
HGNC:14054,MRPL15,L15mt,GENE ID:29088,ENSG00000137547
HGNC:14054,MRPL15,MRP-L15,GENE ID:29088,ENSG00000137547
HGNC:14054,MRPL15,uL15m,GENE ID:29088,ENSG00000137547
HGNC:14055,MRPL10,RPML8,GENE ID:124995,ENSG00000159111
HGNC:14055,MRPL10,MRP-L8,GENE ID:124995,ENSG00000159111
HGNC:14055,MRPL10,L10MT,GENE ID:124995,ENSG00000159111
HGNC:14055,MRPL10,MRP-L10,GENE ID:124995,ENSG00000159111
HGNC:14055,MRPL10,MRPL8,GENE ID:124995,ENSG00000159111
HGNC:14055,MRPL10,MGC17973,GENE ID:124995,ENSG00000159111
HGNC:14055,MRPL10,uL10m,GENE ID:124995,ENSG00000159111
HGNC:14056,MRPL2,MRP-L14,GENE ID:51069,ENSG00000112651
HGNC:14056,MRPL2,RPML14,GENE ID:51069,ENSG00000112651
HGNC:14056,MRPL2,CGI-22,GENE ID:51069,ENSG00000112651
HGNC:14056,MRPL2,uL2m,GENE ID:51069,ENSG00000112651
HGNC:14058,CELF5,,GENE ID:60680,ENSG00000161082
HGNC:14059,CELF6,,GENE ID:60677,ENSG00000140488
HGNC:1406,CACNG2,stargazin,GENE ID:10369,ENSG00000166862
HGNC:1406,CACNG2,MGC138502,GENE ID:10369,ENSG00000166862
HGNC:1406,CACNG2,MGC138504,GENE ID:10369,ENSG00000166862
HGNC:14060,REV1,,GENE ID:51455,ENSG00000135945
HGNC:14061,LPXN,LDPL,GENE ID:9404,ENSG00000110031
HGNC:14062,IGF2-AS,PEG8,GENE ID:51214,ENSG00000099869
HGNC:14062,IGF2-AS,IGF2-AS1,GENE ID:51214,ENSG00000099869
HGNC:14063,HDAC4,KIAA0288,GENE ID:9759,ENSG00000068024
HGNC:14063,HDAC4,HDAC-A,GENE ID:9759,ENSG00000068024
HGNC:14063,HDAC4,HDACA,GENE ID:9759,ENSG00000068024
HGNC:14063,HDAC4,HD4,GENE ID:9759,ENSG00000068024
HGNC:14063,HDAC4,HA6116,GENE ID:9759,ENSG00000068024
HGNC:14063,HDAC4,HDAC-4,GENE ID:9759,ENSG00000068024
HGNC:14064,HDAC6,KIAA0901,GENE ID:10013,ENSG00000094631
HGNC:14064,HDAC6,JM21,GENE ID:10013,ENSG00000094631
HGNC:14064,HDAC6,HD6,GENE ID:10013,ENSG00000094631
HGNC:14064,HDAC6,FLJ16239,GENE ID:10013,ENSG00000094631
HGNC:14064,HDAC6,PPP1R90,GENE ID:10013,ENSG00000094631
HGNC:14064,HDAC6,KDAC6,GENE ID:10013,ENSG00000094631
HGNC:14065,HDAC9,KIAA0744,GENE ID:9734,ENSG00000048052
HGNC:14065,HDAC9,HDAC,GENE ID:9734,ENSG00000048052
HGNC:14065,HDAC9,MITR,GENE ID:9734,ENSG00000048052
HGNC:14065,HDAC9,HD7,GENE ID:9734,ENSG00000048052
HGNC:14065,HDAC9,HDAC7B,GENE ID:9734,ENSG00000048052
HGNC:14067,HDAC7,DKFZP586J0917,GENE ID:51564,ENSG00000061273
HGNC:14068,HDAC5,KIAA0600,GENE ID:10014,ENSG00000108840
HGNC:14068,HDAC5,NY-CO-9,GENE ID:10014,ENSG00000108840
HGNC:14068,HDAC5,FLJ90614,GENE ID:10014,ENSG00000108840
HGNC:1407,CACNG3,,GENE ID:10368,ENSG00000006116
HGNC:14073,ATP1A4,,GENE ID:480,ENSG00000132681
HGNC:14074,FMN2,,GENE ID:56776,ENSG00000155816
HGNC:14075,SGCZ,ZSG1,GENE ID:137868,ENSG00000185053
HGNC:14076,CERS2,SP260,GENE ID:29956,ENSG00000143418
HGNC:14076,CERS2,FLJ10243,GENE ID:29956,ENSG00000143418
HGNC:14077,NGB,,GENE ID:58157,ENSG00000165553
HGNC:14078,BACH2,BTBD25,GENE ID:60468,ENSG00000112182
HGNC:14079,CHRNA9,NACHRA9,GENE ID:55584,ENSG00000174343
HGNC:1408,CACNG4,MGC11138,GENE ID:27092,ENSG00000075461
HGNC:1408,CACNG4,MGC24983,GENE ID:27092,ENSG00000075461
HGNC:14082,ANLN,ANILLIN,GENE ID:54443,ENSG00000011426
HGNC:14082,ANLN,Scraps,GENE ID:54443,ENSG00000011426
HGNC:14082,ANLN,scra,GENE ID:54443,ENSG00000011426
HGNC:14083,MYO15B,MYO15BP,GENE ID:80022,ENSG00000266714
HGNC:14085,RTN4,NSP-CL,GENE ID:57142,ENSG00000115310
HGNC:14085,RTN4,KIAA0886,GENE ID:57142,ENSG00000115310
HGNC:14085,RTN4,NOGO,GENE ID:57142,ENSG00000115310
HGNC:14085,RTN4,ASY,GENE ID:57142,ENSG00000115310
HGNC:14086,PRAMEF11,,GENE ID:440560,ENSG00000239810
HGNC:14088,RGS17,RGSZ2,GENE ID:26575,ENSG00000091844
HGNC:14088,RGS17,RGS-17,GENE ID:26575,ENSG00000091844
HGNC:14089,XAB2,HCNP,GENE ID:56949,ENSG00000076924
HGNC:14089,XAB2,HCRN,GENE ID:56949,ENSG00000076924
HGNC:14089,XAB2,SYF1,GENE ID:56949,ENSG00000076924
HGNC:14089,XAB2,NTC90,GENE ID:56949,ENSG00000076924
HGNC:1409,CACNG5,,GENE ID:27091,ENSG00000075429
HGNC:14090,RAB9B,RAB9L,GENE ID:51209,ENSG00000123570
HGNC:14096,ZNF324,ZF5128,GENE ID:25799,ENSG00000083812
HGNC:14096,ZNF324,ZNF324A,GENE ID:25799,ENSG00000083812
HGNC:14097,ZSCAN31,,GENE ID:64288,ENSG00000235109
HGNC:14098,WDR12,YTM1,GENE ID:55759,ENSG00000138442
HGNC:14098,WDR12,FLJ10881,GENE ID:55759,ENSG00000138442
HGNC:14099,CNOT6,CCR4,GENE ID:57472,ENSG00000113300
HGNC:14099,CNOT6,KIAA1194,GENE ID:57472,ENSG00000113300
HGNC:14099,CNOT6,Ccr4a,GENE ID:57472,ENSG00000113300
HGNC:141,ACTBP8,ACTBP2,GENE ID:68,ENSG00000220267
HGNC:14101,CNOT7,,GENE ID:29883,ENSG00000198791
HGNC:14103,ARHGEF10,KIAA0294,GENE ID:9639,ENSG00000104728
HGNC:14103,ARHGEF10,Gef10,GENE ID:9639,ENSG00000104728
HGNC:14104,ZNF326,Zfp326,GENE ID:284695,ENSG00000162664
HGNC:14104,ZNF326,ZAN75,GENE ID:284695,ENSG00000162664
HGNC:14104,ZNF326,FLJ20403,GENE ID:284695,ENSG00000162664
HGNC:14104,ZNF326,ZIRD,GENE ID:284695,ENSG00000162664
HGNC:14105,SPAG8,hSMP-1,GENE ID:26206,ENSG00000137098
HGNC:14105,SPAG8,HSD-1,GENE ID:26206,ENSG00000137098
HGNC:14105,SPAG8,BS-84,GENE ID:26206,ENSG00000137098
HGNC:14105,SPAG8,SPAG3,GENE ID:26206,ENSG00000137098
HGNC:14105,SPAG8,CT142,GENE ID:26206,ENSG00000137098
HGNC:14106,POLD4,p12,GENE ID:57804,ENSG00000175482
HGNC:14106,POLD4,POLDS,GENE ID:57804,ENSG00000175482
HGNC:14107,PMEPA1,STAG1,GENE ID:56937,ENSG00000124225
HGNC:14108,XPO7,KIAA0745,GENE ID:23039,ENSG00000130227
HGNC:14108,XPO7,EXP7,GENE ID:23039,ENSG00000130227
HGNC:14109,LINC01621,,GENE ID:89758,ENSG00000235357
HGNC:14111,GLOD4,CGI-150,GENE ID:51031,ENSG00000167699
HGNC:14111,GLOD4,HC71,GENE ID:51031,ENSG00000167699
HGNC:14114,ABCB10P1,M-ABC2,GENE ID:56476,ENSG00000274099
HGNC:14114,ABCB10P1,MABC2,GENE ID:56476,ENSG00000274099
HGNC:14118,TPSD1,,GENE ID:23430,ENSG00000095917
HGNC:14120,TPSB2,,GENE ID:64499,ENSG00000197253
HGNC:14121,POLR3K,RPC11,GENE ID:51728,ENSG00000161980
HGNC:14121,POLR3K,C11,GENE ID:51728,ENSG00000161980
HGNC:14122,CRAMP1,KIAA1426,GENE ID:57585,ENSG00000007545
HGNC:14124,NPRL3,CGTHBA,GENE ID:8131,ENSG00000103148
HGNC:14124,NPRL3,RMD11,GENE ID:8131,ENSG00000103148
HGNC:14124,NPRL3,NPR3,GENE ID:8131,ENSG00000103148
HGNC:14124,NPRL3,MARE,GENE ID:8131,ENSG00000103148
HGNC:14124,NPRL3,HS-40,GENE ID:8131,ENSG00000103148
HGNC:14125,DDX11L10,,GENE ID:100287029,ENSG00000233614
HGNC:14126,WASH4P,FLJ31670,GENE ID:374677,ENSG00000234769
HGNC:14129,EHMT2,G9A,GENE ID:10919,ENSG00000204371
HGNC:14129,EHMT2,Em:AF134726.3,GENE ID:10919,ENSG00000204371
HGNC:14129,EHMT2,NG36/G9a,GENE ID:10919,ENSG00000204371
HGNC:14129,EHMT2,KMT1C,GENE ID:10919,ENSG00000204371
HGNC:14130,ARHGAP9,MGC1295,GENE ID:64333,ENSG00000123329
HGNC:14130,ARHGAP9,10C,GENE ID:64333,ENSG00000123329
HGNC:14131,GNG13,h2-35,GENE ID:51764,ENSG00000127588
HGNC:14131,GNG13,G(gamma)13,GENE ID:51764,ENSG00000127588
HGNC:14132,DOCK9,KIAA1058,GENE ID:23348,ENSG00000088387
HGNC:14132,DOCK9,ZIZ1,GENE ID:23348,ENSG00000088387
HGNC:14133,MSRB1,SelR,GENE ID:51734,ENSG00000198736
HGNC:14133,MSRB1,SepR,GENE ID:51734,ENSG00000198736
HGNC:14133,MSRB1,SelX,GENE ID:51734,ENSG00000198736
HGNC:14133,MSRB1,SELENOX,GENE ID:51734,ENSG00000198736
HGNC:14133,MSRB1,SELENOR,GENE ID:51734,ENSG00000198736
HGNC:14134,TPSG1,TMT,GENE ID:25823,ENSG00000116176
HGNC:14134,TPSG1,PRSS31,GENE ID:25823,ENSG00000116176
HGNC:14135,PIGQ,hGPI1,GENE ID:9091,ENSG00000007541
HGNC:14135,PIGQ,GPI1,GENE ID:9091,ENSG00000007541
HGNC:14136,TPSP2,Mastin,GENE ID:650474,ENSG00000260284
HGNC:14137,JPT2,FLJ13092,GENE ID:90861,ENSG00000206053
HGNC:14137,JPT2,L11,GENE ID:90861,ENSG00000206053
HGNC:14137,JPT2,KIAA1426,GENE ID:90861,ENSG00000206053
HGNC:14138,LINC00235,,GENE ID:64493,ENSG00000277142
HGNC:14139,PRR35,,GENE ID:146325,ENSG00000161992
HGNC:14141,METTL26,MGC13114,GENE ID:84326,ENSG00000130731
HGNC:14142,MCRIP2,MGC15416,GENE ID:84331,ENSG00000172366
HGNC:14148,JMJD8,,GENE ID:339123,ENSG00000161999
HGNC:14150,FBXL16,MGC33974,GENE ID:146330,ENSG00000127585
HGNC:14150,FBXL16,Fbl16,GENE ID:146330,ENSG00000127585
HGNC:14151,METRN,MGC2601,GENE ID:79006,ENSG00000103260
HGNC:14152,ANTKMT,MGC2494,GENE ID:65990,ENSG00000103254
HGNC:14153,CCDC78,FLJ34512,GENE ID:124093,ENSG00000162004
HGNC:14154,LMF1,FLJ12681,GENE ID:64788,ENSG00000103227
HGNC:14154,LMF1,JFP11,GENE ID:64788,ENSG00000103227
HGNC:14154,LMF1,FLJ22302,GENE ID:64788,ENSG00000103227
HGNC:14154,LMF1,TMEM112A,GENE ID:64788,ENSG00000103227
HGNC:14158,TMEM204,FLJ20898,GENE ID:79652,ENSG00000131634
HGNC:14158,TMEM204,CLP24,GENE ID:79652,ENSG00000131634
HGNC:14160,LINC00254,,GENE ID:64735,ENSG00000281219
HGNC:14161,SNRNP25,U11/U12-25K,GENE ID:79622,ENSG00000161981
HGNC:14163,FAM234A,DKFZP761D0211,GENE ID:83986,ENSG00000167930
HGNC:14163,FAM234A,FLJ32603,GENE ID:83986,ENSG00000167930
HGNC:14167,TJP1P1,,GENE ID:64730,
HGNC:14169,FAHD1,DKFZP566J2046,GENE ID:81889,ENSG00000180185
HGNC:14170,MSLNL,MPFL,GENE ID:401827,ENSG00000162006
HGNC:14171,PTX4,,GENE ID:390667,ENSG00000251692
HGNC:14173,RPUSD1,RLUCL,GENE ID:113000,ENSG00000007376
HGNC:14173,RPUSD1,MGC19600,GENE ID:113000,ENSG00000007376
HGNC:14175,TSR3,MGC24381,GENE ID:115939,ENSG00000007520
HGNC:14177,HAGHL,MGC2605,GENE ID:84264,ENSG00000103253
HGNC:14178,HS3ST6,,GENE ID:64711,ENSG00000162040
HGNC:14179,CIAO3,FLJ21988,GENE ID:64428,ENSG00000103245
HGNC:14179,CIAO3,PRN,GENE ID:64428,ENSG00000103245
HGNC:14179,CIAO3,HPRN,GENE ID:64428,ENSG00000103245
HGNC:14179,CIAO3,IOP1,GENE ID:64428,ENSG00000103245
HGNC:14179,CIAO3,NAR1,GENE ID:64428,ENSG00000103245
HGNC:14180,PDIA2,PDA2,GENE ID:64714,ENSG00000185615
HGNC:14180,PDIA2,PDI,GENE ID:64714,ENSG00000185615
HGNC:14180,PDIA2,PDIR,GENE ID:64714,ENSG00000185615
HGNC:14182,TPSP1,,GENE ID:100129339,
HGNC:14183,TRG-CCC2-2,tRNA-Gly-CCC-2-2,GENE ID:64717,
HGNC:14184,UNKL,ZC3HDC5L,GENE ID:64718,ENSG00000059145
HGNC:14184,UNKL,ZC3H5L,GENE ID:64718,ENSG00000059145
HGNC:14184,UNKL,FLJ23360,GENE ID:64718,ENSG00000059145
HGNC:14185,UBAP2,KIAA1491,GENE ID:55833,ENSG00000137073
HGNC:14185,UBAP2,bA176F3.5,GENE ID:55833,ENSG00000137073
HGNC:14185,UBAP2,FLJ22435,GENE ID:55833,ENSG00000137073
HGNC:14186,OVOL3,HOVO3,GENE ID:728361,ENSG00000105261
HGNC:14188,AVIL,p92,GENE ID:10677,ENSG00000135407
HGNC:14188,AVIL,FLJ12386,GENE ID:10677,ENSG00000135407
HGNC:14188,AVIL,ADVIL,GENE ID:10677,ENSG00000135407
HGNC:14188,AVIL,DOC6,GENE ID:10677,ENSG00000135407
HGNC:14189,LST1,LST-1,GENE ID:7940,ENSG00000204482
HGNC:14189,LST1,B144,GENE ID:7940,ENSG00000204482
HGNC:14189,LST1,D6S49E,GENE ID:7940,ENSG00000204482
HGNC:14193,ARHGEF12,KIAA0382,GENE ID:23365,ENSG00000196914
HGNC:14193,ARHGEF12,LARG,GENE ID:23365,ENSG00000196914
HGNC:14194,RPL23AP5,,GENE ID:729480,
HGNC:14195,RPS20P2,,GENE ID:64726,ENSG00000219274
HGNC:14196,RPS3AP2,,GENE ID:64725,ENSG00000219027
HGNC:14197,ELAC1,D29,GENE ID:55520,ENSG00000141642
HGNC:14198,ELAC2,FLJ10530,GENE ID:60528,ENSG00000006744
HGNC:14198,ELAC2,HPC2,GENE ID:60528,ENSG00000006744
HGNC:142,ACTBP9,,GENE ID:69,ENSG00000266920
HGNC:14201,JPH1,JP-1,GENE ID:56704,ENSG00000104369
HGNC:14201,JPH1,JP1,GENE ID:56704,ENSG00000104369
HGNC:14202,JPH2,JP-2,GENE ID:57158,ENSG00000149596
HGNC:14202,JPH2,JP2,GENE ID:57158,ENSG00000149596
HGNC:14203,JPH3,JP-3,GENE ID:57338,ENSG00000154118
HGNC:14203,JPH3,CAGL237,GENE ID:57338,ENSG00000154118
HGNC:14203,JPH3,HDL2,GENE ID:57338,ENSG00000154118
HGNC:14203,JPH3,JP3,GENE ID:57338,ENSG00000154118
HGNC:14209,ZNF329,FLJ12586,GENE ID:79673,ENSG00000181894
HGNC:1421,SLC25A20,CAC,GENE ID:788,ENSG00000178537
HGNC:14210,SUN2,,GENE ID:25777,ENSG00000100242
HGNC:14211,BLNK,SLP65,GENE ID:29760,ENSG00000095585
HGNC:14211,BLNK,Ly57,GENE ID:29760,ENSG00000095585
HGNC:14211,BLNK,SLP-65,GENE ID:29760,ENSG00000095585
HGNC:14211,BLNK,BLNK-s,GENE ID:29760,ENSG00000095585
HGNC:14211,BLNK,BASH,GENE ID:29760,ENSG00000095585
HGNC:14211,BLNK,bca,GENE ID:29760,ENSG00000095585
HGNC:14214,CIC,KIAA0306,GENE ID:23152,ENSG00000079432
HGNC:14215,TRIM55,MURF-2,GENE ID:84675,ENSG00000147573
HGNC:14216,LHX5,,GENE ID:64211,ENSG00000089116
HGNC:14217,STK32B,STKG6,GENE ID:55351,ENSG00000152953
HGNC:14217,STK32B,YANK2,GENE ID:55351,ENSG00000152953
HGNC:14217,STK32B,STK32,GENE ID:55351,ENSG00000152953
HGNC:14217,STK32B,HSA250839,GENE ID:55351,ENSG00000152953
HGNC:14219,RBM14,SIP,GENE ID:10432,ENSG00000239306
HGNC:14219,RBM14,SYTIP1,GENE ID:10432,ENSG00000239306
HGNC:14219,RBM14,COAA,GENE ID:10432,ENSG00000239306
HGNC:14219,RBM14,DKFZp779J0927,GENE ID:10432,ENSG00000239306
HGNC:1422,SLC25A20P1,,GENE ID:789,ENSG00000218363
HGNC:14220,SERPINB12,,GENE ID:89777,ENSG00000166634
HGNC:14221,SERPINB11,,GENE ID:89778,ENSG00000206072
HGNC:14222,LHX9,,GENE ID:56956,ENSG00000143355
HGNC:14234,NSD1,ARA267,GENE ID:64324,ENSG00000165671
HGNC:14234,NSD1,FLJ22263,GENE ID:64324,ENSG00000165671
HGNC:14234,NSD1,KMT3B,GENE ID:64324,ENSG00000165671
HGNC:14235,AASDHPPT,LYS5,GENE ID:60496,ENSG00000149313
HGNC:14235,AASDHPPT,CGI-80,GENE ID:60496,ENSG00000149313
HGNC:14235,AASDHPPT,AASD-PPT,GENE ID:60496,ENSG00000149313
HGNC:14235,AASDHPPT,ACPS,GENE ID:60496,ENSG00000149313
HGNC:14236,DERL3,FLJ43842,GENE ID:91319,ENSG00000099958
HGNC:14236,DERL3,MGC71803,GENE ID:91319,ENSG00000099958
HGNC:14236,DERL3,derlin-3,GENE ID:91319,ENSG00000099958
HGNC:14236,DERL3,IZP6,GENE ID:91319,ENSG00000099958
HGNC:14237,GUCD1,MGC1842,GENE ID:83606,ENSG00000138867
HGNC:14237,GUCD1,LLN4,GENE ID:83606,ENSG00000138867
HGNC:14239,SLC2A11,GLUT11,GENE ID:66035,ENSG00000133460
HGNC:1424,CAD,GATD4,GENE ID:790,ENSG00000084774
HGNC:14240,SMPD3,NSMASE2,GENE ID:55512,ENSG00000103056
HGNC:14241,RSPH6A,RSP4,GENE ID:81492,ENSG00000104941
HGNC:14241,RSPH6A,RSP6,GENE ID:81492,ENSG00000104941
HGNC:14241,RSPH6A,RSPH4B,GENE ID:81492,ENSG00000104941
HGNC:14244,RAB18,,GENE ID:22931,ENSG00000099246
