,primary_gene_symbol,HGNC_ID,ENSG_ID,NCBI_ID,gene_symbol
128597,NDUFS7,HGNC:7714,ENSG00000115286,GENE ID:374291,FLJ45860
128598,NDUFS7,HGNC:7714,ENSG00000115286,GENE ID:374291,CI-20
128599,NDUFS8,HGNC:7715,ENSG00000110717,GENE ID:4728,TYKY
128600,NDUFS8,HGNC:7715,ENSG00000110717,GENE ID:4728,CI-23k
128601,NDUFV1,HGNC:7716,ENSG00000167792,GENE ID:4723,CI-51K
128602,NDUFV2,HGNC:7717,ENSG00000178127,GENE ID:4729,CI-24k
128603,NDUFV2P1,HGNC:7718,ENSG00000267809,GENE ID:4730,
128604,NDUFV3,HGNC:7719,ENSG00000160194,GENE ID:4731,CI-10k
128605,ASS1P9,HGNC:772,ENSG00000217791,GENE ID:454,
128606,NEB,HGNC:7720,ENSG00000183091,GENE ID:4703,NEB177D
128607,NEDD1,HGNC:7723,ENSG00000139350,GENE ID:121441,GCP-WD
128608,NEDD1,HGNC:7723,ENSG00000139350,GENE ID:121441,TUBGCP7
128609,NEDD4,HGNC:7727,ENSG00000069869,GENE ID:4734,KIAA0093
128610,NEDD4,HGNC:7727,ENSG00000069869,GENE ID:4734,MGC176705
128611,NEDD4,HGNC:7727,ENSG00000069869,GENE ID:4734,NEDD4-1
128612,NEDD4,HGNC:7727,ENSG00000069869,GENE ID:4734,RPF1
128613,NEDD4L,HGNC:7728,ENSG00000049759,GENE ID:23327,KIAA0439
128614,NEDD4L,HGNC:7728,ENSG00000049759,GENE ID:23327,RSP5
128615,NEDD4L,HGNC:7728,ENSG00000049759,GENE ID:23327,NEDD4-2
128616,SEPTIN2,HGNC:7729,ENSG00000168385,GENE ID:4735,KIAA0158
128617,SEPTIN2,HGNC:7729,ENSG00000168385,GENE ID:4735,hNedd5
128618,SEPTIN2,HGNC:7729,ENSG00000168385,GENE ID:4735,Pnutl3
128619,SEPTIN2,HGNC:7729,ENSG00000168385,GENE ID:4735,Septin-2
128620,ASTN1,HGNC:773,ENSG00000152092,GENE ID:460,
128621,NEDD8,HGNC:7732,ENSG00000129559,GENE ID:4738,Nedd-8
128622,NEDD9,HGNC:7733,ENSG00000111859,GENE ID:4739,HEF1
128623,NEDD9,HGNC:7733,ENSG00000111859,GENE ID:4739,CAS-L
128624,NEDD9,HGNC:7733,ENSG00000111859,GENE ID:4739,CASS2
128625,NEFM,HGNC:7734,ENSG00000104722,GENE ID:4741,NFM
128626,NEFM,HGNC:7734,ENSG00000104722,GENE ID:4741,NF-M
128627,NEFH,HGNC:7737,ENSG00000100285,GENE ID:4744,NF-H
128628,NEFH,HGNC:7737,ENSG00000100285,GENE ID:4744,NFH
128629,NEFHP1,HGNC:7738,ENSG00000223489,GENE ID:339396,
128630,NEFL,HGNC:7739,ENSG00000277586,GENE ID:4747,NFL
128631,NEFL,HGNC:7739,ENSG00000277586,GENE ID:4747,CMT1F
128632,NEFL,HGNC:7739,ENSG00000277586,GENE ID:4747,CMT2E
128633,NEFL,HGNC:7739,ENSG00000277586,GENE ID:4747,NF68
128634,NEFL,HGNC:7739,ENSG00000277586,GENE ID:4747,PPP1R110
128635,NEK1,HGNC:7744,ENSG00000137601,GENE ID:4750,NY-REN-55
128636,NEK1,HGNC:7744,ENSG00000137601,GENE ID:4750,KIAA1901
128637,NEK2,HGNC:7745,ENSG00000117650,GENE ID:4751,NLK1
128638,NEK2,HGNC:7745,ENSG00000117650,GENE ID:4751,NEK2A
128639,NEK2,HGNC:7745,ENSG00000117650,GENE ID:4751,RP67
128640,NEK2,HGNC:7745,ENSG00000117650,GENE ID:4751,PPP1R111
128641,NEK3,HGNC:7746,ENSG00000136098,GENE ID:4752,HSPK36
128642,NEK3,HGNC:7746,ENSG00000136098,GENE ID:4752,MGC29949
128643,NEK5,HGNC:7748,ENSG00000197168,GENE ID:341676,
128644,NEK6,HGNC:7749,ENSG00000119408,GENE ID:10783,SID6-1512
128645,SERPINC1,HGNC:775,ENSG00000117601,GENE ID:462,ATIII
128646,SERPINC1,HGNC:775,ENSG00000117601,GENE ID:462,MGC22579
128647,NELL1,HGNC:7750,ENSG00000165973,GENE ID:4745,IDH3GL
128648,NELL1,HGNC:7750,ENSG00000165973,GENE ID:4745,FLJ45906
128649,NELL2,HGNC:7751,ENSG00000184613,GENE ID:4753,NRP2
128650,NEO1,HGNC:7754,ENSG00000067141,GENE ID:4756,NGN
128651,NEO1,HGNC:7754,ENSG00000067141,GENE ID:4756,HsT17534
128652,NEO1,HGNC:7754,ENSG00000067141,GENE ID:4756,IGDCC2
128653,NEO1,HGNC:7754,ENSG00000067141,GENE ID:4756,NTN1R2
128654,NES,HGNC:7756,ENSG00000132688,GENE ID:10763,FLJ21841
128655,NEU1,HGNC:7758,ENSG00000204386,GENE ID:4758,
128656,NEU2,HGNC:7759,ENSG00000115488,GENE ID:4759,SIAL2
128657,NEU3,HGNC:7760,ENSG00000162139,GENE ID:10825,
128658,NEURL1,HGNC:7761,ENSG00000107954,GENE ID:9148,h-neu
128659,NEURL1,HGNC:7761,ENSG00000107954,GENE ID:9148,RNF67
128660,NEURL1,HGNC:7761,ENSG00000107954,GENE ID:9148,neu-1
128661,NEUROD1,HGNC:7762,ENSG00000162992,GENE ID:4760,BETA2
128662,NEUROD1,HGNC:7762,ENSG00000162992,GENE ID:4760,BHF-1
128663,NEUROD1,HGNC:7762,ENSG00000162992,GENE ID:4760,NeuroD
128664,NEUROD1,HGNC:7762,ENSG00000162992,GENE ID:4760,bHLHa3
128665,NEUROD1,HGNC:7762,ENSG00000162992,GENE ID:4760,MODY6
128666,NEUROD2,HGNC:7763,ENSG00000171532,GENE ID:4761,NDRF
128667,NEUROD2,HGNC:7763,ENSG00000171532,GENE ID:4761,bHLHa1
128668,NEUROG1,HGNC:7764,ENSG00000181965,GENE ID:4762,AKA
128669,NEUROG1,HGNC:7764,ENSG00000181965,GENE ID:4762,Math4C
128670,NEUROG1,HGNC:7764,ENSG00000181965,GENE ID:4762,ngn1
128671,NEUROG1,HGNC:7764,ENSG00000181965,GENE ID:4762,bHLHa6
128672,NF1,HGNC:7765,ENSG00000196712,GENE ID:4763,
128673,NF1P3,HGNC:7766,ENSG00000183249,GENE ID:4764,
128674,NF1P8,HGNC:7767,ENSG00000236956,GENE ID:401007,
128675,NF1P4,HGNC:7769,ENSG00000258027,GENE ID:100419029,
128676,ZFHX3,HGNC:777,ENSG00000140836,GENE ID:463,ZNF927
128677,ZFHX3,HGNC:777,ENSG00000140836,GENE ID:463,FLJ26184
128678,NF1P5,HGNC:7770,ENSG00000175319,GENE ID:4768,
128679,NF1P6,HGNC:7771,ENSG00000224435,GENE ID:644637,Em:AP000532.C22.1
128680,NF1P1,HGNC:7772,ENSG00000270831,GENE ID:100419006,NF1HHS
128681,NF2,HGNC:7773,ENSG00000186575,GENE ID:4771,merlin
128682,NF2,HGNC:7773,ENSG00000186575,GENE ID:4771,ACN
128683,NF2,HGNC:7773,ENSG00000186575,GENE ID:4771,SCH
128684,NF2,HGNC:7773,ENSG00000186575,GENE ID:4771,BANF
128685,NF2,HGNC:7773,ENSG00000186575,GENE ID:4771,merlin-1
128686,NFAT5,HGNC:7774,ENSG00000102908,GENE ID:10725,TONEBP
128687,NFAT5,HGNC:7774,ENSG00000102908,GENE ID:10725,KIAA0827
128688,NFAT5,HGNC:7774,ENSG00000102908,GENE ID:10725,NFATL1
128689,NFAT5,HGNC:7774,ENSG00000102908,GENE ID:10725,OREBP
128690,NFAT5,HGNC:7774,ENSG00000102908,GENE ID:10725,NFATZ
128691,NFAT5,HGNC:7774,ENSG00000102908,GENE ID:10725,NF-AT5
128692,NFATC1,HGNC:7775,ENSG00000131196,GENE ID:4772,NF-ATC
128693,NFATC1,HGNC:7775,ENSG00000131196,GENE ID:4772,NFATc
128694,NFATC1,HGNC:7775,ENSG00000131196,GENE ID:4772,NFAT2
128695,NFATC2,HGNC:7776,ENSG00000101096,GENE ID:4773,NF-ATP
128696,NFATC2,HGNC:7776,ENSG00000101096,GENE ID:4773,NFATp
128697,NFATC2,HGNC:7776,ENSG00000101096,GENE ID:4773,NFAT1
128698,NFATC3,HGNC:7777,ENSG00000072736,GENE ID:4775,NFAT4
128699,NFATC3,HGNC:7777,ENSG00000072736,GENE ID:4775,NFATX
128700,NFATC3,HGNC:7777,ENSG00000072736,GENE ID:4775,n339260
128701,NFATC4,HGNC:7778,ENSG00000100968,GENE ID:4776,NFAT3
128702,NFE2,HGNC:7780,ENSG00000123405,GENE ID:4778,NF-E2
128703,NFE2L1,HGNC:7781,ENSG00000082641,GENE ID:4779,NRF1
128704,NFE2L1,HGNC:7781,ENSG00000082641,GENE ID:4779,LCR-F1
128705,NFE2L1,HGNC:7781,ENSG00000082641,GENE ID:4779,FLJ00380
128706,NFE2L1,HGNC:7781,ENSG00000082641,GENE ID:4779,NRF-1
128707,NFE2L2,HGNC:7782,ENSG00000116044,GENE ID:4780,NRF2
128708,NFE2L2,HGNC:7782,ENSG00000116044,GENE ID:4780,NRF-2
128709,NFE2L3,HGNC:7783,ENSG00000050344,GENE ID:9603,Nrf3
128710,NFIA,HGNC:7784,ENSG00000162599,GENE ID:4774,NFI-L
128711,NFIA,HGNC:7784,ENSG00000162599,GENE ID:4774,KIAA1439
128712,NFIB,HGNC:7785,ENSG00000147862,GENE ID:4781,NFI-RED
128713,NFIB,HGNC:7785,ENSG00000147862,GENE ID:4781,NFIB2
128714,NFIB,HGNC:7785,ENSG00000147862,GENE ID:4781,NFIB3
128715,NFIC,HGNC:7786,ENSG00000141905,GENE ID:4782,CTF
128716,NFIC,HGNC:7786,ENSG00000141905,GENE ID:4782,NF-I
128717,NFIC,HGNC:7786,ENSG00000141905,GENE ID:4782,CTF5
128718,NFIL3,HGNC:7787,ENSG00000165030,GENE ID:4783,E4BP4
128719,NFIL3,HGNC:7787,ENSG00000165030,GENE ID:4783,NFIL3A
128720,NFIL3,HGNC:7787,ENSG00000165030,GENE ID:4783,NF-IL3A
128721,NFIX,HGNC:7788,ENSG00000008441,GENE ID:4784,NF1A
128722,ATCAY,HGNC:779,ENSG00000167654,GENE ID:85300,BNIP-H
128723,NFKB1,HGNC:7794,ENSG00000109320,GENE ID:4790,KBF1
128724,NFKB1,HGNC:7794,ENSG00000109320,GENE ID:4790,p105
128725,NFKB1,HGNC:7794,ENSG00000109320,GENE ID:4790,NFKB-p50
128726,NFKB1,HGNC:7794,ENSG00000109320,GENE ID:4790,p50
128727,NFKB1,HGNC:7794,ENSG00000109320,GENE ID:4790,NF-kappaB
128728,NFKB1,HGNC:7794,ENSG00000109320,GENE ID:4790,NFkappaB
128729,NFKB1,HGNC:7794,ENSG00000109320,GENE ID:4790,NF-kB1
128730,NFKB2,HGNC:7795,ENSG00000077150,GENE ID:4791,LYT-10
128731,NFKB2,HGNC:7795,ENSG00000077150,GENE ID:4791,p52
128732,NFKB2,HGNC:7795,ENSG00000077150,GENE ID:4791,p105
128733,NFKB2,HGNC:7795,ENSG00000077150,GENE ID:4791,NF-kB2
128734,NFKB2,HGNC:7795,ENSG00000077150,GENE ID:4791,p49/p100
128735,NFKBIA,HGNC:7797,ENSG00000100906,GENE ID:4792,IKBA
128736,NFKBIA,HGNC:7797,ENSG00000100906,GENE ID:4792,MAD-3
128737,NFKBIA,HGNC:7797,ENSG00000100906,GENE ID:4792,IkappaBalpha
128738,NFKBIB,HGNC:7798,ENSG00000104825,GENE ID:4793,IKBB
128739,NFKBIB,HGNC:7798,ENSG00000104825,GENE ID:4793,TRIP9
128740,NFKBIE,HGNC:7799,ENSG00000146232,GENE ID:4794,IKBE
128741,ABLIM1,HGNC:78,ENSG00000099204,GENE ID:3983,abLIM
128742,ABLIM1,HGNC:78,ENSG00000099204,GENE ID:3983,limatin
128743,NFKBIL1,HGNC:7800,ENSG00000204498,GENE ID:4795,IKBL
128744,TONSL,HGNC:7801,ENSG00000160949,GENE ID:4796,IKBR
128745,NFRKB,HGNC:7802,ENSG00000170322,GENE ID:4798,DKFZp547B2013
128746,NFRKB,HGNC:7802,ENSG00000170322,GENE ID:4798,INO80G
128747,NFX1,HGNC:7803,ENSG00000086102,GENE ID:4799,NFX2
128748,NFX1,HGNC:7803,ENSG00000086102,GENE ID:4799,MGC20369
128749,NFX1,HGNC:7803,ENSG00000086102,GENE ID:4799,Tex42
128750,NFX1,HGNC:7803,ENSG00000086102,GENE ID:4799,TEG-42
128751,NFYA,HGNC:7804,ENSG00000001167,GENE ID:4800,HAP2
128752,NFYA,HGNC:7804,ENSG00000001167,GENE ID:4800,CBF-B
128753,NFYA,HGNC:7804,ENSG00000001167,GENE ID:4800,NF-YA
128754,NFYB,HGNC:7805,ENSG00000120837,GENE ID:4801,CBF-A
128755,NFYB,HGNC:7805,ENSG00000120837,GENE ID:4801,HAP3
128756,NFYB,HGNC:7805,ENSG00000120837,GENE ID:4801,NF-YB
128757,NFYC,HGNC:7806,ENSG00000066136,GENE ID:4802,CBF-C
128758,NFYC,HGNC:7806,ENSG00000066136,GENE ID:4802,NF-YC
128759,NGEF,HGNC:7807,ENSG00000066248,GENE ID:25791,ARHGEF27
128760,NGF,HGNC:7808,ENSG00000134259,GENE ID:4803,
128761,NGFR,HGNC:7809,ENSG00000064300,GENE ID:4804,TNFRSF16
128762,NGFR,HGNC:7809,ENSG00000064300,GENE ID:4804,CD271
128763,NGFR,HGNC:7809,ENSG00000064300,GENE ID:4804,p75NTR
128764,NHLH1,HGNC:7817,ENSG00000171786,GENE ID:4807,NSCL
128765,NHLH1,HGNC:7817,ENSG00000171786,GENE ID:4807,NSCL1
128766,NHLH1,HGNC:7817,ENSG00000171786,GENE ID:4807,bHLHa35
128767,NHLH2,HGNC:7818,ENSG00000177551,GENE ID:4808,NSCL2
128768,NHLH2,HGNC:7818,ENSG00000177551,GENE ID:4808,bHLHa34
128769,SNU13,HGNC:7819,ENSG00000100138,GENE ID:4809,FA-1
128770,SNU13,HGNC:7819,ENSG00000100138,GENE ID:4809,SPAG12
128771,SNU13,HGNC:7819,ENSG00000100138,GENE ID:4809,SNRNP15-5
128772,SNU13,HGNC:7819,ENSG00000100138,GENE ID:4809,15.5K
128773,ATE1,HGNC:782,ENSG00000107669,GENE ID:11101,
128774,NHS,HGNC:7820,ENSG00000188158,GENE ID:4810,
128775,NID1,HGNC:7821,ENSG00000116962,GENE ID:4811,entactin
128776,NINJ1,HGNC:7824,ENSG00000131669,GENE ID:4814,NIN1
128777,NINJ2,HGNC:7825,ENSG00000171840,GENE ID:4815,
128778,NIPSNAP1,HGNC:7827,ENSG00000184117,GENE ID:8508,
128779,NIT1,HGNC:7828,ENSG00000158793,GENE ID:4817,
128780,ATF1,HGNC:783,ENSG00000123268,GENE ID:466,TREB36
128781,NKG7,HGNC:7830,ENSG00000105374,GENE ID:4818,GIG1
128782,NKG7,HGNC:7830,ENSG00000105374,GENE ID:4818,GMP-17
128783,NKTR,HGNC:7833,ENSG00000114857,GENE ID:4820,p104
128784,NKTR,HGNC:7833,ENSG00000114857,GENE ID:4820,CypNK
128785,NKX2-2,HGNC:7835,ENSG00000125820,GENE ID:4821,NKX2.2
128786,NKX2-3,HGNC:7836,ENSG00000119919,GENE ID:159296,NKX2.3
128787,NKX2-3,HGNC:7836,ENSG00000119919,GENE ID:159296,CSX3
128788,NKX2-3,HGNC:7836,ENSG00000119919,GENE ID:159296,NKX4-3
128789,NKX2-4,HGNC:7837,ENSG00000125816,GENE ID:644524,NKX2.4
128790,NKX3-1,HGNC:7838,ENSG00000167034,GENE ID:4824,NKX3.1
128791,NKX3-1,HGNC:7838,ENSG00000167034,GENE ID:4824,BAPX2
128792,NKX6-1,HGNC:7839,ENSG00000163623,GENE ID:4825,Nkx6.1
128793,ATF2,HGNC:784,ENSG00000115966,GENE ID:1386,TREB7
128794,ATF2,HGNC:784,ENSG00000115966,GENE ID:1386,CRE-BP1
128795,ATF2,HGNC:784,ENSG00000115966,GENE ID:1386,HB16
128796,NMB,HGNC:7842,ENSG00000197696,GENE ID:4828,MGC2277
128797,NMB,HGNC:7842,ENSG00000197696,GENE ID:4828,MGC3936
128798,NMB,HGNC:7842,ENSG00000197696,GENE ID:4828,MGC17211
128799,NMBR,HGNC:7843,ENSG00000135577,GENE ID:4829,BB1
128800,NMBR,HGNC:7843,ENSG00000135577,GENE ID:4829,BB1R
128801,NMBR,HGNC:7843,ENSG00000135577,GENE ID:4829,BRS1
128802,NME1,HGNC:7849,ENSG00000239672,GENE ID:4830,NM23
128803,NME1,HGNC:7849,ENSG00000239672,GENE ID:4830,NM23-H1
128804,NME1,HGNC:7849,ENSG00000239672,GENE ID:4830,NDPKA
128805,ATF3,HGNC:785,ENSG00000162772,GENE ID:467,
128806,NME2,HGNC:7850,ENSG00000243678,GENE ID:4831,NM23-H2
128807,NME2,HGNC:7850,ENSG00000243678,GENE ID:4831,NDPKB
128808,NME3,HGNC:7851,ENSG00000103024,GENE ID:4832,DR-nm23
128809,NME3,HGNC:7851,ENSG00000103024,GENE ID:4832,NM23-H3
128810,NME3,HGNC:7851,ENSG00000103024,GENE ID:4832,NDPKC
128811,NME4,HGNC:7852,ENSG00000103202,GENE ID:4833,nm23-H4
128812,NME4,HGNC:7852,ENSG00000103202,GENE ID:4833,NM23H4
128813,NME4,HGNC:7852,ENSG00000103202,GENE ID:4833,NDPKD
128814,NME5,HGNC:7853,ENSG00000112981,GENE ID:8382,nm23-H5
128815,NME5,HGNC:7853,ENSG00000112981,GENE ID:8382,RSPH23
128816,NMI,HGNC:7854,ENSG00000123609,GENE ID:9111,
128817,NQO2,HGNC:7856,ENSG00000124588,GENE ID:4835,QR2
128818,NQO2,HGNC:7856,ENSG00000124588,GENE ID:4835,DHQV
128819,NQO2,HGNC:7856,ENSG00000124588,GENE ID:4835,DIA6
128820,NMT1,HGNC:7857,ENSG00000136448,GENE ID:4836,NMT
128821,NMT2,HGNC:7858,ENSG00000152465,GENE ID:9397,
128822,NMU,HGNC:7859,ENSG00000109255,GENE ID:10874,
128823,ATF4,HGNC:786,ENSG00000128272,GENE ID:468,TAXREB67
128824,ATF4,HGNC:786,ENSG00000128272,GENE ID:468,CREB-2
128825,NNAT,HGNC:7860,ENSG00000053438,GENE ID:4826,Peg5
128826,NNMT,HGNC:7861,ENSG00000166741,GENE ID:4837,
128827,NNT,HGNC:7863,ENSG00000112992,GENE ID:23530,
128828,EMC8,HGNC:7864,ENSG00000131148,GENE ID:10328,FAM158B
128829,NODAL,HGNC:7865,ENSG00000156574,GENE ID:4838,
128830,NOG,HGNC:7866,ENSG00000183691,GENE ID:9241,
128831,NOP2,HGNC:7867,ENSG00000111641,GENE ID:4839,NOP120
128832,NOP2,HGNC:7867,ENSG00000111641,GENE ID:4839,NSUN1
128833,NOP2,HGNC:7867,ENSG00000111641,GENE ID:4839,p120
128834,NOL3,HGNC:7869,ENSG00000140939,GENE ID:8996,ARC
128835,NOL3,HGNC:7869,ENSG00000140939,GENE ID:8996,NOP30
128836,NOL3,HGNC:7869,ENSG00000140939,GENE ID:8996,MYP
128837,NOL3,HGNC:7869,ENSG00000140939,GENE ID:8996,CARD2
128838,ATF4P4,HGNC:787,ENSG00000256167,GENE ID:100127952,
128839,NOL4,HGNC:7870,ENSG00000101746,GENE ID:8715,NOLP
128840,NOL4,HGNC:7870,ENSG00000101746,GENE ID:8715,HRIHFB2255
128841,NOL4,HGNC:7870,ENSG00000101746,GENE ID:8715,CT125
128842,NONO,HGNC:7871,ENSG00000147140,GENE ID:4841,NRB54
128843,NONO,HGNC:7871,ENSG00000147140,GENE ID:4841,NMT55
128844,NONO,HGNC:7871,ENSG00000147140,GENE ID:4841,P54NRB
128845,NONO,HGNC:7871,ENSG00000147140,GENE ID:4841,P54
128846,NONO,HGNC:7871,ENSG00000147140,GENE ID:4841,PPP1R114
128847,NOS1,HGNC:7872,ENSG00000089250,GENE ID:4842,nNOS
128848,NOS2,HGNC:7873,ENSG00000007171,GENE ID:4843,iNOS
128849,NOS2,HGNC:7873,ENSG00000007171,GENE ID:4843,NOS
128850,NOS2,HGNC:7873,ENSG00000007171,GENE ID:4843,HEP-NOS
128851,NOS2P2,HGNC:7874,ENSG00000167494,GENE ID:201288,
128852,NOS2P1,HGNC:7875,ENSG00000265788,GENE ID:645740,
128853,NOS3,HGNC:7876,ENSG00000164867,GENE ID:4846,ECNOS
128854,NOS3,HGNC:7876,ENSG00000164867,GENE ID:4846,eNOS
128855,CNOT1,HGNC:7877,ENSG00000125107,GENE ID:23019,CDC39
128856,CNOT1,HGNC:7877,ENSG00000125107,GENE ID:23019,NOT1H
128857,CNOT1,HGNC:7877,ENSG00000125107,GENE ID:23019,KIAA1007
128858,CNOT1,HGNC:7877,ENSG00000125107,GENE ID:23019,AD-005
128859,CNOT2,HGNC:7878,ENSG00000111596,GENE ID:4848,CDC36
128860,CNOT2,HGNC:7878,ENSG00000111596,GENE ID:4848,NOT2H
128861,CNOT3,HGNC:7879,ENSG00000088038,GENE ID:4849,NOT3H
128862,CNOT3,HGNC:7879,ENSG00000088038,GENE ID:4849,KIAA0691
128863,CNOT3,HGNC:7879,ENSG00000088038,GENE ID:4849,LENG2
128864,ATF4P3,HGNC:788,ENSG00000228218,GENE ID:643159,
128865,CNOT4,HGNC:7880,ENSG00000080802,GENE ID:4850,CLONE243
128866,CNOT4,HGNC:7880,ENSG00000080802,GENE ID:4850,NOT4H
128867,NOTCH1,HGNC:7881,ENSG00000148400,GENE ID:4851,
128868,NOTCH2,HGNC:7882,ENSG00000134250,GENE ID:4853,
128869,NOTCH3,HGNC:7883,ENSG00000074181,GENE ID:4854,CASIL
128870,NOTCH4,HGNC:7884,ENSG00000204301,GENE ID:4855,
128871,CCN3,HGNC:7885,ENSG00000136999,GENE ID:4856,IGFBP9
128872,NOVA1,HGNC:7886,ENSG00000139910,GENE ID:4857,NOVA-1
128873,NOVA2,HGNC:7887,ENSG00000104967,GENE ID:4858,ANOVA
128874,NOVA2,HGNC:7887,ENSG00000104967,GENE ID:4858,NOVA-2
128875,NOX1,HGNC:7889,ENSG00000007952,GENE ID:27035,NOH1
128876,NOX1,HGNC:7889,ENSG00000007952,GENE ID:27035,NOH-1
128877,NOX1,HGNC:7889,ENSG00000007952,GENE ID:27035,MOX1
128878,NOX1,HGNC:7889,ENSG00000007952,GENE ID:27035,GP91-2
128879,NOX1,HGNC:7889,ENSG00000007952,GENE ID:27035,NOH-1L
128880,ATF4P1,HGNC:789,ENSG00000213338,GENE ID:469,TAXREB67P
128881,NOX3,HGNC:7890,ENSG00000074771,GENE ID:50508,GP91-3
128882,NOX4,HGNC:7891,ENSG00000086991,GENE ID:50507,KOX-1
128883,NOX4,HGNC:7891,ENSG00000086991,GENE ID:50507,KOX
128884,PNP,HGNC:7892,ENSG00000198805,GENE ID:4860,PUNP
128885,NPAS1,HGNC:7894,ENSG00000130751,GENE ID:4861,MOP5
128886,NPAS1,HGNC:7894,ENSG00000130751,GENE ID:4861,PASD5
128887,NPAS1,HGNC:7894,ENSG00000130751,GENE ID:4861,bHLHe11
128888,NPAS2,HGNC:7895,ENSG00000170485,GENE ID:4862,MOP4
128889,NPAS2,HGNC:7895,ENSG00000170485,GENE ID:4862,PASD4
128890,NPAS2,HGNC:7895,ENSG00000170485,GENE ID:4862,bHLHe9
128891,NPAT,HGNC:7896,ENSG00000149308,GENE ID:4863,E14
128892,NPAT,HGNC:7896,ENSG00000149308,GENE ID:4863,p220
128893,NPC1,HGNC:7897,ENSG00000141458,GENE ID:4864,SLC65A1
128894,NPC1L1,HGNC:7898,ENSG00000015520,GENE ID:29881,SLC65A2
128895,NPDC1,HGNC:7899,ENSG00000107281,GENE ID:56654,DKFZp586J0523
128896,NPDC1,HGNC:7899,ENSG00000107281,GENE ID:56654,CAB-
128897,NPDC1,HGNC:7899,ENSG00000107281,GENE ID:56654,CAB1
128898,ABO,HGNC:79,ENSG00000175164,GENE ID:28,A3GALNT
128899,ABO,HGNC:79,ENSG00000175164,GENE ID:28,A3GALT1
128900,ATF5,HGNC:790,ENSG00000169136,GENE ID:22809,
128901,NPEPPS,HGNC:7900,ENSG00000141279,GENE ID:9520,PSA
128902,NPEPPS,HGNC:7900,ENSG00000141279,GENE ID:9520,MP100
128903,NPFF,HGNC:7901,ENSG00000139574,GENE ID:8620,FMRFAL
128904,NPHP1,HGNC:7905,ENSG00000144061,GENE ID:4867,JBTS4
128905,NPHP1,HGNC:7905,ENSG00000144061,GENE ID:4867,SLSN1
128906,NPHP3,HGNC:7907,ENSG00000113971,GENE ID:27031,NPH3
128907,NPHP3,HGNC:7907,ENSG00000113971,GENE ID:27031,KIAA2000
128908,NPHP3,HGNC:7907,ENSG00000113971,GENE ID:27031,FLJ30691
128909,NPHP3,HGNC:7907,ENSG00000113971,GENE ID:27031,FLJ36696
128910,NPHP3,HGNC:7907,ENSG00000113971,GENE ID:27031,MKS7
128911,NPHP3,HGNC:7907,ENSG00000113971,GENE ID:27031,SLSN3
128912,NPHP3,HGNC:7907,ENSG00000113971,GENE ID:27031,CFAP31
128913,NPHS1,HGNC:7908,ENSG00000161270,GENE ID:4868,CNF
128914,NPHS1,HGNC:7908,ENSG00000161270,GENE ID:4868,NPHN
128915,NPIPA1,HGNC:7909,ENSG00000183426,GENE ID:9284,morpheus
128916,ATF6,HGNC:791,ENSG00000118217,GENE ID:22926,ATF6A
128917,ATF6,HGNC:791,ENSG00000118217,GENE ID:22926,ATP6alpha
128918,NPM1,HGNC:7910,ENSG00000181163,GENE ID:4869,B23
128919,NPM1,HGNC:7910,ENSG00000181163,GENE ID:4869,NPM
128920,NPM1P1,HGNC:7911,ENSG00000267652,GENE ID:4870,NG1-1.6
128921,NPM1P10,HGNC:7912,ENSG00000214428,GENE ID:10837,
128922,NPM1P11,HGNC:7913,ENSG00000226827,GENE ID:10836,
128923,NPM1P12,HGNC:7914,ENSG00000215311,GENE ID:10835,
128924,NPM1P13,HGNC:7915,ENSG00000232492,GENE ID:10834,
128925,NPM1P14,HGNC:7916,ENSG00000182965,GENE ID:10833,
128926,NPM1P17,HGNC:7919,ENSG00000242070,GENE ID:10830,
128927,ATF7,HGNC:792,ENSG00000170653,GENE ID:11016,ATFA
128928,NPM1P18,HGNC:7920,ENSG00000225739,GENE ID:10829,
128929,NPM1P19,HGNC:7921,ENSG00000223864,GENE ID:10828,
128930,NPM1P2,HGNC:7922,ENSG00000266227,GENE ID:4871,NG2-6
128931,NPM1P3,HGNC:7923,ENSG00000261007,GENE ID:4872,NG3-3
128932,NPM1P4,HGNC:7924,ENSG00000226703,GENE ID:100128903,NG4-5
128933,NPM1P5,HGNC:7925,ENSG00000258925,GENE ID:4874,NG5-4
128934,NPM1P6,HGNC:7926,ENSG00000213881,GENE ID:4875,NG6-4
128935,NPM1P7,HGNC:7927,ENSG00000213443,GENE ID:10831,NG7-6
128936,NPM1P8,HGNC:7928,ENSG00000236285,GENE ID:100130233,
128937,NPM1P9,HGNC:7929,ENSG00000231066,GENE ID:392428,
128938,NPM2,HGNC:7930,ENSG00000158806,GENE ID:10361,
128939,NPM3,HGNC:7931,ENSG00000107833,GENE ID:10360,
128940,NPPA,HGNC:7939,ENSG00000175206,GENE ID:4878,
128941,ATIC,HGNC:794,ENSG00000138363,GENE ID:471,PURH
128942,ATIC,HGNC:794,ENSG00000138363,GENE ID:471,AICARFT
128943,ATIC,HGNC:794,ENSG00000138363,GENE ID:471,IMPCHASE
128944,NPPB,HGNC:7940,ENSG00000120937,GENE ID:4879,
128945,NPPC,HGNC:7941,ENSG00000163273,GENE ID:4880,CNP
128946,NPR1,HGNC:7943,ENSG00000169418,GENE ID:4881,GUCY2A
128947,NPR1,HGNC:7943,ENSG00000169418,GENE ID:4881,ANPa
