gene_symbol,alias_symbol,ENSG_ID,collision,source
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000273735,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278758,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000277709,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275083,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000277982,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000274722,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278850,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000276357,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278403,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278656,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275838,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278707,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000276424,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000273911,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275416,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000284295,CD158K,ENSG
KIR2DL2,"CD158B1,CD158K,CL-43,NKAT6",ENSG00000273578,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278474,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000288389,CD158K,ENSG
KIR2DL2,"CD158B1,CD158K,CL-43,NKAT6",ENSG00000278692,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000276882,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275566,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275511,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000284213,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275262,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275629,CD158K,ENSG
KIR2DL2,"CD158B1,CD158K,CL-43,NKAT6",ENSG00000273661,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278442,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000275626,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278726,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000284528,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000276004,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278809,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000277181,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000240403,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000278361,CD158K,ENSG
KIR3DL2,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B",ENSG00000276739,CD158K,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000283966,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274639,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274763,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000277552,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000283823,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000278723,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276930,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000273502,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276433,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000275513,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000275172,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274254,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276328,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276875,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000277596,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000284086,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000242019,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000284371,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000277620,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274480,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274394,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000283915,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274696,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274556,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274724,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274511,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000284127,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000275062,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276196,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276086,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000274786,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000277028,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000278490,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000275433,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000278729,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000283875,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000284104,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276084,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000277392,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000284480,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276806,CD158Z,ENSG
KIR3DL3,"CD158Z,KIR3DL7,KIR44,KIRC1",ENSG00000276572,CD158Z,ENSG
FCGR3A,"CD16,CD16A,FCG3,FCGAMMARIIIA,FCGR3,FCGRIIIA",ENSG00000203747,CD16,ENSG
FCGR3B,"CD16,CD16B,FCG3,FCGAMMARIIIB,FCGR3,FCRIIIB",ENSG00000162747,CD16,ENSG
FCGR3B,"CD16,CD16B,FCG3,FCGAMMARIIIB,FCGR3,FCRIIIB",ENSG00000162747,CD16,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000229767,CD167,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000137332,CD167,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000223680,CD167,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000230456,CD167,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000215522,CD167,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000204580,CD167,ENSG
DDR1,"CAK,CD167,EDDR1,NEP,NTRK4,PTK3A,RTK6",ENSG00000234078,CD167,ENSG
FCGR3B,"CD16,CD16B,FCG3,FCGAMMARIIIB,FCGR3,FCRIIIB",ENSG00000162747,CD16B,ENSG
FCGR3B,"CD16,CD16B,FCG3,FCGAMMARIIIB,FCGR3,FCRIIIB",ENSG00000162747,CD16B,ENSG
SIGLEC5,"CD170,CD33L2,OB-BP2,SIGLEC-5",ENSG00000268500,CD170,ENSG
SIGLEC5,"CD170,CD33L2,OB-BP2,SIGLEC-5",ENSG00000105501,CD170,ENSG
FUT3,"CD174,LE",ENSG00000171124,CD174,ENSG
FUT3,"CD174,LE",ENSG00000292063,CD174,ENSG
MS4A3,"CD20L,HTM4",ENSG00000149516,CD20L,ENSG
MS4A3,"CD20L,HTM4",ENSG00000284903,CD20L,ENSG
KEL,"CD238,ECE3",ENSG00000197993,CD238,ENSG
KEL,"CD238,ECE3",ENSG00000276615,CD238,ENSG
ISG20,"CD25,HEM45",ENSG00000172183,CD25,ENSG
IL2RA,"CD25,IDDM10,IL2R",ENSG00000134460,CD25,ENSG
TNFRSF14,"ATAR,CD270,HVEA,HVEM,LIGHTR,TR2",ENSG00000273936,CD270,ENSG
TNFRSF14,"ATAR,CD270,HVEA,HVEM,LIGHTR,TR2",ENSG00000157873,CD270,ENSG
ICOSLG,"B7-H2,B7H,B7H2,B7RP-1,B7RP1,CD275,GL50,ICOS-L,ICOSL,KIAA0653",ENSG00000160223,CD275,ENSG
ICOSLG,"B7-H2,B7H,B7H2,B7RP-1,B7RP1,CD275,GL50,ICOS-L,ICOSL,KIAA0653",ENSG00000160223,CD275,ENSG
PDCD1,"CD279,HSLE1,PD-1,PD1,SLEB2",ENSG00000188389,CD279,ENSG
PDCD1,"CD279,HSLE1,PD-1,PD1,SLEB2",ENSG00000276977,CD279,ENSG
CD300LD,"CD300D,CMRF35A4",ENSG00000204345,CD300D,ENSG
CD300LD,"CD300D,CMRF35A4",ENSG00000291922,CD300D,ENSG
LAIR1,"CD305,LAIR-1",ENSG00000276163,CD305,ENSG
LAIR1,"CD305,LAIR-1",ENSG00000276053,CD305,ENSG
LAIR1,"CD305,LAIR-1",ENSG00000278154,CD305,ENSG
LAIR1,"CD305,LAIR-1",ENSG00000167613,CD305,ENSG
LAIR1,"CD305,LAIR-1",ENSG00000274110,CD305,ENSG
LAIR2,"CD306,LAIR-2",ENSG00000277335,CD306,ENSG
LAIR2,"CD306,LAIR-2",ENSG00000274084,CD306,ENSG
LAIR2,"CD306,LAIR-2",ENSG00000275819,CD306,ENSG
LAIR2,"CD306,LAIR-2",ENSG00000167618,CD306,ENSG
KLRK1,"CD314,D12S2489E,KLR,NKG2-D,NKG2D",ENSG00000213809,CD314,ENSG
KLRK1,"CD314,D12S2489E,KLR,NKG2-D,NKG2D",ENSG00000213809,CD314,ENSG
FCGR2A,"CD32,CD32A,CDW32,FC-GAMMA-RIIA,FCG2,FCGAMMARIIA,FCGR2,FCGR2A1,IGFR2",ENSG00000143226,CD32,ENSG
FCGR2B,"CD32,CD32B,FCG2,FCGAMMARIIB,FCGR2,FCGRIIB",ENSG00000072694,CD32,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000189430,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000277442,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000278025,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000275521,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000278362,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000275637,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000275156,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000277334,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000273535,CD335,ENSG
NCR1,"CD335,LY94,NK-P46,NKP46",ENSG00000276450,CD335,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000236979,CD337,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000236315,CD337,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000206430,CD337,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000223833,CD337,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000225211,CD337,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000237103,CD337,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000204475,CD337,ENSG
NCR3,"1C7,CD337,LY117,NKP30",ENSG00000237808,CD337,ENSG
SIGLEC5,"CD170,CD33L2,OB-BP2,SIGLEC-5",ENSG00000105501,CD33L2,ENSG
SIGLEC5,"CD170,CD33L2,OB-BP2,SIGLEC-5",ENSG00000268500,CD33L2,ENSG
EVI2B,"CD361,D17S376,EVDB",ENSG00000291721,CD361,ENSG
EVI2B,"CD361,D17S376,EVDB",ENSG00000185862,CD361,ENSG
TARP,CD3G,ENSG00000289746,CD3G,ENSG
TRGC1,"C1,CD3G,TCRGC1",ENSG00000211689,CD3G,ENSG
PTPRC,"B220,CD45,CD45R,GP180,LCA,LY5,T200",ENSG00000262418,CD45,ENSG
PTPRC,"B220,CD45,CD45R,GP180,LCA,LY5,T200",ENSG00000081237,CD45,ENSG
PTPRC,"B220,CD45,CD45R,GP180,LCA,LY5,T200",ENSG00000262418,CD45R,ENSG
PTPRC,"B220,CD45,CD45R,GP180,LCA,LY5,T200",ENSG00000081237,CD45R,ENSG
FCGR1BP,"CD64B,FCGR1B",ENSG00000291135,CD64B,ENSG
FCGR1BP,"CD64B,FCGR1B",ENSG00000198019,CD64B,ENSG
PSG1,"CD66F,PBG1,PSBG1,PSGGA",ENSG00000231924,CD66F,ENSG
PSG1,"CD66F,PBG1,PSBG1,PSGGA",ENSG00000231924,CD66F,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000187116,CD85,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277807,CD85,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000278355,CD85,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000104972,CD85,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000274669,CD85,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000274113,CD85,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000274914,CD85,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000276452,CD85,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000275404,CD85,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277134,CD85,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,CD85A,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,CD85A,ENSG
LILRA6,"CD85B,ILT8,LILRB6",ENSG00000277177,CD85B,ENSG
LILRA6,"CD85B,ILT8,LILRB6",ENSG00000244482,CD85B,ENSG
LILRA6,"CD85B,ILT8,LILRB6",ENSG00000274148,CD85B,ENSG
LILRA6,"CD85B,ILT8,LILRB6",ENSG00000275584,CD85B,ENSG
LILRA6,"CD85B,ILT8,LILRB6",ENSG00000275539,CD85B,ENSG
LILRB5,"CD85C,LIR-8,LIR8",ENSG00000105609,CD85C,ENSG
LILRB5,"CD85C,LIR-8,LIR8",ENSG00000277414,CD85C,ENSG
LILRB5,"CD85C,LIR-8,LIR8",ENSG00000274311,CD85C,ENSG
LILRB5,"CD85C,LIR-8,LIR8",ENSG00000273991,CD85C,ENSG
LILRB5,"CD85C,LIR-8,LIR8",ENSG00000278437,CD85C,ENSG
LILRB2,"CD85D,ILT4,LIR-2,LIR2,MIR-10,MIR10",ENSG00000274513,CD85D,ENSG
LILRB2,"CD85D,ILT4,LIR-2,LIR2,MIR-10,MIR10",ENSG00000275463,CD85D,ENSG
LILRB2,"CD85D,ILT4,LIR-2,LIR2,MIR-10,MIR10",ENSG00000276146,CD85D,ENSG
LILRB2,"CD85D,ILT4,LIR-2,LIR2,MIR-10,MIR10",ENSG00000131042,CD85D,ENSG
LILRB2,"CD85D,ILT4,LIR-2,LIR2,MIR-10,MIR10",ENSG00000277751,CD85D,ENSG
LILRA3,"CD85E,HM31,HM43,ILT6,LIR-4,LIR4",ENSG00000275841,CD85E,ENSG
LILRA3,"CD85E,HM31,HM43,ILT6,LIR-4,LIR4",ENSG00000278046,CD85E,ENSG
LILRA3,"CD85E,HM31,HM43,ILT6,LIR-4,LIR4",ENSG00000276175,CD85E,ENSG
LILRA3,"CD85E,HM31,HM43,ILT6,LIR-4,LIR4",ENSG00000273884,CD85E,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000278355,CD85F,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000274914,CD85F,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000274113,CD85F,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000187116,CD85F,ENSG
LILRA5,"CD85,CD85F,ILT11,LILRB7,LIR9",ENSG00000275404,CD85F,ENSG
LILRA4,"CD85G,ILT7",ENSG00000277092,CD85G,ENSG
LILRA4,"CD85G,ILT7",ENSG00000239961,CD85G,ENSG
LILRA4,"CD85G,ILT7",ENSG00000274185,CD85G,ENSG
LILRA4,"CD85G,ILT7",ENSG00000276798,CD85G,ENSG
LILRA2,"CD85H,ILT1,LIR-7,LIR7",ENSG00000239998,CD85H,ENSG
LILRA2,"CD85H,ILT1,LIR-7,LIR7",ENSG00000278634,CD85H,ENSG
LILRA2,"CD85H,ILT1,LIR-7,LIR7",ENSG00000275290,CD85H,ENSG
LILRA2,"CD85H,ILT1,LIR-7,LIR7",ENSG00000274000,CD85H,ENSG
LILRA1,"CD85I,LIR-6,LIR6",ENSG00000275525,CD85I,ENSG
LILRA1,"CD85I,LIR-6,LIR6",ENSG00000277398,CD85I,ENSG
LILRA1,"CD85I,LIR-6,LIR6",ENSG00000104974,CD85I,ENSG
LILRA1,"CD85I,LIR-6,LIR6",ENSG00000274935,CD85I,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000274669,CD85J,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000104972,CD85J,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277134,CD85J,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277807,CD85J,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000276452,CD85J,ENSG
LILRB4,"CD85K,HM18,ILT3,LIR-5,LIR5",ENSG00000278279,CD85K,ENSG
LILRB4,"CD85K,HM18,ILT3,LIR-5,LIR5",ENSG00000278555,CD85K,ENSG
LILRB4,"CD85K,HM18,ILT3,LIR-5,LIR5",ENSG00000186818,CD85K,ENSG
LILRB4,"CD85K,HM18,ILT3,LIR-5,LIR5",ENSG00000276042,CD85K,ENSG
LILRB4,"CD85K,HM18,ILT3,LIR-5,LIR5",ENSG00000275730,CD85K,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000277070,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000275112,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000277921,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000278325,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000276526,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000186152,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000274271,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000276307,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000277894,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000277570,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000276001,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000274881,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000277240,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000273546,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000274339,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000273670,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000276447,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000273740,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000273881,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000276099,CD85L,ENSG
LILRP1,"CD85L,ILT9,LILRA6P",ENSG00000274545,CD85L,ENSG
LILRP2,"CD85M,ILT10",ENSG00000278795,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000274861,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000290322,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000273666,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293121,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000276247,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000277267,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000284374,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293128,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000283942,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000284097,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293119,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000283983,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293127,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293120,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000276243,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293026,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000273864,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293108,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000290505,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000284030,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000283732,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293028,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000274120,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293118,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000273883,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000284593,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000284051,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000283800,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000170858,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000283794,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293273,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293125,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000293006,CD85M,ENSG
LILRP2,"CD85M,ILT10",ENSG00000284141,CD85M,ENSG
