,ENSG_ID,gene_symbol,alias_symbol,HGNC_ID,NCBI_ID
104533,ENSG00000158615,PPP1R15B,{'FLJ14744'},14951,84919
104534,ENSG00000249740,OSMR-DT,{'OSMR-AS1'},50296,101926904
104535,ENSG00000173950,XXYLT1,{'C3ORF21'},26639,152002
104536,ENSG00000173950,XXYLT1,{'FLJ35155'},26639,152002
104539,ENSG00000161647,MPP3,{'DLG3'},7221,4356
104546,ENSG00000082153,BZW1,{'5MP2'},18380,9689
104547,ENSG00000082153,BZW1,{'BZAP45'},18380,9689
104548,ENSG00000082153,BZW1,{'KIAA0005'},18380,9689
104549,ENSG00000174332,GLIS1,{'FLJ36155'},29525,148979
104552,ENSG00000265333,MIR3137,{'HSA-MIR-3137'},38263,100422926
104555,ENSG00000206600,RNU6-25P,{'RNU6-25'},34251,
104557,ENSG00000114331,ACAP2,{'CENTB2'},16469,23527
104558,ENSG00000114331,ACAP2,{'CNT-B2'},16469,23527
104559,ENSG00000114331,ACAP2,{'KIAA0041'},16469,23527
104561,ENSG00000058804,NDC1,{'FLJ10407'},25525,55706
104562,ENSG00000058804,NDC1,{'NET3'},25525,55706
104563,ENSG00000058804,NDC1,{'TMEM48'},25525,55706
104567,ENSG00000256128,LINC00944,{'DMDRMR'},48640,
104572,ENSG00000248663,LINC00992,{'ERINA'},48943,
104579,ENSG00000223914,LINC02471,{'AC079630.2'},53410,
104585,ENSG00000110427,KIAA1549L,{'C11ORF41'},24836,25758
104586,ENSG00000110427,KIAA1549L,{'C11ORF69'},24836,25758
104587,ENSG00000110427,KIAA1549L,{'G2'},24836,25758
104588,ENSG00000110427,KIAA1549L,{'MGC34830'},24836,25758
104589,ENSG00000225231,LINC02470,{'AC091814.2'},53409,100506159
104591,ENSG00000161649,CD300LG,{'CLM9'},30455,146894
104592,ENSG00000161649,CD300LG,{'TREM4'},30455,146894
104602,ENSG00000184203,PPP1R2,{'IPP2'},9288,5504
104603,ENSG00000184203,PPP1R2,{'PPP1R2A'},9288,5504
104613,ENSG00000135363,LMO2,{'RBTN2'},6642,4005
104614,ENSG00000135363,LMO2,{'RBTNL1'},6642,4005
104615,ENSG00000135363,LMO2,{'RHOM2'},6642,4005
104616,ENSG00000135363,LMO2,{'TTG2'},6642,4005
104620,ENSG00000178172,SPINK6,{'BUSI2'},29486,404203
104621,ENSG00000178172,SPINK6,{'MGC21394'},29486,404203
104622,ENSG00000178172,SPINK6,{'UNQ844'},29486,404203
104623,ENSG00000239704,CDRT4,{'FLJ36674'},14383,284040
104625,ENSG00000115295,CLIP4,{'FLJ21069'},26108,79745
104626,ENSG00000115295,CLIP4,{'RSNL2'},26108,79745
104628,ENSG00000241388,HNF1A-AS1,{'C12ORF27'},26785,283460
104629,ENSG00000241388,HNF1A-AS1,{'FLJ38690'},26785,283460
104630,ENSG00000241388,HNF1A-AS1,{'HAS1'},26785,283460
104631,ENSG00000241388,HNF1A-AS1,{'HASTER'},26785,283460
104632,ENSG00000241388,HNF1A-AS1,{'NCRNA00262'},26785,283460
104633,ENSG00000259024,TVP23C-CDRT4,{'FAM18B2-CDRT4'},42961,100533496
104642,ENSG00000257815,PRANCR,{'CNOT2-DT'},51126,101928062
104643,ENSG00000257815,PRANCR,{'LINC01481'},51126,101928062
104645,ENSG00000189058,APOD,{'APO-D'},612,347
104646,ENSG00000135387,CAPRIN1,{'CAPRIN-1'},6743,4076
104647,ENSG00000135387,CAPRIN1,{'GPIAP1'},6743,4076
104648,ENSG00000135387,CAPRIN1,{'M11S1'},6743,4076
104649,ENSG00000135387,CAPRIN1,{'RNG105'},6743,4076
104650,ENSG00000214510,SPINK13,{'HESPINTOR'},27200,153218
104651,ENSG00000214510,SPINK13,{'LIESP6'},27200,153218
104652,ENSG00000214510,SPINK13,{'MGC149260'},27200,153218
104653,ENSG00000214510,SPINK13,{'SPINK5L3'},27200,153218
104654,ENSG00000196800,SPINK14,{'SPINK5L2'},33825,408187
104656,ENSG00000175106,TVP23C,{'FAM18B2'},30453,201158
104657,ENSG00000175106,TVP23C,{'MGC8763'},30453,201158
104666,ENSG00000113966,ARL6,{'BBS3'},13210,84100
104667,ENSG00000113966,ARL6,{'RP55'},13210,84100
104672,ENSG00000134987,WDR36,{'GLC1G'},30696,134430
104673,ENSG00000134987,WDR36,{'TA-WDRP'},30696,134430
104674,ENSG00000134987,WDR36,{'UTP21'},30696,134430
104680,ENSG00000188822,CNR2,{'CB2'},2160,1269
104683,ENSG00000264926,MIR378F,{'HSA-MIR-378F'},41686,100616492
104684,ENSG00000230228,H3P1,{'P02'},43794,
104688,ENSG00000188529,SRSF10,{'FUSIP1'},16713,10772
104689,ENSG00000188529,SRSF10,{'FUSIP2'},16713,10772
104690,ENSG00000188529,SRSF10,{'PPP1R149'},16713,10772
104691,ENSG00000188529,SRSF10,{'SFRS13'},16713,10772
104692,ENSG00000188529,SRSF10,{'SFRS13A'},16713,10772
104693,ENSG00000188529,SRSF10,{'SRP38'},16713,10772
104694,ENSG00000188529,SRSF10,{'SRRP40'},16713,10772
104695,ENSG00000188529,SRSF10,{'TASR1'},16713,10772
104696,ENSG00000188529,SRSF10,{'TASR2'},16713,10772
104699,ENSG00000242983,CABYRP1,{'CABYRP'},31902,
104702,ENSG00000265992,ESRG,{'HESRG'},39079,790952
104713,ENSG00000144771,LRTM1,{'HT017'},25023,57408
104718,ENSG00000257935,LHX5-AS1,{'LOCUS4010'},49570,
104719,ENSG00000169223,LMAN2,{'C5ORF8'},16986,10960
104720,ENSG00000169223,LMAN2,{'GP36B'},16986,10960
104721,ENSG00000169223,LMAN2,{'VIP36'},16986,10960
104724,ENSG00000257337,TNS2-AS1,{'RP11-983P16.4'},27464,283335
104725,ENSG00000157388,CACNA1D,{'CACH3'},1391,776
104726,ENSG00000157388,CACNA1D,{'CACN4'},1391,776
104727,ENSG00000157388,CACNA1D,{'CACNL1A2'},1391,776
104728,ENSG00000157388,CACNA1D,{'CAV1.3'},1391,776
104729,ENSG00000157388,CACNA1D,{'CCHL1A2'},1391,776
104731,ENSG00000170584,NUDCD2,{'DKFZP686E10109'},30535,134492
104732,ENSG00000170584,NUDCD2,{'NUDCL2'},30535,134492
104733,ENSG00000135372,NAT10,{'FLJ10774'},29830,55226
104734,ENSG00000135372,NAT10,{'FLJ12179'},29830,55226
104735,ENSG00000135372,NAT10,{'HALP'},29830,55226
104736,ENSG00000135372,NAT10,{'KIAA1709'},29830,55226
104737,ENSG00000135372,NAT10,{'KRE33'},29830,55226
104738,ENSG00000135372,NAT10,{'NET43'},29830,55226
104740,ENSG00000072571,HMMR,{'CD168'},5012,3161
104741,ENSG00000072571,HMMR,{'RHAMM'},5012,3161
104742,ENSG00000158055,GRHL3,{'SOM'},25839,57822
104743,ENSG00000158055,GRHL3,{'TFCP2L4'},25839,57822
104746,ENSG00000249550,LINC01234,{'MBOP'},49757,100506465
104747,ENSG00000249550,LINC01234,{'ONCO-LNCRNA-32'},49757,100506465
104749,ENSG00000196668,LINC00173,{'FLJ42957'},33791,100287569
104750,ENSG00000196668,LINC00173,{'NCRNA00173'},33791,100287569
104755,ENSG00000255857,PXN-AS1,{'EYELINC4'},44123,
104774,ENSG00000010165,METTL13,{'CGI-01'},24248,51603
104775,ENSG00000010165,METTL13,{'DFNM1'},24248,51603
104776,ENSG00000010165,METTL13,{'EEF1AKNMT'},24248,51603
104777,ENSG00000010165,METTL13,{'FEAT'},24248,51603
104778,ENSG00000010165,METTL13,{'KIAA0859'},24248,51603
104793,ENSG00000085365,SCAMP1,{'SCAMP37'},10563,9522
104803,ENSG00000277283,RAB35-AS1,{'AC004812.2'},56348,127138862
104812,ENSG00000181214,OR8G2P,{'HSTPCR120'},8485,26492
104813,ENSG00000181214,OR8G2P,{'OR8G2'},8485,26492
104814,ENSG00000181214,OR8G2P,{'OR8G4'},8485,26492
104815,ENSG00000181214,OR8G2P,{'ORL206'},8485,26492
104816,ENSG00000181214,OR8G2P,{'ORL486'},8485,26492
104817,ENSG00000181214,OR8G2P,{'TPCR120'},8485,26492
104829,ENSG00000163464,CXCR1,{'CD181'},6026,3577
104830,ENSG00000163464,CXCR1,{'CDW128A'},6026,3577
104831,ENSG00000163464,CXCR1,{'CKR-1'},6026,3577
104832,ENSG00000163464,CXCR1,{'CMKAR1'},6026,3577
104833,ENSG00000163464,CXCR1,{'IL8RA'},6026,3577
104834,ENSG00000255248,MIR100HG,{'AGD1'},39522,399959
104835,ENSG00000255248,MIR100HG,{'LINC-NED125'},39522,399959
104836,ENSG00000255248,MIR100HG,{'LNCRNA-N2'},39522,399959
104837,ENSG00000197959,DNM3,{'KIAA0820'},29125,26052
104838,ENSG00000224159,HMGB1P9,{'HMG1L9'},13320,
104839,ENSG00000224159,HMGB1P9,{'HMGB1L9'},13320,
104846,ENSG00000163466,ARPC2,{'ARC34'},705,10109
104847,ENSG00000163466,ARPC2,{'P34-ARC'},705,10109
104857,ENSG00000132842,AP3B1,{'ADTB3A'},566,8546
104858,ENSG00000132842,AP3B1,{'HPS2'},566,8546
104862,ENSG00000174243,DDX23,{'PRP28'},17347,9416
104863,ENSG00000174243,DDX23,{'PRPF28'},17347,9416
104864,ENSG00000174243,DDX23,{'SNRNP100'},17347,9416
104865,ENSG00000174243,DDX23,{'U5-100KD'},17347,9416
104877,ENSG00000179921,GPBAR1,{'BG37'},19680,151306
104878,ENSG00000179921,GPBAR1,{'GPCR'},19680,151306
104879,ENSG00000179921,GPBAR1,{'GPCR19'},19680,151306
104880,ENSG00000179921,GPBAR1,{'GPR131'},19680,151306
104881,ENSG00000179921,GPBAR1,{'M-BAR'},19680,151306
104882,ENSG00000179921,GPBAR1,{'MGC40597'},19680,151306
104883,ENSG00000179921,GPBAR1,{'TGR5'},19680,151306
104885,ENSG00000207971,MIR125B1,{'HSA-MIR-125B-1'},31506,406911
104886,ENSG00000207971,MIR125B1,{'MIRN125B1'},31506,406911
104887,ENSG00000259571,BLID,{'BRCC2'},33495,414899
104890,ENSG00000198975,MIRLET7A2,{'HSA-LET-7A-2'},31477,406882
104891,ENSG00000198975,MIRLET7A2,{'MIRNLET7A2'},31477,406882
104893,ENSG00000207994,MIR100,{'HSA-MIR-100'},31487,406892
104894,ENSG00000207994,MIR100,{'MIRN100'},31487,406892
104896,ENSG00000257084,MIR200CHG,{'U47924.27'},53161,105369635
104898,ENSG00000126749,EMG1,{'C2F'},16912,10436
104899,ENSG00000126749,EMG1,{'GRCC2F'},16912,10436
104900,ENSG00000126749,EMG1,{'NEP1'},16912,10436
104907,ENSG00000230630,DNM3OS,{'DNM3-AS1'},41228,
104908,ENSG00000230630,DNM3OS,{'MIR199A2HG'},41228,
104911,ENSG00000283844,MIR214,{'HSA-MIR-214'},31591,406996
104912,ENSG00000283844,MIR214,{'MIRN214'},31591,406996
104913,ENSG00000283152,MIR3120,{'HSA-MIR-3120'},38295,100422882
104914,ENSG00000208024,MIR199A2,{'HSA-MIR-199A-2'},31572,406977
104915,ENSG00000208024,MIR199A2,{'MIRN199A2'},31572,406977
104917,ENSG00000170004,CHD3,{'MI-2A'},1918,1107
104918,ENSG00000170004,CHD3,{'MI2-ALPHA'},1918,1107
104919,ENSG00000170004,CHD3,{'ZFH'},1918,1107
104920,ENSG00000208892,SNORA49,{'ACA49'},32642,677829
104923,ENSG00000135845,PIGC,{'GPI2'},8960,5279
104924,ENSG00000135845,PIGC,{'PIG-C'},8960,5279
104936,ENSG00000135926,TMBIM1,{'LFG3'},23410,64114
104937,ENSG00000135926,TMBIM1,{'PP1201'},23410,64114
104938,ENSG00000135926,TMBIM1,{'RECS1'},23410,64114
104940,ENSG00000232192,KIF26B-AS1,{'RP11-62I21.1'},41098,111216275
104946,ENSG00000203666,EFCAB2,{'CFAP200'},28166,84288
104947,ENSG00000203666,EFCAB2,{'DRC8'},28166,84288
104948,ENSG00000203666,EFCAB2,{'MGC12458'},28166,84288
104953,ENSG00000183495,EP400,{'CAGH32'},11958,57634
104954,ENSG00000183495,EP400,{'DKFZP434I225'},11958,57634
104955,ENSG00000183495,EP400,{'KIAA1498'},11958,57634
104956,ENSG00000183495,EP400,{'KIAA1818'},11958,57634
104957,ENSG00000183495,EP400,{'P400'},11958,57634
104958,ENSG00000183495,EP400,{'TNRC12'},11958,57634
104967,ENSG00000198691,ABCA4,{'ABCR'},34,24
104968,ENSG00000198691,ABCA4,{'ARMD2'},34,24
104969,ENSG00000198691,ABCA4,{'CORD3'},34,24
104970,ENSG00000198691,ABCA4,{'FFM'},34,24
104971,ENSG00000198691,ABCA4,{'RP19'},34,24
104972,ENSG00000198691,ABCA4,{'STGD'},34,24
104973,ENSG00000198691,ABCA4,{'STGD1'},34,24
104974,ENSG00000164334,FAM170A,{'ZNFD'},27963,340069
104976,ENSG00000038274,MAT2B,{'MATIIBETA'},6905,27430
104977,ENSG00000038274,MAT2B,{'SDR23E1'},6905,27430
104984,ENSG00000087470,DNM1L,{'DRP1'},2973,10059
104985,ENSG00000087470,DNM1L,{'DVLP'},2973,10059
104986,ENSG00000087470,DNM1L,{'DYMPLE'},2973,10059
104987,ENSG00000087470,DNM1L,{'HDYNIV'},2973,10059
104988,ENSG00000087470,DNM1L,{'VPS1'},2973,10059
104990,ENSG00000265148,TSPOAP1-AS1,{'BZRAP1-AS1'},44148,100506779
104992,ENSG00000254576,OR4C1P,{'HSHTPCRX11'},8292,
104993,ENSG00000254576,OR4C1P,{'HTPCRX11'},8292,
104994,ENSG00000254576,OR4C1P,{'OR4C1'},8292,
104996,ENSG00000284173,MIR6513,{'HSA-MIR-6513'},50247,102465256
104998,ENSG00000186124,OR9M1P,{'OR5BG1P'},15327,
104999,ENSG00000278524,MIR6810,{'HSA-MIR-6810'},49987,102466197
105006,ENSG00000199121,MIR26B,{'HSA-MIR-26B'},31612,407017
105007,ENSG00000199121,MIR26B,{'MIRN26B'},31612,407017
105010,ENSG00000127831,VIL1,{'D2S1471'},12690,7429
105011,ENSG00000127831,VIL1,{'VIL'},12690,7429
105016,ENSG00000198625,MDM4,{'HDMX'},6974,4194
105017,ENSG00000198625,MDM4,{'MDMX'},6974,4194
105030,ENSG00000134612,FOLH1B,{'FOLH2'},13636,
105031,ENSG00000134612,FOLH1B,{'FOLHP'},13636,
105032,ENSG00000134612,FOLH1B,{'PSMAL'},13636,
105038,ENSG00000290503,FOLH1B,{'PSM'},,219595
105039,ENSG00000290503,FOLH1B,{'PSMA-LIKE'},,219595
105046,ENSG00000171495,MROH2B,{'DKFZP781F0822'},26857,133558
105047,ENSG00000171495,MROH2B,{'FLJ40243'},26857,133558
105048,ENSG00000171495,MROH2B,{'HEATR7B2'},26857,133558
105049,ENSG00000171495,MROH2B,{'SPIF'},26857,133558
105055,ENSG00000229988,HBBP1,{'HBH1'},4828,
105056,ENSG00000229988,HBBP1,{'HBHP'},4828,
105066,ENSG00000227737,OR8B1P,{'OR11-561'},8470,
105067,ENSG00000227737,OR8B1P,{'OR8B11P'},8470,
105074,ENSG00000127838,PNKD,{'BRP17'},9153,25953
105075,ENSG00000127838,PNKD,{'DKFZP564N1362'},9153,25953
105076,ENSG00000127838,PNKD,{'DYT8'},9153,25953
105077,ENSG00000127838,PNKD,{'FKSG19'},9153,25953
105078,ENSG00000127838,PNKD,{'FPD1'},9153,25953
105079,ENSG00000127838,PNKD,{'KIAA1184'},9153,25953
105080,ENSG00000127838,PNKD,{'KIPP1184'},9153,25953
105081,ENSG00000127838,PNKD,{'MGC31943'},9153,25953
105082,ENSG00000127838,PNKD,{'MR-1'},9153,25953
105083,ENSG00000127838,PNKD,{'MR-1S'},9153,25953
105084,ENSG00000127838,PNKD,{'PDC'},9153,25953
105085,ENSG00000127838,PNKD,{'PKND1'},9153,25953
105086,ENSG00000127838,PNKD,{'TAHCCP2'},9153,25953
105087,ENSG00000166787,SAA3P,{'SAA3'},10515,
105089,ENSG00000236088,COX10-DT,{'COX10-AS'},38873,100874058
105090,ENSG00000236088,COX10-DT,{'COX10-AS1'},38873,100874058
105091,ENSG00000236088,COX10-DT,{'COX10AS'},38873,100874058
105110,ENSG00000185168,LINC00482,{'C17ORF55'},26816,
105111,ENSG00000185168,LINC00482,{'FLJ39421'},26816,
105123,ENSG00000204529,GUCY2EP,{'GC-E'},4690,
105124,ENSG00000204529,GUCY2EP,{'GUCY2E'},4690,
105125,ENSG00000255221,CARD17P,{'CARD17'},33827,
105126,ENSG00000255221,CARD17P,{'INCA'},33827,
105139,ENSG00000184669,OR7E14P,{'OR11-5'},8385,
105140,ENSG00000184669,OR7E14P,{'OR7E151P'},8385,
105144,ENSG00000085433,WDR47,{'KIAA0893'},29141,22911
105145,ENSG00000153071,DAB2,{'DOC-2'},2662,1601
105146,ENSG00000158428,CATIP,{'C2ORF62'},25062,375307
105147,ENSG00000158428,CATIP,{'MGC50811'},25062,375307
105151,ENSG00000231249,ITPR1-DT,{'ITPR1-AS1'},44470,100996539
105163,ENSG00000172318,B3GALT1,{'BETA3GAL-T1'},916,8708
105168,ENSG00000263293,EFCAB13-DT,{'THCAT158'},55338,102724508
105172,ENSG00000267365,KCNJ2-AS1,{'FLJ36644'},43720,400617
105201,ENSG00000237118,CYP2F2P,{'CYP2F1P'},18851,
105205,ENSG00000213753,CENPBD2P,{'CENPBD1P1'},28421,
105206,ENSG00000242242,NECTIN3-AS1,{'PVRL3-AS1'},40813,
105208,ENSG00000241104,CEACAMP10,{'CGM17'},1822,
105211,ENSG00000254838,GVINP1,{'FLJ13373'},25813,387751
105212,ENSG00000254838,GVINP1,{'GVIN1'},25813,387751
105213,ENSG00000254838,GVINP1,{'GVIN1P'},25813,387751
105214,ENSG00000254838,GVINP1,{'VLIG-1'},25813,387751
105215,ENSG00000254838,GVINP1,{'VLIG1'},25813,387751
105216,ENSG00000175061,SNHG29,{'C17ORF45'},28619,125144
105217,ENSG00000175061,SNHG29,{'C17ORF76-AS1'},28619,125144
105218,ENSG00000175061,SNHG29,{'FAM211A-AS1'},28619,125144
105219,ENSG00000175061,SNHG29,{'LRRC75A-AS1'},28619,125144
105220,ENSG00000175061,SNHG29,{'MGC40157'},28619,125144
105221,ENSG00000175061,SNHG29,{'NCRNA00188'},28619,125144
105225,ENSG00000143811,PYCR2,{'P5CR2'},30262,29920
105231,ENSG00000227398,KIF9-AS1,{'FLJ39534'},26822,
105246,ENSG00000213801,ZNF321P,{'MGC35402'},13827,
105247,ENSG00000213801,ZNF321P,{'ZNF321'},13827,
105253,ENSG00000163098,BIRC8,{'HILP2'},14878,
105254,ENSG00000163098,BIRC8,{'ILP-2'},14878,
105255,ENSG00000163098,BIRC8,{'RNF136'},14878,
105257,ENSG00000293247,BIRC8,{'hILP2'},,112401
105259,ENSG00000293247,BIRC8,{'ILP2'},,112401
105263,ENSG00000173727,FAUP4,{'PAARH'},56253,
105266,ENSG00000158483,FAM86C1P,{'FAM86C'},25561,55199
105267,ENSG00000158483,FAM86C1P,{'FAM86C1'},25561,55199
105268,ENSG00000158483,FAM86C1P,{'FLJ10661'},25561,55199
105269,ENSG00000158483,FAM86C1P,{'FLJ27199'},25561,55199
105270,ENSG00000242779,ZNF702P,{'FLJ12985'},25775,
105271,ENSG00000242779,ZNF702P,{'ZNF702'},25775,
105277,ENSG00000175485,OR52W1,{'OR52W1P'},15239,120787
105279,ENSG00000180878,C11orf42,{'MGC34805'},28541,160298
105280,ENSG00000051009,FHIP1B,{'C11ORF56'},25378,84067
105281,ENSG00000051009,FHIP1B,{'DKFZP566M1046'},25378,84067
105282,ENSG00000051009,FHIP1B,{'FAM160A2'},25378,84067
105283,ENSG00000051009,FHIP1B,{'FHIP'},25378,84067
105284,ENSG00000051009,FHIP1B,{'FLJ22665'},25378,84067
105285,ENSG00000051009,FHIP1B,{'KIAA1759'},25378,84067
105286,ENSG00000117090,SLAMF1,{'CD150'},10903,6504
105287,ENSG00000117090,SLAMF1,{'SLAM'},10903,6504
105288,ENSG00000233622,CYP2T1P,{'CYP2T2P'},18852,
105290,ENSG00000180279,TMEM277P,{'LINC01869'},25050,
105291,ENSG00000180279,TMEM277P,{'MGC45922'},25050,
105295,ENSG00000115459,ELMOD3,{'DFNB88'},26158,84173
105296,ENSG00000115459,ELMOD3,{'FLJ21977'},26158,84173
105297,ENSG00000115459,ELMOD3,{'RBED1'},26158,84173
105298,ENSG00000115459,ELMOD3,{'RBM29'},26158,84173
105299,ENSG00000251515,CFAP53P1,{'CCDC11P1'},43919,
105320,ENSG00000225872,TEX14BP,{'LINC01529'},51268,
105321,ENSG00000225872,TEX14BP,{'LNCGM1082'},51268,
105326,ENSG00000078618,NRDC,{'HNRD1'},7995,4898
105327,ENSG00000078618,NRDC,{'HNRD2'},7995,4898
105328,ENSG00000078618,NRDC,{'NRD1'},7995,4898
105333,ENSG00000132259,CNGA4,{'CNCA2'},2152,1262
105334,ENSG00000132259,CNGA4,{'CNG5'},2152,1262
105335,ENSG00000132259,CNGA4,{'CNGB2'},2152,1262
105336,ENSG00000132259,CNGA4,{'OCNC2'},2152,1262
105337,ENSG00000132259,CNGA4,{'OCNCB'},2152,1262
105338,ENSG00000145934,TENM2,{'KIAA1127'},29943,57451
105339,ENSG00000145934,TENM2,{'ODZ2'},29943,57451
105340,ENSG00000145934,TENM2,{'TEN-M2'},29943,57451
105341,ENSG00000145934,TENM2,{'TEN2'},29943,57451
105343,ENSG00000110148,CCKBR,{'CCK-2R'},1571,887
105344,ENSG00000110148,CCKBR,{'CCK-BR'},1571,887
105345,ENSG00000110148,CCKBR,{'CCK2R'},1571,887
105346,ENSG00000110148,CCKBR,{'GASR'},1571,887
105348,ENSG00000167747,C19orf48P,{'BC006151'},29667,
105349,ENSG00000167747,C19orf48P,{'C19ORF48'},29667,
105350,ENSG00000167747,C19orf48P,{'MGC13170'},29667,
105351,ENSG00000293495,C19orf48P,{'C19orf48'},,84798
105352,ENSG00000293495,C19orf48P,{'CA916798'},,84798
105355,ENSG00000244128,LINC01322,{'RUS'},50528,103695433
105356,ENSG00000166313,APBB1,{'FE65'},581,322
105357,ENSG00000166313,APBB1,{'RIR'},581,322
105359,ENSG00000167766,ZNF83,{'FLJ11015'},13158,55769
105360,ENSG00000167766,ZNF83,{'HPF1'},13158,55769
105361,ENSG00000167766,ZNF83,{'ZNF816B'},13158,55769
105371,ENSG00000242808,SOX2-OT,{'DKFZP761J1324'},20209,347689
105372,ENSG00000242808,SOX2-OT,{'NCRNA00043'},20209,347689
105373,ENSG00000242808,SOX2-OT,{'SOX2OT'},20209,347689
105378,ENSG00000040275,SPDL1,{'CCDC99'},26010,54908
105379,ENSG00000040275,SPDL1,{'FLJ20364'},26010,54908
105380,ENSG00000040275,SPDL1,{'HSPINDLY'},26010,54908
105381,ENSG00000167920,KRT10-AS1,{'MGC21518'},28305,147184
105382,ENSG00000167920,KRT10-AS1,{'TMEM99'},28305,147184
105396,ENSG00000184922,FMNL1,{'C17ORF1'},1212,752
105397,ENSG00000184922,FMNL1,{'C17ORF1B'},1212,752
105398,ENSG00000184922,FMNL1,{'FMNL'},1212,752
105401,ENSG00000042493,CAPG,{'AFCP'},1474,822
105402,ENSG00000042493,CAPG,{'MCP'},1474,822
105404,ENSG00000204767,INSYN2B,{'C5ORF57'},37271,100131897
105405,ENSG00000204767,INSYN2B,{'FAM196B'},37271,100131897
105406,ENSG00000263831,MIR378E,{'HSA-MIR-378E'},41671,100616498
105410,ENSG00000134516,DOCK2,{'KIAA0209'},2988,1794
105414,ENSG00000185104,FAF1,{'CGI-03'},3578,11124
105415,ENSG00000185104,FAF1,{'HFAF1'},3578,11124
105416,ENSG00000185104,FAF1,{'HFAF1S'},3578,11124
105417,ENSG00000185104,FAF1,{'UBXD12'},3578,11124
105418,ENSG00000185104,FAF1,{'UBXN3A'},3578,11124
105419,ENSG00000255507,UVRAG-DT,{'LOC100506113'},53952,100506113
105429,ENSG00000180846,CSNK1G2-AS1,{'C19ORF34'},28604,255193
105430,ENSG00000180846,CSNK1G2-AS1,{'MGC39696'},28604,255193
105431,ENSG00000054938,CHRDL2,{'BNF1'},24168,25884
105438,ENSG00000117523,PRRC2C,{'BAT2D1'},24903,23215
105439,ENSG00000117523,PRRC2C,{'BAT2L2'},24903,23215
105440,ENSG00000117523,PRRC2C,{'KIAA1096'},24903,23215
105441,ENSG00000117523,PRRC2C,{'XTP2'},24903,23215
105442,ENSG00000229619,MBNL1-AS1,{'LOC401093'},44584,401093
105447,ENSG00000255733,IFNG-AS1,"{""LINCR-IFNG-3'AS""}",43910,
105448,ENSG00000255733,IFNG-AS1,{'NEST'},43910,
105449,ENSG00000255733,IFNG-AS1,{'TMEVPG1'},43910,
105459,ENSG00000168906,MAT2A,{'MAT-II'},6904,4144
105460,ENSG00000168906,MAT2A,{'MATA2'},6904,4144
105461,ENSG00000168906,MAT2A,{'MATII'},6904,4144
105462,ENSG00000168906,MAT2A,{'SAMS2'},6904,4144
105463,ENSG00000228109,MELTF-AS1,{'AC068302.3'},40373,100507057
105464,ENSG00000228109,MELTF-AS1,{'MFI2-AS1'},40373,100507057
105465,ENSG00000228109,MELTF-AS1,{'PLANE'},40373,100507057
105467,ENSG00000265902,MIR4696,{'HSA-MIR-4696'},41780,100616402
105471,ENSG00000166435,XRRA1,{'FLJ00225'},18868,143570
105474,ENSG00000141837,CACNA1A,{'APCA'},1388,773
105475,ENSG00000141837,CACNA1A,{'CACNL1A4'},1388,773
105476,ENSG00000141837,CACNA1A,{'CAV2.1'},1388,773
105477,ENSG00000141837,CACNA1A,{'EA2'},1388,773
105478,ENSG00000141837,CACNA1A,{'FHM'},1388,773
105479,ENSG00000141837,CACNA1A,{'HPCA'},1388,773
105480,ENSG00000141837,CACNA1A,{'MHP'},1388,773
105481,ENSG00000141837,CACNA1A,{'MHP1'},1388,773
105482,ENSG00000141837,CACNA1A,{'SCA6'},1388,773
105483,ENSG00000111536,IL26,{'AK155'},17119,55801
105484,ENSG00000111536,IL26,{'IL-26'},17119,55801
105485,ENSG00000127318,IL22,{'IL-21'},14900,50616
105486,ENSG00000127318,IL22,{'IL-22'},14900,50616
105487,ENSG00000127318,IL22,{'IL-D110'},14900,50616
105488,ENSG00000127318,IL22,{'IL-TIF'},14900,50616
105489,ENSG00000127318,IL22,{'ILTIF'},14900,50616
105490,ENSG00000127318,IL22,{'MGC79382'},14900,50616
105491,ENSG00000127318,IL22,{'MGC79384'},14900,50616
105492,ENSG00000127318,IL22,{'TIFA'},14900,50616
105493,ENSG00000127318,IL22,{'TIFIL-23'},14900,50616
105494,ENSG00000127318,IL22,{'ZCYTO18'},14900,50616
105495,ENSG00000118640,VAMP8,{'EDB'},12647,8673
105496,ENSG00000118640,VAMP8,{'VAMP-8'},12647,8673
105497,ENSG00000085552,IGSF9,{'IGSF9A'},18132,57549
105498,ENSG00000085552,IGSF9,{'KIAA1355'},18132,57549
105499,ENSG00000085552,IGSF9,{'NRT1'},18132,57549
105501,ENSG00000168894,RNF181,{'HSPC238'},28037,51255
105502,ENSG00000132356,PRKAA1,{'AMPKA1'},9376,5562
105507,ENSG00000168890,TMEM150A,{'FLJ90024'},24677,129303
105508,ENSG00000168890,TMEM150A,{'TM6P1'},24677,129303
105509,ENSG00000168890,TMEM150A,{'TMEM150'},24677,129303
105510,ENSG00000168890,TMEM150A,{'TTN1'},24677,129303
105511,ENSG00000206573,THUMPD3-AS1,{'SETD5-AS1'},44478,440944
105514,ENSG00000143374,TARS2,{'FLJ12528'},30740,80222
105515,ENSG00000143374,TARS2,{'TARSL1'},30740,80222
105516,ENSG00000145592,RPL37,{'EL37'},10347,6167
105517,ENSG00000145592,RPL37,{'L37'},10347,6167
105520,ENSG00000248932,COPB2-DT,{'RP11-319G6.1'},55579,100507291
105521,ENSG00000168883,USP39,{'CGI-21'},20071,10713
