,HGNC_ID,alias_symbol,NCBI_ID,ENSG_ID,gene_symbol
32031,50049,{'hsa-mir-6721'},102466190,ENSG00000284469,MIR6721
32032,49927,{'hsa-mir-6722'},102465431,ENSG00000278756,MIR6722
32033,50152,{'hsa-mir-6723'},,,MIR6723
32038,50009,{'hsa-mir-6726'},102465434,ENSG00000278073,MIR6726
32039,50171,{'hsa-mir-6727'},102465435,ENSG00000283712,MIR6727
32040,49961,{'hsa-mir-6728'},102465436,ENSG00000274258,MIR6728
32041,50103,{'hsa-mir-6729'},102466982,ENSG00000276869,MIR6729
32042,50222,{'hsa-mir-6730'},102466722,ENSG00000276830,MIR6730
32043,50036,{'hsa-mir-6731'},102465437,ENSG00000278034,MIR6731
32044,50066,{'hsa-mir-6732'},102465438,ENSG00000283724,MIR6732
32045,50239,{'hsa-mir-6733'},102465439,ENSG00000284410,MIR6733
32046,50219,{'hsa-mir-6734'},102466723,ENSG00000283836,MIR6734
32047,50126,{'hsa-mir-6735'},102465440,ENSG00000274975,MIR6735
32048,50072,{'hsa-mir-6736'},102466191,ENSG00000278549,MIR6736
32049,50273,{'hsa-mir-6737'},102465441,ENSG00000276584,MIR6737
32050,49939,{'hsa-mir-6738'},102465442,ENSG00000277817,MIR6738
32051,50165,{'hsa-mir-6739'},102466724,ENSG00000277681,MIR6739
32052,50082,{'hsa-mir-6740'},102465443,ENSG00000275207,MIR6740
32053,50004,{'hsa-mir-6741'},102466270,ENSG00000284519,MIR6741
32054,50090,{'hsa-mir-6742'},102465444,ENSG00000284311,MIR6742
32055,50008,{'hsa-mir-6743'},102465445,ENSG00000283920,MIR6743
32056,50051,{'hsa-mir-6744'},102466725,ENSG00000275669,MIR6744
32057,50106,{'hsa-mir-6745'},102466726,ENSG00000275208,MIR6745
32058,49925,{'hsa-mir-6746'},102465446,ENSG00000277892,MIR6746
32059,50027,{'hsa-mir-6747'},102465447,ENSG00000276102,MIR6747
32060,50141,{'hsa-mir-6748'},102465448,ENSG00000284535,MIR6748
32061,50087,{'hsa-mir-6749'},102466727,ENSG00000274314,MIR6749
32062,49965,{'hsa-mir-6750'},102466192,ENSG00000274986,MIR6750
32063,49983,{'hsa-mir-6751'},102465449,ENSG00000284489,MIR6751
32064,50020,{'hsa-mir-6752'},102465450,ENSG00000276769,MIR6752
32065,50255,{'hsa-mir-6753'},102465451,ENSG00000275022,MIR6753
32066,50203,{'hsa-mir-6754'},102466728,ENSG00000278349,MIR6754
32067,50224,{'hsa-mir-6755'},102465452,ENSG00000283744,MIR6755
32068,49974,{'hsa-mir-6756'},102465453,ENSG00000284148,MIR6756
32069,50160,{'hsa-mir-6757'},102466193,ENSG00000278108,MIR6757
32070,50038,{'hsa-mir-6758'},102465454,ENSG00000284152,MIR6758
32071,50063,{'hsa-mir-6759'},102466729,ENSG00000283621,MIR6759
32072,49955,{'hsa-mir-6760'},102465455,ENSG00000273700,MIR6760
32073,49949,{'hsa-mir-6761'},102465456,ENSG00000274697,MIR6761
32074,50168,{'hsa-mir-6762'},102465457,ENSG00000274822,MIR6762
32075,50139,{'hsa-mir-6763'},102465975,ENSG00000277052,MIR6763
32076,49994,{'hsa-mir-6764'},102466730,ENSG00000283840,MIR6764
32077,50030,{'hsa-mir-6765'},102465458,ENSG00000273778,MIR6765
32078,49941,{'hsa-mir-6766'},102466983,ENSG00000275101,MIR6766
32079,50133,{'hsa-mir-6767'},102465459,ENSG00000283180,MIR6767
32080,50264,{'hsa-mir-6768'},102465460,ENSG00000274805,MIR6768
32081,50079,{'hsa-mir-6769a'},102466731,ENSG00000276641,MIR6769A
32082,50016,{'hsa-mir-6769b'},102466202,ENSG00000278465,MIR6769B
32083,50223,{'hsa-mir-6770-1'},102465461,ENSG00000278265,MIR6770-1
32084,50115,{'hsa-mir-6770-2'},102465908,ENSG00000277698,MIR6770-2
32085,50034,{'hsa-mir-6770-3'},102466259,ENSG00000275391,MIR6770-3
32086,50212,{'hsa-mir-6771'},102465462,ENSG00000274969,MIR6771
32087,50064,{'hsa-mir-6772'},102465463,ENSG00000274816,MIR6772
32088,50132,{'hsa-mir-6773'},102466194,ENSG00000284259,MIR6773
32089,50202,{'hsa-mir-6774'},102466732,ENSG00000274134,MIR6774
32090,50100,{'hsa-mir-6775'},102465464,ENSG00000278598,MIR6775
32091,50193,{'hsa-mir-6776'},102465465,ENSG00000273606,MIR6776
32092,50173,{'hsa-mir-6777'},102465466,ENSG00000274111,MIR6777
32093,50183,{'hsa-mir-6778'},102466733,ENSG00000283772,MIR6778
32094,50148,{'hsa-mir-6779'},102465467,ENSG00000277057,MIR6779
32095,50069,{'hsa-mir-6780a'},102466195,ENSG00000275273,MIR6780A
32096,50237,{'hsa-mir-6780b'},102466746,ENSG00000276770,MIR6780B
32097,50185,{'hsa-mir-6781'},102465468,ENSG00000278447,MIR6781
32098,50270,{'hsa-mir-6782'},102465469,ENSG00000275107,MIR6782
32099,50159,{'hsa-mir-6783'},102466734,ENSG00000278223,MIR6783
32100,49988,{'hsa-mir-6784'},102465470,ENSG00000277249,MIR6784
32101,50206,{'hsa-mir-6785'},102466911,ENSG00000284595,MIR6785
32102,49970,{'hsa-mir-6786'},102465471,ENSG00000277784,MIR6786
32103,50209,{'hsa-mir-6787'},102465472,ENSG00000284574,MIR6787
32104,50078,{'hsa-mir-6788'},102466735,ENSG00000274838,MIR6788
32105,50094,{'hsa-mir-6789'},102466736,ENSG00000284129,MIR6789
32106,50161,{'hsa-mir-6790'},102465473,ENSG00000273758,MIR6790
32107,50097,{'hsa-mir-6791'},102465474,ENSG00000283950,MIR6791
32108,50054,{'hsa-mir-6792'},102465475,ENSG00000273657,MIR6792
32109,50251,{'hsa-mir-6793'},102466737,ENSG00000275640,MIR6793
32110,50117,{'hsa-mir-6794'},102466196,ENSG00000276181,MIR6794
32111,50031,{'hsa-mir-6795'},102465476,ENSG00000275711,MIR6795
32112,50186,{'hsa-mir-6796'},102465477,ENSG00000275652,MIR6796
32113,50169,{'hsa-mir-6797'},102465478,ENSG00000276926,MIR6797
32114,50013,{'hsa-mir-6798'},102466738,ENSG00000273898,MIR6798
32115,50162,{'hsa-mir-6799'},102465479,ENSG00000276270,MIR6799
32116,50042,{'hsa-mir-6800'},102465480,ENSG00000284114,MIR6800
32117,50178,{'hsa-mir-6801'},102466984,ENSG00000274380,MIR6801
32118,50154,{'hsa-mir-6802'},102465481,ENSG00000278328,MIR6802
32119,50035,{'hsa-mir-6803'},102466739,ENSG00000278264,MIR6803
32120,50253,{'hsa-mir-6804'},102465482,ENSG00000275519,MIR6804
32121,50215,{'hsa-mir-6805'},102465483,ENSG00000284029,MIR6805
32122,49937,{'hsa-mir-6806'},102465484,ENSG00000277588,MIR6806
32123,50191,{'hsa-mir-6807'},102465976,ENSG00000275924,MIR6807
32124,50046,{'hsa-mir-6808'},102466740,ENSG00000284372,MIR6808
32125,49926,{'hsa-mir-6809'},102465485,ENSG00000275458,MIR6809
32126,49987,{'hsa-mir-6810'},102466197,ENSG00000278524,MIR6810
32127,49944,{'hsa-mir-6811'},102465486,ENSG00000277842,MIR6811
32128,50116,{'hsa-mir-6812'},102465487,ENSG00000273555,MIR6812
32129,50017,{'hsa-mir-6813'},102466741,ENSG00000274034,MIR6813
32130,50145,{'hsa-mir-6814'},102465488,ENSG00000275166,MIR6814
32131,50225,{'hsa-mir-6815'},102465489,ENSG00000275167,MIR6815
32132,50256,{'hsa-mir-6816'},102465490,ENSG00000278278,MIR6816
32133,50112,{'hsa-mir-6817'},102466198,ENSG00000277872,MIR6817
32134,49940,{'hsa-mir-6818'},102466742,ENSG00000275818,MIR6818
32135,50155,{'hsa-mir-6819'},102465491,ENSG00000278420,MIR6819
32136,50095,{'hsa-mir-6820'},102465492,ENSG00000284289,MIR6820
32137,49980,{'hsa-mir-6821'},102465493,ENSG00000276753,MIR6821
32138,49999,{'hsa-mir-6822'},102466743,ENSG00000284158,MIR6822
32139,49952,{'hsa-mir-6823'},102465494,ENSG00000278799,MIR6823
32140,49946,{'hsa-mir-6824'},102465495,ENSG00000284364,MIR6824
32141,50208,{'hsa-mir-6825'},102466199,ENSG00000275067,MIR6825
32142,50001,{'hsa-mir-6826'},102465496,ENSG00000278658,MIR6826
32143,50234,{'hsa-mir-6827'},102466744,,MIR6827
32144,50057,{'hsa-mir-6828'},102465497,ENSG00000283474,MIR6828
32145,50055,{'hsa-mir-6829'},102465977,ENSG00000276489,MIR6829
32146,49966,{'hsa-mir-6830'},102465498,ENSG00000283678,MIR6830
32147,49936,{'hsa-mir-6831'},102465499,ENSG00000283717,MIR6831
32148,50140,{'hsa-mir-6832'},102466745,ENSG00000274494,MIR6832
32149,50245,{'hsa-mir-6833'},102465500,ENSG00000277264,MIR6833
32150,50108,{'hsa-mir-6834'},102465501,ENSG00000284064,MIR6834
32151,49963,{'hsa-mir-6835'},102465502,ENSG00000276404,MIR6835
32152,50067,{'hsa-mir-6836'},102465503,ENSG00000284047,MIR6836
32153,50125,{'hsa-mir-6837'},102466985,ENSG00000284067,MIR6837
32154,50050,{'hsa-mir-6838'},102465504,ENSG00000283969,MIR6838
32155,49953,{'hsa-mir-6839'},102465505,ENSG00000275667,MIR6839
32156,50138,{'hsa-mir-6840'},102466747,ENSG00000284012,MIR6840
32157,50070,{'hsa-mir-6841'},102465506,ENSG00000283327,MIR6841
32158,50254,{'hsa-mir-6842'},102465507,ENSG00000273836,MIR6842
32159,50240,{'hsa-mir-6843'},102465508,ENSG00000284280,MIR6843
32160,50135,{'hsa-mir-6844'},102466200,ENSG00000284087,MIR6844
32161,49956,{'hsa-mir-6845'},102466748,ENSG00000284142,MIR6845
32162,50026,{'hsa-mir-6846'},102465509,ENSG00000277888,MIR6846
32163,50022,{'hsa-mir-6847'},102465510,ENSG00000284200,MIR6847
32164,50176,{'hsa-mir-6848'},102465511,ENSG00000284229,MIR6848
32165,49991,{'hsa-mir-6849'},102466749,ENSG00000283770,MIR6849
32166,50093,{'hsa-mir-6850'},102465978,ENSG00000283764,MIR6850
32167,50083,{'hsa-mir-6851'},102465512,ENSG00000275651,MIR6851
32168,49993,{'hsa-mir-6852'},102465513,ENSG00000284195,MIR6852
32169,49945,{'hsa-mir-6853'},102466201,ENSG00000273945,MIR6853
32170,50084,{'hsa-mir-6854'},102465514,ENSG00000278412,MIR6854
32171,50061,{'hsa-mir-6855'},102466750,ENSG00000276124,MIR6855
32172,50242,{'hsa-mir-6856'},102465515,ENSG00000277713,MIR6856
32173,50263,{'hsa-mir-6857'},102465516,ENSG00000278204,MIR6857
32174,50250,{'hsa-mir-6858'},102465517,ENSG00000276350,MIR6858
32175,50039,{'hsa-mir-6859-1'},102466751,ENSG00000278267,MIR6859-1
32176,49954,{'hsa-mir-6859-2'},102465909,ENSG00000273874,MIR6859-2
32177,50248,{'hsa-mir-6859-3'},102465910,ENSG00000275449,MIR6859-3
32179,50086,{'hsa-mir-6860'},102465518,ENSG00000283326,MIR6860
32180,50129,{'hsa-mir-6861'},102465519,ENSG00000283793,MIR6861
32181,50052,{'hsa-mir-6862-1'},102465520,ENSG00000275429,MIR6862-1
32182,50192,{'hsa-mir-6862-2'},102465907,ENSG00000278340,MIR6862-2
32183,49942,{'hsa-mir-6863'},102466752,ENSG00000283471,MIR6863
32184,50226,{'hsa-mir-6864'},102465521,ENSG00000274300,MIR6864
32185,50182,{'hsa-mir-6865'},102465522,ENSG00000278517,MIR6865
32186,49932,{'hsa-mir-6866'},102466986,ENSG00000284144,MIR6866
32187,50134,{'hsa-mir-6867'},102465523,ENSG00000274621,MIR6867
32188,50096,{'hsa-mir-6868'},102466753,ENSG00000275360,MIR6868
32189,50056,{'hsa-mir-6869'},102465524,ENSG00000284436,MIR6869
32190,50184,{'hsa-mir-6870'},102465525,ENSG00000273745,MIR6870
32191,49964,{'hsa-mir-6871'},102466912,ENSG00000276169,MIR6871
32192,50037,{'hsa-mir-6872'},102465526,ENSG00000283848,MIR6872
32193,50231,{'hsa-mir-6873'},102466754,ENSG00000284517,MIR6873
32194,50146,{'hsa-mir-6874'},102466203,ENSG00000283419,MIR6874
32195,50015,{'hsa-mir-6875'},102466755,ENSG00000283821,MIR6875
32196,50181,{'hsa-mir-6876'},102465527,ENSG00000274988,MIR6876
32197,50205,{'hsa-mir-6877'},102465528,ENSG00000273932,MIR6877
32198,50269,{'hsa-mir-6878'},102465529,ENSG00000283933,MIR6878
32199,49957,{'hsa-mir-6879'},102466756,ENSG00000278851,MIR6879
32200,50187,{'hsa-mir-6880'},102466204,ENSG00000275967,MIR6880
32201,50098,{'hsa-mir-6881'},102465530,ENSG00000277391,MIR6881
32202,49928,{'hsa-mir-6882'},102465531,ENSG00000275411,MIR6882
32203,50019,{'hsa-mir-6883'},102465532,ENSG00000284117,MIR6883
32204,50091,{'hsa-mir-6884'},102466757,ENSG00000283721,MIR6884
32205,50221,{'hsa-mir-6885'},102465533,ENSG00000274390,MIR6885
32206,50121,{'hsa-mir-6886'},102465534,ENSG00000284553,MIR6886
32207,50065,{'hsa-mir-6887'},102466205,ENSG00000284065,MIR6887
32208,50071,{'hsa-mir-6888'},102465535,ENSG00000275141,MIR6888
32209,50014,{'hsa-mir-6889'},102466758,ENSG00000274552,MIR6889
32210,49990,{'hsa-mir-6890'},102465536,ENSG00000284488,MIR6890
32211,50243,{'hsa-mir-6891'},102465537,ENSG00000277402,MIR6891
32212,50053,{'hsa-mir-6892'},102465538,ENSG00000278449,MIR6892
32213,50130,{'hsa-mir-6893'},102466271,ENSG00000276598,MIR6893
32214,49938,{'hsa-mir-6894'},102466759,ENSG00000277474,MIR6894
32215,50210,{'hsa-mir-6895'},102465539,ENSG00000276575,MIR6895
32216,50085,{'hsa-mir-7106'},102466222,ENSG00000276908,MIR7106
32217,50006,{'hsa-mir-7107'},102465665,ENSG00000284402,MIR7107
32218,49998,{'hsa-mir-7108'},102466806,ENSG00000283728,MIR7108
32219,50122,{'hsa-mir-7109'},102465666,ENSG00000284082,MIR7109
32220,50024,{'hsa-mir-7110'},102465667,ENSG00000284421,MIR7110
32221,50073,{'hsa-mir-7111'},102465668,ENSG00000276712,MIR7111
32222,50149,{'hsa-mir-7112-2'},102465906,ENSG00000284054,MIR7112
32223,50149,{'hsa-mir-7112-1'},102465906,ENSG00000284054,MIR7112
32224,49947,{'hsa-mir-7113'},102465669,ENSG00000284293,MIR7113
32225,50157,{'hsa-mir-7114'},102466223,ENSG00000284317,MIR7114
32226,49982,{'hsa-mir-7150'},102465688,ENSG00000274932,MIR7150
32227,50170,{'hsa-mir-7151'},102466814,ENSG00000276866,MIR7151
32228,50257,{'hsa-mir-7152'},102465689,ENSG00000274824,MIR7152
32229,50190,{'hsa-mir-7153'},102465690,ENSG00000283492,MIR7153
32230,49972,{'hsa-mir-7154'},102465691,ENSG00000276639,MIR7154
32231,50005,{'hsa-mir-7155'},102466815,ENSG00000278359,MIR7155
32232,50023,{'hsa-mir-7156'},102466995,ENSG00000276081,MIR7156
32233,50010,{'hsa-mir-7157'},102465692,ENSG00000283506,MIR7157
32234,49971,{'hsa-mir-7158'},102465693,ENSG00000276733,MIR7158
32235,49978,{'hsa-mir-7159'},102466816,ENSG00000276824,MIR7159
32236,50028,{'hsa-mir-7160'},102465695,ENSG00000273593,MIR7160
32237,49985,{'hsa-mir-7161'},102465694,ENSG00000278571,MIR7161
32238,50189,{'hsa-mir-7162'},102466227,ENSG00000284277,MIR7162
32239,49839,{'hsa-mir-7515'},102466235,ENSG00000283394,MIR7515
32241,49995,{'hsa-mir-7641-1'},,,MIR7641-1
32242,50214,{'hsa-mir-7641-2'},,,MIR7641-2
32243,50216,{'hsa-mir-7702'},102465800,ENSG00000274263,MIR7702
32244,50271,{'hsa-mir-7703'},102465801,ENSG00000283856,MIR7703
32245,50089,{'hsa-mir-7704'},102465802,ENSG00000283880,MIR7704
32246,50143,{'hsa-mir-7705'},102466854,ENSG00000284570,MIR7705
32247,50110,{'hsa-mir-7706'},102465803,ENSG00000284160,MIR7706
32248,50074,{'hsa-mir-7843'},102465832,ENSG00000273830,MIR7843
32249,50044,{'hsa-mir-7844'},102465834,ENSG00000283818,MIR7844
32250,50267,{'hsa-mir-7845'},102465835,ENSG00000277590,MIR7845
32251,50029,{'hsa-mir-7846'},102465836,ENSG00000283789,MIR7846
32252,50153,{'hsa-mir-7847'},102465993,ENSG00000284594,MIR7847
32253,50058,{'hsa-mir-7848'},102466865,ENSG00000276961,MIR7848
32254,50166,{'hsa-mir-7849'},102465837,ENSG00000278438,MIR7849
32255,50118,{'hsa-mir-7850'},102465838,ENSG00000277904,MIR7850
32256,50127,{'hsa-mir-7851'},102467003,ENSG00000278520,MIR7851
32257,50201,{'hsa-mir-7852'},102465839,ENSG00000275455,MIR7852
32258,49933,{'hsa-mir-7853'},102466866,ENSG00000263572,MIR7853
32259,50047,{'hsa-mir-7854'},102465840,ENSG00000277255,MIR7854
32260,50244,{'hsa-mir-7855'},102465841,ENSG00000284269,MIR7855
32261,50268,{'hsa-mir-7856'},102465842,ENSG00000278281,MIR7856
32262,50040,{'hsa-mir-7973-1'},102466250,ENSG00000278098,MIR7973-1
32263,50080,{'hsa-mir-7973-2'},102465855,ENSG00000283614,MIR7973-2
32264,49992,{'hsa-mir-7974'},102465856,ENSG00000274713,MIR7974
32265,49967,{'hsa-mir-7975'},102466872,ENSG00000275863,MIR7975
32266,50092,{'hsa-mir-7976'},102465857,ENSG00000276083,MIR7976
32267,49969,{'hsa-mir-7977'},102465858,ENSG00000283333,MIR7977
32268,50113,{'hsa-mir-7978'},102465859,ENSG00000283281,MIR7978
32269,50252,{'hsa-mir-8052'},102466873,ENSG00000274999,MIR8052
32270,50137,{'hsa-mir-8053'},102467004,ENSG00000277388,MIR8053
32271,50177,{'hsa-mir-8054'},102465860,ENSG00000275868,MIR8054
32272,50241,{'hsa-mir-8055'},102465861,ENSG00000276580,MIR8055
32273,49948,{'hsa-mir-8056'},102465862,ENSG00000274994,MIR8056
32274,49960,{'hsa-mir-8057'},102466874,ENSG00000276221,MIR8057
32275,50018,{'hsa-mir-8058'},102465863,ENSG00000277387,MIR8058
32276,50068,{'hsa-mir-8059'},102466918,ENSG00000278672,MIR8059
32277,50180,{'hsa-mir-8060'},102465864,ENSG00000278103,MIR8060
32278,50077,{'hsa-mir-8061'},102466251,ENSG00000277636,MIR8061
32279,49975,{'hsa-mir-8062'},102465865,ENSG00000278159,MIR8062
32280,50088,{'hsa-mir-8063'},102466875,ENSG00000277202,MIR8063
32281,50236,{'hsa-mir-8064'},102465866,ENSG00000275789,MIR8064
32282,49959,{'hsa-mir-8065'},102465867,ENSG00000273648,MIR8065
32283,50043,{'hsa-mir-8066'},102465868,ENSG00000273882,MIR8066
32284,49934,{'hsa-mir-8067'},102465869,ENSG00000277919,MIR8067
32285,50238,{'hsa-mir-8068'},102466876,ENSG00000273912,MIR8068
32287,50262,{'hsa-mir-8069'},,,MIR8069-1
32288,50274,{'hsa-mir-8070'},102465870,ENSG00000278529,MIR8070
32289,50041,{'hsa-mir-8071-1'},102465871,ENSG00000274172,MIR8071-1
32290,49958,{'hsa-mir-8071-2'},102466889,ENSG00000277030,MIR8071-2
32291,50174,{'hsa-mir-8072'},102466877,ENSG00000284425,MIR8072
32292,50131,{'hsa-mir-8073'},102465872,ENSG00000276765,MIR8073
32293,50105,{'hsa-mir-8074'},102465873,ENSG00000278617,MIR8074
32294,50172,{'hsa-mir-8075'},102465874,ENSG00000277942,MIR8075
32295,49997,{'hsa-mir-8076'},102466253,ENSG00000275670,MIR8076
32296,50266,{'hsa-mir-8077'},102465875,ENSG00000277533,MIR8077
32297,50102,{'hsa-mir-8078'},102466878,ENSG00000277521,MIR8078
32298,50021,{'hsa-mir-8079'},102465876,ENSG00000276319,MIR8079
32299,49989,{'hsa-mir-8080'},102465877,ENSG00000276917,MIR8080
32300,50123,{'hsa-mir-8081'},102465995,ENSG00000277889,MIR8081
32301,50111,{'hsa-mir-8082'},102465878,ENSG00000275810,MIR8082
32302,50211,{'hsa-mir-8083'},102466879,ENSG00000274940,MIR8083
32303,50075,{'hsa-mir-8084'},102467005,ENSG00000277063,MIR8084
32304,50120,{'hsa-mir-8085'},102465879,ENSG00000284258,MIR8085
32305,50107,{'hsa-mir-8086'},102465880,ENSG00000275036,MIR8086
32306,50059,{'hsa-mir-8087'},102465881,ENSG00000278483,MIR8087
32307,50167,{'hsa-mir-8088'},102466880,ENSG00000275335,MIR8088
32308,50196,{'hsa-mir-8089'},102465882,ENSG00000277912,MIR8089
32311,53988,{'hsa-mir-9718'},113218481,,MIR9718
32312,53989,{'hsa-mir-9851'},113218494,,MIR9851
32313,53990,{'hsa-mir-9898'},113218482,,MIR9898
32314,53991,{'hsa-mir-9899'},113218495,,MIR9899
32315,53992,{'hsa-mir-9900'},113218483,,MIR9900
32316,53993,{'hsa-mir-9901'},113218496,,MIR9901
32317,53994,{'hsa-mir-9902-1'},113218484,,MIR9902-1
32318,53995,{'hsa-mir-9902-2'},113218511,,MIR9902-2
32319,53996,{'hsa-mir-9903'},113218497,,MIR9903
32320,53997,{'hsa-mir-9983'},113218508,,MIR9983
32321,53998,{'hsa-mir-9985'},113218498,,MIR9985
32322,53999,{'hsa-mir-9986'},113218485,,MIR9986
32323,54000,{'hsa-mir-10226'},113218499,,MIR10226
32324,54001,{'hsa-mir-10392'},113218486,,MIR10392
32325,54002,{'hsa-mir-10393'},113218500,,MIR10393
32326,54003,{'hsa-mir-10394'},113218487,,MIR10394
32327,54005,{'hsa-mir-10396a'},113218501,,MIR10396A
32328,54006,{'hsa-mir-10396b'},113218488,,MIR10396B
32329,54007,{'hsa-mir-10397'},113218502,,MIR10397
32330,54008,{'hsa-mir-10398'},113218489,,MIR10398
32331,54009,{'hsa-mir-10399'},113218503,,MIR10399
32332,54010,{'hsa-mir-10400'},113218512,,MIR10400
32333,54012,{'hsa-mir-10522'},113218490,,MIR10522
32334,54013,{'hsa-mir-10523'},113218510,,MIR10523
32335,54014,{'hsa-mir-10524'},113218491,,MIR10524
32336,54015,{'hsa-mir-10525'},113218504,,MIR10525
32337,54016,{'hsa-mir-10526'},113218492,,MIR10526
32338,54017,{'hsa-mir-10527'},113218505,,MIR10527
32339,54018,{'hsa-mir-11181'},113218493,,MIR11181
32340,54019,{'hsa-mir-11399'},113218506,,MIR11399
32341,54160,{'hsa-mir-11400'},113839523,,MIR11400
32342,54020,{'hsa-mir-11401'},113218509,,MIR11401
32343,54021,{'hsa-mir-12113'},113218507,,MIR12113
32344,54022,{'hsa-mir-12114'},113218480,,MIR12114
32345,54023,{'hsa-mir-12115'},113219450,,MIR12115
32346,54024,{'hsa-mir-12116'},113219451,,MIR12116
32347,54025,{'hsa-mir-12117'},113219452,,MIR12117
32348,54026,{'hsa-mir-12118'},113219469,,MIR12118
32349,54027,{'hsa-mir-12119'},113219453,,MIR12119
32350,54028,{'hsa-mir-12120'},113219468,,MIR12120
32351,54029,{'hsa-mir-12121'},113219454,,MIR12121
32352,54030,{'hsa-mir-12122'},113219455,,MIR12122
32353,54031,{'hsa-mir-12123'},113219456,,MIR12123
32354,54032,{'hsa-mir-12124'},113219457,,MIR12124
32355,54033,{'hsa-mir-12125'},113219458,,MIR12125
32356,54034,{'hsa-mir-12126'},113219459,,MIR12126
32357,54035,{'hsa-mir-12127'},113219470,,MIR12127
32358,54036,{'hsa-mir-12128'},113219463,,MIR12128
32359,54037,{'hsa-mir-12129'},113219460,,MIR12129
32360,54038,{'hsa-mir-12130'},113219464,,MIR12130
32361,54039,{'hsa-mir-12131'},113219461,,MIR12131
32362,54040,{'hsa-mir-12132'},113219465,,MIR12132
32363,54041,{'hsa-mir-12133'},113219466,,MIR12133
32364,54042,{'hsa-mir-12135'},113219462,,MIR12135
32365,54043,{'hsa-mir-12136'},113219467,,MIR12136
32366,31476,{'hsa-let-7a-1'},406881,ENSG00000199165,MIRLET7A1
32368,31477,{'hsa-let-7a-2'},406882,ENSG00000198975,MIRLET7A2
32369,31478,{'hsa-let-7a-3'},406883,ENSG00000283990,MIRLET7A3
32370,31479,{'hsa-let-7b'},406884,ENSG00000284520,MIRLET7B
32371,37189,{'linc-Ppara'},400931,ENSG00000197182,MIRLET7BHG
32372,31480,{'hsa-let-7c'},406885,ENSG00000199030,MIRLET7C
32373,31481,{'hsa-let-7d'},406886,ENSG00000199133,MIRLET7D
32374,31482,{'hsa-let-7e'},406887,ENSG00000198972,MIRLET7E
32375,31483,{'hsa-let-7f-1'},406888,ENSG00000199072,MIRLET7F1
32376,31484,{'hsa-let-7f-2'},406889,ENSG00000208012,MIRLET7F2
32377,31485,{'hsa-let-7g'},406890,ENSG00000199150,MIRLET7G
32378,31486,{'hsa-let-7i'},406891,ENSG00000199179,MIRLET7I
32380,31633,{'hsa-mir-321'},,,MIRN321
32381,32816,{'hsa-mir-560'},,,MIRN560
32382,32821,{'hsa-mir-565'},,,MIRN565
32383,32850,{'hsa-mir-594'},,,MIRN594
32384,33633,{'hsa-mir-672'},,,MIRN672
32385,33646,{'hsa-mir-674'},,,MIRN674
32386,33144,{'hsa-mir-801'},,,MIRN801
32387,33637,{'hsa-mir-871'},,,MIRN871
32388,33657,{'hsa-mir-872'},,,MIRN872
32389,24967,{'MGC2488'},79003,ENSG00000167842,MIS12
32390,24967,{'hMIS12'},79003,ENSG00000167842,MIS12
32391,24967,{'KNTC2AP'},79003,ENSG00000167842,MIS12
32392,24967,{'MTW1'},79003,ENSG00000167842,MIS12
32393,1286,{'B28'},54069,ENSG00000159055,MIS18A
32394,1286,{'FASP1'},54069,ENSG00000159055,MIS18A
32395,1286,{'hMis18alpha'},54069,ENSG00000159055,MIS18A
32397,20190,{'M18BP1'},55320,ENSG00000129534,MIS18BP1
32398,20190,{'FLJ11186'},55320,ENSG00000129534,MIS18BP1
32399,20190,{'KIAA1903'},55320,ENSG00000129534,MIS18BP1
32400,20190,{'KNL2'},55320,ENSG00000129534,MIS18BP1
32401,44122,{'Kastor'},100506540,ENSG00000247595,MISFA
32402,44122,{'Polluks'},100506540,ENSG00000247595,MISFA
32403,27000,{'DKFZp686H18209'},126353,ENSG00000099812,MISP
32404,27000,{'Caprice'},126353,ENSG00000099812,MISP
32405,27000,{'MISP1'},126353,ENSG00000099812,MISP
32408,25207,{'LOC129531'},129531,ENSG00000158411,MITD1
32409,7105,{'MI'},4286,ENSG00000187098,MITF
32410,7105,{'bHLHe32'},4286,ENSG00000187098,MITF
32411,31136,{'FLJ33273'},131076,ENSG00000160124,MIX23
32417,13363,{'MILD1'},83881,ENSG00000185155,MIXL1
32418,13363,{'MIXL'},83881,ENSG00000185155,MIXL1
32419,7107,{'MIB-1'},4288,ENSG00000148773,MKI67
