gene_symbol,alias_symbol,ENSG_ID,collision,source
ADAM10,"AD10,AD18,CD156c,CDw156,HsT18717,MADM,RAK,kuz",ENSG00000137845,RAK,NCBI
RAB27A,"GS2,HsT18676,RAB27,RAM",ENSG00000069974,RAM,NCBI
CCDC26,"GLM7,RAM",ENSG00000229140,RAM,NCBI
RAMAC,"C15orf18,FAM103A1,HsT19360,RAM,RAMMET",ENSG00000169612,RAM,NCBI
EDDM3A,"EP3A,FAM12A,HE3-ALPHA,HE3A,HE3ALPHA,RAM1",ENSG00000181562,RAM1,NCBI
SLC20A2,"GLVR-2,GLVR2,IBGC1,IBGC2,IBGC3,MLVAR,PIT-2,PIT2,RAM1,Ram-1",ENSG00000168575,RAM1,NCBI
EDDM3B,"EP3B,FAM12B,HE3-BETA,HE3B,RAM2",ENSG00000181552,RAM2,NCBI
CDCA7L,"JPO2,R1,RAM2",ENSG00000164649,RAM2,NCBI
ZMYM2,"FIM,MYM,NECRC,RAMP,SCLL,ZNF198",ENSG00000121741,RAMP,NCBI
PAMR1,"DKFZP586H2123,FP938,RAMP",ENSG00000149090,RAMP,NCBI
DTL,"CDT2,DCAF2,L2DTL,RAMP",ENSG00000143476,RAMP,NCBI
RGPD6,"RGP6,RGPD7,RanBP2L1,RanBP2L2",ENSG00000183054,RANBP2L1,NCBI
RGPD8,"RANBP2L1,RGP8,RanBP2alpha",ENSG00000169629,RANBP2L1,NCBI
RGPD2,"NUP358,RANBP2L2,RGP2",ENSG00000185304,RANBP2L2,NCBI
RGPD6,"RGP6,RGPD7,RanBP2L1,RanBP2L2",ENSG00000183054,RANBP2L2,NCBI
RGPD1,"RGP1,RGPD2,RanBP2L2,ranBP2L6",ENSG00000187627,RANBP2L2,NCBI
RANBP9,"BPM-L,BPM90,RANBPM,RanBP7",ENSG00000010017,RANBP7,NCBI
IPO7,"Imp7,RANBP7",ENSG00000205339,RANBP7,NCBI
TERF2IP,"DRIP5,RAP1",ENSG00000166848,RAP1,NCBI
RAP1A,"C21KG,G-22K,KREV-1,KREV1,RAP1,SMGP21",ENSG00000116473,RAP1,NCBI
RABGEF1,"RABEX5,RAP1,rabex-5",ENSG00000154710,RAP1,NCBI
RAP1GAP,"RAP1GA1,RAP1GAP1,RAP1GAPII,RAPGAP",ENSG00000076864,RAP1GA1,NCBI
USP48,"DFNA85,RAP1GA1,USP31",ENSG00000090686,RAP1GA1,NCBI
RAB40B,"RAR,SEC4L",ENSG00000141542,RAR,NCBI
RARA,"NR1B1,RAR,RARalpha",ENSG00000131759,RAR,NCBI
RAB40AL,"MRXSMP,RAR2,RLGP",ENSG00000102128,RAR2,NCBI
RAB40A,"RAR2,RAR2A",ENSG00000172476,RAR2,NCBI
MASP1,"3MC1,CRARF,CRARF1,MAP-1,MAP1,MASP,MASP-3,MASP3,MAp44,PRSS5,RaRF",ENSG00000127241,RARF,NCBI
CCDC137,RaRF,ENSG00000185298,RARF,NCBI
RAB35,"H-ray,RAB1C,RAY",ENSG00000111737,RAY,NCBI
SH3YL1,RAY,ENSG00000035115,RAY,NCBI
RBMY1A1,"RBM,RBM1,RBM2,RBMY,RBMY1C,YRRM1,YRRM2",ENSG00000234414,RBM,NCBI
RBMY2DP,"RBM,RBMY2",,RBM,NCBI
RBMY1D,"RBM1,RBM2,RBMY1A1,YRRM1,YRRM2,hRBMY",ENSG00000244395,RBM1,NCBI
RBMY1A1,"RBM,RBM1,RBM2,RBMY,RBMY1C,YRRM1,YRRM2",ENSG00000234414,RBM1,NCBI
RBMXL1,RBM1,ENSG00000213516,RBM1,NCBI
RBMY1A1,"RBM,RBM1,RBM2,RBMY,RBMY1C,YRRM1,YRRM2",ENSG00000234414,RBM2,NCBI
RBMY1D,"RBM1,RBM2,RBMY1A1,YRRM1,YRRM2,hRBMY",ENSG00000244395,RBM2,NCBI
RBM8A,"BOV-1A,BOV-1B,BOV-1C,C1DELq21.1,DEL1q21.1,MDS014,RBM8,RBM8B,TAR,Y14,ZNRP,ZRNP1",ENSG00000265241,RBM8B,NCBI
RMB8AP1,RBM8B,,RBM8B,NCBI
RBMY2DP,"RBM,RBMY2",,RBMY2,NCBI
RBMY2CP,RBMY2,,RBMY2,NCBI
RENBP,"RBP,RNBP",ENSG00000102032,RBP,NCBI
SUGP1,"F23858,RBP,SF4",ENSG00000105705,RBP,NCBI
RIMBP2,"PPP1R133,RBP2,RIM-BP2",ENSG00000060709,RBP2,NCBI
KDM5A,"NEDEHC,RBBP-2,RBBP2,RBP2",ENSG00000073614,RBP2,NCBI
RBP3,"D10S64,D10S65,D10S66,IRBP,RBPI,RP66",ENSG00000265203,RBPI,NCBI
BPI,"BPIFD1,rBPI",ENSG00000101425,RBPI,NCBI
DMXL2,"DEE81,DFNA71,EIEE81,PEPNS,RC3",ENSG00000104093,RC3,NCBI
NRGN,"RC3,hng",ENSG00000154146,RC3,NCBI
RNF139,"HRCA1,RCA1,TRC8",ENSG00000170881,RCA1,NCBI
VHL,"HRCA1,RCA1,VHL1,pVHL",ENSG00000134086,RCA1,NCBI
UFL1,"KIAA0776,Maxer,NLBP,RCAD",ENSG00000014123,RCAD,NCBI
HNF1B,"ADTKD3,FJHN,HNF-1-beta,HNF-1B,HNF1beta,HNF2,HPC11,LF-B3,LFB3,MODY5,RCAD,T2D,TCF-2,TCF2,VHNF1",ENSG00000275410,RCAD,NCBI
CDH4,"CAD4,R-CAD,RCAD",ENSG00000179242,RCAD,NCBI
XRCC1,"RCC,SCAR26",ENSG00000073050,RCC,NCBI
PBRM1,"BAF180,PB1,RCC,SMARCH1",ENSG00000163939,RCC,NCBI
MET,"AUTS9,DA11,DFNB97,HGFR,RCCP2,c-Met",ENSG00000105976,RCCP2,NCBI
TFE3,"MRXSPF,RCCP2,RCCX1,TFEA,bHLHe33",ENSG00000068323,RCCP2,NCBI
CNOT9,"CAF40,CT129,RCD-1,RCD1,RQCD1",ENSG00000144580,RCD1,NCBI
KANSL3,"KIAA1310,NSL3,Rcd1",ENSG00000114982,RCD1,NCBI
DDX6,"HLR2,IDDILF,P54,RCK,Rck/p54",ENSG00000110367,RCK,NCBI
MAP3K19,"RCK,YSK4",ENSG00000176601,RCK,NCBI
RAB11FIP1,"NOEL1A,RCP,rab11-FIP1",ENSG00000156675,RCP,NCBI
OPN1LW,"CBBM,CBP,COD5,RCP,ROP",ENSG00000102076,RCP,NCBI
CRCP,"C17,CGRP-RCP,CGRPRCP,POLR3I,POLR3J,RCP,RCP9,RPC9",ENSG00000241258,RCP,NCBI
PEX7,"PBD9B,PTS2R,RCDP1,RD",ENSG00000112357,RD,NCBI
PHYH,"LN1,LNAP1,PAHX,PHYH1,RD",ENSG00000107537,RD,NCBI
NELFE,"D6S45,NELF-E,RD,RDBP,RDP",ENSG00000204356,RD,NCBI
ERMAP,"BTN5,PRO2801,RD,SC",ENSG00000164010,RD,NCBI
DYX1,RD,,RD,NCBI
DNAAF4,"CILD25,DYX1,DYX1C1,DYXC1,EKN1,RD,pf23",ENSG00000256061,RD,NCBI
ACKR3,"CMKOR1,CXC-R7,CXCR-7,CXCR7,GPR159,RDC-1,RDC1",ENSG00000144476,RDC-1,NCBI
POU4F1,"ATITHS,BRN3A,Oct-T1,RDC-1,brn-3A",ENSG00000152192,RDC-1,NCBI
ACKR3,"CMKOR1,CXC-R7,CXCR-7,CXCR7,GPR159,RDC-1,RDC1",ENSG00000144476,RDC1,NCBI
VIPR1,"HVR1,II,PACAP-R-2,PACAP-R2,RDC1,V1RG,VAPC1,VIP-R-1,VIPR,VIRG,VPAC1,VPAC1R,VPCAP1R",ENSG00000114812,RDC1,NCBI
ATP1A3,"AHC2,ATP1A1,CAPOS,DEE99,DYT12,RDP",ENSG00000105409,RDP,NCBI
NELFE,"D6S45,NELF-E,RD,RDBP,RDP",ENSG00000204356,RDP,NCBI
DPEP1,"MBD1,MDP,RDP",ENSG00000015413,RDP,NCBI
PRPH2,"AOFMD,AVMD,CACD2,DS,MDBS1,PRPH,RDS,RP7,TSPAN22,rd2",ENSG00000112619,RDS,NCBI
TST,RDS,ENSG00000128311,RDS,NCBI
WRN,"RECQ3,RECQL2,RECQL3",ENSG00000165392,RECQL2,NCBI
BLM,"BS,MGRISCE1,RECQ2,RECQL2,RECQL3",ENSG00000197299,RECQL2,NCBI
WRN,"RECQ3,RECQL2,RECQL3",ENSG00000165392,RECQL3,NCBI
BLM,"BS,MGRISCE1,RECQ2,RECQL2,RECQL3",ENSG00000197299,RECQL3,NCBI
IK,"CSA2,RED,RER",ENSG00000113141,RED,NCBI
DYRK3,"DYRK5,RED,REDK,hYAK3-2",ENSG00000143479,RED,NCBI
TFPI2,"PP5,REF1,TFPI-2",ENSG00000105825,REF1,NCBI
APEX1,"APE,APE1,APEN,APEX,APX,HAP1,REF1",ENSG00000100823,REF1,NCBI
TEAD1,"AA,NTEF-1,REF1,TCF-13,TCF13,TEAD-1,TEF-1",ENSG00000187079,REF1,NCBI
REG3G,"LPPM429,PAP IB,PAP-1B,PAP1B,PAPIB,REG III,REG-III,UNQ429",ENSG00000143954,REG-III,NCBI
REG3A,"HIP,HIP/PAP,INGAP,PAP,PAP-H,PAP1,PBCGF,REG-III,REG3",ENSG00000172016,REG-III,NCBI
REG1CP,"REG1P,REGL,RS",,REGL,NCBI
REG1B,"PSPS2,REGH,REGI-BETA,REGL",ENSG00000172023,REGL,NCBI
CES1,"ACAT,CE-1,CEH,CES2,HMSE,HMSE1,PCE-1,REH,SES1,TGH,hCE-1",ENSG00000198848,REH,NCBI
LIPE,"AOMS4,FPLD6,HSL,LHS,REH",ENSG00000079435,REH,NCBI
HSD17B11,"17-BETA-HSD11,17-BETA-HSDXI,17BHSD11,DHRS8,PAN1B,RETSDR2,SDR16C2",ENSG00000198189,RETSDR2,NCBI
SDR16C5,"EPHD-2,RDH#2,RDH-E2,RDHE2,retSDR2",ENSG00000170786,RETSDR2,NCBI
REXO1,"ELOABP1,EloA-BP1,REX1,TCEB3BP1",ENSG00000079313,REX1,NCBI
ZFP42,"REX-1,REX1,ZNF754,zfp-42",ENSG00000179059,REX1,NCBI
MTRF1,"MRF1,MTTRF1,RF1",ENSG00000120662,RF1,NCBI
ETF1,"D5S1995,ERF,ERF1,RF1,SUP45L1,TB3-1",ENSG00000120705,RF1,NCBI
SLC19A1,"CHMD,FOLT,IFC-1,IFC1,IMD114,MEGAF,REFC,RFC,RFC1,RFT-1,hRFC,hSLC19A1",ENSG00000173638,RFC,NCBI
RFC1,"A1,CANVAS,MHCBFB,PO-GA,RECC1,RFC,RFC140",ENSG00000035928,RFC,NCBI
DLEU2,"ALT1,BCMSUN,DLB2,LEU2,LINC00022,MIR15AHG,NCRNA00022,RFP2,RFP2OS,TRIM13OS",ENSG00000231607,RFP2,NCBI
TRIM13,"CAR,DLEU5,LEU5,RFP2,RNF77",ENSG00000204977,RFP2,NCBI
RGPD3,RGP3,ENSG00000153165,RGP3,NCBI
RGS3,"C2PA,RGP3",ENSG00000138835,RGP3,NCBI
RGPD4,RGP4,ENSG00000196862,RGP4,NCBI
RGS4,"RGP4,SCZD9",ENSG00000117152,RGP4,NCBI
RHD,"CD240D,DIIIc,HDFNRH,RH,RH30,RHCED,RHDVA(TT),RHDel,RHPII,RHXIII,Rh4,RhDCw,RhII,RhK562-II,RhPI,SLC42A5",ENSG00000187010,RH,NCBI
DDX21,"GUA,GURDB,II/Gu,RH,RH II/Gu,RH-II/GU,RH-II/GuA,gu-alpha",ENSG00000165732,RH,NCBI
RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,RH,NCBI
RHD,"CD240D,DIIIc,HDFNRH,RH,RH30,RHCED,RHDVA(TT),RHDel,RHPII,RHXIII,Rh4,RhDCw,RhII,RhK562-II,RhPI,SLC42A5",ENSG00000187010,RH4,NCBI
RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,RH4,NCBI
DHX9,"DDX9,LKP,NDH2,NDHII,RHA",ENSG00000135829,RHA,NCBI
HCL2,"RHA,RHC",,RHA,NCBI
RHBDD1,"RHBDL4,RRP4",ENSG00000144468,RHBDL4,NCBI
RHBDL3,"RHBDL4,VRHO",ENSG00000141314,RHBDL4,NCBI
HCL2,"RHA,RHC",,RHC,NCBI
RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,RHC,NCBI
FIP1L1,"FIP1,Rhe,hFip1",ENSG00000145216,RHE,NCBI
RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,RHE,NCBI
ARHGAP22,"RhoGAP2,RhoGap22",ENSG00000128805,RHOGAP2,NCBI
CHN1,"ARHGAP2,CHN,DURS2,NC,RHOGAP2",ENSG00000128656,RHOGAP2,NCBI
RHCE,"CD240CE,RH,RH30A,RHC,RHCe(152N),RHE,RHIXB,RHNA,RHPI,Rh4,RhIVb(J),RhVI,RhVIII,SLC42A4",ENSG00000188672,RHPI,NCBI
RHD,"CD240D,DIIIc,HDFNRH,RH,RH30,RHCED,RHDVA(TT),RHDel,RHPII,RHXIII,Rh4,RhDCw,RhII,RhK562-II,RhPI,SLC42A5",ENSG00000187010,RHPI,NCBI
EFL1,"EFTUD1,FAM42A,HsT19294,RIA1,SDS2",ENSG00000140598,RIA1,NCBI
ELF1,"EFTUD1,RIA1",ENSG00000120690,RIA1,NCBI
RIC8B,"RIC8,hSyn",ENSG00000111785,RIC8,NCBI
RIC8A,RIC8,ENSG00000177963,RIC8,NCBI
RNF34,"CARP-1,CARP1,RFI,RIF,RIFF,hRFI",ENSG00000170633,RIF,NCBI
RHOF,"ARHF,RIF",ENSG00000139725,RIF,NCBI
LRIF1,"C1orf103,FSHD3,HBiX1,RIF1",ENSG00000121931,RIF1,NCBI
INSL6,RIF1,ENSG00000120210,RIF1,NCBI
RPS15,"RIG,S15,uS19",ENSG00000115268,RIG,NCBI
DIRAS1,"Di-Ras1,GBTS1,RIG",ENSG00000176490,RIG,NCBI
DKK3,"CRRL,REIC,RIG",ENSG00000050165,RIG,NCBI
ROBO3,"HGPPS,HGPPS1,HGPS,RBIG1,RIG1",ENSG00000154134,RIG1,NCBI
PLAAT4,"HRASLS4,HRSL4,PLA1/2-3,PLAAT-4,RARRES3,RIG1,TIG3",ENSG00000133321,RIG1,NCBI
RIGI,"DDX58,RIG-I,RIG1,RLR-1,SGMRT2",ENSG00000107201,RIG1,NCBI
RIMS1,"CORD7,RAB3IP2,RIM,RIM1",ENSG00000079841,RIM,NCBI
RBBP8,"COM1,CTIP,JAWAD,JWDS,RIM,SAE2,SCKL2",ENSG00000101773,RIM,NCBI
RNF2,"BAP-1,BAP1,DING,HIPI3,LUSYAM,RING1B,RING2",ENSG00000121481,RING2,NCBI
HSD17B8,"D6S2245E,FABG,FABGL,H2-KE6,HKE6,KE6,RING2,SDR30C1,dJ1033B10.9",ENSG00000204228,RING2,NCBI
RNF5,"RING5,RMA1",ENSG00000204308,RING5,NCBI
SLC39A7,"AGM9,D6S115E,D6S2244E,H2-KE4,HKE4,KE4,RING5,ZIP7",ENSG00000112473,RING5,NCBI
ZBTB46,"BTBD4,BZEL,RINZF,ZNF340,dJ583P15.7,dJ583P15.8",ENSG00000130584,RINZF,NCBI
ZBTB10,RINZF,ENSG00000205189,RINZF,NCBI
AGFG1,"HRB,RAB,RIP",ENSG00000173744,RIP,NCBI
DGCR5,"DGCR10,DGCR9,DGS-A,DGS-B,LINC00037,NCRNA00037,POM121L5P,RIP",ENSG00000273032,RIP,NCBI
RIPK1,"AIEFL,IMD57,RIP,RIP-1,RIP1",ENSG00000137275,RIP,NCBI
DCAF1,"RIP,VPRBP",ENSG00000145041,RIP,NCBI
RPAIN,"HRIP,RIP",ENSG00000129197,RIP,NCBI
RIPK1,"AIEFL,IMD57,RIP,RIP-1,RIP1",ENSG00000137275,RIP-1,NCBI
KRR1,"HRB2,RIP-1",ENSG00000111615,RIP-1,NCBI
RIPK1,"AIEFL,IMD57,RIP,RIP-1,RIP1",ENSG00000137275,RIP1,NCBI
RALBP1,"RIP1,RLIP1,RLIP76",ENSG00000017797,RIP1,NCBI
UQCRFS1,"MC3DN10,RIP1,RIS1,RISP,UQCR5",ENSG00000169021,RIP1,NCBI
ARHGEF28,"RGNEF,RIP2,p190RHOGEF",ENSG00000214944,RIP2,NCBI
RIPK2,"CARD3,CARDIAK,CCK,GIG30,RICK,RIP2",ENSG00000104312,RIP2,NCBI
RIPK3,RIP3,ENSG00000129465,RIP3,NCBI
MPRIP,"M-RIP,MRIP,RHOIP3,RIP3,p116Rip",ENSG00000133030,RIP3,NCBI
RAB5IF,"C20orf24,CFSMR2,OPTI,PNAS-11,RCAF1,RIP5",ENSG00000101084,RIP5,NCBI
DSTYK,"CAKUT1,DustyPK,HDCMD38P,RHDNS1,RIP5,RIPK5,SPG23",ENSG00000133059,RIP5,NCBI
UQCRFS1,"MC3DN10,RIP1,RIS1,RISP,UQCR5",ENSG00000169021,RIS1,NCBI
TMEM158,"BBP,RIS1,p40BBP",ENSG00000249992,RIS1,NCBI
RITA1,"C12orf52,RITA",ENSG00000139405,RITA,NCBI
ZNF331,"RITA,ZNF361,ZNF463",ENSG00000130844,RITA,NCBI
MAPK14,"CSBP,CSBP1,CSBP2,CSPB1,EXIP,Mxi2,PRKM14,PRKM15,RK,SAPK2A,p38,p38ALPHA",ENSG00000112062,RK,NCBI
RBKS,"RBSK,RK",ENSG00000171174,RK,NCBI
GRK1,"GPRK1,RHOK,RK",ENSG00000185974,RK,NCBI
RILPL1,"GOSPEL,OPDM4,RLP1",ENSG00000188026,RLP1,NCBI
PLAAT5,"HRASLS5,HRLP5,HRSL5,PLAAT-5,RLP1,iNAT",ENSG00000168004,RLP1,NCBI
RMND1,"C6orf96,COXPD11,RMD1,bA351K16,bA351K16.3",ENSG00000155906,RMD1,NCBI
RMDN1,"CGI-90,FAM82B,RMD-1,RMD1",ENSG00000176623,RMD1,NCBI
RMDN2,"BLOCK18,FAM82A,FAM82A1,PRO34163,PYST9371,RMD-2,RMD2,RMD4",ENSG00000115841,RMD2,NCBI
CAV3,"LGMD1C,LQT9,MPDT,RMD2,VIP-21,VIP21",ENSG00000182533,RMD2,NCBI
URI1,"C19orf2,NNX3,PPP1R19,RMP,URI",ENSG00000105176,RMP,NCBI
GNA12,"HG1M1,NNX3,RMP,gep",ENSG00000146535,RMP,NCBI
ABCA4,"ABC10,ABCR,ARMD2,CORD3,FFM,RMP,RP19,STGD,STGD1",ENSG00000198691,RMP,NCBI
U2AF1,"FP793,RN,RNU2AF1,U2AF35,U2AFBP",ENSG00000160201,RN,NCBI
ZNF362,"RN,lin-29",ENSG00000160094,RN,NCBI
RNA18SN5,"RN18S1,RNA18S5",,RN18S1,NCBI
RNA18S5,RN18S1,,RN18S1,NCBI
RNA18SN4,"RN18S1,RNA18S5",,RN18S1,NCBI
RNA28SN5,"RN28S1,RNA28S5",,RN28S1,NCBI
RNA28S5,RN28S1,,RN28S1,NCBI
RNA28SN4,"RN28S1,RNA28S5",,RN28S1,NCBI
RNA5-8SN4,"RN5-8S1,RNA5-8S5",,RN5-8S1,NCBI
RNA5-8SN5,"RN5-8S1,RNA5-8S5",,RN5-8S1,NCBI
RNA5-8S5,RN5-8S1,,RN5-8S1,NCBI
RNA18SN5,"RN18S1,RNA18S5",,RNA18S5,NCBI
RNA18SN4,"RN18S1,RNA18S5",,RNA18S5,NCBI
LOC110467536,RNA18SP,,RNA18SP,NCBI
LOC110467537,RNA18SP,,RNA18SP,NCBI
LOC110467538,RNA18SP,,RNA18SP,NCBI
LOC110467533,RNA18SP,,RNA18SP,NCBI
LOC110467534,RNA18SP,,RNA18SP,NCBI
LOC110467535,RNA18SP,,RNA18SP,NCBI
RNA28SN4,"RN28S1,RNA28S5",,RNA28S5,NCBI
RNA28SN5,"RN28S1,RNA28S5",,RNA28S5,NCBI
LOC110467528,RNA28SP,,RNA28SP,NCBI
LOC110467529,RNA28SP,,RNA28SP,NCBI
LOC110467531,RNA28SP,,RNA28SP,NCBI
LOC110467527,RNA28SP,,RNA28SP,NCBI
LOC110467526,RNA28SP,,RNA28SP,NCBI
RNA45SN5,RNA45S5,,RNA45S5,NCBI
RNA45SN4,RNA45S5,,RNA45S5,NCBI
RNA5-8SN5,"RN5-8S1,RNA5-8S5",,RNA5-8S5,NCBI
RNA5-8SN4,"RN5-8S1,RNA5-8S5",,RNA5-8S5,NCBI
LOC110467524,RNA5-8SP,,RNA5-8SP,NCBI
LOC110467522,RNA5-8SP,ENSG00000283291,RNA5-8SP,NCBI
LOC110467520,RNA5-8SP,ENSG00000276871,RNA5-8SP,NCBI
LOC110467523,RNA5-8SP,ENSG00000275877,RNA5-8SP,NCBI
LOC110467521,RNA5-8SP,ENSG00000283568,RNA5-8SP,NCBI
DDX19B,"DBP5,DDX19,RNAh",ENSG00000157349,RNAH,NCBI
ASCC3,"ASC1p200,HELIC1,MRT81,RNAH",ENSG00000112249,RNAH,NCBI
TRIM34,"IFP1,RNF21",ENSG00000258659,RNF21,NCBI
TRIM6-TRIM34,"IFP1,RNF21,RNF89,TRIM34,TRIM6",ENSG00000258588,RNF21,NCBI
BRD2,"BRD2-IT1,D6S113E,FSH,FSHRG1,FSRG1,NAT,O27.1.1,RING3,RNF3",ENSG00000204256,RNF3,NCBI
PCGF3,"DONG1,RNF3,RNF3A",ENSG00000185619,RNF3,NCBI
TRIM40,RNF35,ENSG00000204614,RNF35,NCBI
TRIM61,RNF35,ENSG00000183439,RNF35,NCBI
COMMD3-BMI1,"BMI1,PCGF4,RNF51",ENSG00000269897,RNF51,NCBI
BMI1,"FLVI2/BMI1,PCGF4,RNF51,flvi-2/bmi-1",ENSG00000168283,RNF51,NCBI
TRIM6,RNF89,ENSG00000121236,RNF89,NCBI
TRIM6-TRIM34,"IFP1,RNF21,RNF89,TRIM34,TRIM6",ENSG00000258588,RNF89,NCBI
RNASEH1P1,"RNASEH1,RNASEH1P,RNH1",ENSG00000265790,RNH1,NCBI
RNASEH1,"H1RNA,PEOB2,RNH1",ENSG00000171865,RNH1,NCBI
RNASE4,"RAB1,RNS4",ENSG00000258818,RNS4,NCBI
RNASEL,"PRCA1,RNS4",ENSG00000135828,RNS4,NCBI
TRX-CAT2-1,"RNTMI,RNTMI2,TRM1,TRMI1,TRNAM2,TRNAMI1,TRNAMI2",,RNTMI2,NCBI
TRX-CAT1-2,"RNTMI1,RNTMI2,RNTMT1,TRM1,TRM2,TRMI2,TRNAM1,TRNAMI2,TRX-CAT1-3",,RNTMI2,NCBI
RNU1-4,"HSD2,HSD5,HSD6,HSD7,RNU1,RNU1D2,RNU1E2,RNU1F1,RNU1G1,RNU1G2,U1B2,U1D2,U1E2,U1F",ENSG00000207389,RNU1,NCBI
RNU1-1,"HSD1,HU1-1,RNU1,RNU1A,RNU1A3,RNU1G4,Rnu1a1,U1,U1A1",ENSG00000206652,RNU1,NCBI
RNVU1-2,"RNU1-12P,RNU1-13P,RNU1-71,RNU1P2,RNU1P6,RNVU1-11,U1.1,U1P1,U1P2A,vU1.11,vU1.2",ENSG00000238825,RNU1-12P,NCBI
RNVU1-2A,"RNU1-12P,RNU1P2,RNVU1.2a,U1P2A,vU1.2a",ENSG00000278099,RNU1-12P,NCBI
RNVU1-18,"RNU1-25,RNU1-25P,RNU1-5,RNU1P1,RNU1P9,U1.15,U1P101,U1P15,vU1.18",ENSG00000206737,RNU1-5,NCBI
RNU1-5P,RNU1-5,ENSG00000277234,RNU1-5,NCBI
RNVU1-7,"RNU1-26P,RNU1-6,RNU1-6P,RNU1-9,RNU1-9P,RNVU1-9,vU1.7,vU1.9",ENSG00000206585,RNU1-6,NCBI
RNU1-6P,RNU1-6,ENSG00000277344,RNU1-6,NCBI
RNU1-27P,"RNU1-7,RNU1-7P",ENSG00000206596,RNU1-7,NCBI
RNU1-7P,RNU1-7,ENSG00000200975,RNU1-7,NCBI
RNU1-8P,RNU1-8,ENSG00000207056,RNU1-8,NCBI
RNU1-28P,"RNU1-8,RNU1-8P",ENSG00000206588,RNU1-8,NCBI
RNU12,"CDAGS,RNU12-1,RNU12L,RNU12P,SCAR33,dJ222E13.7",ENSG00000276027,RNU12P,NCBI
RNU12-2P,"RNU12,RNU12P,U12",ENSG00000201659,RNU12P,NCBI
RNU1-11P,"RNU1P1,RNU1P5,U1P1A",,RNU1P1,NCBI
RNVU1-18,"RNU1-25,RNU1-25P,RNU1-5,RNU1P1,RNU1P9,U1.15,U1P101,U1P15,vU1.18",ENSG00000206737,RNU1P1,NCBI
RNVU1-2,"RNU1-12P,RNU1-13P,RNU1-71,RNU1P2,RNU1P6,RNVU1-11,U1.1,U1P1,U1P2A,vU1.11,vU1.2",ENSG00000238825,RNU1P2,NCBI
RNVU1-2A,"RNU1-12P,RNU1P2,RNVU1.2a,U1P2A,vU1.2a",ENSG00000278099,RNU1P2,NCBI
RNU6-31P,"RNU6-31,RNU6-6",ENSG00000207116,RNU6-6,NCBI
RNU6-6P,"RNU6-6,RNU6B,U6-6",ENSG00000272055,RNU6-6,NCBI
RBX1,"BA554C12.1,RNF75,ROC1",ENSG00000100387,ROC1,NCBI
RIT1,"NS8,RIBB,RIT,ROC1",ENSG00000143622,ROC1,NCBI
RIT2,"RIBA,RIN,ROC2",ENSG00000152214,ROC2,NCBI
RNF7,"CKBBP1,ROC2,SAG,rbx2",ENSG00000114125,ROC2,NCBI
KNSTRN,"C15orf23,HSD11,ROCHIS,SKAP,TRAF4AF1",ENSG00000128944,ROCHIS,NCBI
PIK3CD,"APDS,IMD14,IMD14A,IMD14B,P110DELTA,PI3K,ROCHIS,p110D",ENSG00000171608,ROCHIS,NCBI
MNT,"MAD6,MXD6,ROX,bHLHd3,lncRNA-HAL",ENSG00000070444,ROX,NCBI
RIOX2,"JMJD10,MDIG,MINA,MINA53,NO52,ROX",ENSG00000170854,ROX,NCBI
RIOX1,"C14orf169,JMJD9,MAPJD,NO66,ROX,URLC2,hsNO66",ENSG00000170468,ROX,NCBI
MAPRE2,"CSCSC2,EB1,EB2,RP1",ENSG00000166974,RP1,NCBI
STK19,"D6S60,D6S60E,G11,HLA-RP1,RP1",ENSG00000204344,RP1,NCBI
TMEM184B-AS1,RP1,ENSG00000235246,RP1,NCBI
STK19B,"RP2,STK19P,bPG116M5.10",,RP2,NCBI
NUDT19,RP2,ENSG00000213965,RP2,NCBI
DYNLT3,"RP3,TCTE1L,TCTEX1L",ENSG00000165169,RP3,NCBI
RPGR,"COD1,CORDX1,CRD,PCDX,RP15,RP3,XLRP3,orf15",ENSG00000156313,RP3,NCBI
MAPRE3,"EB3,EBF3,EBF3-S,RP3",ENSG00000084764,RP3,NCBI
ZBTB18,"C1DELq42q44,C1DELq43q44,C2H2-171,DEL1Q42Q44,DEL1Q43Q44,MRD22,RP58,TAZ-1,ZNF238",ENSG00000179456,RP58,NCBI
ZNF513,"HMFT0656,RP58,Zfp513",ENSG00000163795,RP58,NCBI
RBP3,"D10S64,D10S65,D10S66,IRBP,RBPI,RP66",ENSG00000265203,RP66,NCBI
ARL2BP,"BART,BART1,RP66",ENSG00000102931,RP66,NCBI
ROM1,"ROM,ROSP1,RP7,TSPAN23",ENSG00000149489,RP7,NCBI
