,NCBI_ID,gene_symbol,aliases,HGNC_ID,ENSG_ID,collision_symbol,source
4601,5825,ABCD3,ABC43|CBAS5|PMP70|PXMP1|ZWS2,67,ENSG00000117528,PXMP1,NCBI
4600,5824,PEX19,D1S2223E|HK33|PBD12A|PMP1|PMPI|PXF|PXMP1,9713,ENSG00000162735,PXMP1,NCBI
16641,91662,NLRP12,CLR19.3|FCAS2|NALP12|PAN6|PYPAF7|RNO|RNO2,22938,ENSG00000142405,PYPAF7,NCBI
19760,204801,NLRP11,CLR19.6|NALP11|NOD17|PAN10|PYPAF6|PYPAF7,22945,ENSG00000179873,PYPAF7,NCBI
4029,5132,PDC,MEKA|PHD|PhLOP|PhLP,8759,ENSG00000116703,PhLP,NCBI
3993,5082,PDCL,PhLP,8770,ENSG00000136940,PhLP,NCBI
7831,10056,FARSB,FARSLB|FRSB|HSPC173|NEDBLLA|PheHB|PheRS|RILDBC|RILDBC1|RJBS,17800,ENSG00000116120,PheRS,NCBI
8357,10667,FARS2,COXPD14|FARS1|HSPC320|PheRS|SPG77|mtPheRS,21062,ENSG00000145982,PheRS,NCBI
25646,619465,ERVK-8,ERVK8|HERV-K115|PR|Protease|Proteinase|envK6,32302,,Protease,NCBI
36578,100616101,ERVK-10,PR|Protease|Proteinase,39004,,Protease,NCBI
37110,100775105,ERVK-18,HERV-K18|PR|Protease|Proteinase|c1_C|env,39025,,Protease,NCBI
36580,100616103,ERVK-21,Endo-Rev2|PR|Protease|Proteinase|c12_A|envK1,39035,,Protease,NCBI
37344,100862683,ERVK-25,PR|Protease|Proteinase|c11_A,39039,,Protease,NCBI
37345,100862684,ERVK-24,HERV-K101|PR|Protease|Proteinase|c22_A,39038,,Protease,NCBI
36579,100616102,ERVK-9,PR|Protease|Proteinase|polymerase,39005,,Protease,NCBI
46857,105376906,ERVK-19,HERV-K(C19)|P1.8|PR|Protease|Proteinase|envK3|polymerase,39026,,Protease,NCBI
36578,100616101,ERVK-10,PR|Protease|Proteinase,39004,,Proteinase,NCBI
36580,100616103,ERVK-21,Endo-Rev2|PR|Protease|Proteinase|c12_A|envK1,39035,,Proteinase,NCBI
36579,100616102,ERVK-9,PR|Protease|Proteinase|polymerase,39005,,Proteinase,NCBI
37345,100862684,ERVK-24,HERV-K101|PR|Protease|Proteinase|c22_A,39038,,Proteinase,NCBI
46857,105376906,ERVK-19,HERV-K(C19)|P1.8|PR|Protease|Proteinase|envK3|polymerase,39026,,Proteinase,NCBI
37110,100775105,ERVK-18,HERV-K18|PR|Protease|Proteinase|c1_C|env,39025,,Proteinase,NCBI
25646,619465,ERVK-8,ERVK8|HERV-K115|PR|Protease|Proteinase|envK6,32302,,Proteinase,NCBI
37344,100862683,ERVK-25,PR|Protease|Proteinase|c11_A,39039,,Proteinase,NCBI
21493,338442,HCAR2,GPR109A|HCA2|HM74a|HM74b|NIACR1|PUMAG|Puma-g,24827,ENSG00000182782,Puma-g,NCBI
6865,8843,HCAR3,GPR109B|HCA3|HM74|PUMAG|Puma-g,16824,ENSG00000255398,Puma-g,NCBI
1651,2058,EPRS1,EARS|EPRS|GLUPRORS|HLD15|PARS|PIG32|QARS|QPRS,3418,ENSG00000136628,QARS,NCBI
4614,5859,QARS1,GLNRS|MSCCA|PRO2195|QARS,9751,ENSG00000172053,QARS,NCBI
10292,27089,UQCRQ,MC3DN4|QCR8|QP-C|QPC|UQCR7,29594,ENSG00000164405,QP-C,NCBI
5912,7381,UQCRB,MC3DN3|QCR7|QP-C|QPC|UQBC|UQBP|UQCR6|UQPC,12582,ENSG00000156467,QP-C,NCBI
10292,27089,UQCRQ,MC3DN4|QCR8|QP-C|QPC|UQCR7,29594,ENSG00000164405,QPC,NCBI
5912,7381,UQCRB,MC3DN3|QCR7|QP-C|QPC|UQBC|UQBP|UQCR6|UQPC,12582,ENSG00000156467,QPC,NCBI
12811,55536,CDCA7L,JPO2|R1|RAM2,30777,ENSG00000164649,R1,NCBI
741,910,CD1B,CD1|CD1A|R1,1635,ENSG00000158485,R1,NCBI
9790,25953,PNKD,BRP17|DYT8|FKSG19|FPD1|KIPP1184|MR-1|MR-1S|MR1|PDC|PKND1|PNKD1|R1|TAHCCP2,9153,ENSG00000127838,R1,NCBI
4932,6240,RRM1,PEOB6|R1|RIR1|RR1,10451,ENSG00000167325,R1,NCBI
3014,3732,CD82,4F9|C33|GR15|IA4|KAI1|R2|SAR2|ST6|TSPAN27,6210,ENSG00000085117,R2,NCBI
744,913,CD1E,CD1A|R2,1638,ENSG00000158488,R2,NCBI
4933,6241,RRM2,C2orf48|R2|RR2|RR2M,10452,ENSG00000171848,R2,NCBI
4643,5889,RAD51C,BROVCA3|FANCO|R51H3|RAD51L2,9820,ENSG00000108384,R51H3,NCBI
4646,5892,RAD51D,BROVCA4|R51H3|RAD51L3|TRAD,9823,ENSG00000185379,R51H3,NCBI
4616,5861,RAB1A,RAB1|YPT1,9758,ENSG00000138069,RAB1,NCBI
4773,6038,RNASE4,RAB1|RNS4,10047,ENSG00000258818,RAB1,NCBI
12250,54734,RAB39A,K28|RAB39,16521,ENSG00000179331,RAB39,NCBI
15673,83871,RAB34,NARR|OFD20|RAB39|RAH,16519,ENSG00000109113,RAB39,NCBI
6209,7879,RAB7A,CMT2B|PRO2706|RAB7,9788,ENSG00000075785,RAB7,NCBI
21473,338382,RAB7B,RAB7,30513,ENSG00000276600,RAB7,NCBI
4774,6039,RNASE6,RAD1|RNS6|RNasek6,10048,ENSG00000169413,RAD1,NCBI
4928,6236,RRAD,RAD|RAD1|REM3,10446,ENSG00000166592,RAD1,NCBI
1663,2072,ERCC4,ERCC11|FANCQ|RAD1|XFEPS|XPF,3436,ENSG00000175595,RAD1,NCBI
12303,54821,ERCC6L,PICH|RAD26L,20794,ENSG00000186871,RAD26L,NCBI
22460,375748,ERCC6L2,BMFS2|C9orf102|HEBO|RAD26L|SR278,26922,ENSG00000182150,RAD26L,NCBI
18961,154064,RAET1L,RAET1H|ULBP6,16798,ENSG00000155918,RAET1H,NCBI
15161,80328,ULBP2,ALCAN-alpha|N2DL2|NKG2DL2|RAET1H|RAET1L,14894,ENSG00000131015,RAET1H,NCBI
4645,5891,MOK,RAGE|RAGE-1|RAGE1|STK30,9833,ENSG00000080823,RAGE,NCBI
152,177,AGER,RAGE|SCARJ1|sRAGE,320,ENSG00000204305,RAGE,NCBI
11954,53358,SHC3,N-Shc|NSHC|RAI|SHCC,18181,ENSG00000148082,RAI,NCBI
8495,10848,PPP1R13L,ARCME|CMAEA|IASPP|NKIP1|RAI|RAI4,18838,ENSG00000104881,RAI,NCBI
2139,2657,GDF1,CERS1|CHTD6|DORV|DTGA3|LAG1|LASS1|RAI|UOG1,4214,ENSG00000130283,RAI,NCBI
4783,6050,RNH1,IIAE12|RAI|RNH,10074,ENSG00000023191,RAI,NCBI
1441,1797,DXO,DOM3L|DOM3Z|NG6|RAI1,2992,ENSG00000204348,RAI1,NCBI
25278,493901,RNASE12,HEL-S-85p|RAI1,24211,ENSG00000258436,RAI1,NCBI
84,102,ADAM10,AD10|AD18|CD156c|CDw156|HsT18717|MADM|RAK|kuz,188,ENSG00000137845,RAK,NCBI
1968,2444,FRK,GTK|PTK5|RAK,3955,ENSG00000111816,RAK,NCBI
15600,83640,RAMAC,C15orf18|FAM103A1|HsT19360|RAM|RAMMET,31022,ENSG00000169612,RAM,NCBI
18091,137196,CCDC26,GLM7|RAM,28416,ENSG00000229140,RAM,NCBI
4628,5873,RAB27A,GS2|HsT18676|RAB27|RAM,9766,ENSG00000069974,RAM,NCBI
5211,6575,SLC20A2,GLVR-2|GLVR2|IBGC1|IBGC2|IBGC3|MLVAR|PIT-2|PIT2|RAM1|Ram-1,10947,ENSG00000168575,RAM1,NCBI
8516,10876,EDDM3A,EP3A|FAM12A|HE3-ALPHA|HE3A|HE3ALPHA|RAM1,16978,ENSG00000181562,RAM1,NCBI
12811,55536,CDCA7L,JPO2|R1|RAM2,30777,ENSG00000164649,RAM2,NCBI
14117,64184,EDDM3B,EP3B|FAM12B|HE3-BETA|HE3B|RAM2,19223,ENSG00000181552,RAM2,NCBI
11785,51514,DTL,CDT2|DCAF2|L2DTL|RAMP,30288,ENSG00000143476,RAMP,NCBI
6138,7750,ZMYM2,FIM|MYM|NECRC|RAMP|SCLL|ZNF198,12989,ENSG00000121741,RAMP,NCBI
9744,25891,PAMR1,DKFZP586H2123|FP938|RAMP,24554,ENSG00000149090,RAMP,NCBI
12089,54386,TERF2IP,DRIP5|RAP1,19246,ENSG00000166848,RAP1,NCBI
10441,27342,RABGEF1,RABEX5|RAP1|rabex-5,17676,ENSG00000154710,RAP1,NCBI
4658,5906,RAP1A,C21KG|G-22K|KREV-1|KREV1|RAP1|SMGP21,9855,ENSG00000116473,RAP1,NCBI
4661,5909,RAP1GAP,RAP1GA1|RAP1GAP1|RAP1GAPII|RAPGAP,9858,ENSG00000076864,RAP1GA1,NCBI
15825,84196,USP48,DFNA85|RAP1GA1|USP31,18533,ENSG00000090686,RAP1GA1,NCBI
4666,5914,RARA,NR1B1|RAR|RARalpha,9864,ENSG00000131759,RAR,NCBI
8596,10966,RAB40B,RAR|SEC4L,18284,ENSG00000141542,RAR,NCBI
20535,282808,RAB40AL,MRXSMP|RAR2|RLGP,25410,ENSG00000102128,RAR2,NCBI
18341,142684,RAB40A,RAR2|RAR2A,18283,ENSG00000172476,RAR2,NCBI
10135,26751,SH3YL1,RAY,29546,ENSG00000035115,RAY,NCBI
8641,11021,RAB35,H-ray|RAB1C|RAY,9774,ENSG00000111737,RAY,NCBI
4692,5940,RBMY1A1,RBM|RBM1|RBM2|RBMY|RBMY1C|YRRM1|YRRM2,9912,ENSG00000234414,RBM,NCBI
22025,347598,RBMY2DP,RBM|RBMY2,23259,,RBM,NCBI
4692,5940,RBMY1A1,RBM|RBM1|RBM2|RBMY|RBMY1C|YRRM1|YRRM2,9912,ENSG00000234414,RBM1,NCBI
22512,378949,RBMY1D,RBM1|RBM2|RBMY1A1|YRRM1|YRRM2|hRBMY,23915,ENSG00000244395,RBM1,NCBI
25284,494115,RBMXL1,RBM1,25073,ENSG00000213516,RBM1,NCBI
22512,378949,RBMY1D,RBM1|RBM2|RBMY1A1|YRRM1|YRRM2|hRBMY,23915,ENSG00000244395,RBM2,NCBI
4692,5940,RBMY1A1,RBM|RBM1|RBM2|RBMY|RBMY1C|YRRM1|YRRM2,9912,ENSG00000234414,RBM2,NCBI
16938,112846,RMB8AP1,RBM8B,13426,,RBM8B,NCBI
7733,9939,RBM8A,BOV-1A|BOV-1B|BOV-1C|C1DELq21.1|DEL1q21.1|MDS014|RBM8|RBM8B|TAR|Y14|ZNRP|ZRNP1,9905,ENSG00000265241,RBM8B,NCBI
18204,140123,RBMY2CP,RBMY2,23260,,RBMY2,NCBI
22025,347598,RBMY2DP,RBM|RBMY2,23259,,RBMY2,NCBI
13809,57794,SUGP1,F23858|RBP|SF4,18643,ENSG00000105705,RBP,NCBI
4717,5973,RENBP,RBP|RNBP,9959,ENSG00000102032,RBP,NCBI
4679,5927,KDM5A,NEDEHC|RBBP-2|RBBP2|RBP2,9886,ENSG00000073614,RBP2,NCBI
9441,23504,RIMBP2,PPP1R133|RBP2|RIM-BP2,30339,ENSG00000060709,RBP2,NCBI
3850,4900,NRGN,RC3|hng,8000,ENSG00000154146,RC3,NCBI
9300,23312,DMXL2,DEE81|DFNA71|EIEE81|PEPNS|RC3,2938,ENSG00000104093,RC3,NCBI
5947,7428,VHL,HRCA1|RCA1|VHL1|pVHL,12687,ENSG00000134086,RCA1,NCBI
8818,11236,RNF139,HRCA1|RCA1|TRC8,17023,ENSG00000170881,RCA1,NCBI
824,1002,CDH4,CAD4|R-CAD|RCAD,1763,ENSG00000179242,RCAD,NCBI
9350,23376,UFL1,KIAA0776|Maxer|NLBP|RCAD,23039,ENSG00000014123,RCAD,NCBI
5517,6928,HNF1B,ADTKD3|FJHN|HNF-1-beta|HNF-1B|HNF1beta|HNF2|HPC11|LF-B3|LFB3|MODY5|RCAD|T2D|TCF-2|TCF2|VHNF1,11630,ENSG00000275410,RCAD,NCBI
6015,7515,XRCC1,RCC|SCAR26,12828,ENSG00000073050,RCC,NCBI
12614,55193,PBRM1,BAF180|PB1|RCC|SMARCH1,30064,ENSG00000163939,RCC,NCBI
5607,7030,TFE3,MRXSPF|RCCP2|RCCX1|TFEA|bHLHe33,11752,ENSG00000068323,RCCP2,NCBI
3403,4233,MET,AUTS9|DA11|DFNB97|HGFR|RCCP2|c-Met,7029,ENSG00000105976,RCCP2,NCBI
15051,80122,MAP3K19,RCK|YSK4,26249,ENSG00000176601,RCK,NCBI
1346,1656,DDX6,HLR2|IDDILF|P54|RCK|Rck/p54,2747,ENSG00000110367,RCK,NCBI
10412,27297,CRCP,C17|CGRP-RCP|CGRPRCP|POLR3I|POLR3J|RCP|RCP9|RPC9,17888,ENSG00000241258,RCP,NCBI
15111,80223,RAB11FIP1,NOEL1A|RCP|rab11-FIP1,30265,ENSG00000156675,RCP,NCBI
4703,5956,OPN1LW,CBBM|CBP|COD5|RCP|ROP,9936,ENSG00000102076,RCP,NCBI
1502,1867,DYX1,RD,,,RD,NCBI
4139,5264,PHYH,LN1|LNAP1|PAHX|PHYH1|RD,8940,ENSG00000107537,RD,NCBI
19177,161582,DNAAF4,CILD25|DYX1|DYX1C1|DYXC1|EKN1|RD|pf23,21493,ENSG00000256061,RD,NCBI
6240,7936,NELFE,D6S45|NELF-E|RD|RDBP|RDP,13974,ENSG00000204356,RD,NCBI
4083,5191,PEX7,PBD9B|PTS2R|RCDP1|RD,8860,ENSG00000112357,RD,NCBI
17036,114625,ERMAP,BTN5|PRO2801|RD|SC,15743,ENSG00000164010,RD,NCBI
4297,5457,POU4F1,ATITHS|BRN3A|Oct-T1|RDC-1|brn-3A,9218,ENSG00000152192,RDC-1,NCBI
13393,57007,ACKR3,CMKOR1|CXC-R7|CXCR-7|CXCR7|GPR159|RDC-1|RDC1,23692,ENSG00000144476,RDC-1,NCBI
13393,57007,ACKR3,CMKOR1|CXC-R7|CXCR-7|CXCR7|GPR159|RDC-1|RDC1,23692,ENSG00000144476,RDC1,NCBI
5952,7433,VIPR1,HVR1|II|PACAP-R-2|PACAP-R2|RDC1|V1RG|VAPC1|VIP-R-1|VIPR|VIRG|VPAC1|VPAC1R|VPCAP1R,12694,ENSG00000114812,RDC1,NCBI
6240,7936,NELFE,D6S45|NELF-E|RD|RDBP|RDP,13974,ENSG00000204356,RDP,NCBI
1443,1800,DPEP1,MBD1|MDP|RDP,3002,ENSG00000015413,RDP,NCBI
399,478,ATP1A3,AHC2|ATP1A1|CAPOS|DEE99|DYT12|RDP,801,ENSG00000105409,RDP,NCBI
4706,5961,PRPH2,AOFMD|AVMD|CACD2|DS|MDBS1|PRPH|RDS|RP7|TSPAN22|rd2,9942,ENSG00000112619,RDS,NCBI
5814,7263,TST,RDS,12388,ENSG00000128311,RDS,NCBI
522,641,BLM,BS|MGRISCE1|RECQ2|RECQL2|RECQL3,1058,ENSG00000197299,RECQL2,NCBI
5996,7486,WRN,RECQ3|RECQL2|RECQL3,12791,ENSG00000165392,RECQL2,NCBI
5996,7486,WRN,RECQ3|RECQL2|RECQL3,12791,ENSG00000165392,RECQL3,NCBI
522,641,BLM,BS|MGRISCE1|RECQ2|RECQL2|RECQL3,1058,ENSG00000197299,RECQL3,NCBI
6530,8444,DYRK3,DYRK5|RED|REDK|hYAK3-2,3094,ENSG00000143479,RED,NCBI
2867,3550,IK,CSA2|RED|RER,5958,ENSG00000113141,RED,NCBI
6265,7980,TFPI2,PP5|REF1|TFPI-2,11761,ENSG00000105825,REF1,NCBI
5582,7003,TEAD1,AA|NTEF-1|REF1|TCF-13|TCF13|TEAD-1|TEF-1,11714,ENSG00000187079,REF1,NCBI
273,328,APEX1,APE|APE1|APEN|APEX|APX|HAP1|REF1,587,ENSG00000100823,REF1,NCBI
17867,130120,REG3G,LPPM429|PAP IB|PAP-1B|PAP1B|PAPIB|REG III|REG-III|UNQ429,29595,ENSG00000143954,REG-III,NCBI
3980,5068,REG3A,HIP|HIP/PAP|INGAP|PAP|PAP-H|PAP1|PBCGF|REG-III|REG3,8601,ENSG00000172016,REG-III,NCBI
4713,5969,REG1CP,REG1P|REGL|RS,9953,,REGL,NCBI
4712,5968,REG1B,PSPS2|REGH|REGI-BETA|REGL,9952,ENSG00000172023,REGL,NCBI
880,1066,CES1,ACAT|CE-1|CEH|CES2|HMSE|HMSE1|PCE-1|REH|SES1|TGH|hCE-1,1863,ENSG00000198848,REH,NCBI
3217,3991,LIPE,AOMS4|FPLD6|HSL|LHS|REH,6621,ENSG00000079435,REH,NCBI
17962,132625,ZFP42,REX-1|REX1|ZNF754|zfp-42,30949,ENSG00000179059,REX1,NCBI
13575,57455,REXO1,ELOABP1|EloA-BP1|REX1|TCEB3BP1,24616,ENSG00000079313,REX1,NCBI
7447,9617,MTRF1,MRF1|MTTRF1|RF1,7469,ENSG00000120662,RF1,NCBI
1682,2107,ETF1,D5S1995|ERF|ERF1|RF1|SUP45L1|TB3-1,3477,ENSG00000120705,RF1,NCBI
5209,6573,SLC19A1,CHMD|FOLT|IFC-1|IFC1|IMD114|MEGAF|REFC|RFC|RFC1|RFT-1|hRFC|hSLC19A1,10937,ENSG00000173638,RFC,NCBI
4723,5981,RFC1,A1|CANVAS|MHCBFB|PO-GA|RECC1|RFC|RFC140,9969,ENSG00000035928,RFC,NCBI
7961,10206,TRIM13,CAR|DLEU5|LEU5|RFP2|RNF77,9976,ENSG00000204977,RFP2,NCBI
6868,8847,DLEU2,ALT1|BCMSUN|DLB2|LEU2|LINC00022|MIR15AHG|NCRNA00022|RFP2|RFP2OS|TRIM13OS,13748,ENSG00000231607,RFP2,NCBI
27086,653489,RGPD3,RGP3,32416,ENSG00000153165,RGP3,NCBI
4740,5998,RGS3,C2PA|RGP3,9999,ENSG00000138835,RGP3,NCBI
20979,285190,RGPD4,RGP4,32417,ENSG00000196862,RGP4,NCBI
4741,5999,RGS4,RGP4|SCZD9,10000,ENSG00000117152,RGP4,NCBI
4749,6007,RHD,CD240D|DIIIc|HDFNRH|RH|RH30|RHCED|RHDVA(TT)|RHDel|RHPII|RHXIII|Rh4|RhDCw|RhII|RhK562-II|RhPI|SLC42A5,10009,ENSG00000187010,RH,NCBI
4748,6006,RHCE,CD240CE|RH|RH30A|RHC|RHCe(152N)|RHE|RHIXB|RHNA|RHPI|Rh4|RhIVb(J)|RhVI|RhVIII|SLC42A4,10008,ENSG00000188672,RH,NCBI
7112,9188,DDX21,GUA|GURDB|II/Gu|RH|RH II/Gu|RH-II/GU|RH-II/GuA|gu-alpha,2744,ENSG00000165732,RH,NCBI
1349,1660,DHX9,DDX9|LKP|NDH2|NDHII|RHA,2750,ENSG00000135829,RHA,NCBI
2487,3057,HCL2,RHA|RHC,,,RHA,NCBI
15848,84236,RHBDD1,RHBDL4|RRP4,23081,ENSG00000144468,RHBDL4,NCBI
19200,162494,RHBDL3,RHBDL4|VRHO,16502,ENSG00000141314,RHBDL4,NCBI
2487,3057,HCL2,RHA|RHC,,,RHC,NCBI
4748,6006,RHCE,CD240CE|RH|RH30A|RHC|RHCe(152N)|RHE|RHIXB|RHNA|RHPI|Rh4|RhIVb(J)|RhVI|RhVIII|SLC42A4,10008,ENSG00000188672,RHC,NCBI
1593,1997,ELF1,EFTUD1|RIA1,3316,ENSG00000120690,RIA1,NCBI
14711,79631,EFL1,EFTUD1|FAM42A|HsT19294|RIA1|SDS2,25789,ENSG00000140598,RIA1,NCBI
13974,60626,RIC8A,RIC8,29550,ENSG00000177963,RIC8,NCBI
12610,55188,RIC8B,RIC8|hSyn,25555,ENSG00000111785,RIC8,NCBI
15091,80196,RNF34,CARP-1|CARP1|RFI|RIF|RIFF|hRFI,17297,ENSG00000170633,RIF,NCBI
12150,54509,RHOF,ARHF|RIF,15703,ENSG00000139725,RIF,NCBI
8768,11172,INSL6,RIF1,6089,ENSG00000120210,RIF1,NCBI
13005,55791,LRIF1,C1orf103|FSHD3|HBiX1|RIF1,30299,ENSG00000121931,RIF1,NCBI
4909,6209,RPS15,RIG|S15|uS19,10388,ENSG00000115268,RIG,NCBI
10313,27122,DKK3,CRRL|REIC|RIG,2893,ENSG00000050165,RIG,NCBI
18641,148252,DIRAS1,Di-Ras1|GBTS1|RIG,19127,ENSG00000176490,RIG,NCBI
4672,5920,PLAAT4,HRASLS4|HRSL4|PLA1/2-3|PLAAT-4|RARRES3|RIG1|TIG3,9869,ENSG00000133321,RIG1,NCBI
9510,23586,RIGI,DDX58|RIG-I|RIG1|RLR-1|SGMRT2,19102,ENSG00000107201,RIG1,NCBI
14127,64221,ROBO3,HGPPS|HGPPS1|HGPS|RBIG1|RIG1,13433,ENSG00000154134,RIG1,NCBI
4684,5932,RBBP8,COM1|CTIP|JAWAD|JWDS|RIM|SAE2|SCKL2,9891,ENSG00000101773,RIM,NCBI
9050,22999,RIMS1,CORD7|RAB3IP2|RIM|RIM1,17282,ENSG00000079841,RIM,NCBI
4778,6045,RNF2,BAP-1|BAP1|DING|HIPI3|LUSYAM|RING1B|RING2,10061,ENSG00000121481,RING2,NCBI
6233,7923,HSD17B8,D6S2245E|FABG|FABGL|H2-KE6|HKE6|KE6|RING2|SDR30C1|dJ1033B10.9,3554,ENSG00000204228,RING2,NCBI
6232,7922,SLC39A7,AGM9|D6S115E|D6S2244E|H2-KE4|HKE4|KE4|RING5|ZIP7,4927,ENSG00000112473,RING5,NCBI
4781,6048,RNF5,RING5|RMA1,10068,ENSG00000204308,RING5,NCBI
18240,140685,ZBTB46,BTBD4|BZEL|RINZF|ZNF340|dJ583P15.7|dJ583P15.8,16094,ENSG00000130584,RINZF,NCBI
14400,65986,ZBTB10,RINZF,30953,ENSG00000205189,RINZF,NCBI
9945,26220,DGCR5,DGCR10|DGCR9|DGS-A|DGS-B|LINC00037|NCRNA00037|POM121L5P|RIP,16757,ENSG00000273032,RIP,NCBI
7547,9730,DCAF1,RIP|VPRBP,30911,ENSG00000145041,RIP,NCBI
2664,3267,AGFG1,HRB|RAB|RIP,5175,ENSG00000173744,RIP,NCBI
6775,8737,RIPK1,AIEFL|IMD57|RIP|RIP-1|RIP1,10019,ENSG00000137275,RIP,NCBI
15873,84268,RPAIN,HRIP|RIP,28641,ENSG00000129197,RIP,NCBI
6775,8737,RIPK1,AIEFL|IMD57|RIP|RIP-1|RIP1,10019,ENSG00000137275,RIP-1,NCBI
8710,11103,KRR1,HRB2|RIP-1,5176,ENSG00000111615,RIP-1,NCBI
8562,10928,RALBP1,RIP1|RLIP1|RLIP76,9841,ENSG00000017797,RIP1,NCBI
5915,7386,UQCRFS1,MC3DN10|RIP1|RIS1|RISP|UQCR5,12587,ENSG00000169021,RIP1,NCBI
6775,8737,RIPK1,AIEFL|IMD57|RIP|RIP-1|RIP1,10019,ENSG00000137275,RIP1,NCBI
6797,8767,RIPK2,CARD3|CARDIAK|CCK|GIG30|RICK|RIP2,10020,ENSG00000104312,RIP2,NCBI
14139,64283,ARHGEF28,RGNEF|RIP2|p190RHOGEF,30322,ENSG00000214944,RIP2,NCBI
9177,23164,MPRIP,M-RIP|MRIP|RHOIP3|RIP3|p116Rip,30321,ENSG00000133030,RIP3,NCBI
8653,11035,RIPK3,RIP3,10021,ENSG00000129465,RIP3,NCBI
9661,25778,DSTYK,CAKUT1|DustyPK|HDCMD38P|RHDNS1|RIP5|RIPK5|SPG23,29043,ENSG00000133059,RIP5,NCBI
13110,55969,RAB5IF,C20orf24|CFSMR2|OPTI|PNAS-11|RCAF1|RIP5,15870,ENSG00000101084,RIP5,NCBI
5915,7386,UQCRFS1,MC3DN10|RIP1|RIS1|RISP|UQCR5,12587,ENSG00000169021,RIS1,NCBI
9757,25907,TMEM158,BBP|RIS1|p40BBP,30293,ENSG00000249992,RIS1,NCBI
12774,55422,ZNF331,RITA|ZNF361|ZNF463,15489,ENSG00000130844,RITA,NCBI
16216,84934,RITA1,C12orf52|RITA,25925,ENSG00000139405,RITA,NCBI
1160,1432,MAPK14,CSBP|CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA,6876,ENSG00000112062,RK,NCBI
14066,64080,RBKS,RBSK|RK,30325,ENSG00000171174,RK,NCBI
4753,6011,GRK1,GPRK1|RHOK|RK,10013,ENSG00000185974,RK,NCBI
22162,353116,RILPL1,GOSPEL|OPDM4|RLP1,26814,ENSG00000188026,RLP1,NCBI
17272,117245,PLAAT5,HRASLS5|HRLP5|HRSL5|PLAAT-5|RLP1|iNAT,24978,ENSG00000168004,RLP1,NCBI
11510,51115,RMDN1,CGI-90|FAM82B|RMD-1|RMD1,24285,ENSG00000176623,RMD1,NCBI
12463,55005,RMND1,C6orf96|COXPD11|RMD1|bA351K16|bA351K16.3,21176,ENSG00000155906,RMD1,NCBI
701,859,CAV3,LGMD1C|LQT9|MPDT|RMD2|VIP-21|VIP21,1529,ENSG00000182533,RMD2,NCBI
18833,151393,RMDN2,BLOCK18|FAM82A|FAM82A1|PRO34163|PYST9371|RMD-2|RMD2|RMD4,26567,ENSG00000115841,RMD2,NCBI
6765,8725,URI1,C19orf2|NNX3|PPP1R19|RMP|URI,13236,ENSG00000105176,RMP,NCBI
2226,2768,GNA12,HG1M1|NNX3|RMP|gep,4380,ENSG00000146535,RMP,NCBI
18,24,ABCA4,ABC10|ABCR|ARMD2|CORD3|FFM|RMP|RP19|STGD|STGD1,34,ENSG00000198691,RMP,NCBI
5850,7307,U2AF1,FP793|RN|RNU2AF1|U2AF35|U2AFBP,12453,ENSG00000160201,RN,NCBI
18688,149076,ZNF362,RN|lin-29,18079,ENSG00000160094,RN,NCBI
55989,110255169,RNA18S5,RN18S1,37657,,RN18S1,NCBI
28473,100008588,RNA18SN5,RN18S1|RNA18S5,53531,,RN18S1,NCBI
55024,109864273,RNA18SN4,RN18S1|RNA18S5,53528,,RN18S1,NCBI
28474,100008589,RNA28SN5,RN28S1|RNA28S5,53532,,RN28S1,NCBI
55023,109864272,RNA28SN4,RN28S1|RNA28S5,53527,,RN28S1,NCBI
55988,110255168,RNA28S5,RN28S1,37659,,RN28S1,NCBI
55990,110255170,RNA5-8S5,RN5-8S1,37660,,RN5-8S1,NCBI
28472,100008587,RNA5-8SN5,RN5-8S1|RNA5-8S5,53533,,RN5-8S1,NCBI
55025,109864274,RNA5-8SN4,RN5-8S1|RNA5-8S5,53529,,RN5-8S1,NCBI
55024,109864273,RNA18SN4,RN18S1|RNA18S5,53528,,RNA18S5,NCBI
28473,100008588,RNA18SN5,RN18S1|RNA18S5,53531,,RNA18S5,NCBI
56026,110467537,LOC110467537,RNA18SP,,,RNA18SP,NCBI
56023,110467534,LOC110467534,RNA18SP,,,RNA18SP,NCBI
56024,110467535,LOC110467535,RNA18SP,,,RNA18SP,NCBI
56027,110467538,LOC110467538,RNA18SP,,,RNA18SP,NCBI
56022,110467533,LOC110467533,RNA18SP,,,RNA18SP,NCBI
56025,110467536,LOC110467536,RNA18SP,,,RNA18SP,NCBI
28474,100008589,RNA28SN5,RN28S1|RNA28S5,53532,,RNA28S5,NCBI
55023,109864272,RNA28SN4,RN28S1|RNA28S5,53527,,RNA28S5,NCBI
56020,110467531,LOC110467531,RNA28SP,,,RNA28SP,NCBI
56018,110467528,LOC110467528,RNA28SP,,,RNA28SP,NCBI
56017,110467527,LOC110467527,RNA28SP,,,RNA28SP,NCBI
56016,110467526,LOC110467526,RNA28SP,,,RNA28SP,NCBI
56019,110467529,LOC110467529,RNA28SP,,,RNA28SP,NCBI
55022,109864271,RNA45SN4,RNA45S5,53526,,RNA45S5,NCBI
