,alias_symbol,gene_symbol,ENSG_ID,source,gene_symbol_count
2275,PAPPAS,"PAPPA-AS1, TBX4","ENSG00000256040, ENSG00000121075",NCBI Info,15
997,FAM25A,"FAM25BP, FAM25G","nan, ENSG00000189090",NCBI Info,15
972,EST,"MAP3K8, SULT1E1","ENSG00000107968, ENSG00000109193",NCBI Info,15
2289,PAT1,"APPBP2, SLC36A1","ENSG00000062725, ENSG00000123643",NCBI Info,15
948,EPF5,"HSPE1P28, UBE2S","ENSG00000230081, ENSG00000108106",NCBI Info,15
937,ELOA3,"ELOA3P, ELOA3BP","nan, ENSG00000288607",NCBI Info,15
2294,PBI,"SMR3A, APOBEC3C","ENSG00000109208, ENSG00000244509",NCBI Info,15
847,DRB1,"RBM45, HLA-DRB1","ENSG00000155636, ENSG00000196126",NCBI Info,15
2305,PCDH2,"PCDHG@, PCDHGC3","nan, ENSG00000240184",NCBI Info,15
2325,PDZD5C,"FRMPD2B, FRMPD2","ENSG00000150175, ENSG00000170324",NCBI Info,15
2327,PDZK5C,"FRMPD2B, FRMPD2","ENSG00000150175, ENSG00000170324",NCBI Info,15
2331,PEHO,"ZNHIT3, CCDC88A","ENSG00000273611, ENSG00000115355",NCBI Info,15
772,DCR2,"CCR6, TNFRSF10D","ENSG00000112486, ENSG00000173530",NCBI Info,15
3407,p6,"EXOSC9, S100A12","ENSG00000123737, ENSG00000163221",NCBI Info,15
1108,GARI-L1,"GARIN1B, GARIN2","ENSG00000135248, ENSG00000172717",NCBI Info,15
999,FAM25C,"FAM25BP, FAM25G","nan, ENSG00000189090",NCBI Info,15
836,DOR,"OPRD1, TP53INP2","ENSG00000116329, ENSG00000078804",NCBI Info,15
779,DEC1,"BHLHE40, DELEC1","ENSG00000134107, ENSG00000173077",NCBI Info,15
1138,GDN,"MAML3, SERPINE2","ENSG00000196782, ENSG00000135919",NCBI Info,15
1031,FCG1,"FCGR1BP, FCGR1A","ENSG00000198019, ENSG00000150337",NCBI Info,15
825,DNAJ,"DNAJA2, DNAJC14","ENSG00000069345, ENSG00000135392",NCBI Info,15
1183,GOUT4,"SLC17A3, UAQTL4","ENSG00000124564, nan",NCBI Info,15
3357,p10,"S100A10, EXOSC3","ENSG00000197747, ENSG00000107371",NCBI Info,15
1126,GCE,"GCSH, GLDC, AMT","ENSG00000140905, ENSG00000178445, ENSG00000145020",NCBI Info,15
4192,GIF,"MIF, MT3, CBLIF","ENSG00000240972, ENSG00000087250, ENSG00000134812",ENSG,15
2197,OX2R,"CD200R1, HCRTR2","ENSG00000163606, ENSG00000137252",NCBI Info,15
1105,GAL7,"LGALS7B, LGALS7","ENSG00000178934, ENSG00000205076",NCBI Info,15
4183,GCP2,"TUBGCP2, GOLGA4","ENSG00000130640, ENSG00000144674",ENSG,15
1152,GIF,"CBLIF, MT3, MIF","ENSG00000134812, ENSG00000087250, ENSG00000240972",NCBI Info,15
1172,GLUT8,"SLC2A8, SLC2A12","ENSG00000136856, ENSG00000146411",NCBI Info,15
24,AGS3,"RNASEH2C, GPSM1","ENSG00000172922, ENSG00000160360",HGNC,15
2163,OR19-12,"OR7A3P, OR7E25P","nan, nan",NCBI Info,15
4227,GSTAP2,"GSTA10P, GSTA7P","ENSG00000230845, ENSG00000237674",ENSG,15
3176,TSK4,"TSSK4, SH3PXD2B","ENSG00000139908, ENSG00000174705",NCBI Info,15
3047,TDPX2,"PRDX1, PRDX1P1","ENSG00000117450, nan",NCBI Info,14
2227, SAPL,"NUSAP1, PPP6R3","ENSG00000137804, ENSG00000110075",ENSG,14
3226,UDPGT 1-1,"UGT1A1, UGT1A8","ENSG00000241635, ENSG00000242366",NCBI Info,14
1898, PIG1,"LGALS7, NUFIP2","ENSG00000205076, ENSG00000108256",ENSG,14
3050,TEBP,"PTGES3, NKX2-1","ENSG00000110958, ENSG00000136352",NCBI Info,14
3192,TUBA2,"TUBA3C, TUBA3D","ENSG00000198033, ENSG00000075886",NCBI Info,14
2412, STRA13,"CENPX, BHLHE40","ENSG00000169689, ENSG00000134107",ENSG,14
435,JDP1,"BATF3, DNAJC12","ENSG00000123685, ENSG00000108176",HGNC,14
3193,TUBB2,"TUBB2A, TUBB4B","ENSG00000137267, ENSG00000188229",NCBI Info,14
3073,TIH1,"RUVBL1, PHLDA3","ENSG00000175792, ENSG00000174307",NCBI Info,14
2339, SMAC3L,"GUSBP2, GUSBP4","ENSG00000290474, ENSG00000239650",ENSG,14
3201,U19,"SNORA74A, EAF2","ENSG00000200959, ENSG00000145088",NCBI Info,14
2404, STD,"SULT2A1, ZAP70","ENSG00000105398, ENSG00000115085",ENSG,14
2658, TRB1,"TAS2R14, TRIB1","ENSG00000276541, ENSG00000173334",ENSG,14
1905, PIR-B,"LILRB3, LILRB1","ENSG00000275019, ENSG00000277134",ENSG,14
1906, PIRB,"LILRB3, LILRB1","ENSG00000204577, ENSG00000274669",ENSG,14
2391, SPRING,"TRIM9, SPRING1","ENSG00000100505, ENSG00000111412",ENSG,14
2311, SIP-1,"ZEB2, SLC9A3R2","ENSG00000169554, ENSG00000065054",ENSG,14
3058,TFIIA,"GTF2A1, GTF2A2","ENSG00000165417, ENSG00000140307",NCBI Info,14
3218,UBC7,"UBE2G2, UBE2G1","ENSG00000184787, ENSG00000132388",NCBI Info,14
3282,WC1,"CD163L1, ATP7B","ENSG00000177675, ENSG00000123191",NCBI Info,14
3215,UBC4,"UBE2D2, UBE2L1","ENSG00000131508, nan",NCBI Info,14
2165, RP42,"KLHL7, DCUN1D1","ENSG00000122550, ENSG00000043093",ENSG,14
1995, PRO1,"ZMPSTE24, LMNA","ENSG00000084073, ENSG00000160789",ENSG,14
2582, THC2,"MASTL, ANKRD26","ENSG00000120539, ENSG00000107890",ENSG,14
3230,UGT,"SLC35A2, UGT1A","ENSG00000102100, nan",NCBI Info,14
3181,TSSK1,"TSSK1A, TSSK1B","nan, ENSG00000212122",NCBI Info,14
2111, RINZF,"ZBTB10, ZBTB46","ENSG00000205189, ENSG00000130584",ENSG,14
2337, SMA3-L,"GUSBP2, GUSBP4","ENSG00000290474, ENSG00000239650",ENSG,14
2181, RPS17L1,"RPS17, RPS17P2","ENSG00000182774, ENSG00000197575",ENSG,14
2011, PRR2,"PNRC1, NECTIN2","ENSG00000146278, ENSG00000130202",ENSG,14
3217,UBC6,"UBE2J2, UBE2J1","ENSG00000160087, ENSG00000198833",NCBI Info,14
3189,TTY11,"TTTY12, TTTY11","ENSG00000237048, ENSG00000180910",NCBI Info,14
3292,XAGE-1,"XAGE1A, XAGE1B","ENSG00000204379, ENSG00000204382",NCBI Info,14
3219,UBCH8,"UBE2E2, UBE2L6","ENSG00000182247, ENSG00000156587",NCBI Info,14
3220,UBH1,"USP12, USP12P1","ENSG00000152484, nan",NCBI Info,14
3223,UCMD1,"COL6A2, COL6A3","ENSG00000142173, ENSG00000163359",NCBI Info,14
3188,TTTY9,"TTTY9B, TTTY9A","ENSG00000131007, ENSG00000242153",NCBI Info,14
3063,TFP,"INHCAP, TRIM39","nan, ENSG00000204599",NCBI Info,14
2432, SYT14L,"SYT14P1, SYT16","ENSG00000215127, ENSG00000139973",ENSG,14
2167, RP58,"ZBTB18, ZNF513","ENSG00000179456, ENSG00000163795",ENSG,14
3421,pH2A/f,"H2AC11, H2AC5P","ENSG00000196787, nan",NCBI Info,14
3067,THC2,"MASTL, ANKRD26","ENSG00000120539, ENSG00000107890",NCBI Info,14
3339,dJ353E16.2,"TTC28-AS1, MN1","ENSG00000235954, ENSG00000169184",NCBI Info,14
3352,iPLA1A,"DDHD2, SEC23IP","ENSG00000085788, ENSG00000107651",NCBI Info,14
126, CAF1,"CHAF1B, CHAF1A","ENSG00000159259, ENSG00000167670",ENSG,14
3343,eIF-4C,"EIF1AX, EIF1AY","ENSG00000173674, ENSG00000198692",NCBI Info,14
671, GID2,"RMND5A, RMND5B","ENSG00000153561, ENSG00000145916",ENSG,14
689, GOT1,"GOLT1A, GOLT1B","ENSG00000174567, ENSG00000111711",ENSG,14
719, H2A/q,"H2AC18, H2AC20","ENSG00000288825, ENSG00000184260",ENSG,14
746, H5,"FGFR1, SEPTIN4","ENSG00000077782, ENSG00000108387",ENSG,14
763, HCCR-2,"BRI3BP, LETMD1","ENSG00000184992, ENSG00000050426",ENSG,14
3134,TRB3,"TRIB3, TAS2R13","ENSG00000101255, ENSG00000212128",NCBI Info,14
1248, LRF,"ZBTB7A, CREBRF","ENSG00000178951, ENSG00000164463",ENSG,14
3344,eIF-4D,"EIF5AL1, EIF5A","ENSG00000253626, ENSG00000132507",NCBI Info,14
1114, KOX31,"ZNF33A, ZNF33B","ENSG00000189180, ENSG00000196693",ENSG,14
37, AT1,"SLC33A1, AGTR1","ENSG00000169359, ENSG00000144891",ENSG,14
1134, KS1,"ZNF382, CXCL14","ENSG00000161298, ENSG00000145824",ENSG,14
1145, LAGE2A,"CTAG1A, CTAG1B","ENSG00000268651, ENSG00000184033",ENSG,14
1193, LIP1,"STK11IP, CENPJ","ENSG00000144589, ENSG00000151849",ENSG,14
496, FCGR3,"FCGR3A, FCGR3B","ENSG00000203747, ENSG00000162747",ENSG,14
495, FCGR2,"FCGR2A, FCGR2B","ENSG00000143226, ENSG00000072694",ENSG,14
492, FCG3,"FCGR3B, FCGR3A","ENSG00000162747, ENSG00000203747",ENSG,14
491, FCG2,"FCGR2B, FCGR2A","ENSG00000072694, ENSG00000143226",ENSG,14
3255,UTR,"UTS2R, SLC14A2","ENSG00000181408, ENSG00000132874",NCBI Info,14
52, B3GNT1,"B3GNT2, B4GAT1","ENSG00000170340, ENSG00000174684",ENSG,14
158, CDK11-p110,"CDK11A, CDK11B","ENSG00000008128, ENSG00000248333",ENSG,14
3133,TRB2,"TAS2R10, TRIB2","ENSG00000121318, ENSG00000071575",NCBI Info,14
3284,WMS,"FBN1, ADAMTS10","ENSG00000166147, ENSG00000142303",NCBI Info,14
3354,lnc,"SCARNA10, TMC6","ENSG00000239002, ENSG00000141524",NCBI Info,14
159, CDK11-p46,"CDK11B, CDK11A","ENSG00000248333, ENSG00000008128",ENSG,14
3406,p59,"GORASP2, H3P27","ENSG00000115806, nan",NCBI Info,14
160, CDK11-p58,"CDK11B, CDK11A","ENSG00000248333, ENSG00000008128",ENSG,14
174, CFAG,"S100A9, S100A8","ENSG00000163220, ENSG00000143546",ENSG,14
181, CGRP,"S100A12, CALCA","ENSG00000163221, ENSG00000110680",ENSG,14
203, COD5,"OPN1LW, OPN1MW","ENSG00000102076, ENSG00000268221",ENSG,14
3132,TRB1,"TRIB1, TAS2R14","ENSG00000173334, ENSG00000212127",NCBI Info,14
372, DMT1,"SLC11A2, DMRT1","ENSG00000110911, ENSG00000137090",ENSG,14
3377,p240,"RALGAPA1, TEP1","ENSG00000174373, ENSG00000129566",NCBI Info,14
3374,p220,"RALGAPA2, NPAT","ENSG00000188559, ENSG00000149308",NCBI Info,14
443, ETL1,"LGI1, SMARCAD1","ENSG00000108231, ENSG00000163104",ENSG,14
1194, LIP2,"ANXA2, ANXA2P3","ENSG00000182718, ENSG00000216740",ENSG,14
3326,ZYG11,"ZYG11A, ZYG11B","ENSG00000203995, ENSG00000162378",NCBI Info,14
3232,UGT-1C,"UGT1A3, UGT1A6","ENSG00000288702, ENSG00000167165",NCBI Info,14
3254,UTA,"MORN4, SLC14A2","ENSG00000171160, ENSG00000132874",NCBI Info,14
1669, NSE2,"NSMCE2, LRATD2","ENSG00000156831, ENSG00000168672",ENSG,14
3414,p70,"ANXA6, UBASH3B","ENSG00000197043, ENSG00000154127",NCBI Info,14
3286,WRS,"KCNQ1, EIF2AK3","ENSG00000053918, ENSG00000172071",NCBI Info,14
119,ALS19,"ERBB4, HNRNPA1","ENSG00000178568, ENSG00000135486",NCBI Info,14
183,ARH1,"LDLRAP1, ADPRH","ENSG00000157978, ENSG00000144843",NCBI Info,14
3253,UT2,"ARMH4, SLC14A2","ENSG00000139971, ENSG00000132874",NCBI Info,14
1485, MRP6,"S100A12, ABCC6","ENSG00000163221, ENSG00000091262",ENSG,14
1481, MRP-L15,"MRPL19, MRPL15","ENSG00000115364, ENSG00000137547",ENSG,14
1276, MAGE1,"MAGEA1, MAGED4","ENSG00000198681, ENSG00000154545",ENSG,14
3245,UNQ192,"GPR89A, GPR89B","ENSG00000117262, ENSG00000188092",NCBI Info,14
3242,UGT2,"SLC35A2, UGGT2","ENSG00000102100, ENSG00000102595",NCBI Info,14
1818, PA,"EPB42, BLOC1S6","ENSG00000166947, ENSG00000104164",ENSG,14
3241,UGT1E,"UGT1A6, UGT1A5","ENSG00000167165, ENSG00000288705",NCBI Info,14
3240,UGT1C,"UGT1A6, UGT1A3","ENSG00000167165, ENSG00000288702",NCBI Info,14
3237,UGT1.3,"UGT1A3, UGT1A6","ENSG00000288702, ENSG00000167165",NCBI Info,14
3235,UGT1-03,"UGT1A3, UGT1A6","ENSG00000288702, ENSG00000167165",NCBI Info,14
3143,TRIP,"LRRFIP1, TRAIP","ENSG00000124831, ENSG00000183763",NCBI Info,14
1635, NL2,"MMEL1, ANGPTL4","ENSG00000142606, ENSG00000167772",ENSG,14
3293,XAGE1,"XAGE1A, XAGE1B","ENSG00000204379, ENSG00000204382",NCBI Info,14
3294,XAP3,"RBCK1, ATP6AP1","ENSG00000125826, ENSG00000071553",NCBI Info,14
1381, MGC5228,"PRSS30P, SRSF1","ENSG00000172460, ENSG00000136450",ENSG,14
1409, MIP1,"MAPKAP1, TNPO1","ENSG00000119487, ENSG00000083312",ENSG,14
3317,ZNF20,"ZNF197, ZNF121","ENSG00000186448, ENSG00000197961",NCBI Info,14
3314,ZIP4,"TEX11, SLC39A4","ENSG00000120498, ENSG00000147804",NCBI Info,14
1478, MRG2,"MEIS3, MEIS3P1","ENSG00000105419, ENSG00000179277",ENSG,14
1479, MRK,"MAP3K20, CILK1","ENSG00000091436, ENSG00000112144",ENSG,14
1706, OLF4p,"OR7A2P, OR7A1P","ENSG00000172148, ENSG00000268834",ENSG,14
1512, MTS1,"CDKN2A, S100A4","ENSG00000147889, ENSG00000196154",ENSG,14
158,APC7,"ANAPC7, SCARA3","ENSG00000196510, ENSG00000168077",NCBI Info,14
246,AUGA,"ALKAL1, ALKAL2","ENSG00000196711, ENSG00000189292",NCBI Info,14
1499, MST,"MSTO1, MAP3K10","ENSG00000125459, ENSG00000130758",ENSG,14
3303,YMR292W,"GOLT1A, GOLT1B","ENSG00000174567, ENSG00000111711",NCBI Info,14
1550, NAT3,"NAA20, SLC38A4","ENSG00000173418, ENSG00000139209",ENSG,14
3302,YDR084C,"TVP23A, TVP23B","ENSG00000166676, ENSG00000171928",NCBI Info,14
1629, NKIR,"TACR1, CD300LF","ENSG00000115353, ENSG00000186074",ENSG,14
419, EIF4A,"EIF4A2, EIF4A1","ENSG00000156976, ENSG00000161960",ENSG,14
1571,IMP-3,"IGF2BP3, BPNT2","ENSG00000136231, ENSG00000104331",NCBI Info,14
3030,TCRBV14S1,"TRBV14, TRBV27","ENSG00000275743, ENSG00000211752",NCBI Info,14
265,B61,"TNFAIP1, EFNA1","ENSG00000109079, ENSG00000169242",NCBI Info,14
162,APM-1,"ADIPOQ, ZBTB7C","ENSG00000181092, ENSG00000184828",NCBI Info,14
163,APM1,"ADIPOQ, ZBTB7C","ENSG00000181092, ENSG00000184828",NCBI Info,14
1973, PRAF1,"RABAC1, POLR1E","ENSG00000105404, ENSG00000137054",ENSG,14
193,ARP11,"ACTR3C, ACTR3B","ENSG00000106526, ENSG00000133627",NCBI Info,14
204,ARTS,"SEPTIN4, PRPS1","ENSG00000108387, ENSG00000147224",NCBI Info,14
211,ASC1,"TRIP4, SLC7A10","ENSG00000103671, ENSG00000130876",NCBI Info,14
223,AT2,"AGTR2, PGR-AS1","ENSG00000180772, nan",NCBI Info,14
225,AT744.2,"CCL4L1, CCL4L2","nan, ENSG00000276070",NCBI Info,14
231,ATP1A1,"ATP1A3, ATP1A4","ENSG00000105409, ENSG00000132681",NCBI Info,14
241,ATS2,"COL4A4, COL4A3","ENSG00000081052, ENSG00000169031",NCBI Info,14
3312,ZIP2,"SHOC1, SLC39A2","ENSG00000165181, ENSG00000165794",NCBI Info,14
257,B17,"NDUFB6, DONSON","ENSG00000165264, ENSG00000159147",NCBI Info,14
261,B37,"ATN1, C21orf62","ENSG00000111676, ENSG00000205929",NCBI Info,14
262,B3GNT1,"B3GNT2, B4GAT1","ENSG00000170340, ENSG00000174684",NCBI Info,14
952,UT2,"ARMH4, SLC14A2","ENSG00000139971, ENSG00000132874",HGNC,14
369,C20orf45,"PRELID3B, GNAS","ENSG00000101166, ENSG00000087460",NCBI Info,14
453,CCL4L,"CCL4L1, CCL4L2","nan, ENSG00000276070",NCBI Info,14
305,BGP,"BGLAP, CEACAM1","ENSG00000242252, ENSG00000079385",NCBI Info,14
306,BGR,"ACSBG2, CLEC7A","ENSG00000130377, ENSG00000172243",NCBI Info,14
326,BRIGHT,"ARID3A, ARID1B","ENSG00000116017, ENSG00000049618",NCBI Info,14
342,C10orf77,"CHTOP, MFSD13A","ENSG00000160679, ENSG00000138111",NCBI Info,14
347,C11orf4,"GPR137, MRPL49","ENSG00000173264, ENSG00000149792",NCBI Info,14
350,C12orf2,"RASSF8, CSRNP2","ENSG00000123094, ENSG00000110925",NCBI Info,14
363,C18orf53,"HMSD, SERPINB8","ENSG00000221887, ENSG00000166401",NCBI Info,14
395,CAC1,"CACUL1, TMEM54","ENSG00000151893, ENSG00000121900",NCBI Info,14
152,AOS1,"ARHGAP31, SAE1","ENSG00000031081, ENSG00000142230",NCBI Info,14
400,CAHL,"YTHDF2, YTHDC2","ENSG00000198492, ENSG00000047188",NCBI Info,14
401,CAIN,"NUP214, CABIN1","ENSG00000126883, ENSG00000099991",NCBI Info,14
418,CAP3,"ST14, SERPINB9","ENSG00000149418, ENSG00000170542",NCBI Info,14
442,CBBM,"OPN1LW, OPN1MW","ENSG00000102076, ENSG00000268221",NCBI Info,14
445,CBG,"GBA3, SERPINA6","ENSG00000249948, ENSG00000170099",NCBI Info,14
160,APG1,"ADGRG6, HSPA4L","ENSG00000112414, ENSG00000164070",NCBI Info,14
159,APE,"CCDC88A, APEX1","ENSG00000115355, ENSG00000100823",NCBI Info,14
964,YDR084C,"TVP23B, TVP23A","ENSG00000171928, ENSG00000166676",HGNC,14
965,YMR292W,"GOLT1A, GOLT1B","ENSG00000174567, ENSG00000111711",HGNC,14
107,ALDC,"ALDOC, ALDH1A1","ENSG00000109107, ENSG00000165092",NCBI Info,14
6,60B8AG,"S100A9, S100A8","ENSG00000163220, ENSG00000143546",NCBI Info,14
281,BCAP,"PHF11, PIK3AP1","ENSG00000136147, ENSG00000155629",NCBI Info,14
967,ZAP,"YLPM1, ZC3HAV1","ENSG00000119596, ENSG00000105939",HGNC,14
971,ZIP4,"SLC39A4, TEX11","ENSG00000147804, ENSG00000120498",HGNC,14
1027,p58,"H3P20, KIR2DL3","ENSG00000250351, ENSG00000243772",HGNC,14
1036,pH2A/f,"H2AC11, H2AC5P","ENSG00000196787, ENSG00000234816",HGNC,14
1,12-LOX,"ALOX12, ALOX15","ENSG00000108839, ENSG00000161905",NCBI Info,14
2,2F1,"SLC25A5, KLRG1","ENSG00000005022, ENSG00000139187",NCBI Info,14
5,464.2,"CCL3L3, CCL3L1","ENSG00000276085, nan",NCBI Info,14
22,AAAT,"SLC1A7, SLC1A5","ENSG00000162383, ENSG00000105281",NCBI Info,14
75,AGC1,"SLC25A12, ACAN","ENSG00000115840, ENSG00000157766",NCBI Info,14
44,ACP,"CPAT1, NDUFAB1","nan, ENSG00000004779",NCBI Info,14
45,ACRP,"SPAG7, CTNNAL1","ENSG00000091640, ENSG00000119326",NCBI Info,14
49,ACSM2,"ACSM2B, ACSM2A","ENSG00000066813, ENSG00000183747",NCBI Info,14
52,ACTL6,"ACTL6A, ACTL6B","ENSG00000136518, ENSG00000077080",NCBI Info,14
53,ACVRLK4,"TGFBR1, ACVR1B","ENSG00000106799, ENSG00000135503",NCBI Info,14
64,ADPN,"ADIPOQ, PNPLA3","ENSG00000181092, ENSG00000100344",NCBI Info,14
68,ADRA1,"ADRA1D, ADRA1B","ENSG00000171873, ENSG00000170214",NCBI Info,14
73,AG2,"C11orf96, AGR2","ENSG00000187479, ENSG00000106541",NCBI Info,14
110,ALDR1,"AKR1A1, AKR1B1","ENSG00000117448, ENSG00000085662",NCBI Info,14
691,PIG1,"LGALS7, NUFIP2","ENSG00000205076, ENSG00000108256",HGNC,14
126,AMAC1,"CCL18, SLC35G3","ENSG00000275385, ENSG00000164729",NCBI Info,14
714,CTP9,"XAGE1B, XAGE1A","ENSG00000204382, ENSG00000204379",NCBI Info,14
250,EIF2B,"EIF2B2, EIF2B4","ENSG00000119718, ENSG00000115211",HGNC,14
143,ANG1,"TM7SF2, ANGPT1","ENSG00000149809, ENSG00000154188",NCBI Info,14
149,ANT1,"PRPF6, SLC25A4","ENSG00000101161, ENSG00000151729",NCBI Info,14
446,CBL-3,"CBLC, VTRNA2-1","ENSG00000142273, ENSG00000278815",NCBI Info,14
461,CD16,"FCGR3A, FCGR3B","ENSG00000203747, ENSG00000162747",NCBI Info,14
941,UBC7,"UBE2G1, UBE2G2","ENSG00000132388, ENSG00000184787",HGNC,14
726,CXorf2,"SLITRK2, TEX28","ENSG00000185985, ENSG00000278057",NCBI Info,14
670,CT-2,"CD5L, SLC6A10P","ENSG00000073754, ENSG00000214617",NCBI Info,14
676,CT12.1,"XAGE1A, XAGE1B","ENSG00000204379, ENSG00000204382",NCBI Info,14
687,CT45-4,"CT45A3, CT45A5","ENSG00000269096, ENSG00000228836",NCBI Info,14
690,CT45A2,"CT45A9, CT45A8","ENSG00000270946, ENSG00000278085",NCBI Info,14
691,CT45A4,"CT45A3, CT45A5","ENSG00000269096, ENSG00000228836",NCBI Info,14
693,CT45A6,"CT45A5, CT45A7","ENSG00000228836, ENSG00000273696",NCBI Info,14
694,CT45A7,"CT45A5, CT45A6","ENSG00000228836, ENSG00000278289",NCBI Info,14
695,CT45A8,"CT45A9, CT45A2","ENSG00000270946, ENSG00000271449",NCBI Info,14
696,CT45A9,"CT45A8, CT45A2","ENSG00000278085, ENSG00000271449",NCBI Info,14
701,CT6.1,"CTAG1B, CTAG1A","ENSG00000184033, ENSG00000268651",NCBI Info,14
707,CTA,"PCYT1A, CERNA3","ENSG00000161217, ENSG00000253603",NCBI Info,14
471,CD97,"ADGRE2, ADGRE5","ENSG00000127507, ENSG00000123146",NCBI Info,14
135,AMY,"COL25A1, OLFM1","ENSG00000188517, ENSG00000130558",NCBI Info,14
472,CD98,"SLC7A5, SLC3A2","ENSG00000103257, ENSG00000168003",NCBI Info,14
737,CYP2D,"CYP2D6, CYP2D7","ENSG00000100197, nan",NCBI Info,14
717,CTR1,"CALCR, SLC31A1","ENSG00000004948, ENSG00000136868",NCBI Info,14
742,CYPL1,"CYP51A1, PPIL1","ENSG00000001630, ENSG00000137168",NCBI Info,14
746,D14S1460,"BANF1P1, BANF1","nan, ENSG00000175334",NCBI Info,14
747,D17S1718,"CCL3L3, CCL3L1","ENSG00000276085, nan",NCBI Info,14
748,D2,"IGHD2-15, DIO2","ENSG00000211918, ENSG00000211448",NCBI Info,14
751,DA1,"IGHD4-11, TPM2","ENSG00000232543, ENSG00000198467",NCBI Info,14
763,DAP4,"THAP12, DLGAP4","ENSG00000137492, ENSG00000080845",NCBI Info,14
764,DAR,"ADRA1D, ATP2A2","ENSG00000171873, ENSG00000174437",NCBI Info,14
773,DD,"AKR1C2, ATP2A2","ENSG00000151632, ENSG00000174437",NCBI Info,14
794,DFNA52,"DFNA42, POU4F3","nan, ENSG00000091010",NCBI Info,14
808,DIA2,"DIAPH2, DIAPH3","ENSG00000147202, ENSG00000139734",NCBI Info,14
815,DK1,"IGHD5-12, DOLK","ENSG00000211921, ENSG00000175283",NCBI Info,14
821,DM2,"CNBP, IGHD1-14","ENSG00000169714, ENSG00000227108",NCBI Info,14
862,DSK2,"UBQLN2, UBQLN1","ENSG00000188021, ENSG00000135018",NCBI Info,14
667,CSS3,"CHSY3, SMARCB1","ENSG00000198108, ENSG00000099956",NCBI Info,14
656,CSBP,"HNRNPK, MAPK14","ENSG00000165119, ENSG00000112062",NCBI Info,14
643,CRP,"CSRP1, PPIAP10","ENSG00000159176, ENSG00000224530",NCBI Info,14
639,CRIPTO,"TDGF1P3, TDGF1","ENSG00000225366, ENSG00000241186",NCBI Info,14
468,CD277,"BTN3A1, BTN3A2","ENSG00000026950, ENSG00000186470",NCBI Info,14
462,CD16A,"FCGR3A, FCGR3B","ENSG00000203747, ENSG00000162747",NCBI Info,14
686,CT45-3,"CT45A3, CT45A5","ENSG00000269096, ENSG00000228836",NCBI Info,14
484,CDK11-p110,"CDK11B, CDK11A","ENSG00000248333, ENSG00000008128",NCBI Info,14
614,CP27,"CFDP1, CYP27A1","ENSG00000153774, ENSG00000135929",NCBI Info,14
618,CPN2,"CPNE2, CYP11B2","ENSG00000140848, ENSG00000179142",NCBI Info,14
505,CFAG,"S100A8, S100A9","ENSG00000143546, ENSG00000163220",NCBI Info,14
609,COX11P,"COX11P1, COX11","nan, ENSG00000166260",NCBI Info,14
486,CDK11-p58,"CDK11A, CDK11B","ENSG00000008128, ENSG00000248333",NCBI Info,14
513,CGI-141,"GOLT1A, GOLT1B","ENSG00000174567, ENSG00000111711",NCBI Info,14
514,CGRP,"CALCA, S100A12","ENSG00000110680, ENSG00000163221",NCBI Info,14
542,CKMT1,"CKMT1A, CKMT1B","ENSG00000223572, ENSG00000237289",NCBI Info,14
544,CKS1,"CKS1BP7, CKS1B","nan, ENSG00000173207",NCBI Info,14
549,CLAC,"COL25A1, ATCAY","ENSG00000188517, ENSG00000167654",NCBI Info,14
522,CHED2,"SLC4A11, OVOL2","ENSG00000088836, ENSG00000125850",NCBI Info,14
552,CLDN21,"CLDN22, CLDN24","ENSG00000177300, ENSG00000185758",NCBI Info,14
594,CNR1,"PCDHA4, PCDHA@","ENSG00000204967, nan",NCBI Info,14
603,COII,"MTCO2P12, COX2","ENSG00000229344, nan",NCBI Info,14
602,COD5,"OPN1MW, OPN1LW","ENSG00000268221, ENSG00000102076",NCBI Info,14
601,COD4,"CACNA1F, PDE6C","ENSG00000102001, ENSG00000095464",NCBI Info,14
598,COAS3,"PFN1P3, PFN1P2","nan, ENSG00000270392",NCBI Info,14
487,CDK4I,"CDKN2B, CDKN2A","ENSG00000147883, ENSG00000147889",NCBI Info,14
569,CLS,"CRLS1, RPS6KA3","ENSG00000088766, ENSG00000177189",NCBI Info,14
590,CNAP1,"CEP250, NCAPD2","ENSG00000126001, ENSG00000010292",NCBI Info,14
870,TCRAV19S1,"TRAV41, TRAV19","ENSG00000211820, ENSG00000211799",HGNC,14
551,CLC2,"LGALS14, CLCN2","ENSG00000006659, ENSG00000114859",NCBI Info,14
611,COX4,"COX4I2, COX4I1","ENSG00000131055, ENSG00000131143",NCBI Info,14
195,CS-1,"ITPRID2, MYOZ2","ENSG00000138434, ENSG00000172399",HGNC,14
185,CPN1,"CYP11B1, CPNE1","ENSG00000160882, ENSG00000214078",HGNC,14
629,CRA,"LUC7L3, MTMR11","ENSG00000108848, ENSG00000014914",NCBI Info,14
945,UGT,"SLC35A2, UGT1A","ENSG00000102100, nan",HGNC,14
931,U19,"SNORA74A, EAF2","ENSG00000200959, ENSG00000145088",HGNC,14
867,DUSP27,"STYXL2, DUSP29","ENSG00000198842, ENSG00000188716",NCBI Info,14
266,ETL1,"LGI1, SMARCAD1","ENSG00000108231, ENSG00000163104",HGNC,14
174,CNR1,"PCDHA@, PCDHA4","nan, ENSG00000204967",HGNC,14
176,COD5,"OPN1LW, OPN1MW","ENSG00000102076, ENSG00000268221",HGNC,14
