HGNC ID	Approved symbol	Gene group ID
HGNC:6969	MDGI	
HGNC:6970	MDH1	
HGNC:17836	MDH1B	
HGNC:54968	MDH1P1	
HGNC:54969	MDH1P2	
HGNC:6971	MDH2	
HGNC:6972	MDK	
HGNC:29917	MDM1	
HGNC:6973	MDM2	58|89
HGNC:6974	MDM4	89|58
HGNC:54898	MDM4P1	
HGNC:18302	MDN1	413
HGNC:40837	MDN1-AS1	1987
HGNC:28781	MDP1	702
HGNC:6975	MDR1	
HGNC:6976	MDR3	
HGNC:6977	MDRS1	
HGNC:6978	MDRV	
HGNC:6979	MDS1	
HGNC:29633	MDS2	1992
HGNC:6980	MDU1	
HGNC:6981	MDU2	
HGNC:6982	MDU3	
HGNC:6983	ME1	
HGNC:6984	ME2	
HGNC:49809	ME2P1	
HGNC:6985	ME3	
HGNC:54182	ME3-DT	1990
HGNC:6986	MEA1	
HGNC:25674	MEAF6	1691|1634
HGNC:42660	MEAF6P1	
HGNC:29325	MEAK7	2055
HGNC:6987	MEAX	
HGNC:6988	MEB	
HGNC:6989	MECL1	
HGNC:3498	MECOM	1197|487|28
HGNC:40368	MECOM-AS1	1987
HGNC:6990	MECP2	1025
HGNC:19691	MECR	
HGNC:6991	MED	
HGNC:9234	MED1	1061
HGNC:17903	MED4	1061
HGNC:39213	MED4-AS1	1987
HGNC:19970	MED6	1061
HGNC:45164	MED6P1	
HGNC:2378	MED7	1061
HGNC:19971	MED8	1061
HGNC:40908	MED8-AS1	1987
HGNC:25487	MED9	1061
HGNC:28760	MED10	1061
HGNC:32687	MED11	1061
HGNC:11957	MED12	1061
HGNC:16050	MED12L	1061
HGNC:22474	MED13	1061
HGNC:22962	MED13L	1061|1691
HGNC:38733	MED13P1	
HGNC:2370	MED14	1061
HGNC:40162	MED14OS	
HGNC:2371	MED14P1	
HGNC:14248	MED15	1061
HGNC:19271	MED15P1	
HGNC:48651	MED15P2	
HGNC:48652	MED15P3	
HGNC:48653	MED15P4	
HGNC:48654	MED15P5	
HGNC:48655	MED15P6	
HGNC:48656	MED15P7	
HGNC:48657	MED15P8	
HGNC:44130	MED15P9	
HGNC:17556	MED16	362|1061
HGNC:2375	MED17	1061
HGNC:25944	MED18	1061
HGNC:29600	MED19	1061
HGNC:16840	MED20	1061
HGNC:11473	MED21	1061
HGNC:11477	MED22	1061
HGNC:2372	MED23	1061
HGNC:22963	MED24	1691|1835|1061
HGNC:28845	MED25	1061|1691
HGNC:2376	MED26	1061
HGNC:2377	MED27	1061
HGNC:24628	MED28	1061
HGNC:55567	MED28-DT	1990
HGNC:45078	MED28P1	
HGNC:45079	MED28P2	
HGNC:45080	MED28P3	
HGNC:45081	MED28P4	
HGNC:45082	MED28P5	
HGNC:45083	MED28P6	
HGNC:45084	MED28P7	
HGNC:45085	MED28P8	
HGNC:23074	MED29	1061
HGNC:23032	MED30	1061
HGNC:24260	MED31	1061
HGNC:25926	MEDAG	
HGNC:6992	MEF	
HGNC:6993	MEF2A	649|1086
HGNC:6994	MEF2AP1	
HGNC:6995	MEF2B	649|1086
HGNC:6996	MEF2C	649|1086
HGNC:48908	MEF2C-AS1	1987
HGNC:53115	MEF2C-AS2	1987
HGNC:6997	MEF2D	649|1086
HGNC:6998	MEFV	59|994
HGNC:14575	MEG3	1688|1992
HGNC:14574	MEG8	1839|1688
HGNC:43874	MEG9	1992
HGNC:3232	MEGF6	1691
HGNC:3233	MEGF8	1691
HGNC:3234	MEGF9	
HGNC:29634	MEGF10	1253
HGNC:29635	MEGF11	
HGNC:6999	MEHMO	
HGNC:28613	MEI1	1492
HGNC:43638	MEI4	
HGNC:23429	MEIG1	
HGNC:51253	MEIKIN	
HGNC:28569	MEIOB	
HGNC:26670	MEIOC	
HGNC:44318	MEIOSIN	
HGNC:7000	MEIS1	526
HGNC:40371	MEIS1-AS1	
HGNC:40370	MEIS1-AS2	1987
HGNC:40369	MEIS1-AS3	1987
HGNC:7001	MEIS2	526|1691
HGNC:29537	MEIS3	526
HGNC:7002	MEIS3P1	526
HGNC:17638	MEIS3P2	526
HGNC:7003	MEKK1	
HGNC:7004	MEKK2	
HGNC:7005	MEKK3	
HGNC:7006	MEKK4	
HGNC:7008	MELAS	
HGNC:16870	MELK	2137
HGNC:7009	MELL1	
HGNC:7037	MELTF	908|471
HGNC:40373	MELTF-AS1	1987
HGNC:14014	MEMO1	
HGNC:23274	MEMO1P1	
HGNC:38502	MEMO1P2	
HGNC:38503	MEMO1P3	
HGNC:38504	MEMO1P4	
HGNC:49102	MEMO1P5	
HGNC:56633	MEMO1P6	
HGNC:7010	MEN1	
HGNC:7011	MEN2A	
HGNC:7012	MEN2B	
HGNC:7013	MEOX1	518
HGNC:7014	MEOX2	518
HGNC:7015	MEP1A	894
HGNC:7018	MEP1AL3	
HGNC:7019	MEP1AL4	
HGNC:7016	MEP1AP1	
HGNC:7017	MEP1AP2	
HGNC:39137	MEP1AP3	
HGNC:39138	MEP1AP4	
HGNC:7020	MEP1B	894
HGNC:20247	MEPCE	2059|1676
HGNC:13361	MEPE	1279
HGNC:7021	MER1	
HGNC:7022	MER2	
HGNC:7023	MER5	
HGNC:7024	MER6	
HGNC:7025	MERR	
HGNC:7026	MERRF	
HGNC:7027	MERTK	321|555|593
HGNC:13520	MESD	
HGNC:27324	MESDP1	
HGNC:29658	MESP1	420
HGNC:29659	MESP2	420
HGNC:7028	MEST	1691
HGNC:17991	MESTIT1	1992
HGNC:29660	MESTP1	
HGNC:18208	MESTP2	
HGNC:38553	MESTP3	
HGNC:38554	MESTP4	
HGNC:7029	MET	321|1752
HGNC:15789	METAP1	1442|104|1691
HGNC:32583	METAP1D	104
HGNC:16672	METAP2	1442|104
HGNC:54558	METAP2P1	
HGNC:14151	METRN	
HGNC:27584	METRNL	
HGNC:7030	METTL1	2059
HGNC:54907	METTL1P1	
HGNC:25755	METTL2A	2059
HGNC:18272	METTL2B	2059
HGNC:17563	METTL3	2061|1419
HGNC:24726	METTL4	2061
HGNC:25006	METTL5	2061
HGNC:56501	METTL5P1	
HGNC:56502	METTL5P2	
HGNC:56503	METTL5P3	
HGNC:56504	METTL5P4	
HGNC:28343	METTL6	2059
HGNC:25856	METTL8	2059
HGNC:49856	METTL8P1	
HGNC:24586	METTL9	2058
HGNC:24248	METTL13	2056
HGNC:29330	METTL14	2061|1419
HGNC:53367	METTL14-DT	1990
HGNC:26606	METTL15	2059
HGNC:31926	METTL15P1	
HGNC:39559	METTL15P2	
HGNC:39558	METTL15P3	
HGNC:28484	METTL16	2061
HGNC:19280	METTL17	2066
HGNC:28793	METTL18	2058
HGNC:30476	METTL21A	2056
HGNC:41921	METTL21AP1	
HGNC:33717	METTL21C	2056
HGNC:41948	METTL21EP	
HGNC:28368	METTL22	2056
HGNC:26988	METTL23	2057
HGNC:21566	METTL24	2066
HGNC:26228	METTL25	2066
HGNC:24273	METTL25B	2066
HGNC:14141	METTL26	2066
HGNC:19068	METTL27	2066
HGNC:33482	MEX3A	58
HGNC:25297	MEX3B	58
HGNC:28040	MEX3C	58
HGNC:16734	MEX3D	58
HGNC:7031	MF4	
HGNC:7032	MFAP1	1507
HGNC:39694	MFAP1P1	
HGNC:7033	MFAP2	
HGNC:7034	MFAP3	593
HGNC:29083	MFAP3L	593
HGNC:7035	MFAP4	554
HGNC:29673	MFAP5	
HGNC:24858	MFF	
HGNC:41067	MFF-DT	1990
HGNC:54537	MFFP1	
HGNC:54540	MFFP2	
HGNC:54944	MFFP3	
HGNC:7036	MFGE8	
HGNC:16982	MFHAS1	1421
HGNC:18262	MFN1	2265
HGNC:55050	MFN1P1	
HGNC:16877	MFN2	2265
HGNC:7038	MFNG	426
HGNC:18121	MFRP	
HGNC:7039	MFS1	
HGNC:7040	MFS2	
HGNC:25874	MFSD1	
HGNC:50625	MFSD1P1	
HGNC:25897	MFSD2A	2208
HGNC:37207	MFSD2B	2208
HGNC:25157	MFSD3	2184
HGNC:25433	MFSD4A	2209
HGNC:27632	MFSD4A-AS1	1987
HGNC:21053	MFSD4B	2209
HGNC:55773	MFSD4B-DT	1990
HGNC:50626	MFSD4BP1	
HGNC:28156	MFSD5	2210
HGNC:24711	MFSD6	
HGNC:26656	MFSD6L	
HGNC:28486	MFSD8	
HGNC:28158	MFSD9	
HGNC:16894	MFSD10	
HGNC:25458	MFSD11	
HGNC:28299	MFSD12	2208
HGNC:56727	MFSD12-AS1	1987
HGNC:26196	MFSD13A	
HGNC:52163	MFSD13B	
HGNC:23363	MFSD14A	
HGNC:23376	MFSD14B	
HGNC:23672	MFSD14CP	
HGNC:7041	MFTL	
HGNC:14010	MGA	637|1691|766
HGNC:7042	MGA1	
HGNC:7043	MGAM	1413
HGNC:28101	MGAM2	1413
HGNC:29969	MGARP	
HGNC:7044	MGAT1	435
HGNC:7045	MGAT2	435
HGNC:51244	MGAT2P1	
HGNC:51243	MGAT2P2	
HGNC:7046	MGAT3	435
HGNC:51356	MGAT3-AS1	1987
HGNC:7047	MGAT4A	435
HGNC:7048	MGAT4B	435|1691
HGNC:30871	MGAT4C	435
HGNC:43619	MGAT4D	435
HGNC:49418	MGAT4EP	435
HGNC:49419	MGAT4FP	435
HGNC:7049	MGAT5	1691|435
HGNC:24140	MGAT5B	435
HGNC:7052	MGC1	
HGNC:7053	MGCR	
HGNC:7054	MGDF	
HGNC:7055	MGEA	
HGNC:7058	MGF	
HGNC:17038	MGLL	464
HGNC:16205	MGME1	544
HGNC:7059	MGMT	1398
HGNC:7060	MGP	1250
HGNC:20254	MGRN1	58|1691
HGNC:7061	MGST1	1469
HGNC:7062	MGST1L1	
HGNC:7063	MGST2	1469
HGNC:7064	MGST3	1469
HGNC:7065	MHAC	
HGNC:7066	MHAM	
HGNC:53110	MHENCR	1992
HGNC:7068	MHP1	
HGNC:7069	MHP2	
HGNC:51291	MHRT	1992
HGNC:7070	MHS1	
HGNC:7071	MHS2	
HGNC:7072	MHS3	
HGNC:7073	MHS4	
HGNC:7074	MHS5	
HGNC:7075	MHS6	
HGNC:7076	MIA	1300
HGNC:48352	MIA-RAB4B	
HGNC:18432	MIA2	1300|907
HGNC:55436	MIA2-AS1	1987
HGNC:24008	MIA3	907|1300
HGNC:33425	MIAT	1992
HGNC:50731	MIATNB	1992
HGNC:21086	MIB1	403|91|58|1691
HGNC:30577	MIB2	403|91|58
HGNC:7084	MIC3	
HGNC:7085	MIC4	
HGNC:7086	MIC5	
HGNC:7087	MIC6	
HGNC:7088	MIC7	
HGNC:7089	MIC9	
HGNC:7077	MIC10	
HGNC:7078	MIC11	
HGNC:7079	MIC12	
HGNC:7080	MIC17	
HGNC:7081	MIC18	
HGNC:7090	MICA	591
HGNC:53631	MICA-AS1	1987
HGNC:20619	MICAL1	2258|1218|1816
HGNC:24693	MICAL2	2258|1691|1218|1816
HGNC:24694	MICAL3	1691|1218|1816|2258
HGNC:25933	MICALCL	
HGNC:29804	MICALL1	1218|1816
HGNC:29672	MICALL2	1218|1816
HGNC:56050	MICALL2-DT	1990
HGNC:7091	MICB	591
HGNC:53632	MICB-DT	1990
HGNC:7092	MICC	
HGNC:7093	MICD	
HGNC:7094	MICE	
HGNC:16801	MICF	
HGNC:16802	MICG	
HGNC:32068	MICOS10	1616
HGNC:55676	MICOS10-DT	1990
HGNC:48338	MICOS10-NBL1	
HGNC:25036	MICOS10P1	
HGNC:44092	MICOS10P2	
HGNC:44093	MICOS10P3	
HGNC:44094	MICOS10P4	
HGNC:33702	MICOS13	1616
HGNC:1530	MICU1	863
HGNC:31830	MICU2	863
HGNC:27820	MICU3	863
HGNC:7095	MID1	58|59|555
HGNC:20715	MID1IP1	
HGNC:40932	MID1IP1-AS1	1987
HGNC:7096	MID2	59|555|58
HGNC:19853	MIDEAS	532|2103
HGNC:56194	MIDEAS-AS1	1987
HGNC:16298	MIDN	
HGNC:25979	MIEF1	
HGNC:17920	MIEF2	
HGNC:28230	MIEN1	
HGNC:29657	MIER1	532
HGNC:29210	MIER2	532
HGNC:26678	MIER3	532
HGNC:7097	MIF	
HGNC:27669	MIF-AS1	1987
HGNC:24030	MIF4GD	2128
HGNC:55335	MIF4GD-DT	1990
HGNC:24741	MIGA1	
HGNC:23621	MIGA2	
HGNC:25715	MIIP	1691
HGNC:43649	MILIP	1992
HGNC:27570	MILR1	594
HGNC:33464	MIMT1	1992
HGNC:7099	MIN1	
HGNC:7100	MIN2	
HGNC:7101	MIN3	
HGNC:29172	MINAR1	
HGNC:33914	MINAR2	
HGNC:51653	MINCR	1992
HGNC:25648	MINDY1	1376
HGNC:26954	MINDY2	1376
HGNC:55889	MINDY2-DT	1990
HGNC:23578	MINDY3	1376
HGNC:21916	MINDY4	1376
HGNC:35475	MINDY4B	1376
HGNC:17565	MINK1	1371|1492
HGNC:7102	MINPP1	1691|1079
HGNC:21905	MIOS	1395|362
HGNC:55187	MIOS-DT	1990
HGNC:14522	MIOX	
HGNC:50748	MIOXP1	
HGNC:7103	MIP	305
HGNC:7104	MIPEP	1438
HGNC:39456	MIPEPP1	
HGNC:39457	MIPEPP2	
HGNC:39458	MIPEPP3	
HGNC:21460	MIPOL1	
HGNC:31499	MIR1-1	1696
HGNC:16159	MIR1-1HG	1688
HGNC:31500	MIR1-2	1696
HGNC:31638	MIR7-1	1736
HGNC:31639	MIR7-2	1736
HGNC:31640	MIR7-3	1736
HGNC:30049	MIR7-3HG	1688
HGNC:31641	MIR9-1	1698
HGNC:30780	MIR9-1HG	1688
HGNC:31642	MIR9-2	1698
HGNC:42810	MIR9-2HG	1688
HGNC:31646	MIR9-3	1698
HGNC:27388	MIR9-3HG	1688
HGNC:31497	MIR10A	1700
HGNC:31498	MIR10B	1700
HGNC:31543	MIR15A	1737
HGNC:31544	MIR15B	1737
HGNC:31545	MIR16-1	1737
HGNC:31546	MIR16-2	1737
HGNC:31547	MIR17	1703
HGNC:23564	MIR17HG	1688
HGNC:31548	MIR18A	1703
HGNC:32025	MIR18B	1703
HGNC:31574	MIR19A	1704
HGNC:31575	MIR19B1	1704
HGNC:31576	MIR19B2	1704
HGNC:31577	MIR20A	1703
HGNC:32024	MIR20B	1703
HGNC:31586	MIR21	476
HGNC:31599	MIR22	476
HGNC:28219	MIR22HG	1688
HGNC:31605	MIR23A	1711
HGNC:27620	MIR23AHG	1688
HGNC:31606	MIR23B	1711
HGNC:38913	MIR23C	476
HGNC:31607	MIR24-1	1738
HGNC:31608	MIR24-2	1738
HGNC:31609	MIR25	1705
HGNC:31610	MIR26A1	1739
HGNC:31611	MIR26A2	1739
HGNC:31612	MIR26B	1739
HGNC:31613	MIR27A	1740
HGNC:31614	MIR27B	1740
HGNC:31615	MIR28	1803
HGNC:31616	MIR29A	1701
HGNC:31619	MIR29B1	1701
HGNC:31620	MIR29B2	1701
HGNC:32018	MIR29B2CHG	1688
HGNC:31621	MIR29C	1701
HGNC:31624	MIR30A	1741
HGNC:31625	MIR30B	1741
HGNC:31626	MIR30C1	1741
HGNC:31627	MIR30C2	1741
HGNC:31628	MIR30D	1741
HGNC:56081	MIR30DHG	1688
HGNC:31629	MIR30E	1741
HGNC:31630	MIR31	476
HGNC:37187	MIR31HG	1688
HGNC:31631	MIR32	476
HGNC:31634	MIR33A	1742
HGNC:32791	MIR33B	1742
HGNC:31635	MIR34A	1702
HGNC:51913	MIR34AHG	1688
HGNC:31636	MIR34B	1702
HGNC:55987	MIR34BHG	1688
HGNC:31637	MIR34C	1702
HGNC:31643	MIR92A1	1705
HGNC:31644	MIR92A2	1705
HGNC:32920	MIR92B	1705
HGNC:31645	MIR93	1703
HGNC:31647	MIR95	1767
HGNC:31648	MIR96	476
HGNC:31649	MIR98	1697
HGNC:31650	MIR99A	1700
HGNC:1274	MIR99AHG	1688
HGNC:31651	MIR99B	1700
HGNC:31487	MIR100	1700
HGNC:39522	MIR100HG	1688
HGNC:31488	MIR101-1	1753
HGNC:31489	MIR101-2	1753
HGNC:31490	MIR103A1	1754
HGNC:31491	MIR103A2	1754
HGNC:35384	MIR103B1	1754
HGNC:35385	MIR103B2	1754
HGNC:31492	MIR105-1	1766
HGNC:31493	MIR105-2	1766
HGNC:31494	MIR106A	1703
HGNC:56862	MIR106AHG	1688
HGNC:31495	MIR106B	1703
HGNC:31496	MIR107	1754
HGNC:31501	MIR122	476
HGNC:53821	MIR122HG	1688
HGNC:31502	MIR124-1	1706
HGNC:27231	MIR124-1HG	1688
HGNC:31503	MIR124-2	1706
HGNC:48723	MIR124-2HG	1688
HGNC:31504	MIR124-3	1706
HGNC:31505	MIR125A	1700
HGNC:31506	MIR125B1	1700
HGNC:31507	MIR125B2	1700
HGNC:31508	MIR126	476
HGNC:31509	MIR127	476
HGNC:31510	MIR128-1	1712
HGNC:31511	MIR128-2	1712
HGNC:31512	MIR129-1	1756
HGNC:31513	MIR129-2	1756
HGNC:31514	MIR130A	1713
HGNC:55966	MIR130AHG	1688
HGNC:31515	MIR130B	1713
HGNC:31516	MIR132	1714
HGNC:31517	MIR133A1	1708
HGNC:49594	MIR133A1HG	1688
HGNC:31518	MIR133A2	1708
HGNC:31759	MIR133B	1708
HGNC:31519	MIR134	476
HGNC:31520	MIR135A1	1757
HGNC:31521	MIR135A2	1757
HGNC:31760	MIR135B	1757
HGNC:31522	MIR136	476
HGNC:31523	MIR137	476
HGNC:42871	MIR137HG	1688
HGNC:31524	MIR138-1	1758
HGNC:31525	MIR138-2	1758
HGNC:31526	MIR139	476
HGNC:31527	MIR140	476
HGNC:31528	MIR141	1709
HGNC:31529	MIR142	476
HGNC:55980	MIR142HG	1688
HGNC:31530	MIR143	476
HGNC:31531	MIR144	476
HGNC:31532	MIR145	476
HGNC:31533	MIR146A	1716
HGNC:32079	MIR146B	1716
HGNC:31534	MIR147A	1768
HGNC:33655	MIR147B	1768
HGNC:31535	MIR148A	1717
HGNC:31761	MIR148B	1717
HGNC:31536	MIR149	476
HGNC:31537	MIR150	476
HGNC:31762	MIR151A	1803
HGNC:41588	MIR151B	1803
HGNC:31538	MIR152	1717
HGNC:31539	MIR153-1	1759
HGNC:31540	MIR153-2	1759
HGNC:31541	MIR154	1769
HGNC:31542	MIR155	476
HGNC:35460	MIR155HG	1688
HGNC:31590	MIR181A1	1718
HGNC:48659	MIR181A1HG	1688
HGNC:31549	MIR181A2	1718
HGNC:37188	MIR181A2HG	1688
HGNC:31550	MIR181B1	1718
HGNC:31551	MIR181B2	1718
HGNC:31552	MIR181C	1718
HGNC:32089	MIR181D	1718
HGNC:31553	MIR182	476
HGNC:31554	MIR183	476
HGNC:31555	MIR184	476
HGNC:31556	MIR185	476
HGNC:31557	MIR186	476
HGNC:31558	MIR187	476
HGNC:31559	MIR188	1805
HGNC:31560	MIR190A	1760
HGNC:33656	MIR190B	1760
HGNC:31561	MIR191	476
HGNC:31562	MIR192	1719
HGNC:31563	MIR193A	1761
HGNC:32087	MIR193B	1761
HGNC:51945	MIR193BHG	1688
HGNC:31564	MIR194-1	1720
HGNC:31565	MIR194-2	1720
HGNC:51946	MIR194-2HG	1688
HGNC:31566	MIR195	1737
HGNC:31567	MIR196A1	1721
HGNC:31568	MIR196A2	1721
HGNC:31790	MIR196B	1721
HGNC:31569	MIR197	476
HGNC:31570	MIR198	476
HGNC:31571	MIR199A1	1722
HGNC:31572	MIR199A2	1722
HGNC:31573	MIR199B	1722
HGNC:31578	MIR200A	1709
HGNC:31579	MIR200B	1709
HGNC:31580	MIR200C	1709
HGNC:53161	MIR200CHG	1688
HGNC:32080	MIR202	476
HGNC:49402	MIR202HG	1688
HGNC:31581	MIR203A	1723
HGNC:41811	MIR203B	1723
HGNC:31582	MIR204	1724
HGNC:31583	MIR205	476
HGNC:43562	MIR205HG	1688
HGNC:31584	MIR206	1696
HGNC:31585	MIR208A	1725
HGNC:33669	MIR208B	1725
HGNC:31587	MIR210	476
HGNC:39524	MIR210HG	1688
HGNC:31588	MIR211	1724
HGNC:31589	MIR212	1714
HGNC:31591	MIR214	476
HGNC:31592	MIR215	1719
HGNC:31593	MIR216A	1763
HGNC:33668	MIR216B	1763
HGNC:31594	MIR217	476
HGNC:50537	MIR217HG	1688
HGNC:31595	MIR218-1	1726
HGNC:31596	MIR218-2	1726
HGNC:31597	MIR219A1	1710
HGNC:31598	MIR219A2	1710
HGNC:55938	MIR219A2HG	1688
HGNC:41823	MIR219B	1710
HGNC:31600	MIR220A	
HGNC:33640	MIR220B	
HGNC:33647	MIR220C	
HGNC:31601	MIR221	476
HGNC:31602	MIR222	476
HGNC:49555	MIR222HG	1688
HGNC:31603	MIR223	476
HGNC:54520	MIR223HG	1688
HGNC:31604	MIR224	476
HGNC:31617	MIR296	476
HGNC:33691	MIR297	476
HGNC:33634	MIR298	476
HGNC:31618	MIR299	476
HGNC:33636	MIR300	476
HGNC:31622	MIR301A	1713
HGNC:33667	MIR301B	1713
HGNC:31623	MIR302A	1764
HGNC:31763	MIR302B	1764
HGNC:31764	MIR302C	1764
HGNC:41070	MIR302CHG	1688
HGNC:31765	MIR302D	1764
HGNC:35348	MIR302E	476
HGNC:35349	MIR302F	1764
HGNC:31632	MIR320A	1804
HGNC:35247	MIR320B1	1804
HGNC:35256	MIR320B2	1804
HGNC:35248	MIR320C1	1804
HGNC:35387	MIR320C2	1804
HGNC:35386	MIR320D1	1804
HGNC:35388	MIR320D2	1804
HGNC:38230	MIR320E	1804
HGNC:31766	MIR323A	1769
HGNC:38349	MIR323B	1769
HGNC:31767	MIR324	476
HGNC:31768	MIR325	476
HGNC:50346	MIR325HG	1688
HGNC:31769	MIR326	476
HGNC:31770	MIR328	476
HGNC:32050	MIR329-1	1771
HGNC:32051	MIR329-2	1771
HGNC:31771	MIR330	476
HGNC:31772	MIR331	476
HGNC:31773	MIR335	476
HGNC:31774	MIR337	476
HGNC:31775	MIR338	476
HGNC:31776	MIR339	476
HGNC:31777	MIR340	476
HGNC:31778	MIR342	476
HGNC:31779	MIR345	476
HGNC:31780	MIR346	476
HGNC:31867	MIR361	476
HGNC:32022	MIR362	1773
HGNC:32023	MIR363	1705
HGNC:33692	MIR365A	1762
HGNC:33693	MIR365B	1762
HGNC:55941	MIR365BHG	1688
HGNC:31781	MIR367	476
HGNC:31783	MIR369	1769
HGNC:31784	MIR370	476
HGNC:31785	MIR371A	1779
HGNC:41863	MIR371B	1779
HGNC:31786	MIR372	1779
HGNC:31787	MIR373	1779
HGNC:31788	MIR374A	1775
HGNC:33665	MIR374B	1775
HGNC:38907	MIR374C	1775
HGNC:31868	MIR375	476
HGNC:31869	MIR376A1	1777
HGNC:32532	MIR376A2	1777
HGNC:32066	MIR376B	1777
HGNC:31782	MIR376C	1777
HGNC:31870	MIR377	1769
HGNC:31871	MIR378A	1778
HGNC:38283	MIR378B	1778
HGNC:38374	MIR378C	476
HGNC:41550	MIR378D1	1778
HGNC:41797	MIR378D2	1778
HGNC:54166	MIR378D2HG	1688
HGNC:41671	MIR378E	1778
HGNC:41686	MIR378F	476
HGNC:41785	MIR378G	476
HGNC:41744	MIR378H	476
HGNC:41620	MIR378I	476
HGNC:49979	MIR378J	476
HGNC:31872	MIR379	1770
HGNC:31873	MIR380	1770
HGNC:31874	MIR381	1769
HGNC:20136	MIR381HG	1688
HGNC:31875	MIR382	1769
HGNC:31876	MIR383	476
HGNC:31878	MIR384	476
HGNC:32055	MIR409	1769
HGNC:32065	MIR410	1769
HGNC:32792	MIR411	1770
HGNC:32064	MIR412	476
HGNC:32793	MIR421	1767
HGNC:31879	MIR422A	476
HGNC:31880	MIR423	476
HGNC:31881	MIR424	1737
HGNC:31882	MIR425	476
HGNC:13784	MIR429	1709
HGNC:32027	MIR431	476
HGNC:32083	MIR432	476
HGNC:32026	MIR433	476
HGNC:26069	MIR448	476
HGNC:27645	MIR449A	1702
HGNC:32794	MIR449B	1702
HGNC:37302	MIR449C	1702
HGNC:28008	MIR450A1	1789
HGNC:32137	MIR450A2	1789
HGNC:33642	MIR450B	1789
HGNC:32053	MIR451A	1727
HGNC:41655	MIR451B	1727
HGNC:32054	MIR452	476
HGNC:32052	MIR453	
HGNC:33137	MIR454	1713
HGNC:32344	MIR455	476
HGNC:38359	MIR466	476
HGNC:32340	MIR483	476
HGNC:32341	MIR484	476
HGNC:32067	MIR485	476
HGNC:32342	MIR486-1	1790
HGNC:50213	MIR486-2	1790
HGNC:32343	MIR487A	1769
HGNC:32533	MIR487B	1769
HGNC:32073	MIR488	476
HGNC:32074	MIR489	476
HGNC:32075	MIR490	476
HGNC:32076	MIR491	476
HGNC:32081	MIR492	476
HGNC:32082	MIR493	476
HGNC:55978	MIR493HG	1688
HGNC:32084	MIR494	1769
HGNC:32085	MIR495	1771
HGNC:32086	MIR496	1769
HGNC:32088	MIR497	1737
HGNC:39523	MIR497HG	1688
HGNC:32092	MIR498	476
HGNC:32133	MIR499A	476
HGNC:41640	MIR499B	476
HGNC:32134	MIR500A	1773
HGNC:38223	MIR500B	1773
HGNC:32135	MIR501	1773
HGNC:32136	MIR502	1773
HGNC:32138	MIR503	1737
HGNC:28258	MIR503HG	1688
HGNC:32139	MIR504	476
HGNC:32140	MIR505	476
HGNC:32143	MIR506	1788
HGNC:32144	MIR507	1788
HGNC:32145	MIR508	1788
HGNC:32146	MIR509-1	1788
HGNC:33641	MIR509-2	1788
HGNC:33675	MIR509-3	1788
HGNC:32147	MIR510	1788
HGNC:32077	MIR511	1788
HGNC:32078	MIR511-2	
HGNC:32090	MIR512-1	1788
HGNC:32091	MIR512-2	1788
HGNC:32141	MIR513A1	1788
HGNC:32142	MIR513A2	1788
HGNC:33935	MIR513B	1788
HGNC:33934	MIR513C	1788
HGNC:32148	MIR514A1	1788
HGNC:32149	MIR514A2	1788
HGNC:32150	MIR514A3	1788
HGNC:38292	MIR514B	1788
HGNC:32094	MIR515-1	1780
HGNC:32097	MIR515-2	1780
HGNC:32130	MIR516A1	1780
HGNC:32131	MIR516A2	1780
HGNC:32122	MIR516B1	1780
HGNC:32117	MIR516B2	1780
HGNC:32111	MIR517A	1780
HGNC:32115	MIR517B	1780
HGNC:32124	MIR517C	1780
HGNC:32120	MIR518A1	1780
HGNC:32123	MIR518A2	1780
HGNC:32106	MIR518B	1780
HGNC:32109	MIR518C	1780
HGNC:32121	MIR518D	1780
HGNC:32119	MIR518E	1780
HGNC:32104	MIR518F	1780
HGNC:32128	MIR519A1	1780
HGNC:32132	MIR519A2	1780
HGNC:32101	MIR519B	1780
HGNC:32098	MIR519C	1780
HGNC:32112	MIR519D	1780
HGNC:32095	MIR519E	1780
HGNC:32099	MIR520A	1780
HGNC:32105	MIR520B	1780
HGNC:32108	MIR520C	1780
HGNC:32114	MIR520D	1780
HGNC:32093	MIR520E	1780
HGNC:32096	MIR520F	1780
HGNC:32116	MIR520G	1780
HGNC:32125	MIR520H	1780
HGNC:32126	MIR521-1	1780
HGNC:32113	MIR521-2	1780
HGNC:32127	MIR522	1780
HGNC:32103	MIR523	1780
HGNC:32110	MIR524	1780
HGNC:32102	MIR525	1780
HGNC:32107	MIR526A1	1780
HGNC:32118	MIR526A2	1780
HGNC:32100	MIR526B	1780
HGNC:32129	MIR527	1780
HGNC:32795	MIR532	1805
HGNC:32529	MIR539	1769
HGNC:33650	MIR541	476
HGNC:32534	MIR542	476
HGNC:33664	MIR543	1771
HGNC:32530	MIR544A	1799
HGNC:38361	MIR544B	1799
HGNC:32531	MIR545	1767
HGNC:32796	MIR548A1	1806
HGNC:53539	MIR548A1HG	1688
HGNC:32797	MIR548A2	1806
HGNC:32798	MIR548A3	1806
HGNC:38944	MIR548AA1	1806
HGNC:38921	MIR548AA2	1806
HGNC:41825	MIR548AB	1806
HGNC:41626	MIR548AC	1806
HGNC:41683	MIR548AD	1806
HGNC:41742	MIR548AE1	1806
HGNC:41831	MIR548AE2	1806
